inter,jaccard,online_recall,precision,size,target_size,pool,pool_rate,rerank,example_id,sub_q_idx
57,0.14214463840399003,0.24890829694323144,0.24890829694323144,229,229,qk_freq_pool50,0.5,random,82,0
43,0.1447811447811448,0.2529411764705882,0.2529411764705882,170,170,qk_freq_pool50,0.5,random,130,0
35,0.12915129151291513,0.22875816993464052,0.22875816993464052,153,153,qk_freq_pool50,0.5,random,112,0
30,0.11194029850746269,0.20134228187919462,0.20134228187919462,149,149,qk_freq_pool50,0.5,random,38,0
52,0.12206572769953052,0.2175732217573222,0.2175732217573222,239,239,qk_freq_pool50,0.5,random,158,0
69,0.13883299798792756,0.24381625441696114,0.24381625441696114,283,283,qk_freq_pool50,0.5,random,82,1
64,0.14414414414414414,0.25196850393700787,0.25196850393700787,254,254,qk_freq_pool50,0.5,random,10,0
47,0.1323943661971831,0.23383084577114427,0.23383084577114427,201,201,qk_freq_pool50,0.5,random,57,0
55,0.12359550561797752,0.22,0.22,250,250,qk_freq_pool50,0.5,random,130,1
44,0.12290502793296089,0.21890547263681592,0.21890547263681592,201,201,qk_freq_pool50,0.5,random,112,1
86,0.17551020408163265,0.2986111111111111,0.2986111111111111,288,288,qk_freq_pool50,0.5,random,10,1
43,0.12320916905444126,0.2193877551020408,0.2193877551020408,196,196,qk_freq_pool50,0.5,random,158,1
36,0.1125,0.20224719101123595,0.20224719101123595,178,178,qk_freq_pool50,0.5,random,38,1
49,0.14285714285714285,0.25,0.25,196,196,qk_freq_pool50,0.5,random,58,0
47,0.10609480812641084,0.19183673469387755,0.19183673469387755,245,245,qk_freq_pool50,0.5,random,113,0
51,0.1345646437994723,0.2372093023255814,0.2372093023255814,215,215,qk_freq_pool50,0.5,random,11,0
41,0.12693498452012383,0.22527472527472528,0.22527472527472528,182,182,qk_freq_pool50,0.5,random,39,0
41,0.13355048859934854,0.23563218390804597,0.23563218390804597,174,174,qk_freq_pool50,0.5,random,131,0
46,0.11386138613861387,0.20444444444444446,0.20444444444444446,225,225,qk_freq_pool50,0.5,random,113,1
39,0.11436950146627566,0.20526315789473684,0.20526315789473684,190,190,qk_freq_pool50,0.5,random,160,0
44,0.11702127659574468,0.20952380952380953,0.20952380952380953,210,210,qk_freq_pool50,0.5,random,11,1
54,0.15083798882681565,0.2621359223300971,0.2621359223300971,206,206,qk_freq_pool50,0.5,random,58,1
60,0.15544041450777202,0.26905829596412556,0.26905829596412556,223,223,qk_freq_pool50,0.5,random,84,0
54,0.14594594594594595,0.25471698113207547,0.25471698113207547,212,212,qk_freq_pool50,0.5,random,131,1
54,0.12857142857142856,0.22784810126582278,0.22784810126582278,237,237,qk_freq_pool50,0.5,random,39,1
55,0.10638297872340426,0.19230769230769232,0.19230769230769232,286,286,qk_freq_pool50,0.5,random,114,0
78,0.13402061855670103,0.23636363636363636,0.23636363636363636,330,330,qk_freq_pool50,0.5,random,160,1
83,0.1404399323181049,0.24629080118694363,0.24629080118694363,337,337,qk_freq_pool50,0.5,random,12,0
42,0.10606060606060606,0.1917808219178082,0.1917808219178082,219,219,qk_freq_pool50,0.5,random,59,0
54,0.14361702127659576,0.25116279069767444,0.25116279069767444,215,215,qk_freq_pool50,0.5,random,84,1
47,0.12668463611859837,0.22488038277511962,0.22488038277511962,209,209,qk_freq_pool50,0.5,random,133,0
85,0.13866231647634583,0.24355300859598855,0.24355300859598855,349,349,qk_freq_pool50,0.5,random,12,1
54,0.13366336633663367,0.23580786026200873,0.23580786026200873,229,229,qk_freq_pool50,0.5,random,114,1
51,0.12655086848635236,0.22466960352422907,0.22466960352422907,227,227,qk_freq_pool50,0.5,random,133,1
52,0.14942528735632185,0.26,0.26,200,200,qk_freq_pool50,0.5,random,161,0
71,0.14285714285714285,0.25,0.25,284,284,qk_freq_pool50,0.5,random,186,1
87,0.14524207011686144,0.2536443148688047,0.2536443148688047,343,343,qk_freq_pool50,0.5,random,85,0
44,0.12643678160919541,0.22448979591836735,0.22448979591836735,196,196,qk_freq_pool50,0.5,random,13,0
46,0.12637362637362637,0.22439024390243903,0.22439024390243903,205,205,qk_freq_pool50,0.5,random,59,1
45,0.16728624535315986,0.28662420382165604,0.28662420382165604,157,157,qk_freq_pool50,0.5,random,86,0
52,0.12807881773399016,0.22707423580786026,0.22707423580786026,229,229,qk_freq_pool50,0.5,random,117,0
41,0.12166172106824925,0.21693121693121692,0.21693121693121692,189,189,qk_freq_pool50,0.5,random,40,0
46,0.12299465240641712,0.21904761904761905,0.21904761904761905,210,210,qk_freq_pool50,0.5,random,135,0
28,0.08383233532934131,0.15469613259668508,0.15469613259668508,181,181,qk_freq_pool50,0.5,random,117,1
56,0.12173913043478261,0.21705426356589147,0.21705426356589147,258,258,qk_freq_pool50,0.5,random,40,1
59,0.1388235294117647,0.24380165289256198,0.24380165289256198,242,242,qk_freq_pool50,0.5,random,86,1
54,0.14285714285714285,0.25,0.25,216,216,qk_freq_pool50,0.5,random,60,0
56,0.14736842105263157,0.25688073394495414,0.25688073394495414,218,218,qk_freq_pool50,0.5,random,135,1
54,0.12857142857142856,0.22784810126582278,0.22784810126582278,237,237,qk_freq_pool50,0.5,random,118,0
50,0.11737089201877934,0.21008403361344538,0.21008403361344538,238,238,qk_freq_pool50,0.5,random,88,0
42,0.15441176470588236,0.267515923566879,0.267515923566879,157,157,qk_freq_pool50,0.5,random,188,0
70,0.11986301369863013,0.21406727828746178,0.21406727828746178,327,327,qk_freq_pool50,0.5,random,60,1
31,0.11524163568773234,0.20666666666666667,0.20666666666666667,150,150,qk_freq_pool50,0.5,random,43,0
36,0.13953488372093023,0.24489795918367346,0.24489795918367346,147,147,qk_freq_pool50,0.5,random,136,0
45,0.12,0.21428571428571427,0.21428571428571427,210,210,qk_freq_pool50,0.5,random,188,1
44,0.13664596273291926,0.24043715846994534,0.24043715846994534,183,183,qk_freq_pool50,0.5,random,88,1
42,0.1337579617834395,0.23595505617977527,0.23595505617977527,178,178,qk_freq_pool50,0.5,random,43,1
31,0.08683473389355742,0.15979381443298968,0.15979381443298968,194,194,qk_freq_pool50,0.5,random,88,2
36,0.10588235294117647,0.19148936170212766,0.19148936170212766,188,188,qk_freq_pool50,0.5,random,191,0
69,0.11256117455138662,0.20234604105571846,0.20234604105571846,341,341,qk_freq_pool50,0.5,random,13,1
61,0.14489311163895488,0.25311203319502074,0.25311203319502074,241,241,qk_freq_pool50,0.5,random,136,1
52,0.11255411255411256,0.20233463035019456,0.20233463035019456,257,257,qk_freq_pool50,0.5,random,191,1
65,0.16971279373368145,0.29017857142857145,0.29017857142857145,224,224,qk_freq_pool50,0.5,random,89,0
59,0.10746812386156648,0.19407894736842105,0.19407894736842105,304,304,qk_freq_pool50,0.5,random,161,1
46,0.1513157894736842,0.26285714285714284,0.26285714285714284,175,175,qk_freq_pool50,0.5,random,44,0
51,0.10386965376782077,0.1881918819188192,0.1881918819188192,271,271,qk_freq_pool50,0.5,random,89,1
52,0.1511627906976744,0.26262626262626265,0.26262626262626265,198,198,qk_freq_pool50,0.5,random,14,0
65,0.1434878587196468,0.25096525096525096,0.25096525096525096,259,259,qk_freq_pool50,0.5,random,138,0
62,0.14285714285714285,0.25,0.25,248,248,qk_freq_pool50,0.5,random,119,0
68,0.16267942583732056,0.27983539094650206,0.27983539094650206,243,243,qk_freq_pool50,0.5,random,162,0
56,0.1111111111111111,0.2,0.2,280,280,qk_freq_pool50,0.5,random,14,1
45,0.12968299711815562,0.22959183673469388,0.22959183673469388,196,196,qk_freq_pool50,0.5,random,44,1
59,0.12266112266112267,0.21851851851851853,0.21851851851851853,270,270,qk_freq_pool50,0.5,random,90,0
71,0.1243432574430823,0.22118380062305296,0.22118380062305296,321,321,qk_freq_pool50,0.5,random,138,1
53,0.14929577464788732,0.25980392156862747,0.25980392156862747,204,204,qk_freq_pool50,0.5,random,119,1
56,0.1278538812785388,0.22672064777327935,0.22672064777327935,247,247,qk_freq_pool50,0.5,random,63,0
32,0.14285714285714285,0.25,0.25,128,128,qk_freq_pool50,0.5,random,15,0
74,0.11598746081504702,0.20786516853932585,0.20786516853932585,356,356,qk_freq_pool50,0.5,random,120,0
52,0.1078838174273859,0.1947565543071161,0.1947565543071161,267,267,qk_freq_pool50,0.5,random,44,2
39,0.1262135922330097,0.22413793103448276,0.22413793103448276,174,174,qk_freq_pool50,0.5,random,141,0
52,0.1326530612244898,0.23423423423423423,0.23423423423423423,222,222,qk_freq_pool50,0.5,random,163,0
49,0.1320754716981132,0.23333333333333334,0.23333333333333334,210,210,qk_freq_pool50,0.5,random,90,1
32,0.11594202898550725,0.2077922077922078,0.2077922077922078,154,154,qk_freq_pool50,0.5,random,63,1
56,0.1278538812785388,0.22672064777327935,0.22672064777327935,247,247,qk_freq_pool50,0.5,random,141,1
39,0.10803324099722991,0.195,0.195,200,200,qk_freq_pool50,0.5,random,15,1
38,0.12837837837837837,0.2275449101796407,0.2275449101796407,167,167,qk_freq_pool50,0.5,random,64,0
91,0.1794871794871795,0.30434782608695654,0.30434782608695654,299,299,qk_freq_pool50,0.5,random,142,0
56,0.09722222222222222,0.17721518987341772,0.17721518987341772,316,316,qk_freq_pool50,0.5,random,163,1
55,0.11982570806100218,0.2140077821011673,0.2140077821011673,257,257,qk_freq_pool50,0.5,random,45,0
99,0.14452554744525548,0.25255102040816324,0.25255102040816324,392,392,qk_freq_pool50,0.5,random,142,1
54,0.11637931034482758,0.2084942084942085,0.2084942084942085,259,259,qk_freq_pool50,0.5,random,16,0
53,0.1572700296735905,0.2717948717948718,0.2717948717948718,195,195,qk_freq_pool50,0.5,random,64,1
53,0.09380530973451327,0.1715210355987055,0.1715210355987055,309,309,qk_freq_pool50,0.5,random,90,2
65,0.12287334593572778,0.21885521885521886,0.21885521885521886,297,297,qk_freq_pool50,0.5,random,121,0
67,0.1342685370741483,0.23674911660777384,0.23674911660777384,283,283,qk_freq_pool50,0.5,random,164,0
64,0.09696969696969697,0.17679558011049723,0.17679558011049723,362,362,qk_freq_pool50,0.5,random,16,1
71,0.13075506445672191,0.23127035830618892,0.23127035830618892,307,307,qk_freq_pool50,0.5,random,45,1
64,0.1350210970464135,0.2379182156133829,0.2379182156133829,269,269,qk_freq_pool50,0.5,random,66,0
97,0.13379310344827586,0.2360097323600973,0.2360097323600973,411,411,qk_freq_pool50,0.5,random,164,1
82,0.14963503649635038,0.26031746031746034,0.26031746031746034,315,315,qk_freq_pool50,0.5,random,121,1
49,0.11161731207289294,0.20081967213114754,0.20081967213114754,244,244,qk_freq_pool50,0.5,random,17,0
64,0.14035087719298245,0.24615384615384617,0.24615384615384617,260,260,qk_freq_pool50,0.5,random,46,0
73,0.12695652173913044,0.22530864197530864,0.22530864197530864,324,324,qk_freq_pool50,0.5,random,17,1
44,0.14102564102564102,0.24719101123595505,0.24719101123595505,178,178,qk_freq_pool50,0.5,random,68,0
50,0.16447368421052633,0.2824858757062147,0.2824858757062147,177,177,qk_freq_pool50,0.5,random,91,0
69,0.11917098445595854,0.21296296296296297,0.21296296296296297,324,324,qk_freq_pool50,0.5,random,46,1
68,0.13438735177865613,0.23693379790940766,0.23693379790940766,287,287,qk_freq_pool50,0.5,random,165,0
35,0.10385756676557864,0.1881720430107527,0.1881720430107527,186,186,qk_freq_pool50,0.5,random,68,1
42,0.12804878048780488,0.22702702702702704,0.22702702702702704,185,185,qk_freq_pool50,0.5,random,18,0
78,0.14028776978417265,0.24605678233438485,0.24605678233438485,317,317,qk_freq_pool50,0.5,random,123,0
51,0.14127423822714683,0.24757281553398058,0.24757281553398058,206,206,qk_freq_pool50,0.5,random,18,1
46,0.10952380952380952,0.19742489270386265,0.19742489270386265,233,233,qk_freq_pool50,0.5,random,91,1
47,0.09456740442655935,0.17279411764705882,0.17279411764705882,272,272,qk_freq_pool50,0.5,random,71,0
55,0.11777301927194861,0.210727969348659,0.210727969348659,261,261,qk_freq_pool50,0.5,random,123,1
36,0.11042944785276074,0.19889502762430938,0.19889502762430938,181,181,qk_freq_pool50,0.5,random,19,0
46,0.11219512195121951,0.20175438596491227,0.20175438596491227,228,228,qk_freq_pool50,0.5,random,166,0
84,0.125,0.2222222222222222,0.2222222222222222,378,378,qk_freq_pool50,0.5,random,71,1
63,0.14221218961625282,0.2490118577075099,0.2490118577075099,253,253,qk_freq_pool50,0.5,random,123,2
56,0.11666666666666667,0.208955223880597,0.208955223880597,268,268,qk_freq_pool50,0.5,random,19,1
54,0.11203319502074689,0.20149253731343283,0.20149253731343283,268,268,qk_freq_pool50,0.5,random,166,1
72,0.1572052401746725,0.27169811320754716,0.27169811320754716,265,265,qk_freq_pool50,0.5,random,72,0
59,0.15167095115681234,0.26339285714285715,0.26339285714285715,224,224,qk_freq_pool50,0.5,random,93,0
47,0.12737127371273713,0.22596153846153846,0.22596153846153846,208,208,qk_freq_pool50,0.5,random,72,1
71,0.14228456913827656,0.24912280701754386,0.24912280701754386,285,285,qk_freq_pool50,0.5,random,123,3
54,0.11842105263157894,0.21176470588235294,0.21176470588235294,255,255,qk_freq_pool50,0.5,random,93,1
52,0.13471502590673576,0.2374429223744292,0.2374429223744292,219,219,qk_freq_pool50,0.5,random,143,0
68,0.15246636771300448,0.26459143968871596,0.26459143968871596,257,257,qk_freq_pool50,0.5,random,20,0
57,0.15281501340482573,0.2651162790697674,0.2651162790697674,215,215,qk_freq_pool50,0.5,random,167,0
49,0.14714714714714713,0.25654450261780104,0.25654450261780104,191,191,qk_freq_pool50,0.5,random,143,1
86,0.12609970674486803,0.22395833333333334,0.22395833333333334,384,384,qk_freq_pool50,0.5,random,20,1
45,0.11811023622047244,0.2112676056338028,0.2112676056338028,213,213,qk_freq_pool50,0.5,random,167,1
61,0.11619047619047619,0.20819112627986347,0.20819112627986347,293,293,qk_freq_pool50,0.5,random,21,0
50,0.15625,0.2702702702702703,0.2702702702702703,185,185,qk_freq_pool50,0.5,random,95,0
50,0.1592356687898089,0.27472527472527475,0.27472527472527475,182,182,qk_freq_pool50,0.5,random,144,0
48,0.1256544502617801,0.22325581395348837,0.22325581395348837,215,215,qk_freq_pool50,0.5,random,74,0
70,0.11400651465798045,0.2046783625730994,0.2046783625730994,342,342,qk_freq_pool50,0.5,random,21,1
48,0.14457831325301204,0.25263157894736843,0.25263157894736843,190,190,qk_freq_pool50,0.5,random,96,0
59,0.1279826464208243,0.22692307692307692,0.22692307692307692,260,260,qk_freq_pool50,0.5,random,74,1
38,0.1111111111111111,0.2,0.2,190,190,qk_freq_pool50,0.5,random,169,0
49,0.1022964509394572,0.1856060606060606,0.1856060606060606,264,264,qk_freq_pool50,0.5,random,169,1
43,0.11466666666666667,0.20574162679425836,0.20574162679425836,209,209,qk_freq_pool50,0.5,random,96,1
54,0.11440677966101695,0.20532319391634982,0.20532319391634982,263,263,qk_freq_pool50,0.5,random,24,0
71,0.12136752136752137,0.21646341463414634,0.21646341463414634,328,328,qk_freq_pool50,0.5,random,24,1
59,0.16809116809116809,0.28780487804878047,0.28780487804878047,205,205,qk_freq_pool50,0.5,random,97,0
52,0.13903743315508021,0.24413145539906103,0.24413145539906103,213,213,qk_freq_pool50,0.5,random,144,1
40,0.12345679012345678,0.21978021978021978,0.21978021978021978,182,182,qk_freq_pool50,0.5,random,145,0
49,0.1053763440860215,0.19066147859922178,0.19066147859922178,257,257,qk_freq_pool50,0.5,random,173,0
70,0.1715686274509804,0.2928870292887029,0.2928870292887029,239,239,qk_freq_pool50,0.5,random,145,1
43,0.11528150134048257,0.20673076923076922,0.20673076923076922,208,208,qk_freq_pool50,0.5,random,97,1
44,0.11702127659574468,0.20952380952380953,0.20952380952380953,210,210,qk_freq_pool50,0.5,random,98,0
37,0.11526479750778816,0.20670391061452514,0.20670391061452514,179,179,qk_freq_pool50,0.5,random,146,0
49,0.09262759924385633,0.1695501730103806,0.1695501730103806,289,289,qk_freq_pool50,0.5,random,146,1
36,0.12244897959183673,0.21818181818181817,0.21818181818181817,165,165,qk_freq_pool50,0.5,random,147,0
68,0.15668202764976957,0.27091633466135456,0.27091633466135456,251,251,qk_freq_pool50,0.5,random,173,1
64,0.10457516339869281,0.1893491124260355,0.1893491124260355,338,338,qk_freq_pool50,0.5,random,147,1
51,0.13315926892950392,0.2350230414746544,0.2350230414746544,217,217,qk_freq_pool50,0.5,random,98,1
80,0.15384615384615385,0.26666666666666666,0.26666666666666666,300,300,qk_freq_pool50,0.5,random,149,0
42,0.14788732394366197,0.25766871165644173,0.25766871165644173,163,163,qk_freq_pool50,0.5,random,174,0
52,0.13903743315508021,0.24413145539906103,0.24413145539906103,213,213,qk_freq_pool50,0.5,random,174,1
131,0.31116389548693585,0.4746376811594203,0.4746376811594203,276,276,qk_freq_pool50,0.5,global_edge,75,0
47,0.18875502008032127,0.31756756756756754,0.31756756756756754,148,148,qk_freq_pool50,0.5,global_edge,25,0
84,0.25925925925925924,0.4117647058823529,0.4117647058823529,204,204,qk_freq_pool50,0.5,global_edge,176,0
57,0.21189591078066913,0.3496932515337423,0.3496932515337423,163,163,qk_freq_pool50,0.5,global_edge,150,0
80,0.25316455696202533,0.40404040404040403,0.40404040404040403,198,198,qk_freq_pool50,0.5,global_edge,25,1
130,0.2914798206278027,0.4513888888888889,0.4513888888888889,288,288,qk_freq_pool50,0.5,global_edge,150,1
101,0.19385796545105566,0.3247588424437299,0.3247588424437299,311,311,qk_freq_pool50,0.5,global_edge,77,0
64,0.13114754098360656,0.2318840579710145,0.2318840579710145,276,276,qk_freq_pool50,0.5,global_edge,50,0
114,0.3352941176470588,0.5022026431718062,0.5022026431718062,227,227,qk_freq_pool50,0.5,global_edge,0,0
95,0.17757009345794392,0.30158730158730157,0.30158730158730157,315,315,qk_freq_pool50,0.5,global_edge,50,1
123,0.20130932896890344,0.335149863760218,0.335149863760218,367,367,qk_freq_pool50,0.5,global_edge,77,1
61,0.1831831831831832,0.3096446700507614,0.3096446700507614,197,197,qk_freq_pool50,0.5,global_edge,178,0
87,0.23450134770889489,0.3799126637554585,0.3799126637554585,229,229,qk_freq_pool50,0.5,global_edge,100,0
114,0.1919191919191919,0.3220338983050847,0.3220338983050847,354,354,qk_freq_pool50,0.5,global_edge,125,0
104,0.30409356725146197,0.4663677130044843,0.4663677130044843,223,223,qk_freq_pool50,0.5,global_edge,1,0
91,0.24266666666666667,0.3905579399141631,0.3905579399141631,233,233,qk_freq_pool50,0.5,global_edge,100,1
95,0.17757009345794392,0.30158730158730157,0.30158730158730157,315,315,qk_freq_pool50,0.5,global_edge,50,2
127,0.3231552162849873,0.48846153846153845,0.48846153846153845,260,260,qk_freq_pool50,0.5,global_edge,26,0
64,0.1641025641025641,0.28193832599118945,0.28193832599118945,227,227,qk_freq_pool50,0.5,global_edge,126,0
65,0.23985239852398524,0.3869047619047619,0.3869047619047619,168,168,qk_freq_pool50,0.5,global_edge,151,0
98,0.2552083333333333,0.4066390041493776,0.4066390041493776,241,241,qk_freq_pool50,0.5,global_edge,2,0
77,0.3168724279835391,0.48125,0.48125,160,160,qk_freq_pool50,0.5,global_edge,101,0
36,0.1276595744680851,0.22641509433962265,0.22641509433962265,159,159,qk_freq_pool50,0.5,global_edge,78,0
114,0.32947976878612717,0.4956521739130435,0.4956521739130435,230,230,qk_freq_pool50,0.5,global_edge,27,0
89,0.24653739612188366,0.39555555555555555,0.39555555555555555,225,225,qk_freq_pool50,0.5,global_edge,151,1
129,0.16688227684346701,0.2860310421286031,0.2860310421286031,451,451,qk_freq_pool50,0.5,global_edge,50,3
62,0.22627737226277372,0.36904761904761907,0.36904761904761907,168,168,qk_freq_pool50,0.5,global_edge,178,1
150,0.3409090909090909,0.5084745762711864,0.5084745762711864,295,295,qk_freq_pool50,0.5,global_edge,78,1
101,0.22494432071269488,0.36727272727272725,0.36727272727272725,275,275,qk_freq_pool50,0.5,global_edge,101,1
88,0.27672955974842767,0.43349753694581283,0.43349753694581283,203,203,qk_freq_pool50,0.5,global_edge,3,0
83,0.27759197324414714,0.43455497382198954,0.43455497382198954,191,191,qk_freq_pool50,0.5,global_edge,51,0
75,0.2508361204013378,0.40106951871657753,0.40106951871657753,187,187,qk_freq_pool50,0.5,global_edge,179,0
118,0.3390804597701149,0.5064377682403434,0.5064377682403434,233,233,qk_freq_pool50,0.5,global_edge,3,1
122,0.2687224669603524,0.4236111111111111,0.4236111111111111,288,288,qk_freq_pool50,0.5,global_edge,152,0
90,0.2631578947368421,0.4166666666666667,0.4166666666666667,216,216,qk_freq_pool50,0.5,global_edge,102,0
88,0.24858757062146894,0.39819004524886875,0.39819004524886875,221,221,qk_freq_pool50,0.5,global_edge,79,0
85,0.19187358916478556,0.32196969696969696,0.32196969696969696,264,264,qk_freq_pool50,0.5,global_edge,51,1
95,0.19750519750519752,0.3298611111111111,0.3298611111111111,288,288,qk_freq_pool50,0.5,global_edge,152,1
118,0.32065217391304346,0.48559670781893005,0.48559670781893005,243,243,qk_freq_pool50,0.5,global_edge,27,1
111,0.2505643340857788,0.4007220216606498,0.4007220216606498,277,277,qk_freq_pool50,0.5,global_edge,102,1
81,0.23615160349854228,0.38207547169811323,0.38207547169811323,212,212,qk_freq_pool50,0.5,global_edge,4,0
94,0.3051948051948052,0.46766169154228854,0.46766169154228854,201,201,qk_freq_pool50,0.5,global_edge,179,1
80,0.26490066225165565,0.418848167539267,0.418848167539267,191,191,qk_freq_pool50,0.5,global_edge,52,0
85,0.20884520884520885,0.34552845528455284,0.34552845528455284,246,246,qk_freq_pool50,0.5,global_edge,32,0
105,0.23809523809523808,0.38461538461538464,0.38461538461538464,273,273,qk_freq_pool50,0.5,global_edge,79,1
114,0.3313953488372093,0.4978165938864629,0.4978165938864629,229,229,qk_freq_pool50,0.5,global_edge,153,0
133,0.24403669724770644,0.39233038348082594,0.39233038348082594,339,339,qk_freq_pool50,0.5,global_edge,4,1
93,0.2209026128266033,0.36186770428015563,0.36186770428015563,257,257,qk_freq_pool50,0.5,global_edge,180,0
101,0.2623376623376623,0.4156378600823045,0.4156378600823045,243,243,qk_freq_pool50,0.5,global_edge,103,0
116,0.24892703862660945,0.39862542955326463,0.39862542955326463,291,291,qk_freq_pool50,0.5,global_edge,32,1
98,0.26344086021505375,0.41702127659574467,0.41702127659574467,235,235,qk_freq_pool50,0.5,global_edge,52,1
82,0.26282051282051283,0.41624365482233505,0.41624365482233505,197,197,qk_freq_pool50,0.5,global_edge,103,1
53,0.225531914893617,0.3680555555555556,0.3680555555555556,144,144,qk_freq_pool50,0.5,global_edge,33,0
117,0.2463157894736842,0.3952702702702703,0.3952702702702703,296,296,qk_freq_pool50,0.5,global_edge,52,2
100,0.24154589371980675,0.38910505836575876,0.38910505836575876,257,257,qk_freq_pool50,0.5,global_edge,126,1
99,0.24688279301745636,0.396,0.396,250,250,qk_freq_pool50,0.5,global_edge,154,0
94,0.23857868020304568,0.38524590163934425,0.38524590163934425,244,244,qk_freq_pool50,0.5,global_edge,79,2
76,0.18095238095238095,0.3064516129032258,0.3064516129032258,248,248,qk_freq_pool50,0.5,global_edge,6,0
110,0.2925531914893617,0.45267489711934156,0.45267489711934156,243,243,qk_freq_pool50,0.5,global_edge,53,0
78,0.23493975903614459,0.3804878048780488,0.3804878048780488,205,205,qk_freq_pool50,0.5,global_edge,35,0
149,0.2555746140651801,0.40710382513661203,0.40710382513661203,366,366,qk_freq_pool50,0.5,global_edge,104,0
69,0.23875432525951557,0.3854748603351955,0.3854748603351955,179,179,qk_freq_pool50,0.5,global_edge,127,0
106,0.24537037037037038,0.3940520446096654,0.3940520446096654,269,269,qk_freq_pool50,0.5,global_edge,7,0
86,0.225130890052356,0.36752136752136755,0.36752136752136755,234,234,qk_freq_pool50,0.5,global_edge,180,1
91,0.28,0.4375,0.4375,208,208,qk_freq_pool50,0.5,global_edge,35,1
92,0.25555555555555554,0.40707964601769914,0.40707964601769914,226,226,qk_freq_pool50,0.5,global_edge,80,0
73,0.25435540069686413,0.40555555555555556,0.40555555555555556,180,180,qk_freq_pool50,0.5,global_edge,54,0
52,0.10833333333333334,0.19548872180451127,0.19548872180451127,266,266,qk_freq_pool50,0.5,global_edge,183,0
88,0.21256038647342995,0.350597609561753,0.350597609561753,251,251,qk_freq_pool50,0.5,global_edge,7,1
99,0.2836676217765043,0.4419642857142857,0.4419642857142857,224,224,qk_freq_pool50,0.5,global_edge,155,0
84,0.20588235294117646,0.34146341463414637,0.34146341463414637,246,246,qk_freq_pool50,0.5,global_edge,36,0
99,0.22758620689655173,0.3707865168539326,0.3707865168539326,267,267,qk_freq_pool50,0.5,global_edge,183,1
125,0.32299741602067183,0.48828125,0.48828125,256,256,qk_freq_pool50,0.5,global_edge,155,1
98,0.19140625,0.32131147540983607,0.32131147540983607,305,305,qk_freq_pool50,0.5,global_edge,54,1
150,0.2336448598130841,0.3787878787878788,0.3787878787878788,396,396,qk_freq_pool50,0.5,global_edge,105,0
86,0.16602316602316602,0.2847682119205298,0.2847682119205298,302,302,qk_freq_pool50,0.5,global_edge,36,1
80,0.20725388601036268,0.34334763948497854,0.34334763948497854,233,233,qk_freq_pool50,0.5,global_edge,81,0
92,0.21395348837209302,0.3524904214559387,0.3524904214559387,261,261,qk_freq_pool50,0.5,global_edge,55,0
138,0.26640926640926643,0.42073170731707316,0.42073170731707316,328,328,qk_freq_pool50,0.5,global_edge,9,0
70,0.2229299363057325,0.3645833333333333,0.3645833333333333,192,192,qk_freq_pool50,0.5,global_edge,37,0
57,0.18566775244299674,0.3131868131868132,0.3131868131868132,182,182,qk_freq_pool50,0.5,global_edge,156,0
149,0.36253041362530414,0.5321428571428571,0.5321428571428571,280,280,qk_freq_pool50,0.5,global_edge,128,0
144,0.16822429906542055,0.288,0.288,500,500,qk_freq_pool50,0.5,global_edge,105,1
178,0.25,0.4,0.4,445,445,qk_freq_pool50,0.5,global_edge,9,1
87,0.2779552715654952,0.435,0.435,200,200,qk_freq_pool50,0.5,global_edge,186,0
93,0.26956521739130435,0.4246575342465753,0.4246575342465753,219,219,qk_freq_pool50,0.5,global_edge,56,0
118,0.22433460076045628,0.36645962732919257,0.36645962732919257,322,322,qk_freq_pool50,0.5,global_edge,129,0
91,0.19825708061002179,0.33090909090909093,0.33090909090909093,275,275,qk_freq_pool50,0.5,global_edge,81,1
103,0.26342710997442453,0.41700404858299595,0.41700404858299595,247,247,qk_freq_pool50,0.5,global_edge,37,1
118,0.30412371134020616,0.466403162055336,0.466403162055336,253,253,qk_freq_pool50,0.5,global_edge,156,1
113,0.21606118546845124,0.3553459119496855,0.3553459119496855,318,318,qk_freq_pool50,0.5,global_edge,109,0
74,0.19270833333333334,0.3231441048034934,0.3231441048034934,229,229,qk_freq_pool50,0.5,global_edge,82,0
55,0.19298245614035087,0.3235294117647059,0.3235294117647059,170,170,qk_freq_pool50,0.5,global_edge,130,0
55,0.21912350597609562,0.35947712418300654,0.35947712418300654,153,153,qk_freq_pool50,0.5,global_edge,112,0
58,0.24166666666666667,0.38926174496644295,0.38926174496644295,149,149,qk_freq_pool50,0.5,global_edge,38,0
78,0.195,0.3263598326359833,0.3263598326359833,239,239,qk_freq_pool50,0.5,global_edge,158,0
110,0.2412280701754386,0.38869257950530034,0.38869257950530034,283,283,qk_freq_pool50,0.5,global_edge,82,1
72,0.1651376146788991,0.28346456692913385,0.28346456692913385,254,254,qk_freq_pool50,0.5,global_edge,10,0
95,0.30944625407166126,0.472636815920398,0.472636815920398,201,201,qk_freq_pool50,0.5,global_edge,57,0
91,0.22249388753056235,0.364,0.364,250,250,qk_freq_pool50,0.5,global_edge,130,1
104,0.348993288590604,0.5174129353233831,0.5174129353233831,201,201,qk_freq_pool50,0.5,global_edge,112,1
105,0.2229299363057325,0.3645833333333333,0.3645833333333333,288,288,qk_freq_pool50,0.5,global_edge,10,1
