dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,9,When was the death penalty abolished in the country near the country where the writer of The Book Thief is a citizen of?,1989,1989,1989,True,预测答案“1989”与标准答案“1989”完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确地回答了所提出的问题。,"判断: 正确
原因: 预测答案“1989”与标准答案“1989”完全一致，包含了标准答案的关键信息，且在语义上完全等价，正确地回答了所提出的问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,10,What is the seat of the county sharing a border with the county in which Miller Electric is headquartered?,Green Bay,Pécs,Pécs,False,预测答案“Pécs”与标准答案“Green Bay”完全不一致。Miller Electric总部位于美国布朗县，其接壤县的治所是Green Bay，而Pécs是匈牙利城市，毫无关联。,"判断: 错误
原因: 预测答案“Pécs”与标准答案“Green Bay”完全不一致。Miller Electric总部位于美国布朗县，其接壤县的治所是Green Bay，而Pécs是匈牙利城市，毫无关联。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,11,Who is the brother of the Nothin' My Love Can't Fix performer?,Matthew Lawrence,Joey Lawrence,Joey Lawrence,False,预测答案给出的兄弟是Joey Lawrence，而标准答案明确指出该表演者的兄弟是Matthew Lawrence。两者是不同的人，预测答案未包含标准答案的关键信息，语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的兄弟是Joey Lawrence，而标准答案明确指出该表演者的兄弟是Matthew Lawrence。两者是不同的人，预测答案未包含标准答案的关键信息，语义上也不等价，因此判断为错误。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,12,Who is the brother of the Melissa and Joey Theme Song singer?,Matthew Lawrence,Joey Lawrence,Joey Lawrence,False,预测答案“Joey Lawrence”与标准答案“Matthew Lawrence”是两个不同的人。虽然两人是兄弟关系，但问题询问的是演唱者的兄弟，正确答案应为Matthew Lawrence，预测答案未能包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“Joey Lawrence”与标准答案“Matthew Lawrence”是两个不同的人。虽然两人是兄弟关系，但问题询问的是演唱者的兄弟，正确答案应为Matthew Lawrence，预测答案未能包含标准答案的关键信息。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,13,When was the last time the team that Arthur James was a member of beat the 1894-95 FA cup winner?,1 December 2010,1982,1982,False,预测答案“1982”与标准答案“1 December 2010”完全不一致，没有包含标准答案的关键信息，且两者在语义上并不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“1982”与标准答案“1 December 2010”完全不一致，没有包含标准答案的关键信息，且两者在语义上并不等价，因此未能正确回答问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,14,Who started the foundation that developed the Free Software Directory?,Richard Stallman,Free Software Foundation (FSF),Free Software Foundation (FSF),False,预测答案“Free Software Foundation (FSF)”是该基金会的名称，而问题询问的是“谁”创建了该基金会。标准答案明确指出创建者是“Richard Stallman”。因此，预测答案没有包含标准答案的关键信息，在语义上也不等价，属于答非所问。,"判断: 错误
原因: 预测答案“Free Software Foundation (FSF)”是该基金会的名称，而问题询问的是“谁”创建了该基金会。标准答案明确指出创建者是“Richard Stallman”。因此，预测答案没有包含标准答案的关键信息，在语义上也不等价，属于答非所问。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,15,What pantheon is the God of the underworld in ancient Egypt a part of?,ancient Egyptian religion,Egyptian,Egyptian,True,预测答案“Egyptian”虽然比标准答案“ancient Egyptian religion”简略，但在语境下指代了古埃及的宗教或神话体系，包含了标准答案的核心信息，且在语义上与标准答案等价，属于可接受的措辞细微差异。,"判断: 正确
原因: 预测答案“Egyptian”虽然比标准答案“ancient Egyptian religion”简略，但在语境下指代了古埃及的宗教或神话体系，包含了标准答案的核心信息，且在语义上与标准答案等价，属于可接受的措辞细微差异。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,16,Where was the president born on the fourth of July born?,Plymouth Notch,"Answer: East Hampton, New York","East Hampton, New York",False,"预测答案给出的地点是“East Hampton, New York”，而标准答案是“Plymouth Notch”。两者在语义上完全不同，且预测答案未包含标准答案的任何关键信息，因此判断为错误。","判断: 错误
原因: 预测答案给出的地点是“East Hampton, New York”，而标准答案是“Plymouth Notch”。两者在语义上完全不同，且预测答案未包含标准答案的任何关键信息，因此判断为错误。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,17,Who play's Marty's girlfriend in back to the future?,Claudia Wells,Elisabeth Shue,Elisabeth Shue,False,预测答案“Elisabeth Shue”与标准答案“Claudia Wells”不一致。在《回到未来》第一部中饰演Marty女友Jennifer的是Claudia Wells，而Elisabeth Shue是在续集（第二部和第三部）中接替该角色的演员，因此预测答案未能包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“Elisabeth Shue”与标准答案“Claudia Wells”不一致。在《回到未来》第一部中饰演Marty女友Jennifer的是Claudia Wells，而Elisabeth Shue是在续集（第二部和第三部）中接替该角色的演员，因此预测答案未能包含标准答案的关键信息。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,18,What is the record label for the band which performed Pythons?,Kanine Records,Sire Records,Sire Records,False,预测答案给出的唱片公司是“Sire Records”，而标准答案为“Kanine Records”。两者在语义上完全不同，预测答案没有包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的唱片公司是“Sire Records”，而标准答案为“Kanine Records”。两者在语义上完全不同，预测答案没有包含标准答案的关键信息，因此判断为错误。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,19,Who is the employer of the person Mach's principle was named after?,Charles University,The employer of the person Mach's principle was named after (Ernst Mach) is not explicitly mentioned in the provided passages.,The employer of the person Mach's principle was named after (Ernst Mach) is not explicitly mentioned in the provided passages.,False,预测答案未能给出具体的雇主名称，且明确表示未提及该信息，这与标准答案“Charles University”不符，因此没有正确回答问题。,"判断: 错误
原因: 预测答案未能给出具体的雇主名称，且明确表示未提及该信息，这与标准答案“Charles University”不符，因此没有正确回答问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,20,What is the life expectancy of the type of retriever named after the body of water the Patuxent River turns into?,average lifespan at 9.4 years,12 to 13 years,12 to 13 years,False,预测答案给出的寿命是“12 to 13 years”，而标准答案明确指出平均寿命为“9.4 years”。两者在数值上完全不同，语义上也不等价，因此预测答案未能包含标准答案的关键信息，回答错误。,"判断: 错误
原因: 预测答案给出的寿命是“12 to 13 years”，而标准答案明确指出平均寿命为“9.4 years”。两者在数值上完全不同，语义上也不等价，因此预测答案未能包含标准答案的关键信息，回答错误。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,21,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sambas is located?,Francisco Guterres,Answer: Susilo Bambang Yudhoyono,Susilo Bambang Yudhoyono,False,预测答案“Susilo Bambang Yudhoyono”与标准答案“Francisco Guterres”完全不同。问题询问的是新独立国家（东帝汶）的总统，而预测答案给出的是印度尼西亚前总统，未能包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案“Susilo Bambang Yudhoyono”与标准答案“Francisco Guterres”完全不同。问题询问的是新独立国家（东帝汶）的总统，而预测答案给出的是印度尼西亚前总统，未能包含标准答案的关键信息，因此判断为错误。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,22,What is the capital of the country it is about?,Aden,Georgetown,Georgetown,False,预测答案“Georgetown”与标准答案“Aden”完全不同，两者在语义上没有任何关联，也不存在等价关系。预测答案未能包含标准答案的关键信息，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Georgetown”与标准答案“Aden”完全不同，两者在语义上没有任何关联，也不存在等价关系。预测答案未能包含标准答案的关键信息，因此未能正确回答问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,23,The league playing in the Thursday night football game is a type of what?,sports league,professional sports,professional sports,False,预测答案“professional sports”指的是职业体育这一大类概念，而标准答案“sports league”指的是体育联盟。两者在语义上并不等价，预测答案未能准确包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“professional sports”指的是职业体育这一大类概念，而标准答案“sports league”指的是体育联盟。两者在语义上并不等价，预测答案未能准确包含标准答案的关键信息。"
musique-v2,sparse_block_raw_k4,0.15,seg_50_75,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_50_75/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,24,A participant of the Battle of Brechin is an instance of?,Scottish clan,"Alexander Gordon, 1st Earl of Huntly","Alexander Gordon, 1st Earl of Huntly",False,"预测答案“Alexander Gordon, 1st Earl of Huntly”是一个具体的历史人物实例，而标准答案“Scottish clan”指的是苏格兰氏族这一类别。预测答案并未包含标准答案的关键信息，两者在语义上并不等价，因此判断为错误。","判断: 错误
原因: 预测答案“Alexander Gordon, 1st Earl of Huntly”是一个具体的历史人物实例，而标准答案“Scottish clan”指的是苏格兰氏族这一类别。预测答案并未包含标准答案的关键信息，两者在语义上并不等价，因此判断为错误。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,0,What is the symbol of the Saints from the city that is the location of Blanton's manufacturer's headquarters called?,fleur - de-lis,fleur-de-lis,fleur-de-lis,True,预测答案“fleur-de-lis”与标准答案“fleur - de-lis”在语义上完全等价，两者唯一的区别仅在于连字符前后的空格差异，属于允许的措辞和格式上的细微差异，且包含了标准答案的关键信息。,"判断: 正确
原因: 预测答案“fleur-de-lis”与标准答案“fleur - de-lis”在语义上完全等价，两者唯一的区别仅在于连字符前后的空格差异，属于允许的措辞和格式上的细微差异，且包含了标准答案的关键信息。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,1,What mythology is the city where Eutychides was born in a part of?,Greek mythology,Greek mythology,Greek mythology,True,预测答案与标准答案完全一致，均为“Greek mythology”。预测答案准确包含了标准答案的所有关键信息，在语义上完全等价，正确地回答了关于Eutychides出生地所属神话体系的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Greek mythology”。预测答案准确包含了标准答案的所有关键信息，在语义上完全等价，正确地回答了关于Eutychides出生地所属神话体系的问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,2,What is the oldest college in the state that contains Borough House Plantation?,College of Charles Towne,College of Charleston,College of Charleston,True,预测答案“College of Charleston”与标准答案“College of Charles Towne”指代的是同一所高等教育机构。Charleston（查尔斯顿）与Charles Towne（查尔斯镇）是同一地点在不同历史时期的名称，两者在语义上完全等价，仅为措辞上的细微差异。,"判断: 正确
原因: 预测答案“College of Charleston”与标准答案“College of Charles Towne”指代的是同一所高等教育机构。Charleston（查尔斯顿）与Charles Towne（查尔斯镇）是同一地点在不同历史时期的名称，两者在语义上完全等价，仅为措辞上的细微差异。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,3,"What county shares a border with the other county, that contains the city, that is the birthplace of the performer of Never Gonna Fall in Love Again?",Cabarrus County,Candelaria,Candelaria,False,预测答案“Candelaria”与标准答案“Cabarrus County”完全不一致，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Candelaria”与标准答案“Cabarrus County”完全不一致，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此未能正确回答问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,4,What city was the author of What We Talk About When We Talk About love born in?,Clatskanie,"Clatskanie, Oregon","Clatskanie, Oregon",True,"预测答案“Clatskanie, Oregon”包含了标准答案“Clatskanie”的关键信息，只是在城市名称后补充了所在的州名，两者在语义上完全等价，正确回答了作者出生地的问题。","判断: 正确
原因: 预测答案“Clatskanie, Oregon”包含了标准答案“Clatskanie”的关键信息，只是在城市名称后补充了所在的州名，两者在语义上完全等价，正确回答了作者出生地的问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,5,What undertaking included the person who discovered that the number of protons in each element's atoms is unique?,Manhattan Project,Manhattan Project,Manhattan Project,True,预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于发现原子中质子数独特性的人所参与的工程的问题。,"判断: 正确
原因: 预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于发现原子中质子数独特性的人所参与的工程的问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,6,What was the story of the character from The Bourne Deception based on?,the novel of the same name by Robert Ludlum,The story of the character from The Bourne Deception is based on the Jason Bourne series created by Robert Ludlum.,The story of the character from The Bourne Deception is based on the Jason Bourne series created by Robert Ludlum.,False,预测答案虽然提到了作者Robert Ludlum，但回答的是“Jason Bourne系列”，而标准答案明确指出是基于“同名小说”。两者在具体出处上存在差异，未包含标准答案的关键信息。,"判断: 错误
原因: 预测答案虽然提到了作者Robert Ludlum，但回答的是“Jason Bourne系列”，而标准答案明确指出是基于“同名小说”。两者在具体出处上存在差异，未包含标准答案的关键信息。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,7,Which two features were played up the person who had the biggest net worth in 2017?,ease of use and enhanced support for Plug and Play,Bill Gates was named the richest man in the world by Forbes' annual list of the world's billionaires. This was the 16th time that the founder of Microsoft claimed the top spot.,Bill Gates was named the richest man in the world by Forbes' annual list of the world's billionaires. This was the 16th time that the founder of Microsoft claimed the top spot.,False,预测答案只提到了2017年最富有的人是比尔·盖茨，但完全没有回答问题所问的“哪两个特征被突出强调”。预测答案缺失了标准答案中的关键信息“ease of use and enhanced support for Plug and Play”，因此回答不正确。,"判断: 错误
原因: 预测答案只提到了2017年最富有的人是比尔·盖茨，但完全没有回答问题所问的“哪两个特征被突出强调”。预测答案缺失了标准答案中的关键信息“ease of use and enhanced support for Plug and Play”，因此回答不正确。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,8,"Who is one of the members of the music group that performed ""Good Little Girls""?",Aaron Benward,Aaron Benward,Aaron Benward,True,预测答案“Aaron Benward”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于演唱“Good Little Girls”的音乐团体成员的问题。,"判断: 正确
原因: 预测答案“Aaron Benward”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了关于演唱“Good Little Girls”的音乐团体成员的问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,9,How many times did plague occur in the place where Bajazet's composer was born?,22,Answer: 0,0,False,预测答案给出的数字是0，而标准答案明确指出瘟疫发生的次数是22。两者在数值和语义上完全不一致，预测答案未能包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的数字是0，而标准答案明确指出瘟疫发生的次数是22。两者在数值和语义上完全不一致，预测答案未能包含标准答案的关键信息，因此判断为错误。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,10,What year did the company that published Starship Command end?,1986,1999,1999,False,预测答案给出的年份是1999年，而标准答案明确指出该公司结束的年份是1986年。两者在关键信息上完全不一致，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的年份是1999年，而标准答案明确指出该公司结束的年份是1986年。两者在关键信息上完全不一致，因此预测答案未能正确回答问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,11,Who is the spouse of the child of Peter Andreas Heiberg?,Johanne Luise Heiberg,Margaretta von Ascheberg,Margaretta von Ascheberg,False,预测答案“Margaretta von Ascheberg”与标准答案“Johanne Luise Heiberg”完全不一致，两者是不同的人。预测答案没有包含标准答案的任何关键信息，在语义上也不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Margaretta von Ascheberg”与标准答案“Johanne Luise Heiberg”完全不一致，两者是不同的人。预测答案没有包含标准答案的任何关键信息，在语义上也不等价，因此未能正确回答问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,12,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Dottie Hinson,Dottie Hinson,Dottie Hinson,True,预测答案“Dottie Hinson”与标准答案完全一致，准确包含了标准答案的关键信息，在语义上完全等价，正确回答了关于《末路狂花》中Thelma的扮演者在《红粉联盟》中所饰演角色的问题。,"判断: 正确
原因: 预测答案“Dottie Hinson”与标准答案完全一致，准确包含了标准答案的关键信息，在语义上完全等价，正确回答了关于《末路狂花》中Thelma的扮演者在《红粉联盟》中所饰演角色的问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,13,What is the abbreviated name of the exclusive platform of the video game named for the league with a halftime event just before the publishers clearing house sweepstakes drawing.,NES,NES,NES,True,预测答案“NES”与标准答案“NES”完全一致，包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。,"判断: 正确
原因: 预测答案“NES”与标准答案“NES”完全一致，包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,14,When was the last time the sports team Alan O'Neil was a member of beat the winner of the 1894-95 FA cup?,1 December 2010,1993–1995,1993–1995,False,预测答案“1993–1995”与标准答案“1 December 2010”完全不一致，没有包含标准答案的关键信息，且在语义上不等价，因此未能正确回答该问题。,"判断: 错误
原因: 预测答案“1993–1995”与标准答案“1 December 2010”完全不一致，没有包含标准答案的关键信息，且在语义上不等价，因此未能正确回答该问题。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,15,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,"<think>
Okay, let's see. The question is asking who is the spouse of the person who plays Batman in The Lego Batman Movie. 

First, I need to figure out who voices Batman in the movie. From the passages provided, specifically","Okay, let's see. The question is asking who is the spouse of the person who plays Batman in The Lego Batman Movie. 

First, I need to figure out who voices Batman in the movie. From the passages provided, specifically",False,预测答案并未给出最终结论，内容在“specifically”处突然截断，没有包含标准答案“Amy Poehler”或任何可核验的答案信息，属于未完成的无效回答。,"判断: 错误
原因: 预测答案并未给出最终结论，内容在“specifically”处突然截断，没有包含标准答案“Amy Poehler”或任何可核验的答案信息，属于未完成的无效回答。"
musique-v2,sparse_block_raw_k4,0.15,seg_75_100,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k4/musique-v2/rate_0p15/seg_75_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,16,By how much of the population of the region where Baton a feu originated reduced by the black death?,30% to 65%,"The Bâton à feu originated in Western Europe. According to the provided information, the Black Death reduced the population of Europe by an estimated one-third to one-half during the 1347–1351","The Bâton à feu originated in Western Europe. According to the provided information, the Black Death reduced the population of Europe by an estimated one-third to one-half during the 1347–1351",True,预测答案指出黑死病使欧洲人口减少了三分之一到二分之一（one-third to one-half），这与标准答案中的“30% to 65%”在数值范围上高度一致且语义等价，因此预测答案正确回答了问题。,"判断: 正确
原因: 预测答案指出黑死病使欧洲人口减少了三分之一到二分之一（one-third to one-half），这与标准答案中的“30% to 65%”在数值范围上高度一致且语义等价，因此预测答案正确回答了问题。"
