selector,rate,example_id,sub_question_id,main_question,sub_question,context_len,system_len,doc_len,query_len,selected_tokens,actual_rate,selection_time_s,selection_score_time_s,recompute_time_s,query_prefill_time_s,decode_first_token_time_s,query_mass_all_layer_mean,query_mass_last_layer,query_mass_first_half_mean,query_mass_second_half_mean,decode_mass_all_layer_mean,decode_mass_last_layer,decode_mass_first_half_mean,decode_mass_second_half_mean,first_token,first_token_text,per_layer_query_mass_json,per_layer_decode_mass_json
draft,0.05,45,1,Who is the father of Empress Wang's husband?,Who was the father of Yang Pu (Emperor Rui of Wu)?,2612,792,1820,25,91,0.05,0.1614532102830708,0.16076840599998832,0.030434194020926952,0.05944442190229893,0.04829934611916542,0.061399173104033186,0.06865769522530692,0.06043739309116287,0.06236095311690352,0.06546733315501894,0.08599707058497838,0.047043975214568934,0.08389069109546896,24474, Yang,"[0.09836613246372768, 0.0909775870186942, 0.06015772138323103, 0.07972879137311663, 0.01936641011919294, 0.04575436728341239, 0.0565581294468471, 0.05078347342354911, 0.0538992418561663, 0.047365548270089285, 0.042272273472377234, 0.06248744964599609, 0.08264584677559988, 0.05576053074428013, 0.0823053468976702, 0.04708682468959263, 0.06771282196044921, 0.06966263362339564, 0.042543073381696425, 0.06333917345319476, 0.053999415806361604, 0.06120316641671317, 0.10654207502092634, 0.05572932652064732, 0.03479412078857422, 0.054117159162248886, 0.06536051068987166, 0.06865769522530692]","[0.042450904846191406, 0.060841385807309835, 0.04994304691042219, 0.04031716074262347, 0.01661166548728943, 0.05496504477092198, 0.03860705665179661, 0.03822672367095947, 0.06875493696757726, 0.04962270600455148, 0.03051924705505371, 0.04044141088213239, 0.09123991216932024, 0.03607445103781564, 0.08810824155807495, 0.06003345761980329, 0.05500030943325588, 0.1007565941129412, 0.06619995406695775, 0.10202476808003016, 0.08969384431838989, 0.07496691601616996, 0.11496969631740026, 0.08244970866612025, 0.06593473468508039, 0.08144471475056239, 0.10688966512680054, 0.08599707058497838]"
draft,0.05,46,0,Who played the king that was king of england in 1951 in the king's speech?,Who was the king of England in 1951?,2312,792,1520,23,76,0.05,0.13686383748427033,0.13622395833954215,0.0303003815934062,0.056949800811707973,0.04767230432480574,0.05982778658354928,0.045140195337141524,0.056250014554745556,0.063405558612353,0.056683484312831135,0.06073792917387826,0.049670973906711643,0.06369599471895064,9857, George,"[0.05609276576071792, 0.08326800565541902, 0.058575736809961546, 0.08315099396320604, 0.028401792419623144, 0.048495547371621456, 0.06193703598117236, 0.04958988864969763, 0.057716571025966855, 0.04446765947045747, 0.03604973621249939, 0.05003344494363536, 0.0751546421406432, 0.054566383361816406, 0.08075324941125715, 0.036106441331946335, 0.07743812940135505, 0.06939950788983647, 0.0526963228024311, 0.06890222892998168, 0.05459722080586119, 0.07923276676154285, 0.1307999747140067, 0.06803538044046911, 0.04092903611082468, 0.050301439273431434, 0.03334592736285666, 0.045140195337141524]","[0.03221920558384487, 0.05050460355622428, 0.05391565390995571, 0.042936082397188456, 0.02968157614980425, 0.06459532465253558, 0.048032241208212714, 0.055475856576647074, 0.05807393789291382, 0.0837005887712751, 0.022405241216932024, 0.05758141619818551, 0.05983551059450422, 0.03643639598573957, 0.10229978391102382, 0.056581854820251465, 0.05406954458781651, 0.05899773325238909, 0.028939915554864065, 0.044612726994923184, 0.034131769623075216, 0.0694671528679984, 0.14690940720694406, 0.11284756660461426, 0.037317403725215366, 0.03404797187873295, 0.050783165863582065, 0.06073792917387826]"
draft,0.05,46,1,Who played the king that was king of england in 1951 in the king's speech?,Which actor played King George VI in the film 'The King's Speech'?,2728,792,1936,25,96,0.049586776859504134,0.16600997187197208,0.16536101885139942,0.03109004395082593,0.058373332023620605,0.04847357701510191,0.10214534175639249,0.11658490862165179,0.07465006147112165,0.12964062204166332,0.08430184036189195,0.09940440314156669,0.05750244992728135,0.11110123079650255,39879, Colin,"[0.13596773420061384, 0.1310286603655134, 0.08238533564976283, 0.12125562395368304, 0.029619903564453126, 0.05494000026157924, 0.05947674342564174, 0.056201084681919644, 0.06745232718331473, 0.048213228498186385, 0.04871794564383371, 0.05836177280970982, 0.08028279985700335, 0.07119770050048828, 0.13024452209472656, 0.06091181073869978, 0.13688705444335938, 0.10019208635602679, 0.05414656502859933, 0.14570818219866072, 0.10335401262555803, 0.1735277884347098, 0.2797937447684152, 0.15988246372767856, 0.11172176906040737, 0.10727740696498327, 0.13473639351981026, 0.11658490862165179]","[0.06262714522225517, 0.0718095132282802, 0.06975706134523664, 0.07461054836000715, 0.028382107615470886, 0.08473606620516096, 0.04088759422302246, 0.06416875123977661, 0.06702151468821935, 0.06154237048966544, 0.025154560804367065, 0.06168601342609951, 0.05123978001730783, 0.04141127211706979, 0.07785960606166295, 0.06883075407573155, 0.08452083383287702, 0.07267718655722481, 0.08772628647940499, 0.08455424649374825, 0.04563612597329276, 0.12097269296646118, 0.2752234254564558, 0.14503226961408341, 0.09294119903019496, 0.05766824313572475, 0.24236995833260672, 0.09940440314156669]"
draft,0.05,50,0,When was John's eldest son crowned?,Who is John's eldest son?,2464,792,1672,17,83,0.049641148325358854,0.15476823598146439,0.1540430299937725,0.030563149135559797,0.05534025374799967,0.04850341938436031,0.05500209077495059,0.040056581256770286,0.054683053693851506,0.05532112785604964,0.05700180595930742,0.015335482146058763,0.05052545598270942,0.06347815593590542,3757, John,"[0.08181508649297121, 0.09054107826297023, 0.04861519517017012, 0.06427001552421506, 0.01624474104712991, 0.04160428247531923, 0.06006710469221868, 0.0418391508214614, 0.048923885121065026, 0.05162485507356018, 0.04116025892626338, 0.04364922467400046, 0.07200103246865153, 0.06320684096392463, 0.0652948066967876, 0.04432494700455866, 0.07336495503658007, 0.07844527428891479, 0.04314092027039087, 0.06869025991744354, 0.04986247695794627, 0.050475633444906284, 0.09066586534516151, 0.05639864015979927, 0.03392837428245224, 0.041882843530478595, 0.03796421179250509, 0.040056581256770286]","[0.04307730708803449, 0.06323392902101789, 0.043071623359407694, 0.02874889544078282, 0.014589644968509674, 0.06639347757611956, 0.04043988244874137, 0.0381664548601423, 0.07425364426204137, 0.06640188608850751, 0.0380954955305372, 0.06337585619517735, 0.07470151356288365, 0.052806773356028965, 0.11927940164293561, 0.05788198113441467, 0.07901602131979805, 0.10545602866581508, 0.03263464144298008, 0.0578273960522243, 0.07725492545536586, 0.05157506465911865, 0.056727038962500434, 0.07762377602713448, 0.02598728452410017, 0.0921734060559954, 0.03992173501423427, 0.015335482146058763]"
draft,0.05,50,1,When was John's eldest son crowned?,When was John's eldest son crowned?,2713,792,1921,18,96,0.04997397188964081,0.1657628547400236,0.16498283576220274,0.031317719258368015,0.05572271393612027,0.0482073868624866,0.045877728264888666,0.029878487662663534,0.025515767722443385,0.06623968880733394,0.09352236556611501,0.1367287380354745,0.024643560985521392,0.1624011701467086,16,1,"[0.02795721424950494, 0.029358833555191283, 0.03552870144919744, 0.029052365393865676, 0.012801285773988754, 0.026430818769666884, 0.027943876054551866, 0.022348952671838184, 0.034958536662752664, 0.020710816459050253, 0.014686385790506998, 0.024489130292619978, 0.032560484749930244, 0.01839334624154227, 0.04610846534607902, 0.021278854400392563, 0.0596225450909327, 0.045412986997574095, 0.030271040068732366, 0.08409794550093394, 0.046477408636183964, 0.11839344387962705, 0.1658807179284474, 0.11879531920902313, 0.04537129023718455, 0.07799884251185826, 0.03776829583304269, 0.029878487662663534]","[0.02350554508822305, 0.02016342750617436, 0.028674449239458357, 0.018761221851621355, 0.013590393321854728, 0.024677027549062456, 0.024815435920442854, 0.024800832782472883, 0.03193916380405426, 0.03829251868384225, 0.012820093759468623, 0.0307954273053578, 0.03177192807197571, 0.020402388913290843, 0.07595656599317278, 0.06222242968423026, 0.05848980375698635, 0.07387929303305489, 0.06592092769486564, 0.23640871047973633, 0.15476512908935547, 0.23864259038652694, 0.5250731876918248, 0.21674423558371408, 0.11761069297790527, 0.22871015753064836, 0.08246392011642456, 0.1367287380354745]"
draft,0.05,50,2,When was John's eldest son crowned?,When was John's eldest son crowned?,2713,792,1921,18,96,0.04997397188964081,0.1654895874671638,0.16478556813672185,0.03100677067413926,0.05564257176592946,0.04809398576617241,0.045877728264888666,0.029878487662663534,0.025515767722443385,0.06623968880733394,0.09352236556611501,0.1367287380354745,0.024643560985521392,0.1624011701467086,16,1,"[0.02795721424950494, 0.029358833555191283, 0.03552870144919744, 0.029052365393865676, 0.012801285773988754, 0.026430818769666884, 0.027943876054551866, 0.022348952671838184, 0.034958536662752664, 0.020710816459050253, 0.014686385790506998, 0.024489130292619978, 0.032560484749930244, 0.01839334624154227, 0.04610846534607902, 0.021278854400392563, 0.0596225450909327, 0.045412986997574095, 0.030271040068732366, 0.08409794550093394, 0.046477408636183964, 0.11839344387962705, 0.1658807179284474, 0.11879531920902313, 0.04537129023718455, 0.07799884251185826, 0.03776829583304269, 0.029878487662663534]","[0.02350554508822305, 0.02016342750617436, 0.028674449239458357, 0.018761221851621355, 0.013590393321854728, 0.024677027549062456, 0.024815435920442854, 0.024800832782472883, 0.03193916380405426, 0.03829251868384225, 0.012820093759468623, 0.0307954273053578, 0.03177192807197571, 0.020402388913290843, 0.07595656599317278, 0.06222242968423026, 0.05848980375698635, 0.07387929303305489, 0.06592092769486564, 0.23640871047973633, 0.15476512908935547, 0.23864259038652694, 0.5250731876918248, 0.21674423558371408, 0.11761069297790527, 0.22871015753064836, 0.08246392011642456, 0.1367287380354745]"
draft,0.05,50,3,When was John's eldest son crowned?,When was John's eldest son crowned?,3621,792,2829,18,141,0.04984093319194061,0.21487312484532595,0.2139796307310462,0.047620613127946854,0.05610317597165704,0.050210379995405674,0.07981198620634013,0.0877681611076234,0.07389195327585786,0.08573201913682241,0.1032827038850103,0.0962961997304644,0.05701777916781756,0.14954762860220305,16,1,"[0.15268353053501674, 0.12453031539916992, 0.051676727476574126, 0.08074728647867839, 0.02577134162660629, 0.0578315674312531, 0.0756748668731205, 0.05639246531895229, 0.06648912883940197, 0.0651274181547619, 0.05455766783820258, 0.06736961243644593, 0.08593335984245179, 0.06970205761137463, 0.07301822541252015, 0.048170994198511514, 0.09345664675273592, 0.0777705813211108, 0.057942965674021886, 0.09692366161043682, 0.07864761352539062, 0.10309740853688074, 0.1679857647608197, 0.10219418813311865, 0.06752139802963014, 0.07613584730360243, 0.06961481154911102, 0.0877681611076234]","[0.07843834161758423, 0.0911304269518171, 0.038773494107382636, 0.04777458310127258, 0.023957490921020508, 0.050749080521719794, 0.04541765366281782, 0.05159821680613926, 0.042941459587642124, 0.08224788733891078, 0.04629097666059222, 0.05865463188716343, 0.07067367434501648, 0.0696009908403669, 0.11955937317439488, 0.10654913527624947, 0.09881808928080968, 0.06130590609141758, 0.07680605139051165, 0.20980736187526158, 0.20104731832231795, 0.1513493401663644, 0.36954818453107563, 0.18110299110412598, 0.11362827675683158, 0.19611600467136928, 0.11173256805964879, 0.0962961997304644]"
draft,0.05,51,0,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Who played Thelma in Thelma and Louise?,1860,792,1068,22,53,0.04962546816479401,0.11811171006411314,0.1175337778404355,0.030179386027157307,0.05727962218225002,0.04801745107397437,0.04875901861181949,0.03185843182848645,0.029730678821096614,0.06778735840254237,0.05765052130255772,0.04424331443650382,0.023649247629301883,0.09165179497581355,4229, Ge,"[0.020931637132322635, 0.033649048247894685, 0.03605959632179954, 0.03142896255889496, 0.010153702327183314, 0.031750326032762406, 0.03833353674256956, 0.02617864484910841, 0.04024356990665585, 0.021839824589816006, 0.018649333483212953, 0.036314775417377425, 0.04311747365183644, 0.027579072233918426, 0.07406892404927835, 0.038212067121035094, 0.07195205193061333, 0.05714577513855773, 0.025509908601835177, 0.10355475661042449, 0.050528003023816395, 0.08636578027304116, 0.15690334121902266, 0.10256985255650111, 0.03975302522832697, 0.05094718623470951, 0.059653913819944705, 0.03185843182848645]","[0.014775911612170083, 0.023712984153202603, 0.030506676861218045, 0.021053905997957503, 0.011466000761304582, 0.03772889290537153, 0.03139443908418928, 0.02815195918083191, 0.02283736424786704, 0.030293447630746023, 0.013741090893745422, 0.026938006281852722, 0.024418064526149204, 0.014070722673620497, 0.09326943329402379, 0.04806114946092878, 0.05734171186174665, 0.07183434282030378, 0.024248938475336348, 0.09359924282346453, 0.06150576046534947, 0.11162364482879639, 0.29036528723580496, 0.2352893352508545, 0.06302242619650704, 0.0024816984576838358, 0.08623884405408587, 0.04424331443650382]"
draft,0.05,51,1,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,What character did Geena Davis play in the movie A League of Their Own?,2325,792,1533,26,76,0.04957599478147423,0.136370618827641,0.13572731986641884,0.03047566907480359,0.059229501988738775,0.047682158183306456,0.06519093019434571,0.07028056763030671,0.07324654790258482,0.05713531248610659,0.04368518228281517,0.015840567648410797,0.0537178238131562,0.03365254075247414,663, Th,"[0.12195025433550824, 0.11989958207685869, 0.0607434943482116, 0.09218302925864419, 0.022486204629415994, 0.05772211263467977, 0.06525909507667625, 0.06224462488195398, 0.07559954465090574, 0.06582437242780413, 0.05957361368032602, 0.07464071420522836, 0.08581249530498798, 0.061512533124986585, 0.06464716628357604, 0.039544954404726135, 0.06716480359926329, 0.06418866377610427, 0.037548607522314724, 0.06205656764271495, 0.05153487802861811, 0.07158103355994591, 0.10036214891370836, 0.05445220444228623, 0.040408349299168846, 0.03973082919697185, 0.03639360050578694, 0.07028056763030671]","[0.048641596521650045, 0.05151242869240897, 0.04290057931627546, 0.03694241387503488, 0.023062612329210554, 0.0696436081613813, 0.051218266998018534, 0.051714684282030375, 0.06759077736309596, 0.08505048070635114, 0.02949437711920057, 0.06430871146065849, 0.09302537781851632, 0.03694361874035427, 0.08099186420440674, 0.044809584106717794, 0.05007346187319074, 0.06565311125346593, 0.024275275213377818, 0.0401016218321664, 0.025420921189444407, 0.020177513360977173, 0.03312426379748753, 0.01872556975909642, 0.014005588633673531, 0.014173282044274467, 0.02376294561794826, 0.015840567648410797]"
draft,0.05,52,0,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played Thelma in Thelma and Louise?,1860,792,1068,22,53,0.04962546816479401,0.11834753956645727,0.11777723673731089,0.030906539876013994,0.06161052919924259,0.05677354987710714,0.04875901861181949,0.03185843182848645,0.029730678821096614,0.06778735840254237,0.05765052130255772,0.04424331443650382,0.023649247629301883,0.09165179497581355,4229, Ge,"[0.020931637132322635, 0.033649048247894685, 0.03605959632179954, 0.03142896255889496, 0.010153702327183314, 0.031750326032762406, 0.03833353674256956, 0.02617864484910841, 0.04024356990665585, 0.021839824589816006, 0.018649333483212953, 0.036314775417377425, 0.04311747365183644, 0.027579072233918426, 0.07406892404927835, 0.038212067121035094, 0.07195205193061333, 0.05714577513855773, 0.025509908601835177, 0.10355475661042449, 0.050528003023816395, 0.08636578027304116, 0.15690334121902266, 0.10256985255650111, 0.03975302522832697, 0.05094718623470951, 0.059653913819944705, 0.03185843182848645]","[0.014775911612170083, 0.023712984153202603, 0.030506676861218045, 0.021053905997957503, 0.011466000761304582, 0.03772889290537153, 0.03139443908418928, 0.02815195918083191, 0.02283736424786704, 0.030293447630746023, 0.013741090893745422, 0.026938006281852722, 0.024418064526149204, 0.014070722673620497, 0.09326943329402379, 0.04806114946092878, 0.05734171186174665, 0.07183434282030378, 0.024248938475336348, 0.09359924282346453, 0.06150576046534947, 0.11162364482879639, 0.29036528723580496, 0.2352893352508545, 0.06302242619650704, 0.0024816984576838358, 0.08623884405408587, 0.04424331443650382]"
draft,0.05,52,1,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Which character did Geena Davis play in the film A League of Their Own?,2130,792,1338,26,66,0.04932735426008968,0.12808979209512472,0.12750087724998593,0.030662132892757654,0.05839652894064784,0.048207144252955914,0.08785788997937596,0.08726620936131739,0.08680111048172931,0.08891466947702263,0.04494572446054341,0.013962816979203905,0.0494234869826813,0.04046796193840552,11789, Document,"[0.1475030982887352, 0.18989990569733, 0.08553526951716496, 0.12476993393112015, 0.02760956313583877, 0.057796672150328916, 0.07253328260484633, 0.07345973004351605, 0.08246368366283374, 0.059745620895218066, 0.05182379942673903, 0.07915945367498713, 0.08038848835033374, 0.08252704536521828, 0.09102115002307264, 0.05687047099019145, 0.07727798000796811, 0.07545430319649833, 0.04338995964972527, 0.10845787970574347, 0.08121038793207525, 0.12861406934130323, 0.18365650386600704, 0.11188887501810933, 0.056439525478488795, 0.06920522647899585, 0.0740528316288204, 0.08726620936131739]","[0.0698101350239345, 0.0871677313532148, 0.05139445832797459, 0.05435758829116821, 0.016321183315345218, 0.050884783267974854, 0.041947126388549805, 0.0568793671471732, 0.07271896089826312, 0.055453211069107056, 0.02157359038080488, 0.04513150879314968, 0.03994380576269967, 0.0283453677381788, 0.08236128091812134, 0.03762636014393398, 0.017271550638335093, 0.02662034971373422, 0.028506449290684292, 0.06953053389276777, 0.040645744119371684, 0.04880128587995257, 0.062179199286869595, 0.01676426189286368, 0.03126955245222364, 0.04549992510250637, 0.0455121568271092, 0.013962816979203905]"
draft,0.05,52,2,"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played the husband of Dottie Hinson in the film A League of Their Own?,2520,792,1728,28,86,0.04976851851851852,0.15692987106740475,0.15620803087949753,0.030478849075734615,0.05882259085774422,0.048413026612252,0.06285176298013581,0.049603715234873245,0.05027365684509277,0.07542986911517886,0.03395190734264194,0.009302393666335515,0.037104850368840356,0.030798964316443522,8596, Bill,"[0.052924063740944376, 0.07151351169664033, 0.057349088240642936, 0.07923744162734674, 0.01750197459240349, 0.050087072411362, 0.04408732239080935, 0.042031215161693336, 0.05274900611566038, 0.041194322157879264, 0.038811053548540385, 0.047401788283367545, 0.06504536648185885, 0.043897969382149835, 0.07173481766058475, 0.035827417762912046, 0.055691641204211176, 0.07311900781125438, 0.03034795060449717, 0.1074612383939782, 0.0695818735628712, 0.11654283562485053, 0.16822729305345185, 0.10234176869295081, 0.04853717648253149, 0.07016082685820911, 0.056840604665328046, 0.049603715234873245]","[0.03023524582386017, 0.05379074386187962, 0.04650839311735971, 0.03678662010601589, 0.017284274101257324, 0.03959175092833383, 0.030869715980121067, 0.043725899287632534, 0.025363873158182417, 0.05015634213175092, 0.025558893169675554, 0.035334108131272454, 0.05354382310594831, 0.03071822226047516, 0.028842983501298085, 0.016631796956062317, 0.05969664880207607, 0.07022880656378609, 0.016953707805701664, 0.04261009182248797, 0.029290920921734402, 0.0460115841456822, 0.035063756363732476, 0.020148158073425293, 0.012211743210043226, 0.001804486449275698, 0.04238842214856829, 0.009302393666335515]"
draft,0.05,53,0,Who is the child of Chiang Hsiao-wen's father?,Who is Chiang Hsiao-wen's father?,2207,792,1415,22,70,0.04946996466431095,0.1321163959801197,0.1314668571576476,0.03114156099036336,0.05686674080789089,0.04792426619678736,0.08203412832930711,0.07587315200211166,0.06278339089179524,0.10128486576681897,0.06771618298882125,0.09134003945759364,0.03803752347522852,0.09739484250241397,910, Ch,"[0.07530755501288872, 0.10481246106036297, 0.06169103647207285, 0.09018938882010323, 0.017617998185095848, 0.04679952348981585, 0.05281980935629312, 0.04755121392089051, 0.05853802817208426, 0.07304673999935002, 0.04451887948172433, 0.052169242462554534, 0.08126525135783406, 0.07264034469406326, 0.09684104424018364, 0.0584458066271497, 0.09384754725864955, 0.08061226931485263, 0.05563766925365894, 0.11254236295625761, 0.09521493044766513, 0.12529472251991172, 0.2154344335778967, 0.12034346840598366, 0.07691416802344384, 0.10194254540777825, 0.10904400069992264, 0.07587315200211166]","[0.03760579654148647, 0.06039236273084368, 0.05063821588243757, 0.03490804348673139, 0.013289360063416618, 0.05275847230638776, 0.03301610691206796, 0.02621434841837202, 0.04954996279307774, 0.052298332963671, 0.019522479602268765, 0.028978988528251648, 0.03993848817689078, 0.033414370247295926, 0.049532839230128696, 0.06711095145770482, 0.016855279249804362, 0.029071005327360972, 0.03382415856633868, 0.060131575380052836, 0.038778841495513916, 0.11039360931941442, 0.2927005631583078, 0.23951969827924455, 0.08206321511949811, 0.12651254449571883, 0.1256934744971139, 0.09134003945759364]"
draft,0.05,54,0,"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Who played Thelma in the movie 'Thelma and Louise'?,1769,792,977,25,48,0.04912998976458546,0.1165809016674757,0.11602067574858665,0.030565709341317415,0.0582772740162909,0.048429750837385654,0.07992089689994344,0.0451704216003418,0.08258774076189312,0.07725405303799378,0.08176763317718798,0.02632481711251395,0.05052665119268456,0.11300861516169139,4229, Ge,"[0.09190181187220982, 0.14738091605050224, 0.09795970371791295, 0.11437786647251674, 0.04629713875906808, 0.06022506168910435, 0.0808034188406808, 0.0658741433279855, 0.07839262281145368, 0.05416947501046317, 0.07001439775739397, 0.08164909362792969, 0.08758440835135324, 0.07959831237792969, 0.08076770237513951, 0.05843840462820871, 0.0830670656476702, 0.1035311780657087, 0.04061585017613002, 0.10420915876116071, 0.07128257206508092, 0.10755909511021206, 0.13207212175641742, 0.08660020010811942, 0.038523014613560266, 0.0668360573904855, 0.06288390023367746, 0.0451704216003418]","[0.03451979160308838, 0.04321730562618801, 0.05960012333733695, 0.0461286689553942, 0.033443255083901544, 0.05728163889476231, 0.04151191881724766, 0.05117321865899222, 0.041983417102268765, 0.07307165009634835, 0.030186406203678677, 0.07956117391586304, 0.0663097585950579, 0.04938478980745588, 0.09947035142353602, 0.08956866604941231, 0.07918160302298409, 0.13908687659672328, 0.07875241552080427, 0.113668578011649, 0.12176962409700666, 0.09724841799054827, 0.34052572931562153, 0.23183362824576242, 0.07817891665867396, 0.024045116135052273, 0.06246587208339146, 0.02632481711251395]"
draft,0.05,54,1,"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Which character did Geena Davis play in the movie 'A League of Their Own'?,2586,792,1794,27,89,0.049609810479375696,0.16143279382959008,0.16063328878954053,0.031196292024105787,0.059259158093482256,0.048166579101234674,0.07597744807274345,0.08426610250321645,0.08138367125957371,0.07057122488591315,0.06544238097053402,0.09683874675205775,0.06106340581057024,0.0698213561304978,663, Th,"[0.13875063134248924, 0.13986061742066075, 0.07310696758290447, 0.10853308218496817, 0.02079785563958385, 0.06067924903183387, 0.061518855826564564, 0.06103646818292204, 0.08531832821154721, 0.06610887012784443, 0.06512656035246672, 0.08728980008887235, 0.10095762828039745, 0.07028648336097677, 0.09062640881412244, 0.0487364410723328, 0.07876778153515367, 0.06270879917043858, 0.03613449530626731, 0.08117097521585132, 0.05999759391502098, 0.07649351049352575, 0.1303388202001178, 0.07564337796004361, 0.05260912577311198, 0.05673300526129506, 0.0537707111822865, 0.08426610250321645]","[0.048699728080204556, 0.06122635092054095, 0.046148325715746195, 0.04031527042388916, 0.018479415348597934, 0.07956040757043022, 0.05557530266898019, 0.05717806305204119, 0.08654204436710902, 0.09077565159116473, 0.04412342395101275, 0.07448756694793701, 0.11650016478129796, 0.03527596592903137, 0.11223712137767247, 0.06589137656348092, 0.07520689283098493, 0.08645905767168317, 0.03316099303109305, 0.0703186137335641, 0.06210473605564663, 0.05042034387588501, 0.08850991725921631, 0.10826711995261055, 0.008422590792179108, 0.039353294031960626, 0.0803081818989345, 0.09683874675205775]"
draft,0.05,55,0,"What is the movie starring Preity Zinta, Madhuri Dixit and the spouse of Kajol?","Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn",2286,792,1494,28,74,0.049531459170013385,0.13673311099410057,0.13602349814027548,0.03135207900777459,0.05899228388443589,0.04762259218841791,0.0888720793383462,0.07741845383936045,0.09936798505115786,0.07837617362553455,0.05275296818046852,0.05725113834653582,0.06696617283991406,0.03853976352102294,547, U,"[0.15029709679739817, 0.1940612014459104, 0.09063489096505302, 0.16748356332584302, 0.039134412395710846, 0.06824123129552724, 0.09499788284301758, 0.08974911242115255, 0.10113790083904656, 0.06160342936613122, 0.08227330811169682, 0.08782322552739358, 0.08231322619379783, 0.08140130918853138, 0.07176159352672343, 0.057611017811055085, 0.09099301513360471, 0.0809030192238944, 0.035547446231452784, 0.11641113125548071, 0.07404175096628618, 0.09306296523736447, 0.1639938549119599, 0.08026944861120107, 0.049515203553803115, 0.058837686266217916, 0.04689984418907944, 0.07741845383936045]","[0.06897478444235665, 0.08625350679670062, 0.06162048237664359, 0.0752788952418736, 0.03301900412355151, 0.07062115839549474, 0.0580438460622515, 0.06942080174173627, 0.062254837581089566, 0.10829223905290876, 0.039985473666872294, 0.07496824434825353, 0.07753545045852661, 0.051257695470537455, 0.043651772396905084, 0.03541909796851022, 0.0279513703925269, 0.03362097484724862, 0.028246449572699412, 0.04567768744059971, 0.055307354245867045, 0.060144739491598945, 0.057370236941746304, 0.02294363932950156, 0.0266696959733963, 0.04196312597819737, 0.003339406368987901, 0.05725113834653582]"
draft,0.05,56,0,The territory containing Bansaan Island is located at which island?,Where is Bansaan Island located?,2083,792,1291,17,64,0.049573973663826494,0.1275133485905826,0.1269561918452382,0.030292659997940063,0.05502052931115031,0.04770661564543843,0.1322656902803236,0.07232015273150276,0.15058037584998601,0.11395100471066111,0.10371803492307664,0.05178870473589216,0.09262136537201551,0.11481470447413776,93961, Bans,"[0.28277414786715466, 0.2767699746524586, 0.15641117897354254, 0.26564503517471444, 0.06472887311662946, 0.09767372067235097, 0.1256168830294569, 0.10041946924033285, 0.11023420446059283, 0.10270541856268875, 0.10889146307937238, 0.11421440829749868, 0.13023169701840698, 0.1718087877546038, 0.09346500364672236, 0.10978652248863413, 0.10656668558841993, 0.12324023046413389, 0.09671008486707672, 0.12824932066332392, 0.1340368655549378, 0.15038243462057674, 0.20158325323537618, 0.12469222766010701, 0.0924729900199826, 0.09021161984996635, 0.07159667455849528, 0.07232015273150276]","[0.15316670281546457, 0.1455953632082258, 0.1015448910849435, 0.1199832728930882, 0.04718296868460519, 0.08216410023825509, 0.06837654965264457, 0.08674435104642596, 0.08319279977253505, 0.08508237770625524, 0.04274927718298776, 0.0834449189049857, 0.10260160480226789, 0.09486993721553258, 0.0584639310836792, 0.12771286283220565, 0.022462472319602966, 0.07970783540180751, 0.1256815024784633, 0.140600323677063, 0.0987928935459682, 0.13267154353005545, 0.2717541456222534, 0.22975991453443254, 0.13196108170918056, 0.03541289269924164, 0.10063575846808297, 0.05178870473589216]"
draft,0.05,57,0,In which district was Ernie Watts born?,Where was Ernie Watts born?,1959,792,1167,17,58,0.049700085689802914,0.12254303600639105,0.12197596114128828,0.030723175033926964,0.054870977997779846,0.04838185617700219,0.08294897541707875,0.07114479321391642,0.08934829687299418,0.07654965396116331,0.10634824747637826,0.33280437333243235,0.07533044656928704,0.13736604838346947,46300, Wool,"[0.1797396876230961, 0.1831454429305902, 0.07593895407284007, 0.13383011858002478, 0.02894410165418096, 0.05360890636924936, 0.0677720558743517, 0.06283961624658409, 0.06320434858819016, 0.07042549037131943, 0.06555942327034574, 0.07755640174160484, 0.09438573212182823, 0.09392587677771304, 0.07202055474289325, 0.0625747712720342, 0.06211797730261538, 0.06206403459821429, 0.044830274181205686, 0.061389794870584956, 0.06396009541359268, 0.07982366225298713, 0.15497116281204865, 0.09073735084854254, 0.08231732023864233, 0.0755188405012884, 0.08822452320772059, 0.07114479321391642]","[0.07456762450081962, 0.07925147669655937, 0.05324647682053702, 0.07231827293123518, 0.02388920315674373, 0.055649289063044956, 0.035567404968397956, 0.05743195329393659, 0.07392764091491699, 0.1069119998386928, 0.07001019375664848, 0.12511415140969412, 0.12999088423592703, 0.09674968038286481, 0.12686663014548166, 0.07091907943998065, 0.08085443292345319, 0.10207298823765346, 0.08614616734640938, 0.06940276282174247, 0.11263554436819893, 0.10939102513449532, 0.35431041036333355, 0.18764608246939524, 0.10627705710274833, 0.03339884749480656, 0.15039927618844168, 0.33280437333243235]"
