example_id,chunk_id,method,rate,boundary_rate,chunk_len,selected_count,doc_len,total_target_count,base_budget,boundary_budget,boundary_selected_count_global
146,16,draft_smart_mean_boundary0p02_global,0.15,0.02,49,37,2515,377,327,50,50
146,17,draft_smart_mean_boundary0p02_global,0.15,0.02,150,43,2515,377,327,50,50
146,18,draft_smart_mean_boundary0p02_global,0.15,0.02,40,40,2515,377,327,50,50
146,0,draft_smart_freq_boundary0p03_global,0.15,0.03,86,24,2515,377,302,75,75
146,1,draft_smart_freq_boundary0p03_global,0.15,0.03,72,19,2515,377,302,75,75
146,2,draft_smart_freq_boundary0p03_global,0.15,0.03,53,17,2515,377,302,75,75
146,3,draft_smart_freq_boundary0p03_global,0.15,0.03,33,18,2515,377,302,75,75
146,4,draft_smart_freq_boundary0p03_global,0.15,0.03,52,12,2515,377,302,75,75
146,5,draft_smart_freq_boundary0p03_global,0.15,0.03,68,19,2515,377,302,75,75
146,6,draft_smart_freq_boundary0p03_global,0.15,0.03,73,14,2515,377,302,75,75
146,7,draft_smart_freq_boundary0p03_global,0.15,0.03,240,11,2515,377,302,75,75
146,8,draft_smart_freq_boundary0p03_global,0.15,0.03,130,18,2515,377,302,75,75
146,9,draft_smart_freq_boundary0p03_global,0.15,0.03,209,12,2515,377,302,75,75
146,10,draft_smart_freq_boundary0p03_global,0.15,0.03,56,12,2515,377,302,75,75
146,11,draft_smart_freq_boundary0p03_global,0.15,0.03,83,12,2515,377,302,75,75
146,12,draft_smart_freq_boundary0p03_global,0.15,0.03,141,15,2515,377,302,75,75
146,13,draft_smart_freq_boundary0p03_global,0.15,0.03,130,11,2515,377,302,75,75
146,14,draft_smart_freq_boundary0p03_global,0.15,0.03,155,11,2515,377,302,75,75
146,15,draft_smart_freq_boundary0p03_global,0.15,0.03,695,26,2515,377,302,75,75
146,16,draft_smart_freq_boundary0p03_global,0.15,0.03,49,39,2515,377,302,75,75
146,17,draft_smart_freq_boundary0p03_global,0.15,0.03,150,47,2515,377,302,75,75
146,18,draft_smart_freq_boundary0p03_global,0.15,0.03,40,40,2515,377,302,75,75
146,0,draft_smart_mean_boundary0p03_global,0.15,0.03,86,30,2515,377,302,75,75
146,1,draft_smart_mean_boundary0p03_global,0.15,0.03,72,20,2515,377,302,75,75
146,2,draft_smart_mean_boundary0p03_global,0.15,0.03,53,15,2515,377,302,75,75
146,3,draft_smart_mean_boundary0p03_global,0.15,0.03,33,18,2515,377,302,75,75
146,4,draft_smart_mean_boundary0p03_global,0.15,0.03,52,10,2515,377,302,75,75
146,5,draft_smart_mean_boundary0p03_global,0.15,0.03,68,19,2515,377,302,75,75
146,6,draft_smart_mean_boundary0p03_global,0.15,0.03,73,13,2515,377,302,75,75
146,7,draft_smart_mean_boundary0p03_global,0.15,0.03,240,15,2515,377,302,75,75
146,8,draft_smart_mean_boundary0p03_global,0.15,0.03,130,19,2515,377,302,75,75
146,9,draft_smart_mean_boundary0p03_global,0.15,0.03,209,13,2515,377,302,75,75
146,10,draft_smart_mean_boundary0p03_global,0.15,0.03,56,14,2515,377,302,75,75
146,11,draft_smart_mean_boundary0p03_global,0.15,0.03,83,10,2515,377,302,75,75
146,12,draft_smart_mean_boundary0p03_global,0.15,0.03,141,13,2515,377,302,75,75
146,13,draft_smart_mean_boundary0p03_global,0.15,0.03,130,10,2515,377,302,75,75
146,14,draft_smart_mean_boundary0p03_global,0.15,0.03,155,13,2515,377,302,75,75
146,15,draft_smart_mean_boundary0p03_global,0.15,0.03,695,32,2515,377,302,75,75
146,16,draft_smart_mean_boundary0p03_global,0.15,0.03,49,35,2515,377,302,75,75
146,17,draft_smart_mean_boundary0p03_global,0.15,0.03,150,38,2515,377,302,75,75
146,18,draft_smart_mean_boundary0p03_global,0.15,0.03,40,40,2515,377,302,75,75
146,0,draft_smart_freq_boundary0p05_global,0.15,0.05,86,23,2515,377,252,125,125
146,1,draft_smart_freq_boundary0p05_global,0.15,0.05,72,19,2515,377,252,125,125
146,2,draft_smart_freq_boundary0p05_global,0.15,0.05,53,20,2515,377,252,125,125
146,3,draft_smart_freq_boundary0p05_global,0.15,0.05,33,17,2515,377,252,125,125
146,4,draft_smart_freq_boundary0p05_global,0.15,0.05,52,14,2515,377,252,125,125
146,5,draft_smart_freq_boundary0p05_global,0.15,0.05,68,20,2515,377,252,125,125
146,6,draft_smart_freq_boundary0p05_global,0.15,0.05,73,14,2515,377,252,125,125
146,7,draft_smart_freq_boundary0p05_global,0.15,0.05,240,13,2515,377,252,125,125
146,8,draft_smart_freq_boundary0p05_global,0.15,0.05,130,16,2515,377,252,125,125
146,9,draft_smart_freq_boundary0p05_global,0.15,0.05,209,14,2515,377,252,125,125
146,10,draft_smart_freq_boundary0p05_global,0.15,0.05,56,15,2515,377,252,125,125
146,11,draft_smart_freq_boundary0p05_global,0.15,0.05,83,13,2515,377,252,125,125
146,12,draft_smart_freq_boundary0p05_global,0.15,0.05,141,15,2515,377,252,125,125
146,13,draft_smart_freq_boundary0p05_global,0.15,0.05,130,13,2515,377,252,125,125
146,14,draft_smart_freq_boundary0p05_global,0.15,0.05,155,14,2515,377,252,125,125
146,15,draft_smart_freq_boundary0p05_global,0.15,0.05,695,25,2515,377,252,125,125
146,16,draft_smart_freq_boundary0p05_global,0.15,0.05,49,32,2515,377,252,125,125
146,17,draft_smart_freq_boundary0p05_global,0.15,0.05,150,40,2515,377,252,125,125
146,18,draft_smart_freq_boundary0p05_global,0.15,0.05,40,40,2515,377,252,125,125
146,0,draft_smart_mean_boundary0p05_global,0.15,0.05,86,25,2515,377,252,125,125
146,1,draft_smart_mean_boundary0p05_global,0.15,0.05,72,19,2515,377,252,125,125
146,2,draft_smart_mean_boundary0p05_global,0.15,0.05,53,18,2515,377,252,125,125
146,3,draft_smart_mean_boundary0p05_global,0.15,0.05,33,19,2515,377,252,125,125
146,4,draft_smart_mean_boundary0p05_global,0.15,0.05,52,13,2515,377,252,125,125
146,5,draft_smart_mean_boundary0p05_global,0.15,0.05,68,18,2515,377,252,125,125
146,6,draft_smart_mean_boundary0p05_global,0.15,0.05,73,15,2515,377,252,125,125
146,7,draft_smart_mean_boundary0p05_global,0.15,0.05,240,16,2515,377,252,125,125
146,8,draft_smart_mean_boundary0p05_global,0.15,0.05,130,17,2515,377,252,125,125
146,9,draft_smart_mean_boundary0p05_global,0.15,0.05,209,15,2515,377,252,125,125
146,10,draft_smart_mean_boundary0p05_global,0.15,0.05,56,15,2515,377,252,125,125
146,11,draft_smart_mean_boundary0p05_global,0.15,0.05,83,13,2515,377,252,125,125
146,12,draft_smart_mean_boundary0p05_global,0.15,0.05,141,16,2515,377,252,125,125
146,13,draft_smart_mean_boundary0p05_global,0.15,0.05,130,12,2515,377,252,125,125
146,14,draft_smart_mean_boundary0p05_global,0.15,0.05,155,14,2515,377,252,125,125
146,15,draft_smart_mean_boundary0p05_global,0.15,0.05,695,28,2515,377,252,125,125
146,16,draft_smart_mean_boundary0p05_global,0.15,0.05,49,33,2515,377,252,125,125
146,17,draft_smart_mean_boundary0p05_global,0.15,0.05,150,31,2515,377,252,125,125
146,18,draft_smart_mean_boundary0p05_global,0.15,0.05,40,40,2515,377,252,125,125
147,0,draft_smart_freq_boundary0p02_global,0.15,0.02,129,38,2669,400,347,53,53
147,1,draft_smart_freq_boundary0p02_global,0.15,0.02,111,12,2669,400,347,53,53
147,2,draft_smart_freq_boundary0p02_global,0.15,0.02,71,19,2669,400,347,53,53
147,3,draft_smart_freq_boundary0p02_global,0.15,0.02,52,12,2669,400,347,53,53
147,4,draft_smart_freq_boundary0p02_global,0.15,0.02,114,10,2669,400,347,53,53
147,5,draft_smart_freq_boundary0p02_global,0.15,0.02,174,19,2669,400,347,53,53
147,6,draft_smart_freq_boundary0p02_global,0.15,0.02,45,8,2669,400,347,53,53
147,7,draft_smart_freq_boundary0p02_global,0.15,0.02,111,11,2669,400,347,53,53
147,8,draft_smart_freq_boundary0p02_global,0.15,0.02,81,9,2669,400,347,53,53
147,9,draft_smart_freq_boundary0p02_global,0.15,0.02,27,11,2669,400,347,53,53
147,10,draft_smart_freq_boundary0p02_global,0.15,0.02,132,15,2669,400,347,53,53
147,11,draft_smart_freq_boundary0p02_global,0.15,0.02,169,9,2669,400,347,53,53
147,12,draft_smart_freq_boundary0p02_global,0.15,0.02,222,14,2669,400,347,53,53
147,13,draft_smart_freq_boundary0p02_global,0.15,0.02,155,15,2669,400,347,53,53
147,14,draft_smart_freq_boundary0p02_global,0.15,0.02,165,13,2669,400,347,53,53
147,15,draft_smart_freq_boundary0p02_global,0.15,0.02,154,18,2669,400,347,53,53
147,16,draft_smart_freq_boundary0p02_global,0.15,0.02,73,26,2669,400,347,53,53
147,17,draft_smart_freq_boundary0p02_global,0.15,0.02,156,17,2669,400,347,53,53
147,18,draft_smart_freq_boundary0p02_global,0.15,0.02,387,19,2669,400,347,53,53
147,19,draft_smart_freq_boundary0p02_global,0.15,0.02,141,105,2669,400,347,53,53
147,0,draft_smart_mean_boundary0p02_global,0.15,0.02,129,41,2669,400,347,53,53
147,1,draft_smart_mean_boundary0p02_global,0.15,0.02,111,16,2669,400,347,53,53
147,2,draft_smart_mean_boundary0p02_global,0.15,0.02,71,15,2669,400,347,53,53
147,3,draft_smart_mean_boundary0p02_global,0.15,0.02,52,13,2669,400,347,53,53
147,4,draft_smart_mean_boundary0p02_global,0.15,0.02,114,8,2669,400,347,53,53
147,5,draft_smart_mean_boundary0p02_global,0.15,0.02,174,20,2669,400,347,53,53
147,6,draft_smart_mean_boundary0p02_global,0.15,0.02,45,10,2669,400,347,53,53
147,7,draft_smart_mean_boundary0p02_global,0.15,0.02,111,11,2669,400,347,53,53
147,8,draft_smart_mean_boundary0p02_global,0.15,0.02,81,13,2669,400,347,53,53
147,9,draft_smart_mean_boundary0p02_global,0.15,0.02,27,11,2669,400,347,53,53
147,10,draft_smart_mean_boundary0p02_global,0.15,0.02,132,18,2669,400,347,53,53
147,11,draft_smart_mean_boundary0p02_global,0.15,0.02,169,9,2669,400,347,53,53
147,12,draft_smart_mean_boundary0p02_global,0.15,0.02,222,14,2669,400,347,53,53
147,13,draft_smart_mean_boundary0p02_global,0.15,0.02,155,18,2669,400,347,53,53
147,14,draft_smart_mean_boundary0p02_global,0.15,0.02,165,10,2669,400,347,53,53
147,15,draft_smart_mean_boundary0p02_global,0.15,0.02,154,17,2669,400,347,53,53
147,16,draft_smart_mean_boundary0p02_global,0.15,0.02,73,24,2669,400,347,53,53
147,17,draft_smart_mean_boundary0p02_global,0.15,0.02,156,15,2669,400,347,53,53
147,18,draft_smart_mean_boundary0p02_global,0.15,0.02,387,23,2669,400,347,53,53
147,19,draft_smart_mean_boundary0p02_global,0.15,0.02,141,94,2669,400,347,53,53
147,0,draft_smart_freq_boundary0p03_global,0.15,0.03,129,38,2669,400,320,80,80
147,1,draft_smart_freq_boundary0p03_global,0.15,0.03,111,14,2669,400,320,80,80
147,2,draft_smart_freq_boundary0p03_global,0.15,0.03,71,15,2669,400,320,80,80
147,3,draft_smart_freq_boundary0p03_global,0.15,0.03,52,11,2669,400,320,80,80
147,4,draft_smart_freq_boundary0p03_global,0.15,0.03,114,11,2669,400,320,80,80
147,5,draft_smart_freq_boundary0p03_global,0.15,0.03,174,17,2669,400,320,80,80
147,6,draft_smart_freq_boundary0p03_global,0.15,0.03,45,10,2669,400,320,80,80
147,7,draft_smart_freq_boundary0p03_global,0.15,0.03,111,11,2669,400,320,80,80
147,8,draft_smart_freq_boundary0p03_global,0.15,0.03,81,10,2669,400,320,80,80
147,9,draft_smart_freq_boundary0p03_global,0.15,0.03,27,11,2669,400,320,80,80
147,10,draft_smart_freq_boundary0p03_global,0.15,0.03,132,16,2669,400,320,80,80
147,11,draft_smart_freq_boundary0p03_global,0.15,0.03,169,10,2669,400,320,80,80
147,12,draft_smart_freq_boundary0p03_global,0.15,0.03,222,16,2669,400,320,80,80
147,13,draft_smart_freq_boundary0p03_global,0.15,0.03,155,14,2669,400,320,80,80
147,14,draft_smart_freq_boundary0p03_global,0.15,0.03,165,14,2669,400,320,80,80
147,15,draft_smart_freq_boundary0p03_global,0.15,0.03,154,17,2669,400,320,80,80
147,16,draft_smart_freq_boundary0p03_global,0.15,0.03,73,24,2669,400,320,80,80
147,17,draft_smart_freq_boundary0p03_global,0.15,0.03,156,18,2669,400,320,80,80
147,18,draft_smart_freq_boundary0p03_global,0.15,0.03,387,19,2669,400,320,80,80
147,19,draft_smart_freq_boundary0p03_global,0.15,0.03,141,104,2669,400,320,80,80
147,0,draft_smart_mean_boundary0p03_global,0.15,0.03,129,38,2669,400,320,80,80
147,1,draft_smart_mean_boundary0p03_global,0.15,0.03,111,17,2669,400,320,80,80
147,2,draft_smart_mean_boundary0p03_global,0.15,0.03,71,15,2669,400,320,80,80
147,3,draft_smart_mean_boundary0p03_global,0.15,0.03,52,12,2669,400,320,80,80
147,4,draft_smart_mean_boundary0p03_global,0.15,0.03,114,10,2669,400,320,80,80
147,5,draft_smart_mean_boundary0p03_global,0.15,0.03,174,21,2669,400,320,80,80
147,6,draft_smart_mean_boundary0p03_global,0.15,0.03,45,11,2669,400,320,80,80
147,7,draft_smart_mean_boundary0p03_global,0.15,0.03,111,11,2669,400,320,80,80
147,8,draft_smart_mean_boundary0p03_global,0.15,0.03,81,11,2669,400,320,80,80
147,9,draft_smart_mean_boundary0p03_global,0.15,0.03,27,12,2669,400,320,80,80
147,10,draft_smart_mean_boundary0p03_global,0.15,0.03,132,18,2669,400,320,80,80
147,11,draft_smart_mean_boundary0p03_global,0.15,0.03,169,10,2669,400,320,80,80
147,12,draft_smart_mean_boundary0p03_global,0.15,0.03,222,16,2669,400,320,80,80
147,13,draft_smart_mean_boundary0p03_global,0.15,0.03,155,18,2669,400,320,80,80
147,14,draft_smart_mean_boundary0p03_global,0.15,0.03,165,11,2669,400,320,80,80
147,15,draft_smart_mean_boundary0p03_global,0.15,0.03,154,18,2669,400,320,80,80
147,16,draft_smart_mean_boundary0p03_global,0.15,0.03,73,21,2669,400,320,80,80
147,17,draft_smart_mean_boundary0p03_global,0.15,0.03,156,17,2669,400,320,80,80
147,18,draft_smart_mean_boundary0p03_global,0.15,0.03,387,23,2669,400,320,80,80
147,19,draft_smart_mean_boundary0p03_global,0.15,0.03,141,90,2669,400,320,80,80
147,0,draft_smart_freq_boundary0p05_global,0.15,0.05,129,34,2669,400,267,133,133
147,1,draft_smart_freq_boundary0p05_global,0.15,0.05,111,16,2669,400,267,133,133
147,2,draft_smart_freq_boundary0p05_global,0.15,0.05,71,13,2669,400,267,133,133
147,3,draft_smart_freq_boundary0p05_global,0.15,0.05,52,12,2669,400,267,133,133
147,4,draft_smart_freq_boundary0p05_global,0.15,0.05,114,12,2669,400,267,133,133
147,5,draft_smart_freq_boundary0p05_global,0.15,0.05,174,18,2669,400,267,133,133
147,6,draft_smart_freq_boundary0p05_global,0.15,0.05,45,13,2669,400,267,133,133
147,7,draft_smart_freq_boundary0p05_global,0.15,0.05,111,13,2669,400,267,133,133
147,8,draft_smart_freq_boundary0p05_global,0.15,0.05,81,12,2669,400,267,133,133
147,9,draft_smart_freq_boundary0p05_global,0.15,0.05,27,13,2669,400,267,133,133
147,10,draft_smart_freq_boundary0p05_global,0.15,0.05,132,17,2669,400,267,133,133
147,11,draft_smart_freq_boundary0p05_global,0.15,0.05,169,13,2669,400,267,133,133
147,12,draft_smart_freq_boundary0p05_global,0.15,0.05,222,17,2669,400,267,133,133
147,13,draft_smart_freq_boundary0p05_global,0.15,0.05,155,16,2669,400,267,133,133
147,14,draft_smart_freq_boundary0p05_global,0.15,0.05,165,14,2669,400,267,133,133
147,15,draft_smart_freq_boundary0p05_global,0.15,0.05,154,15,2669,400,267,133,133
147,16,draft_smart_freq_boundary0p05_global,0.15,0.05,73,20,2669,400,267,133,133
147,17,draft_smart_freq_boundary0p05_global,0.15,0.05,156,16,2669,400,267,133,133
147,18,draft_smart_freq_boundary0p05_global,0.15,0.05,387,20,2669,400,267,133,133
147,19,draft_smart_freq_boundary0p05_global,0.15,0.05,141,96,2669,400,267,133,133
147,0,draft_smart_mean_boundary0p05_global,0.15,0.05,129,32,2669,400,267,133,133
147,1,draft_smart_mean_boundary0p05_global,0.15,0.05,111,16,2669,400,267,133,133
147,2,draft_smart_mean_boundary0p05_global,0.15,0.05,71,17,2669,400,267,133,133
147,3,draft_smart_mean_boundary0p05_global,0.15,0.05,52,15,2669,400,267,133,133
147,4,draft_smart_mean_boundary0p05_global,0.15,0.05,114,12,2669,400,267,133,133
147,5,draft_smart_mean_boundary0p05_global,0.15,0.05,174,21,2669,400,267,133,133
147,6,draft_smart_mean_boundary0p05_global,0.15,0.05,45,13,2669,400,267,133,133
147,7,draft_smart_mean_boundary0p05_global,0.15,0.05,111,13,2669,400,267,133,133
147,8,draft_smart_mean_boundary0p05_global,0.15,0.05,81,13,2669,400,267,133,133
147,9,draft_smart_mean_boundary0p05_global,0.15,0.05,27,13,2669,400,267,133,133
147,10,draft_smart_mean_boundary0p05_global,0.15,0.05,132,17,2669,400,267,133,133
147,11,draft_smart_mean_boundary0p05_global,0.15,0.05,169,13,2669,400,267,133,133
147,12,draft_smart_mean_boundary0p05_global,0.15,0.05,222,15,2669,400,267,133,133
147,13,draft_smart_mean_boundary0p05_global,0.15,0.05,155,18,2669,400,267,133,133
147,14,draft_smart_mean_boundary0p05_global,0.15,0.05,165,15,2669,400,267,133,133
147,15,draft_smart_mean_boundary0p05_global,0.15,0.05,154,17,2669,400,267,133,133
147,16,draft_smart_mean_boundary0p05_global,0.15,0.05,73,21,2669,400,267,133,133
147,17,draft_smart_mean_boundary0p05_global,0.15,0.05,156,18,2669,400,267,133,133
147,18,draft_smart_mean_boundary0p05_global,0.15,0.05,387,20,2669,400,267,133,133
147,19,draft_smart_mean_boundary0p05_global,0.15,0.05,141,81,2669,400,267,133,133
149,0,draft_smart_freq_boundary0p02_global,0.15,0.02,180,31,1568,235,204,31,31
149,1,draft_smart_freq_boundary0p02_global,0.15,0.02,224,14,1568,235,204,31,31
149,2,draft_smart_freq_boundary0p02_global,0.15,0.02,116,18,1568,235,204,31,31
149,3,draft_smart_freq_boundary0p02_global,0.15,0.02,83,14,1568,235,204,31,31
149,4,draft_smart_freq_boundary0p02_global,0.15,0.02,116,15,1568,235,204,31,31
149,5,draft_smart_freq_boundary0p02_global,0.15,0.02,173,13,1568,235,204,31,31
149,6,draft_smart_freq_boundary0p02_global,0.15,0.02,155,11,1568,235,204,31,31
149,7,draft_smart_freq_boundary0p02_global,0.15,0.02,123,18,1568,235,204,31,31
149,8,draft_smart_freq_boundary0p02_global,0.15,0.02,314,32,1568,235,204,31,31
149,9,draft_smart_freq_boundary0p02_global,0.15,0.02,84,69,1568,235,204,31,31
149,0,draft_smart_mean_boundary0p02_global,0.15,0.02,180,36,1568,235,204,31,31
149,1,draft_smart_mean_boundary0p02_global,0.15,0.02,224,16,1568,235,204,31,31
149,2,draft_smart_mean_boundary0p02_global,0.15,0.02,116,18,1568,235,204,31,31
149,3,draft_smart_mean_boundary0p02_global,0.15,0.02,83,13,1568,235,204,31,31
149,4,draft_smart_mean_boundary0p02_global,0.15,0.02,116,15,1568,235,204,31,31
149,5,draft_smart_mean_boundary0p02_global,0.15,0.02,173,16,1568,235,204,31,31
149,6,draft_smart_mean_boundary0p02_global,0.15,0.02,155,16,1568,235,204,31,31
149,7,draft_smart_mean_boundary0p02_global,0.15,0.02,123,17,1568,235,204,31,31
149,8,draft_smart_mean_boundary0p02_global,0.15,0.02,314,31,1568,235,204,31,31
149,9,draft_smart_mean_boundary0p02_global,0.15,0.02,84,57,1568,235,204,31,31
149,0,draft_smart_freq_boundary0p03_global,0.15,0.03,180,30,1568,235,188,47,47
149,1,draft_smart_freq_boundary0p03_global,0.15,0.03,224,15,1568,235,188,47,47
149,2,draft_smart_freq_boundary0p03_global,0.15,0.03,116,20,1568,235,188,47,47
149,3,draft_smart_freq_boundary0p03_global,0.15,0.03,83,15,1568,235,188,47,47
149,4,draft_smart_freq_boundary0p03_global,0.15,0.03,116,16,1568,235,188,47,47
149,5,draft_smart_freq_boundary0p03_global,0.15,0.03,173,15,1568,235,188,47,47
149,6,draft_smart_freq_boundary0p03_global,0.15,0.03,155,13,1568,235,188,47,47
149,7,draft_smart_freq_boundary0p03_global,0.15,0.03,123,16,1568,235,188,47,47
149,8,draft_smart_freq_boundary0p03_global,0.15,0.03,314,28,1568,235,188,47,47
149,9,draft_smart_freq_boundary0p03_global,0.15,0.03,84,67,1568,235,188,47,47
149,0,draft_smart_mean_boundary0p03_global,0.15,0.03,180,35,1568,235,188,47,47
149,1,draft_smart_mean_boundary0p03_global,0.15,0.03,224,17,1568,235,188,47,47
149,2,draft_smart_mean_boundary0p03_global,0.15,0.03,116,19,1568,235,188,47,47
149,3,draft_smart_mean_boundary0p03_global,0.15,0.03,83,15,1568,235,188,47,47
149,4,draft_smart_mean_boundary0p03_global,0.15,0.03,116,16,1568,235,188,47,47
149,5,draft_smart_mean_boundary0p03_global,0.15,0.03,173,18,1568,235,188,47,47
149,6,draft_smart_mean_boundary0p03_global,0.15,0.03,155,16,1568,235,188,47,47
149,7,draft_smart_mean_boundary0p03_global,0.15,0.03,123,17,1568,235,188,47,47
149,8,draft_smart_mean_boundary0p03_global,0.15,0.03,314,29,1568,235,188,47,47
149,9,draft_smart_mean_boundary0p03_global,0.15,0.03,84,53,1568,235,188,47,47
149,0,draft_smart_freq_boundary0p05_global,0.15,0.05,180,26,1568,235,157,78,78
149,1,draft_smart_freq_boundary0p05_global,0.15,0.05,224,18,1568,235,157,78,78
149,2,draft_smart_freq_boundary0p05_global,0.15,0.05,116,20,1568,235,157,78,78
149,3,draft_smart_freq_boundary0p05_global,0.15,0.05,83,17,1568,235,157,78,78
149,4,draft_smart_freq_boundary0p05_global,0.15,0.05,116,16,1568,235,157,78,78
149,5,draft_smart_freq_boundary0p05_global,0.15,0.05,173,17,1568,235,157,78,78
149,6,draft_smart_freq_boundary0p05_global,0.15,0.05,155,16,1568,235,157,78,78
149,7,draft_smart_freq_boundary0p05_global,0.15,0.05,123,17,1568,235,157,78,78
149,8,draft_smart_freq_boundary0p05_global,0.15,0.05,314,27,1568,235,157,78,78
149,9,draft_smart_freq_boundary0p05_global,0.15,0.05,84,61,1568,235,157,78,78
149,0,draft_smart_mean_boundary0p05_global,0.15,0.05,180,29,1568,235,157,78,78
149,1,draft_smart_mean_boundary0p05_global,0.15,0.05,224,20,1568,235,157,78,78
149,2,draft_smart_mean_boundary0p05_global,0.15,0.05,116,21,1568,235,157,78,78
149,3,draft_smart_mean_boundary0p05_global,0.15,0.05,83,16,1568,235,157,78,78
149,4,draft_smart_mean_boundary0p05_global,0.15,0.05,116,17,1568,235,157,78,78
149,5,draft_smart_mean_boundary0p05_global,0.15,0.05,173,19,1568,235,157,78,78
149,6,draft_smart_mean_boundary0p05_global,0.15,0.05,155,19,1568,235,157,78,78
149,7,draft_smart_mean_boundary0p05_global,0.15,0.05,123,18,1568,235,157,78,78
149,8,draft_smart_mean_boundary0p05_global,0.15,0.05,314,28,1568,235,157,78,78
149,9,draft_smart_mean_boundary0p05_global,0.15,0.05,84,48,1568,235,157,78,78
150,0,draft_smart_freq_boundary0p02_global,0.15,0.02,82,24,2128,319,277,42,42
150,1,draft_smart_freq_boundary0p02_global,0.15,0.02,81,11,2128,319,277,42,42
150,2,draft_smart_freq_boundary0p02_global,0.15,0.02,111,24,2128,319,277,42,42
150,3,draft_smart_freq_boundary0p02_global,0.15,0.02,83,7,2128,319,277,42,42
150,4,draft_smart_freq_boundary0p02_global,0.15,0.02,80,5,2128,319,277,42,42
150,5,draft_smart_freq_boundary0p02_global,0.15,0.02,80,5,2128,319,277,42,42
150,6,draft_smart_freq_boundary0p02_global,0.15,0.02,80,6,2128,319,277,42,42
150,7,draft_smart_freq_boundary0p02_global,0.15,0.02,81,5,2128,319,277,42,42
150,8,draft_smart_freq_boundary0p02_global,0.15,0.02,80,6,2128,319,277,42,42
150,9,draft_smart_freq_boundary0p02_global,0.15,0.02,82,5,2128,319,277,42,42
150,10,draft_smart_freq_boundary0p02_global,0.15,0.02,172,22,2128,319,277,42,42
150,11,draft_smart_freq_boundary0p02_global,0.15,0.02,151,9,2128,319,277,42,42
150,12,draft_smart_freq_boundary0p02_global,0.15,0.02,175,21,2128,319,277,42,42
150,13,draft_smart_freq_boundary0p02_global,0.15,0.02,78,18,2128,319,277,42,42
150,14,draft_smart_freq_boundary0p02_global,0.15,0.02,117,11,2128,319,277,42,42
150,15,draft_smart_freq_boundary0p02_global,0.15,0.02,190,17,2128,319,277,42,42
150,16,draft_smart_freq_boundary0p02_global,0.15,0.02,317,35,2128,319,277,42,42
150,17,draft_smart_freq_boundary0p02_global,0.15,0.02,88,88,2128,319,277,42,42
150,0,draft_smart_mean_boundary0p02_global,0.15,0.02,82,24,2128,319,277,42,42
150,1,draft_smart_mean_boundary0p02_global,0.15,0.02,81,12,2128,319,277,42,42
150,2,draft_smart_mean_boundary0p02_global,0.15,0.02,111,27,2128,319,277,42,42
150,3,draft_smart_mean_boundary0p02_global,0.15,0.02,83,11,2128,319,277,42,42
150,4,draft_smart_mean_boundary0p02_global,0.15,0.02,80,9,2128,319,277,42,42
150,5,draft_smart_mean_boundary0p02_global,0.15,0.02,80,5,2128,319,277,42,42
150,6,draft_smart_mean_boundary0p02_global,0.15,0.02,80,6,2128,319,277,42,42
150,7,draft_smart_mean_boundary0p02_global,0.15,0.02,81,6,2128,319,277,42,42
150,8,draft_smart_mean_boundary0p02_global,0.15,0.02,80,6,2128,319,277,42,42
150,9,draft_smart_mean_boundary0p02_global,0.15,0.02,82,6,2128,319,277,42,42
150,10,draft_smart_mean_boundary0p02_global,0.15,0.02,172,16,2128,319,277,42,42
150,11,draft_smart_mean_boundary0p02_global,0.15,0.02,151,12,2128,319,277,42,42
150,12,draft_smart_mean_boundary0p02_global,0.15,0.02,175,21,2128,319,277,42,42
150,13,draft_smart_mean_boundary0p02_global,0.15,0.02,78,14,2128,319,277,42,42
150,14,draft_smart_mean_boundary0p02_global,0.15,0.02,117,13,2128,319,277,42,42
150,15,draft_smart_mean_boundary0p02_global,0.15,0.02,190,18,2128,319,277,42,42
150,16,draft_smart_mean_boundary0p02_global,0.15,0.02,317,32,2128,319,277,42,42
150,17,draft_smart_mean_boundary0p02_global,0.15,0.02,88,81,2128,319,277,42,42
150,0,draft_smart_freq_boundary0p03_global,0.15,0.03,82,23,2128,319,256,63,63
150,1,draft_smart_freq_boundary0p03_global,0.15,0.03,81,12,2128,319,256,63,63
150,2,draft_smart_freq_boundary0p03_global,0.15,0.03,111,25,2128,319,256,63,63
150,3,draft_smart_freq_boundary0p03_global,0.15,0.03,83,7,2128,319,256,63,63
150,4,draft_smart_freq_boundary0p03_global,0.15,0.03,80,7,2128,319,256,63,63
150,5,draft_smart_freq_boundary0p03_global,0.15,0.03,80,6,2128,319,256,63,63
150,6,draft_smart_freq_boundary0p03_global,0.15,0.03,80,7,2128,319,256,63,63
150,7,draft_smart_freq_boundary0p03_global,0.15,0.03,81,7,2128,319,256,63,63
150,8,draft_smart_freq_boundary0p03_global,0.15,0.03,80,8,2128,319,256,63,63
150,9,draft_smart_freq_boundary0p03_global,0.15,0.03,82,6,2128,319,256,63,63
150,10,draft_smart_freq_boundary0p03_global,0.15,0.03,172,21,2128,319,256,63,63
150,11,draft_smart_freq_boundary0p03_global,0.15,0.03,151,9,2128,319,256,63,63
150,12,draft_smart_freq_boundary0p03_global,0.15,0.03,175,20,2128,319,256,63,63
150,13,draft_smart_freq_boundary0p03_global,0.15,0.03,78,17,2128,319,256,63,63
