base_method,example_id,sub_q_idx,num_chunks,budget_chunks,gate_method,residual_size,covered_residual,coverage
mean,90,2,15,4,longest,210,82,0.3904761904761905
mean,90,2,15,4,highest_base_count,210,8,0.0380952380952381
mean,90,2,15,4,highest_base_density,210,27,0.12857142857142856
mean,90,2,15,4,lowest_base_density,210,126,0.6
mean,90,2,15,4,oracle_residual,210,156,0.7428571428571429
mean,90,2,15,5,retrieval_first,210,68,0.3238095238095238
mean,90,2,15,5,longest,210,83,0.3952380952380952
mean,90,2,15,5,highest_base_count,210,12,0.05714285714285714
mean,90,2,15,5,highest_base_density,210,57,0.2714285714285714
mean,90,2,15,5,lowest_base_density,210,134,0.638095238095238
mean,90,2,15,5,oracle_residual,210,178,0.8476190476190476
mean,90,2,15,6,retrieval_first,210,69,0.32857142857142857
mean,90,2,15,6,longest,210,91,0.43333333333333335
mean,90,2,15,6,highest_base_count,210,12,0.05714285714285714
mean,90,2,15,6,highest_base_density,210,60,0.2857142857142857
mean,90,2,15,6,lowest_base_density,210,146,0.6952380952380952
mean,90,2,15,6,oracle_residual,210,190,0.9047619047619048
mean,121,0,11,1,retrieval_first,175,47,0.26857142857142857
mean,121,0,11,1,longest,175,11,0.06285714285714286
mean,121,0,11,1,highest_base_count,175,47,0.26857142857142857
mean,121,0,11,1,highest_base_density,175,47,0.26857142857142857
mean,121,0,11,1,lowest_base_density,175,28,0.16
mean,121,0,11,1,oracle_residual,175,64,0.3657142857142857
mean,121,0,11,2,retrieval_first,175,58,0.3314285714285714
mean,121,0,11,2,longest,175,14,0.08
mean,121,0,11,2,highest_base_count,175,56,0.32
mean,121,0,11,2,highest_base_density,175,49,0.28
mean,121,0,11,2,lowest_base_density,175,28,0.16
mean,121,0,11,2,oracle_residual,175,111,0.6342857142857142
mean,121,0,11,3,retrieval_first,175,58,0.3314285714285714
mean,121,0,11,3,longest,175,14,0.08
mean,121,0,11,3,highest_base_count,175,67,0.38285714285714284
mean,121,0,11,3,highest_base_density,175,58,0.3314285714285714
mean,121,0,11,3,lowest_base_density,175,92,0.5257142857142857
mean,121,0,11,3,oracle_residual,175,139,0.7942857142857143
mean,121,0,11,4,retrieval_first,175,61,0.3485714285714286
mean,121,0,11,4,longest,175,78,0.44571428571428573
mean,121,0,11,4,highest_base_count,175,69,0.3942857142857143
mean,121,0,11,4,highest_base_density,175,58,0.3314285714285714
mean,121,0,11,4,lowest_base_density,175,103,0.5885714285714285
mean,121,0,11,4,oracle_residual,175,150,0.8571428571428571
mean,121,0,11,5,retrieval_first,175,63,0.36
mean,121,0,11,5,longest,175,85,0.4857142857142857
mean,121,0,11,5,highest_base_count,175,72,0.4114285714285714
mean,121,0,11,5,highest_base_density,175,62,0.35428571428571426
mean,121,0,11,5,lowest_base_density,175,106,0.6057142857142858
mean,121,0,11,5,oracle_residual,175,159,0.9085714285714286
mean,121,0,11,6,retrieval_first,175,70,0.4
mean,121,0,11,6,longest,175,94,0.5371428571428571
mean,121,0,11,6,highest_base_count,175,72,0.4114285714285714
mean,121,0,11,6,highest_base_density,175,69,0.3942857142857143
mean,121,0,11,6,lowest_base_density,175,113,0.6457142857142857
mean,121,0,11,6,oracle_residual,175,166,0.9485714285714286
mean,164,0,11,1,retrieval_first,138,25,0.18115942028985507
mean,164,0,11,1,longest,138,6,0.043478260869565216
mean,164,0,11,1,highest_base_count,138,4,0.028985507246376812
mean,164,0,11,1,highest_base_density,138,25,0.18115942028985507
mean,164,0,11,1,lowest_base_density,138,31,0.2246376811594203
mean,164,0,11,1,oracle_residual,138,31,0.2246376811594203
mean,164,0,11,2,retrieval_first,138,37,0.26811594202898553
mean,164,0,11,2,longest,138,18,0.13043478260869565
mean,164,0,11,2,highest_base_count,138,29,0.21014492753623187
mean,164,0,11,2,highest_base_density,138,37,0.26811594202898553
mean,164,0,11,2,lowest_base_density,138,43,0.3115942028985507
mean,164,0,11,2,oracle_residual,138,62,0.4492753623188406
mean,164,0,11,3,retrieval_first,138,42,0.30434782608695654
mean,164,0,11,3,longest,138,23,0.16666666666666666
mean,164,0,11,3,highest_base_count,138,41,0.2971014492753623
mean,164,0,11,3,highest_base_density,138,41,0.2971014492753623
mean,164,0,11,3,lowest_base_density,138,49,0.35507246376811596
mean,164,0,11,3,oracle_residual,138,87,0.6304347826086957
mean,164,0,11,4,retrieval_first,138,47,0.34057971014492755
mean,164,0,11,4,longest,138,28,0.2028985507246377
mean,164,0,11,4,highest_base_count,138,46,0.3333333333333333
mean,164,0,11,4,highest_base_density,138,46,0.3333333333333333
mean,164,0,11,4,lowest_base_density,138,54,0.391304347826087
mean,164,0,11,4,oracle_residual,138,99,0.717391304347826
mean,164,0,11,5,retrieval_first,138,51,0.3695652173913043
mean,164,0,11,5,longest,138,30,0.21739130434782608
mean,164,0,11,5,highest_base_count,138,48,0.34782608695652173
mean,164,0,11,5,highest_base_density,138,77,0.5579710144927537
mean,164,0,11,5,lowest_base_density,138,56,0.4057971014492754
mean,164,0,11,5,oracle_residual,138,111,0.8043478260869565
mean,164,0,11,6,retrieval_first,138,57,0.41304347826086957
mean,164,0,11,6,longest,138,61,0.4420289855072464
mean,164,0,11,6,highest_base_count,138,53,0.38405797101449274
mean,164,0,11,6,highest_base_density,138,82,0.5942028985507246
mean,164,0,11,6,lowest_base_density,138,61,0.4420289855072464
mean,164,0,11,6,oracle_residual,138,117,0.8478260869565217
mean,16,1,14,1,retrieval_first,257,92,0.35797665369649806
mean,16,1,14,1,longest,257,0,0.0
mean,16,1,14,1,highest_base_count,257,0,0.0
mean,16,1,14,1,highest_base_density,257,0,0.0
mean,16,1,14,1,lowest_base_density,257,34,0.13229571984435798
mean,16,1,14,1,oracle_residual,257,92,0.35797665369649806
mean,16,1,14,2,retrieval_first,257,97,0.377431906614786
mean,16,1,14,2,longest,257,3,0.011673151750972763
mean,16,1,14,2,highest_base_count,257,3,0.011673151750972763
mean,16,1,14,2,highest_base_density,257,0,0.0
mean,16,1,14,2,lowest_base_density,257,39,0.1517509727626459
mean,16,1,14,2,oracle_residual,257,184,0.7159533073929961
mean,16,1,14,3,retrieval_first,257,107,0.4163424124513619
mean,16,1,14,3,longest,257,7,0.027237354085603113
mean,16,1,14,3,highest_base_count,257,7,0.027237354085603113
mean,16,1,14,3,highest_base_density,257,3,0.011673151750972763
mean,16,1,14,3,lowest_base_density,257,43,0.16731517509727625
mean,16,1,14,3,oracle_residual,257,218,0.8482490272373541
mean,16,1,14,4,retrieval_first,257,108,0.42023346303501946
mean,16,1,14,4,longest,257,99,0.3852140077821012
mean,16,1,14,4,highest_base_count,257,7,0.027237354085603113
mean,16,1,14,4,highest_base_density,257,7,0.027237354085603113
mean,16,1,14,4,lowest_base_density,257,43,0.16731517509727625
mean,16,1,14,4,oracle_residual,257,228,0.8871595330739299
mean,16,1,14,5,retrieval_first,257,111,0.43190661478599224
mean,16,1,14,5,longest,257,191,0.7431906614785992
mean,16,1,14,5,highest_base_count,257,7,0.027237354085603113
mean,16,1,14,5,highest_base_density,257,17,0.06614785992217899
mean,16,1,14,5,lowest_base_density,257,135,0.5252918287937743
mean,16,1,14,5,oracle_residual,257,235,0.914396887159533
mean,16,1,14,6,retrieval_first,257,111,0.43190661478599224
mean,16,1,14,6,longest,257,196,0.7626459143968871
mean,16,1,14,6,highest_base_count,257,99,0.3852140077821012
mean,16,1,14,6,highest_base_density,257,24,0.0933852140077821
mean,16,1,14,6,lowest_base_density,257,227,0.8832684824902723
mean,16,1,14,6,oracle_residual,257,240,0.933852140077821
mean,45,1,14,1,retrieval_first,125,14,0.112
mean,45,1,14,1,longest,125,0,0.0
mean,45,1,14,1,highest_base_count,125,0,0.0
mean,45,1,14,1,highest_base_density,125,0,0.0
mean,45,1,14,1,lowest_base_density,125,34,0.272
mean,45,1,14,1,oracle_residual,125,34,0.272
mean,45,1,14,2,retrieval_first,125,17,0.136
mean,45,1,14,2,longest,125,0,0.0
mean,45,1,14,2,highest_base_count,125,14,0.112
mean,45,1,14,2,highest_base_density,125,14,0.112
mean,45,1,14,2,lowest_base_density,125,37,0.296
mean,45,1,14,2,oracle_residual,125,65,0.52
mean,45,1,14,3,retrieval_first,125,18,0.144
mean,45,1,14,3,longest,125,0,0.0
mean,45,1,14,3,highest_base_count,125,33,0.264
mean,45,1,14,3,highest_base_density,125,33,0.264
mean,45,1,14,3,lowest_base_density,125,40,0.32
mean,45,1,14,3,oracle_residual,125,84,0.672
mean,45,1,14,4,retrieval_first,125,28,0.224
mean,45,1,14,4,longest,125,3,0.024
mean,45,1,14,4,highest_base_count,125,33,0.264
mean,45,1,14,4,highest_base_density,125,43,0.344
mean,45,1,14,4,lowest_base_density,125,40,0.32
mean,45,1,14,4,oracle_residual,125,98,0.784
mean,45,1,14,5,retrieval_first,125,29,0.232
mean,45,1,14,5,longest,125,6,0.048
mean,45,1,14,5,highest_base_count,125,43,0.344
mean,45,1,14,5,highest_base_density,125,74,0.592
mean,45,1,14,5,lowest_base_density,125,40,0.32
mean,45,1,14,5,oracle_residual,125,108,0.864
mean,45,1,14,6,retrieval_first,125,29,0.232
mean,45,1,14,6,longest,125,6,0.048
mean,45,1,14,6,highest_base_count,125,74,0.592
mean,45,1,14,6,highest_base_density,125,74,0.592
mean,45,1,14,6,lowest_base_density,125,41,0.328
mean,45,1,14,6,oracle_residual,125,117,0.936
mean,66,0,13,1,retrieval_first,160,18,0.1125
mean,66,0,13,1,longest,160,0,0.0
mean,66,0,13,1,highest_base_count,160,3,0.01875
mean,66,0,13,1,highest_base_density,160,3,0.01875
mean,66,0,13,1,lowest_base_density,160,35,0.21875
mean,66,0,13,1,oracle_residual,160,35,0.21875
mean,66,0,13,2,retrieval_first,160,31,0.19375
mean,66,0,13,2,longest,160,8,0.05
mean,66,0,13,2,highest_base_count,160,21,0.13125
mean,66,0,13,2,highest_base_density,160,21,0.13125
mean,66,0,13,2,lowest_base_density,160,35,0.21875
mean,66,0,13,2,oracle_residual,160,70,0.4375
mean,66,0,13,3,retrieval_first,160,39,0.24375
mean,66,0,13,3,longest,160,8,0.05
mean,66,0,13,3,highest_base_count,160,21,0.13125
mean,66,0,13,3,highest_base_density,160,21,0.13125
mean,66,0,13,3,lowest_base_density,160,48,0.3
mean,66,0,13,3,oracle_residual,160,105,0.65625
mean,66,0,13,4,retrieval_first,160,49,0.30625
mean,66,0,13,4,longest,160,21,0.13125
mean,66,0,13,4,highest_base_count,160,23,0.14375
mean,66,0,13,4,highest_base_density,160,22,0.1375
mean,66,0,13,4,lowest_base_density,160,83,0.51875
mean,66,0,13,4,oracle_residual,160,123,0.76875
mean,66,0,13,5,retrieval_first,160,50,0.3125
mean,66,0,13,5,longest,160,56,0.35
mean,66,0,13,5,highest_base_count,160,23,0.14375
mean,66,0,13,5,highest_base_density,160,24,0.15
mean,66,0,13,5,lowest_base_density,160,91,0.56875
mean,66,0,13,5,oracle_residual,160,136,0.85
mean,66,0,13,6,retrieval_first,160,52,0.325
mean,66,0,13,6,longest,160,74,0.4625
mean,66,0,13,6,highest_base_count,160,24,0.15
mean,66,0,13,6,highest_base_density,160,34,0.2125
mean,66,0,13,6,lowest_base_density,160,91,0.56875
mean,66,0,13,6,oracle_residual,160,146,0.9125
mean,164,1,14,1,retrieval_first,226,27,0.11946902654867257
mean,164,1,14,1,longest,226,16,0.07079646017699115
mean,164,1,14,1,highest_base_count,226,2,0.008849557522123894
mean,164,1,14,1,highest_base_density,226,2,0.008849557522123894
mean,164,1,14,1,lowest_base_density,226,33,0.14601769911504425
mean,164,1,14,1,oracle_residual,226,37,0.16371681415929204
mean,164,1,14,2,retrieval_first,226,43,0.1902654867256637
mean,164,1,14,2,longest,226,29,0.12831858407079647
mean,164,1,14,2,highest_base_count,226,14,0.061946902654867256
mean,164,1,14,2,highest_base_density,226,15,0.06637168141592921
mean,164,1,14,2,lowest_base_density,226,60,0.26548672566371684
mean,164,1,14,2,oracle_residual,226,70,0.30973451327433627
mean,164,1,14,3,retrieval_first,226,56,0.24778761061946902
mean,164,1,14,3,longest,226,66,0.2920353982300885
mean,164,1,14,3,highest_base_count,226,30,0.13274336283185842
mean,164,1,14,3,highest_base_density,226,28,0.12389380530973451
mean,164,1,14,3,lowest_base_density,226,78,0.34513274336283184
mean,164,1,14,3,oracle_residual,226,97,0.42920353982300885
mean,164,1,14,4,retrieval_first,226,74,0.3274336283185841
mean,164,1,14,4,longest,226,84,0.37168141592920356
mean,164,1,14,4,highest_base_count,226,43,0.1902654867256637
mean,164,1,14,4,highest_base_density,226,40,0.17699115044247787
mean,164,1,14,4,lowest_base_density,226,99,0.43805309734513276
mean,164,1,14,4,oracle_residual,226,118,0.5221238938053098
mean,164,1,14,5,retrieval_first,226,87,0.38495575221238937
mean,164,1,14,5,longest,226,105,0.4646017699115044
mean,164,1,14,5,highest_base_count,226,56,0.24778761061946902
mean,164,1,14,5,highest_base_density,226,54,0.23893805309734514
mean,164,1,14,5,lowest_base_density,226,112,0.49557522123893805
mean,164,1,14,5,oracle_residual,226,136,0.6017699115044248
mean,164,1,14,6,retrieval_first,226,101,0.4469026548672566
mean,164,1,14,6,longest,226,107,0.47345132743362833
mean,164,1,14,6,highest_base_count,226,62,0.2743362831858407
mean,164,1,14,6,highest_base_density,226,60,0.26548672566371684
mean,164,1,14,6,lowest_base_density,226,149,0.6592920353982301
mean,164,1,14,6,oracle_residual,226,152,0.672566371681416
mean,121,1,13,1,retrieval_first,178,43,0.24157303370786518
mean,121,1,13,1,longest,178,0,0.0
mean,121,1,13,1,highest_base_count,178,0,0.0
mean,121,1,13,1,highest_base_density,178,0,0.0
mean,121,1,13,1,lowest_base_density,178,34,0.19101123595505617
mean,121,1,13,1,oracle_residual,178,62,0.34831460674157305
mean,121,1,13,2,retrieval_first,178,62,0.34831460674157305
mean,121,1,13,2,longest,178,2,0.011235955056179775
mean,121,1,13,2,highest_base_count,178,1,0.0056179775280898875
mean,121,1,13,2,highest_base_density,178,1,0.0056179775280898875
mean,121,1,13,2,lowest_base_density,178,35,0.19662921348314608
mean,121,1,13,2,oracle_residual,178,105,0.5898876404494382
mean,121,1,13,3,retrieval_first,178,71,0.398876404494382
mean,121,1,13,3,longest,178,45,0.25280898876404495
mean,121,1,13,3,highest_base_count,178,6,0.033707865168539325
mean,121,1,13,3,highest_base_density,178,2,0.011235955056179775
mean,121,1,13,3,lowest_base_density,178,35,0.19662921348314608
mean,121,1,13,3,oracle_residual,178,139,0.7808988764044944
mean,121,1,13,4,retrieval_first,178,72,0.4044943820224719
mean,121,1,13,4,longest,178,45,0.25280898876404495
mean,121,1,13,4,highest_base_count,178,7,0.03932584269662921
mean,121,1,13,4,highest_base_density,178,7,0.03932584269662921
mean,121,1,13,4,lowest_base_density,178,54,0.30337078651685395
mean,121,1,13,4,oracle_residual,178,158,0.8876404494382022
mean,121,1,13,5,retrieval_first,178,73,0.4101123595505618
mean,121,1,13,5,longest,178,107,0.601123595505618
mean,121,1,13,5,highest_base_count,178,9,0.05056179775280899
mean,121,1,13,5,highest_base_density,178,9,0.05056179775280899
mean,121,1,13,5,lowest_base_density,178,55,0.3089887640449438
mean,121,1,13,5,oracle_residual,178,167,0.9382022471910112
mean,121,1,13,6,retrieval_first,178,75,0.42134831460674155
mean,121,1,13,6,longest,178,126,0.7078651685393258
mean,121,1,13,6,highest_base_count,178,52,0.29213483146067415
mean,121,1,13,6,highest_base_density,178,18,0.10112359550561797
mean,121,1,13,6,lowest_base_density,178,98,0.550561797752809
mean,121,1,13,6,oracle_residual,178,172,0.9662921348314607
mean,17,0,11,1,retrieval_first,134,8,0.05970149253731343
mean,17,0,11,1,longest,134,3,0.022388059701492536
mean,17,0,11,1,highest_base_count,134,8,0.05970149253731343
mean,17,0,11,1,highest_base_density,134,8,0.05970149253731343
mean,17,0,11,1,lowest_base_density,134,32,0.23880597014925373
mean,17,0,11,1,oracle_residual,134,34,0.2537313432835821
mean,17,0,11,2,retrieval_first,134,11,0.08208955223880597
mean,17,0,11,2,longest,134,8,0.05970149253731343
mean,17,0,11,2,highest_base_count,134,15,0.11194029850746269
mean,17,0,11,2,highest_base_density,134,35,0.26119402985074625
mean,17,0,11,2,lowest_base_density,134,37,0.27611940298507465
mean,17,0,11,2,oracle_residual,134,66,0.4925373134328358
mean,17,0,11,3,retrieval_first,134,38,0.2835820895522388
mean,17,0,11,3,longest,134,8,0.05970149253731343
mean,17,0,11,3,highest_base_count,134,49,0.3656716417910448
mean,17,0,11,3,highest_base_density,134,69,0.5149253731343284
mean,17,0,11,3,lowest_base_density,134,40,0.29850746268656714
mean,17,0,11,3,oracle_residual,134,93,0.6940298507462687
mean,17,0,11,4,retrieval_first,134,40,0.29850746268656714
mean,17,0,11,4,longest,134,15,0.11194029850746269
mean,17,0,11,4,highest_base_count,134,76,0.5671641791044776
mean,17,0,11,4,highest_base_density,134,75,0.5597014925373134
mean,17,0,11,4,lowest_base_density,134,40,0.29850746268656714
mean,17,0,11,4,oracle_residual,134,103,0.7686567164179104
mean,17,0,11,5,retrieval_first,134,50,0.373134328358209
mean,17,0,11,5,longest,134,23,0.17164179104477612
mean,17,0,11,5,highest_base_count,134,79,0.5895522388059702
mean,17,0,11,5,highest_base_density,134,85,0.6343283582089553
mean,17,0,11,5,lowest_base_density,134,42,0.31343283582089554
mean,17,0,11,5,oracle_residual,134,111,0.8283582089552238
mean,17,0,11,6,retrieval_first,134,55,0.41044776119402987
mean,17,0,11,6,longest,134,25,0.1865671641791045
mean,17,0,11,6,highest_base_count,134,79,0.5895522388059702
mean,17,0,11,6,highest_base_density,134,92,0.6865671641791045
mean,17,0,11,6,lowest_base_density,134,49,0.3656716417910448
mean,17,0,11,6,oracle_residual,134,118,0.8805970149253731
mean,46,0,11,1,retrieval_first,152,9,0.05921052631578947
mean,46,0,11,1,longest,152,16,0.10526315789473684
mean,46,0,11,1,highest_base_count,152,14,0.09210526315789473
mean,46,0,11,1,highest_base_density,152,32,0.21052631578947367
mean,46,0,11,1,lowest_base_density,152,32,0.21052631578947367
mean,46,0,11,1,oracle_residual,152,32,0.21052631578947367
mean,46,0,11,2,retrieval_first,152,25,0.16447368421052633
mean,46,0,11,2,longest,152,23,0.1513157894736842
mean,46,0,11,2,highest_base_count,152,23,0.1513157894736842
mean,46,0,11,2,highest_base_density,152,46,0.3026315789473684
mean,46,0,11,2,lowest_base_density,152,33,0.21710526315789475
mean,46,0,11,2,oracle_residual,152,64,0.42105263157894735
mean,46,0,11,3,retrieval_first,152,31,0.20394736842105263
mean,46,0,11,3,longest,152,24,0.15789473684210525
mean,46,0,11,3,highest_base_count,152,29,0.19078947368421054
mean,46,0,11,3,highest_base_density,152,55,0.3618421052631579
mean,46,0,11,3,lowest_base_density,152,40,0.2631578947368421
mean,46,0,11,3,oracle_residual,152,80,0.5263157894736842
mean,46,0,11,4,retrieval_first,152,63,0.4144736842105263
mean,46,0,11,4,longest,152,37,0.24342105263157895
mean,46,0,11,4,highest_base_count,152,61,0.40131578947368424
mean,46,0,11,4,highest_base_density,152,61,0.40131578947368424
mean,46,0,11,4,lowest_base_density,152,46,0.3026315789473684
mean,46,0,11,4,oracle_residual,152,96,0.631578947368421
mean,46,0,11,5,retrieval_first,152,69,0.45394736842105265
mean,46,0,11,5,longest,152,51,0.3355263157894737
mean,46,0,11,5,highest_base_count,152,74,0.4868421052631579
mean,46,0,11,5,highest_base_density,152,77,0.506578947368421
mean,46,0,11,5,lowest_base_density,152,62,0.40789473684210525
mean,46,0,11,5,oracle_residual,152,110,0.7236842105263158
mean,46,0,11,6,retrieval_first,152,85,0.5592105263157895
mean,46,0,11,6,longest,152,60,0.39473684210526316
mean,46,0,11,6,highest_base_count,152,90,0.5921052631578947
mean,46,0,11,6,highest_base_density,152,90,0.5921052631578947
mean,46,0,11,6,lowest_base_density,152,75,0.4934210526315789
mean,46,0,11,6,oracle_residual,152,123,0.8092105263157895
mean,17,1,15,1,retrieval_first,143,15,0.1048951048951049
mean,17,1,15,1,longest,143,3,0.02097902097902098
mean,17,1,15,1,highest_base_count,143,1,0.006993006993006993
mean,17,1,15,1,highest_base_density,143,1,0.006993006993006993
mean,17,1,15,1,lowest_base_density,143,34,0.23776223776223776
mean,17,1,15,1,oracle_residual,143,34,0.23776223776223776
mean,17,1,15,2,retrieval_first,143,23,0.16083916083916083
mean,17,1,15,2,longest,143,8,0.055944055944055944
mean,17,1,15,2,highest_base_count,143,16,0.11188811188811189
mean,17,1,15,2,highest_base_density,143,16,0.11188811188811189
mean,17,1,15,2,lowest_base_density,143,37,0.25874125874125875
mean,17,1,15,2,oracle_residual,143,68,0.4755244755244755
mean,17,1,15,3,retrieval_first,143,31,0.21678321678321677
mean,17,1,15,3,longest,143,9,0.06293706293706294
mean,17,1,15,3,highest_base_count,143,50,0.34965034965034963
mean,17,1,15,3,highest_base_density,143,50,0.34965034965034963
mean,17,1,15,3,lowest_base_density,143,42,0.2937062937062937
mean,17,1,15,3,oracle_residual,143,83,0.5804195804195804
mean,17,1,15,4,retrieval_first,143,34,0.23776223776223776
mean,17,1,15,4,longest,143,12,0.08391608391608392
mean,17,1,15,4,highest_base_count,143,53,0.3706293706293706
mean,17,1,15,4,highest_base_density,143,57,0.3986013986013986
mean,17,1,15,4,lowest_base_density,143,50,0.34965034965034963
mean,17,1,15,4,oracle_residual,143,91,0.6363636363636364
mean,17,1,15,5,retrieval_first,143,42,0.2937062937062937
mean,17,1,15,5,longest,143,19,0.13286713286713286
mean,17,1,15,5,highest_base_count,143,61,0.42657342657342656
mean,17,1,15,5,highest_base_density,143,60,0.4195804195804196
mean,17,1,15,5,lowest_base_density,143,58,0.40559440559440557
mean,17,1,15,5,oracle_residual,143,99,0.6923076923076923
mean,17,1,15,6,retrieval_first,143,49,0.34265734265734266
mean,17,1,15,6,longest,143,27,0.1888111888111888
mean,17,1,15,6,highest_base_count,143,68,0.4755244755244755
mean,17,1,15,6,highest_base_density,143,68,0.4755244755244755
mean,17,1,15,6,lowest_base_density,143,65,0.45454545454545453
mean,17,1,15,6,oracle_residual,143,107,0.7482517482517482
mean,68,0,11,1,retrieval_first,85,15,0.17647058823529413
mean,68,0,11,1,longest,85,15,0.17647058823529413
mean,68,0,11,1,highest_base_count,85,15,0.17647058823529413
mean,68,0,11,1,highest_base_density,85,15,0.17647058823529413
mean,68,0,11,1,lowest_base_density,85,25,0.29411764705882354
mean,68,0,11,1,oracle_residual,85,25,0.29411764705882354
mean,68,0,11,2,retrieval_first,85,22,0.25882352941176473
mean,68,0,11,2,longest,85,17,0.2
mean,68,0,11,2,highest_base_count,85,17,0.2
mean,68,0,11,2,highest_base_density,85,22,0.25882352941176473
mean,68,0,11,2,lowest_base_density,85,27,0.3176470588235294
mean,68,0,11,2,oracle_residual,85,40,0.47058823529411764
mean,68,0,11,3,retrieval_first,85,24,0.2823529411764706
mean,68,0,11,3,longest,85,19,0.2235294117647059
mean,68,0,11,3,highest_base_count,85,32,0.3764705882352941
mean,68,0,11,3,highest_base_density,85,24,0.2823529411764706
mean,68,0,11,3,lowest_base_density,85,42,0.49411764705882355
mean,68,0,11,3,oracle_residual,85,55,0.6470588235294118
mean,68,0,11,4,retrieval_first,85,26,0.3058823529411765
mean,68,0,11,4,longest,85,26,0.3058823529411765
mean,68,0,11,4,highest_base_count,85,36,0.4235294117647059
mean,68,0,11,4,highest_base_density,85,29,0.3411764705882353
mean,68,0,11,4,lowest_base_density,85,49,0.5764705882352941
mean,68,0,11,4,oracle_residual,85,62,0.7294117647058823
mean,68,0,11,5,retrieval_first,85,27,0.3176470588235294
mean,68,0,11,5,longest,85,41,0.4823529411764706
mean,68,0,11,5,highest_base_count,85,38,0.4470588235294118
mean,68,0,11,5,highest_base_density,85,30,0.35294117647058826
mean,68,0,11,5,lowest_base_density,85,53,0.6235294117647059
mean,68,0,11,5,oracle_residual,85,69,0.8117647058823529
mean,68,0,11,6,retrieval_first,85,42,0.49411764705882355
mean,68,0,11,6,longest,85,45,0.5294117647058824
mean,68,0,11,6,highest_base_count,85,39,0.4588235294117647
mean,68,0,11,6,highest_base_density,85,32,0.3764705882352941
mean,68,0,11,6,lowest_base_density,85,55,0.6470588235294118
mean,68,0,11,6,oracle_residual,85,74,0.8705882352941177
mean,91,0,11,1,retrieval_first,82,7,0.08536585365853659
mean,91,0,11,1,longest,82,2,0.024390243902439025
mean,91,0,11,1,highest_base_count,82,7,0.08536585365853659
mean,91,0,11,1,highest_base_density,82,7,0.08536585365853659
mean,91,0,11,1,lowest_base_density,82,30,0.36585365853658536
mean,91,0,11,1,oracle_residual,82,30,0.36585365853658536
mean,91,0,11,2,retrieval_first,82,13,0.15853658536585366
mean,91,0,11,2,longest,82,16,0.1951219512195122
mean,91,0,11,2,highest_base_count,82,10,0.12195121951219512
mean,91,0,11,2,highest_base_density,82,13,0.15853658536585366
mean,91,0,11,2,lowest_base_density,82,32,0.3902439024390244
mean,91,0,11,2,oracle_residual,82,44,0.5365853658536586
mean,91,0,11,3,retrieval_first,82,21,0.25609756097560976
mean,91,0,11,3,longest,82,18,0.21951219512195122
mean,91,0,11,3,highest_base_count,82,16,0.1951219512195122
mean,91,0,11,3,highest_base_density,82,16,0.1951219512195122
mean,91,0,11,3,lowest_base_density,82,34,0.4146341463414634
mean,91,0,11,3,oracle_residual,82,52,0.6341463414634146
mean,91,0,11,4,retrieval_first,82,23,0.2804878048780488
mean,91,0,11,4,longest,82,23,0.2804878048780488
mean,91,0,11,4,highest_base_count,82,18,0.21951219512195122
mean,91,0,11,4,highest_base_density,82,24,0.2926829268292683
mean,91,0,11,4,lowest_base_density,82,48,0.5853658536585366
mean,91,0,11,4,oracle_residual,82,59,0.7195121951219512
mean,91,0,11,5,retrieval_first,82,24,0.2926829268292683
mean,91,0,11,5,longest,82,30,0.36585365853658536
mean,91,0,11,5,highest_base_count,82,19,0.23170731707317074
mean,91,0,11,5,highest_base_density,82,25,0.3048780487804878
mean,91,0,11,5,lowest_base_density,82,53,0.6463414634146342
mean,91,0,11,5,oracle_residual,82,65,0.7926829268292683
mean,91,0,11,6,retrieval_first,82,27,0.32926829268292684
mean,91,0,11,6,longest,82,31,0.3780487804878049
mean,91,0,11,6,highest_base_count,82,27,0.32926829268292684
mean,91,0,11,6,highest_base_density,82,29,0.35365853658536583
mean,91,0,11,6,lowest_base_density,82,57,0.6951219512195121
mean,91,0,11,6,oracle_residual,82,70,0.8536585365853658
mean,46,1,15,1,retrieval_first,171,30,0.17543859649122806
mean,46,1,15,1,longest,171,2,0.011695906432748537
mean,46,1,15,1,highest_base_count,171,1,0.005847953216374269
mean,46,1,15,1,highest_base_density,171,1,0.005847953216374269
mean,46,1,15,1,lowest_base_density,171,34,0.19883040935672514
mean,46,1,15,1,oracle_residual,171,50,0.29239766081871343
mean,46,1,15,2,retrieval_first,171,38,0.2222222222222222
mean,46,1,15,2,longest,171,6,0.03508771929824561
mean,46,1,15,2,highest_base_count,171,3,0.017543859649122806
mean,46,1,15,2,highest_base_density,171,8,0.04678362573099415
mean,46,1,15,2,lowest_base_density,171,42,0.24561403508771928
mean,46,1,15,2,oracle_residual,171,84,0.49122807017543857
mean,46,1,15,3,retrieval_first,171,45,0.2631578947368421
mean,46,1,15,3,longest,171,7,0.04093567251461988
mean,46,1,15,3,highest_base_count,171,10,0.05847953216374269
mean,46,1,15,3,highest_base_density,171,11,0.06432748538011696
mean,46,1,15,3,lowest_base_density,171,44,0.2573099415204678
mean,46,1,15,3,oracle_residual,171,114,0.6666666666666666
mean,46,1,15,4,retrieval_first,171,47,0.27485380116959063
mean,46,1,15,4,longest,171,9,0.05263157894736842
mean,46,1,15,4,highest_base_count,171,40,0.23391812865497075
mean,46,1,15,4,highest_base_density,171,11,0.06432748538011696
