candidate_pool,example_id,sub_q_idx,doc_len,pool_size,pool_doc_frac,teacher_selected_size,old10_size,teacher_overlap_old10,teacher_old10_recall,teacher_old10_precision,residual_size,residual_hit,residual_recall,teacher_hit,teacher_recall,pool_precision_to_residual,pool_precision_to_teacher
old20_base,135,0,1253,193,0.15403032721468476,175,88,88,0.5028571428571429,1.0,87,49,0.5632183908045977,137,0.7828571428571428,0.2538860103626943,0.7098445595854922
old10_union_old20,135,0,1253,193,0.15403032721468476,175,88,88,0.5028571428571429,1.0,87,49,0.5632183908045977,137,0.7828571428571428,0.2538860103626943,0.7098445595854922
oracle_online_draft_selected,135,0,1253,175,0.13966480446927373,175,88,88,0.5028571428571429,1.0,87,87,1.0,175,1.0,0.49714285714285716,1.0
old10_base,135,1,1274,223,0.1750392464678179,317,223,223,0.7034700315457413,1.0,94,0,0.0,223,0.7034700315457413,0.0,1.0
docgen10,135,1,1274,117,0.09183673469387756,317,223,223,0.7034700315457413,1.0,94,6,0.06382978723404255,68,0.21451104100946372,0.05128205128205128,0.5811965811965812
hybrid70_old_docgen10,135,1,1274,223,0.1750392464678179,317,223,223,0.7034700315457413,1.0,94,7,0.07446808510638298,187,0.5899053627760252,0.03139013452914798,0.8385650224215246
old10_union_docgen10,135,1,1274,278,0.21821036106750394,317,223,223,0.7034700315457413,1.0,94,6,0.06382978723404255,229,0.722397476340694,0.02158273381294964,0.8237410071942446
old10_union_hybrid70,135,1,1274,266,0.2087912087912088,317,223,223,0.7034700315457413,1.0,94,7,0.07446808510638298,230,0.7255520504731862,0.02631578947368421,0.8646616541353384
docgen15_frequency,135,1,1274,180,0.141287284144427,317,223,223,0.7034700315457413,1.0,94,10,0.10638297872340426,100,0.31545741324921134,0.05555555555555555,0.5555555555555556
docgen15_mean_score,135,1,1274,180,0.141287284144427,317,223,223,0.7034700315457413,1.0,94,10,0.10638297872340426,112,0.35331230283911674,0.05555555555555555,0.6222222222222222
old10_union_docgen15_frequency,135,1,1274,313,0.2456828885400314,317,223,223,0.7034700315457413,1.0,94,10,0.10638297872340426,233,0.7350157728706624,0.03194888178913738,0.744408945686901
old10_union_docgen15_mean,135,1,1274,301,0.23626373626373626,317,223,223,0.7034700315457413,1.0,94,10,0.10638297872340426,233,0.7350157728706624,0.03322259136212625,0.7740863787375415
old20_base,135,1,1274,387,0.30376766091051804,317,223,223,0.7034700315457413,1.0,94,19,0.20212765957446807,242,0.7634069400630915,0.04909560723514212,0.6253229974160207
old10_union_old20,135,1,1274,387,0.30376766091051804,317,223,223,0.7034700315457413,1.0,94,19,0.20212765957446807,242,0.7634069400630915,0.04909560723514212,0.6253229974160207
oracle_online_draft_selected,135,1,1274,317,0.2488226059654631,317,223,223,0.7034700315457413,1.0,94,94,1.0,317,1.0,0.29652996845425866,1.0
old10_base,136,0,821,65,0.07917174177831912,133,65,65,0.48872180451127817,1.0,68,0,0.0,65,0.48872180451127817,0.0,1.0
docgen10,136,0,821,74,0.09013398294762484,133,65,65,0.48872180451127817,1.0,68,12,0.17647058823529413,30,0.22556390977443608,0.16216216216216217,0.40540540540540543
hybrid70_old_docgen10,136,0,821,65,0.07917174177831912,133,65,65,0.48872180451127817,1.0,68,3,0.04411764705882353,54,0.40601503759398494,0.046153846153846156,0.8307692307692308
old10_union_docgen10,136,0,821,121,0.14738124238733252,133,65,65,0.48872180451127817,1.0,68,12,0.17647058823529413,77,0.5789473684210527,0.09917355371900827,0.6363636363636364
old10_union_hybrid70,136,0,821,79,0.09622411693057248,133,65,65,0.48872180451127817,1.0,68,3,0.04411764705882353,68,0.5112781954887218,0.0379746835443038,0.8607594936708861
docgen15_frequency,136,0,821,112,0.1364190012180268,133,65,65,0.48872180451127817,1.0,68,14,0.20588235294117646,44,0.3308270676691729,0.125,0.39285714285714285
docgen15_mean_score,136,0,821,112,0.1364190012180268,133,65,65,0.48872180451127817,1.0,68,21,0.3088235294117647,52,0.39097744360902253,0.1875,0.4642857142857143
old10_union_docgen15_frequency,136,0,821,147,0.17904993909866018,133,65,65,0.48872180451127817,1.0,68,14,0.20588235294117646,79,0.5939849624060151,0.09523809523809523,0.5374149659863946
old10_union_docgen15_mean,136,0,821,146,0.17783191230207065,133,65,65,0.48872180451127817,1.0,68,21,0.3088235294117647,86,0.6466165413533834,0.14383561643835616,0.589041095890411
old20_base,136,0,821,138,0.16808769792935443,133,65,65,0.48872180451127817,1.0,68,30,0.4411764705882353,95,0.7142857142857143,0.21739130434782608,0.6884057971014492
old10_union_old20,136,0,821,138,0.16808769792935443,133,65,65,0.48872180451127817,1.0,68,30,0.4411764705882353,95,0.7142857142857143,0.21739130434782608,0.6884057971014492
oracle_online_draft_selected,136,0,821,133,0.16199756394640683,133,65,65,0.48872180451127817,1.0,68,68,1.0,133,1.0,0.5112781954887218,1.0
old10_base,136,1,1415,168,0.11872791519434629,271,168,168,0.6199261992619927,1.0,103,0,0.0,168,0.6199261992619927,0.0,1.0
docgen10,136,1,1415,132,0.09328621908127209,271,168,168,0.6199261992619927,1.0,103,23,0.22330097087378642,63,0.23247232472324722,0.17424242424242425,0.4772727272727273
hybrid70_old_docgen10,136,1,1415,168,0.11872791519434629,271,168,168,0.6199261992619927,1.0,103,3,0.02912621359223301,137,0.5055350553505535,0.017857142857142856,0.8154761904761905
old10_union_docgen10,136,1,1415,260,0.18374558303886926,271,168,168,0.6199261992619927,1.0,103,23,0.22330097087378642,191,0.7047970479704797,0.08846153846153847,0.7346153846153847
old10_union_hybrid70,136,1,1415,202,0.14275618374558305,271,168,168,0.6199261992619927,1.0,103,3,0.02912621359223301,171,0.6309963099630996,0.01485148514851485,0.8465346534653465
docgen15_frequency,136,1,1415,200,0.1413427561837456,271,168,168,0.6199261992619927,1.0,103,28,0.27184466019417475,111,0.4095940959409594,0.14,0.555
docgen15_mean_score,136,1,1415,200,0.1413427561837456,271,168,168,0.6199261992619927,1.0,103,35,0.33980582524271846,104,0.3837638376383764,0.175,0.52
old10_union_docgen15_frequency,136,1,1415,285,0.20141342756183744,271,168,168,0.6199261992619927,1.0,103,28,0.27184466019417475,196,0.7232472324723247,0.09824561403508772,0.6877192982456141
old10_union_docgen15_mean,136,1,1415,299,0.21130742049469964,271,168,168,0.6199261992619927,1.0,103,35,0.33980582524271846,203,0.7490774907749077,0.11705685618729098,0.6789297658862876
old20_base,136,1,1415,314,0.22190812720848058,271,168,168,0.6199261992619927,1.0,103,33,0.32038834951456313,201,0.7416974169741697,0.10509554140127389,0.6401273885350318
old10_union_old20,136,1,1415,314,0.22190812720848058,271,168,168,0.6199261992619927,1.0,103,33,0.32038834951456313,201,0.7416974169741697,0.10509554140127389,0.6401273885350318
oracle_online_draft_selected,136,1,1415,271,0.19151943462897528,271,168,168,0.6199261992619927,1.0,103,103,1.0,271,1.0,0.3800738007380074,1.0
old10_base,138,0,1591,104,0.06536769327467001,207,104,104,0.5024154589371981,1.0,103,0,0.0,104,0.5024154589371981,0.0,1.0
docgen10,138,0,1591,152,0.09553739786297925,207,104,104,0.5024154589371981,1.0,103,12,0.11650485436893204,71,0.34299516908212563,0.07894736842105263,0.46710526315789475
hybrid70_old_docgen10,138,0,1591,104,0.06536769327467001,207,104,104,0.5024154589371981,1.0,103,10,0.0970873786407767,93,0.4492753623188406,0.09615384615384616,0.8942307692307693
old10_union_docgen10,138,0,1591,197,0.12382149591451917,207,104,104,0.5024154589371981,1.0,103,12,0.11650485436893204,116,0.5603864734299517,0.06091370558375635,0.5888324873096447
old10_union_hybrid70,138,0,1591,125,0.0785669390320553,207,104,104,0.5024154589371981,1.0,103,10,0.0970873786407767,114,0.5507246376811594,0.08,0.912
docgen15_frequency,138,0,1591,231,0.1451917033312382,207,104,104,0.5024154589371981,1.0,103,24,0.23300970873786409,97,0.46859903381642515,0.1038961038961039,0.4199134199134199
docgen15_mean_score,138,0,1591,231,0.1451917033312382,207,104,104,0.5024154589371981,1.0,103,37,0.3592233009708738,97,0.46859903381642515,0.16017316017316016,0.4199134199134199
old10_union_docgen15_frequency,138,0,1591,262,0.16467630421118792,207,104,104,0.5024154589371981,1.0,103,24,0.23300970873786409,128,0.6183574879227053,0.0916030534351145,0.48854961832061067
old10_union_docgen15_mean,138,0,1591,275,0.17284726587052168,207,104,104,0.5024154589371981,1.0,103,37,0.3592233009708738,141,0.6811594202898551,0.13454545454545455,0.5127272727272727
old20_base,138,0,1591,242,0.15210559396605908,207,104,104,0.5024154589371981,1.0,103,46,0.44660194174757284,150,0.7246376811594203,0.19008264462809918,0.6198347107438017
old10_union_old20,138,0,1591,242,0.15210559396605908,207,104,104,0.5024154589371981,1.0,103,46,0.44660194174757284,150,0.7246376811594203,0.19008264462809918,0.6198347107438017
oracle_online_draft_selected,138,0,1591,207,0.13010685103708358,207,104,104,0.5024154589371981,1.0,103,103,1.0,207,1.0,0.4975845410628019,1.0
old10_base,138,1,1983,295,0.1487644982349975,420,295,295,0.7023809523809523,1.0,125,0,0.0,295,0.7023809523809523,0.0,1.0
docgen10,138,1,1983,189,0.09531013615733737,420,295,295,0.7023809523809523,1.0,125,16,0.128,122,0.2904761904761905,0.08465608465608465,0.6455026455026455
hybrid70_old_docgen10,138,1,1983,295,0.1487644982349975,420,295,295,0.7023809523809523,1.0,125,9,0.072,253,0.6023809523809524,0.030508474576271188,0.8576271186440678
old10_union_docgen10,138,1,1983,378,0.19062027231467474,420,295,295,0.7023809523809523,1.0,125,16,0.128,311,0.7404761904761905,0.042328042328042326,0.8227513227513228
old10_union_hybrid70,138,1,1983,346,0.17448310640443773,420,295,295,0.7023809523809523,1.0,125,9,0.072,304,0.7238095238095238,0.02601156069364162,0.8786127167630058
docgen15_frequency,138,1,1983,287,0.14473020675743822,420,295,295,0.7023809523809523,1.0,125,33,0.264,165,0.39285714285714285,0.11498257839721254,0.5749128919860628
docgen15_mean_score,138,1,1983,287,0.14473020675743822,420,295,295,0.7023809523809523,1.0,125,36,0.288,146,0.3476190476190476,0.1254355400696864,0.5087108013937283
old10_union_docgen15_frequency,138,1,1983,450,0.22692889561270801,420,295,295,0.7023809523809523,1.0,125,33,0.264,328,0.780952380952381,0.07333333333333333,0.7288888888888889
old10_union_docgen15_mean,138,1,1983,472,0.23802319717599596,420,295,295,0.7023809523809523,1.0,125,36,0.288,331,0.7880952380952381,0.07627118644067797,0.701271186440678
old20_base,138,1,1983,553,0.2788703983862834,420,295,295,0.7023809523809523,1.0,125,49,0.392,344,0.819047619047619,0.08860759493670886,0.6220614828209765
old10_union_old20,138,1,1983,553,0.2788703983862834,420,295,295,0.7023809523809523,1.0,125,49,0.392,344,0.819047619047619,0.08860759493670886,0.6220614828209765
oracle_online_draft_selected,138,1,1983,420,0.2118003025718608,420,295,295,0.7023809523809523,1.0,125,125,1.0,420,1.0,0.2976190476190476,1.0
old10_base,141,0,980,87,0.08877551020408163,166,87,87,0.5240963855421686,1.0,79,0,0.0,87,0.5240963855421686,0.0,1.0
docgen10,141,0,980,90,0.09183673469387756,166,87,87,0.5240963855421686,1.0,79,12,0.1518987341772152,40,0.24096385542168675,0.13333333333333333,0.4444444444444444
hybrid70_old_docgen10,141,0,980,87,0.08877551020408163,166,87,87,0.5240963855421686,1.0,79,2,0.02531645569620253,76,0.4578313253012048,0.022988505747126436,0.8735632183908046
old10_union_docgen10,141,0,980,149,0.1520408163265306,166,87,87,0.5240963855421686,1.0,79,12,0.1518987341772152,99,0.5963855421686747,0.08053691275167785,0.6644295302013423
old10_union_hybrid70,141,0,980,100,0.10204081632653061,166,87,87,0.5240963855421686,1.0,79,2,0.02531645569620253,89,0.536144578313253,0.02,0.89
docgen15_frequency,141,0,980,137,0.13979591836734695,166,87,87,0.5240963855421686,1.0,79,20,0.25316455696202533,55,0.3313253012048193,0.145985401459854,0.40145985401459855
docgen15_mean_score,141,0,980,137,0.13979591836734695,166,87,87,0.5240963855421686,1.0,79,30,0.379746835443038,64,0.3855421686746988,0.21897810218978103,0.46715328467153283
old10_union_docgen15_frequency,141,0,980,189,0.19285714285714287,166,87,87,0.5240963855421686,1.0,79,20,0.25316455696202533,107,0.6445783132530121,0.10582010582010581,0.5661375661375662
old10_union_docgen15_mean,141,0,980,190,0.19387755102040816,166,87,87,0.5240963855421686,1.0,79,30,0.379746835443038,117,0.7048192771084337,0.15789473684210525,0.6157894736842106
old20_base,141,0,980,204,0.20816326530612245,166,87,87,0.5240963855421686,1.0,79,30,0.379746835443038,117,0.7048192771084337,0.14705882352941177,0.5735294117647058
old10_union_old20,141,0,980,204,0.20816326530612245,166,87,87,0.5240963855421686,1.0,79,30,0.379746835443038,117,0.7048192771084337,0.14705882352941177,0.5735294117647058
oracle_online_draft_selected,141,0,980,166,0.16938775510204082,166,87,87,0.5240963855421686,1.0,79,79,1.0,166,1.0,0.4759036144578313,1.0
old10_base,141,1,1486,214,0.1440107671601615,315,214,214,0.6793650793650794,1.0,101,0,0.0,214,0.6793650793650794,0.0,1.0
docgen10,141,1,1486,139,0.09353970390309556,315,214,214,0.6793650793650794,1.0,101,15,0.1485148514851485,98,0.3111111111111111,0.1079136690647482,0.7050359712230215
hybrid70_old_docgen10,141,1,1486,214,0.1440107671601615,315,214,214,0.6793650793650794,1.0,101,3,0.0297029702970297,180,0.5714285714285714,0.014018691588785047,0.8411214953271028
old10_union_docgen10,141,1,1486,270,0.1816958277254374,315,214,214,0.6793650793650794,1.0,101,15,0.1485148514851485,229,0.726984126984127,0.05555555555555555,0.8481481481481481
old10_union_hybrid70,141,1,1486,251,0.16890982503364738,315,214,214,0.6793650793650794,1.0,101,3,0.0297029702970297,217,0.6888888888888889,0.01195219123505976,0.8645418326693227
docgen15_frequency,141,1,1486,211,0.14199192462987886,315,214,214,0.6793650793650794,1.0,101,28,0.27722772277227725,132,0.41904761904761906,0.13270142180094788,0.6255924170616114
docgen15_mean_score,141,1,1486,211,0.14199192462987886,315,214,214,0.6793650793650794,1.0,101,35,0.3465346534653465,121,0.38412698412698415,0.16587677725118483,0.5734597156398105
old10_union_docgen15_frequency,141,1,1486,321,0.21601615074024227,315,214,214,0.6793650793650794,1.0,101,28,0.27722772277227725,242,0.7682539682539683,0.08722741433021806,0.7538940809968847
old10_union_docgen15_mean,141,1,1486,339,0.22812920592193808,315,214,214,0.6793650793650794,1.0,101,35,0.3465346534653465,249,0.7904761904761904,0.10324483775811209,0.7345132743362832
old20_base,141,1,1486,396,0.26648721399730824,315,214,214,0.6793650793650794,1.0,101,26,0.25742574257425743,240,0.7619047619047619,0.06565656565656566,0.6060606060606061
old10_union_old20,141,1,1486,396,0.26648721399730824,315,214,214,0.6793650793650794,1.0,101,26,0.25742574257425743,240,0.7619047619047619,0.06565656565656566,0.6060606060606061
oracle_online_draft_selected,141,1,1486,315,0.211978465679677,315,214,214,0.6793650793650794,1.0,101,101,1.0,315,1.0,0.32063492063492066,1.0
old10_base,142,0,1821,123,0.06754530477759473,243,123,123,0.5061728395061729,1.0,120,0,0.0,123,0.5061728395061729,0.0,1.0
docgen10,142,0,1821,176,0.09665019220208676,243,123,123,0.5061728395061729,1.0,120,25,0.20833333333333334,121,0.49794238683127573,0.14204545454545456,0.6875
hybrid70_old_docgen10,142,0,1821,123,0.06754530477759473,243,123,123,0.5061728395061729,1.0,120,5,0.041666666666666664,113,0.46502057613168724,0.04065040650406504,0.9186991869918699
old10_union_docgen10,142,0,1821,203,0.11147721032399781,243,123,123,0.5061728395061729,1.0,120,25,0.20833333333333334,148,0.6090534979423868,0.12315270935960591,0.729064039408867
old10_union_hybrid70,142,0,1821,138,0.0757825370675453,243,123,123,0.5061728395061729,1.0,120,5,0.041666666666666664,128,0.5267489711934157,0.036231884057971016,0.927536231884058
docgen15_frequency,142,0,1821,263,0.14442613948380012,243,123,123,0.5061728395061729,1.0,120,39,0.325,141,0.5802469135802469,0.1482889733840304,0.5361216730038023
docgen15_mean_score,142,0,1821,263,0.14442613948380012,243,123,123,0.5061728395061729,1.0,120,51,0.425,142,0.5843621399176955,0.19391634980988592,0.5399239543726235
old10_union_docgen15_frequency,142,0,1821,284,0.15595826468973092,243,123,123,0.5061728395061729,1.0,120,39,0.325,162,0.6666666666666666,0.13732394366197184,0.5704225352112676
old10_union_docgen15_mean,142,0,1821,295,0.16199890170236134,243,123,123,0.5061728395061729,1.0,120,51,0.425,174,0.7160493827160493,0.17288135593220338,0.5898305084745763
old20_base,142,0,1821,254,0.13948380010982978,243,123,123,0.5061728395061729,1.0,120,46,0.38333333333333336,169,0.6954732510288066,0.18110236220472442,0.6653543307086615
old10_union_old20,142,0,1821,254,0.13948380010982978,243,123,123,0.5061728395061729,1.0,120,46,0.38333333333333336,169,0.6954732510288066,0.18110236220472442,0.6653543307086615
oracle_online_draft_selected,142,0,1821,243,0.13344316309719934,243,123,123,0.5061728395061729,1.0,120,120,1.0,243,1.0,0.49382716049382713,1.0
old10_base,142,1,2377,238,0.10012620950778292,396,238,238,0.601010101010101,1.0,158,0,0.0,238,0.601010101010101,0.0,1.0
docgen10,142,1,2377,231,0.09718132099284812,396,238,238,0.601010101010101,1.0,158,41,0.25949367088607594,179,0.45202020202020204,0.1774891774891775,0.7748917748917749
hybrid70_old_docgen10,142,1,2377,238,0.10012620950778292,396,238,238,0.601010101010101,1.0,158,6,0.0379746835443038,224,0.5656565656565656,0.025210084033613446,0.9411764705882353
old10_union_docgen10,142,1,2377,331,0.139251156920488,396,238,238,0.601010101010101,1.0,158,41,0.25949367088607594,279,0.7045454545454546,0.12386706948640483,0.8429003021148036
old10_union_hybrid70,142,1,2377,258,0.1085401766933109,396,238,238,0.601010101010101,1.0,158,6,0.0379746835443038,244,0.6161616161616161,0.023255813953488372,0.9457364341085271
docgen15_frequency,142,1,2377,344,0.1447202355910812,396,238,238,0.601010101010101,1.0,158,47,0.2974683544303797,198,0.5,0.13662790697674418,0.5755813953488372
docgen15_mean_score,142,1,2377,344,0.1447202355910812,396,238,238,0.601010101010101,1.0,158,51,0.3227848101265823,189,0.4772727272727273,0.14825581395348839,0.5494186046511628
old10_union_docgen15_frequency,142,1,2377,431,0.1813209928481279,396,238,238,0.601010101010101,1.0,158,47,0.2974683544303797,285,0.7196969696969697,0.10904872389791183,0.6612529002320185
old10_union_docgen15_mean,142,1,2377,444,0.18679007151872107,396,238,238,0.601010101010101,1.0,158,51,0.3227848101265823,289,0.7297979797979798,0.11486486486486487,0.6509009009009009
old20_base,142,1,2377,477,0.20067311737484222,396,238,238,0.601010101010101,1.0,158,51,0.3227848101265823,289,0.7297979797979798,0.1069182389937107,0.6058700209643606
old10_union_old20,142,1,2377,477,0.20067311737484222,396,238,238,0.601010101010101,1.0,158,51,0.3227848101265823,289,0.7297979797979798,0.1069182389937107,0.6058700209643606
oracle_online_draft_selected,142,1,2377,396,0.16659655027345394,396,238,238,0.601010101010101,1.0,158,158,1.0,396,1.0,0.398989898989899,1.0
old10_base,143,0,1318,87,0.06600910470409711,177,87,87,0.4915254237288136,1.0,90,0,0.0,87,0.4915254237288136,0.0,1.0
docgen10,143,0,1318,124,0.09408194233687406,177,87,87,0.4915254237288136,1.0,90,13,0.14444444444444443,63,0.3559322033898305,0.10483870967741936,0.5080645161290323
hybrid70_old_docgen10,143,0,1318,87,0.06600910470409711,177,87,87,0.4915254237288136,1.0,90,4,0.044444444444444446,80,0.4519774011299435,0.04597701149425287,0.9195402298850575
old10_union_docgen10,143,0,1318,161,0.12215477996965099,177,87,87,0.4915254237288136,1.0,90,13,0.14444444444444443,100,0.5649717514124294,0.08074534161490683,0.6211180124223602
old10_union_hybrid70,143,0,1318,98,0.07435508345978756,177,87,87,0.4915254237288136,1.0,90,4,0.044444444444444446,91,0.5141242937853108,0.04081632653061224,0.9285714285714286
docgen15_frequency,143,0,1318,189,0.1433990895295903,177,87,87,0.4915254237288136,1.0,90,17,0.18888888888888888,84,0.4745762711864407,0.08994708994708994,0.4444444444444444
docgen15_mean_score,143,0,1318,189,0.1433990895295903,177,87,87,0.4915254237288136,1.0,90,33,0.36666666666666664,89,0.5028248587570622,0.1746031746031746,0.4708994708994709
old10_union_docgen15_frequency,143,0,1318,209,0.15857359635811835,177,87,87,0.4915254237288136,1.0,90,17,0.18888888888888888,104,0.5875706214689266,0.08133971291866028,0.49760765550239233
old10_union_docgen15_mean,143,0,1318,220,0.1669195751138088,177,87,87,0.4915254237288136,1.0,90,33,0.36666666666666664,120,0.6779661016949152,0.15,0.5454545454545454
old20_base,143,0,1318,174,0.13201820940819423,177,87,87,0.4915254237288136,1.0,90,34,0.37777777777777777,121,0.6836158192090396,0.19540229885057472,0.6954022988505747
old10_union_old20,143,0,1318,174,0.13201820940819423,177,87,87,0.4915254237288136,1.0,90,34,0.37777777777777777,121,0.6836158192090396,0.19540229885057472,0.6954022988505747
oracle_online_draft_selected,143,0,1318,177,0.13429438543247343,177,87,87,0.4915254237288136,1.0,90,90,1.0,177,1.0,0.5084745762711864,1.0
old10_base,143,1,1088,161,0.1479779411764706,246,161,161,0.6544715447154471,1.0,85,0,0.0,161,0.6544715447154471,0.0,1.0
docgen10,143,1,1088,98,0.0900735294117647,246,161,161,0.6544715447154471,1.0,85,2,0.023529411764705882,67,0.27235772357723576,0.02040816326530612,0.6836734693877551
hybrid70_old_docgen10,143,1,1088,161,0.1479779411764706,246,161,161,0.6544715447154471,1.0,85,1,0.011764705882352941,139,0.5650406504065041,0.006211180124223602,0.8633540372670807
old10_union_docgen10,143,1,1088,194,0.17830882352941177,246,161,161,0.6544715447154471,1.0,85,2,0.023529411764705882,163,0.6626016260162602,0.010309278350515464,0.8402061855670103
old10_union_hybrid70,143,1,1088,184,0.16911764705882354,246,161,161,0.6544715447154471,1.0,85,1,0.011764705882352941,162,0.6585365853658537,0.005434782608695652,0.8804347826086957
docgen15_frequency,143,1,1088,154,0.14154411764705882,246,161,161,0.6544715447154471,1.0,85,5,0.058823529411764705,91,0.3699186991869919,0.032467532467532464,0.5909090909090909
docgen15_mean_score,143,1,1088,154,0.14154411764705882,246,161,161,0.6544715447154471,1.0,85,12,0.1411764705882353,83,0.33739837398373984,0.07792207792207792,0.538961038961039
old10_union_docgen15_frequency,143,1,1088,229,0.2104779411764706,246,161,161,0.6544715447154471,1.0,85,5,0.058823529411764705,166,0.6747967479674797,0.021834061135371178,0.7248908296943232
old10_union_docgen15_mean,143,1,1088,244,0.22426470588235295,246,161,161,0.6544715447154471,1.0,85,12,0.1411764705882353,173,0.7032520325203252,0.04918032786885246,0.7090163934426229
old20_base,143,1,1088,311,0.2858455882352941,246,161,161,0.6544715447154471,1.0,85,19,0.2235294117647059,180,0.7317073170731707,0.06109324758842444,0.5787781350482315
old10_union_old20,143,1,1088,311,0.2858455882352941,246,161,161,0.6544715447154471,1.0,85,19,0.2235294117647059,180,0.7317073170731707,0.06109324758842444,0.5787781350482315
oracle_online_draft_selected,143,1,1088,246,0.2261029411764706,246,161,161,0.6544715447154471,1.0,85,85,1.0,246,1.0,0.34552845528455284,1.0
old10_base,144,0,1032,69,0.06686046511627906,151,69,69,0.45695364238410596,1.0,82,0,0.0,69,0.45695364238410596,0.0,1.0
docgen10,144,0,1032,96,0.09302325581395349,151,69,69,0.45695364238410596,1.0,82,17,0.2073170731707317,39,0.2582781456953642,0.17708333333333334,0.40625
hybrid70_old_docgen10,144,0,1032,69,0.06686046511627906,151,69,69,0.45695364238410596,1.0,82,4,0.04878048780487805,62,0.4105960264900662,0.057971014492753624,0.8985507246376812
old10_union_docgen10,144,0,1032,143,0.1385658914728682,151,69,69,0.45695364238410596,1.0,82,17,0.2073170731707317,86,0.5695364238410596,0.11888111888111888,0.6013986013986014
old10_union_hybrid70,144,0,1032,80,0.07751937984496124,151,69,69,0.45695364238410596,1.0,82,4,0.04878048780487805,73,0.48344370860927155,0.05,0.9125
docgen15_frequency,144,0,1032,145,0.14050387596899225,151,69,69,0.45695364238410596,1.0,82,17,0.2073170731707317,56,0.3708609271523179,0.11724137931034483,0.38620689655172413
docgen15_mean_score,144,0,1032,145,0.14050387596899225,151,69,69,0.45695364238410596,1.0,82,22,0.2682926829268293,58,0.3841059602649007,0.15172413793103448,0.4
old10_union_docgen15_frequency,144,0,1032,175,0.1695736434108527,151,69,69,0.45695364238410596,1.0,82,17,0.2073170731707317,86,0.5695364238410596,0.09714285714285714,0.49142857142857144
old10_union_docgen15_mean,144,0,1032,178,0.17248062015503876,151,69,69,0.45695364238410596,1.0,82,22,0.2682926829268293,91,0.6026490066225165,0.12359550561797752,0.5112359550561798
old20_base,144,0,1032,140,0.13565891472868216,151,69,69,0.45695364238410596,1.0,82,27,0.32926829268292684,96,0.6357615894039735,0.19285714285714287,0.6857142857142857
old10_union_old20,144,0,1032,140,0.13565891472868216,151,69,69,0.45695364238410596,1.0,82,27,0.32926829268292684,96,0.6357615894039735,0.19285714285714287,0.6857142857142857
oracle_online_draft_selected,144,0,1032,151,0.14631782945736435,151,69,69,0.45695364238410596,1.0,82,82,1.0,151,1.0,0.543046357615894,1.0
old10_base,144,1,1223,155,0.1267375306623058,249,155,155,0.6224899598393574,1.0,94,0,0.0,155,0.6224899598393574,0.0,1.0
docgen10,144,1,1223,113,0.09239574816026165,249,155,155,0.6224899598393574,1.0,94,18,0.19148936170212766,60,0.24096385542168675,0.1592920353982301,0.5309734513274337
hybrid70_old_docgen10,144,1,1223,155,0.1267375306623058,249,155,155,0.6224899598393574,1.0,94,3,0.031914893617021274,132,0.5301204819277109,0.01935483870967742,0.8516129032258064
old10_union_docgen10,144,1,1223,226,0.1847914963205233,249,155,155,0.6224899598393574,1.0,94,18,0.19148936170212766,173,0.6947791164658634,0.07964601769911504,0.7654867256637168
old10_union_hybrid70,144,1,1223,181,0.14799672935404742,249,155,155,0.6224899598393574,1.0,94,3,0.031914893617021274,158,0.6345381526104418,0.016574585635359115,0.8729281767955801
docgen15_frequency,144,1,1223,171,0.13982011447260834,249,155,155,0.6224899598393574,1.0,94,18,0.19148936170212766,102,0.40963855421686746,0.10526315789473684,0.5964912280701754
docgen15_mean_score,144,1,1223,171,0.13982011447260834,249,155,155,0.6224899598393574,1.0,94,27,0.2872340425531915,90,0.3614457831325301,0.15789473684210525,0.5263157894736842
old10_union_docgen15_frequency,144,1,1223,242,0.19787408013082583,249,155,155,0.6224899598393574,1.0,94,18,0.19148936170212766,173,0.6947791164658634,0.0743801652892562,0.7148760330578512
old10_union_docgen15_mean,144,1,1223,263,0.21504497138184792,249,155,155,0.6224899598393574,1.0,94,27,0.2872340425531915,182,0.7309236947791165,0.10266159695817491,0.6920152091254753
old20_base,144,1,1223,293,0.23957481602616518,249,155,155,0.6224899598393574,1.0,94,21,0.22340425531914893,176,0.7068273092369478,0.07167235494880546,0.6006825938566553
old10_union_old20,144,1,1223,293,0.23957481602616518,249,155,155,0.6224899598393574,1.0,94,21,0.22340425531914893,176,0.7068273092369478,0.07167235494880546,0.6006825938566553
oracle_online_draft_selected,144,1,1223,249,0.2035977105478332,249,155,155,0.6224899598393574,1.0,94,94,1.0,249,1.0,0.37751004016064255,1.0
old10_base,145,0,1055,86,0.08151658767772511,165,86,86,0.5212121212121212,1.0,79,0,0.0,86,0.5212121212121212,0.0,1.0
docgen10,145,0,1055,97,0.09194312796208531,165,86,86,0.5212121212121212,1.0,79,10,0.12658227848101267,49,0.296969696969697,0.10309278350515463,0.5051546391752577
hybrid70_old_docgen10,145,0,1055,86,0.08151658767772511,165,86,86,0.5212121212121212,1.0,79,7,0.08860759493670886,75,0.45454545454545453,0.08139534883720931,0.872093023255814
old10_union_docgen10,145,0,1055,144,0.13649289099526066,165,86,86,0.5212121212121212,1.0,79,10,0.12658227848101267,96,0.5818181818181818,0.06944444444444445,0.6666666666666666
