example_id,chunk_id,method,rate,chunk_len,selected_count,max_count
117,17,online_draft_trace_frequency_per_chunk,0.15,76,11,1
117,18,online_draft_trace_frequency_per_chunk,0.15,112,16,1
117,19,online_draft_trace_frequency_per_chunk,0.15,152,22,1
118,1,online_draft_trace_frequency_per_chunk,0.15,108,16,2
118,2,online_draft_trace_frequency_per_chunk,0.15,81,12,2
118,3,online_draft_trace_frequency_per_chunk,0.15,179,26,1
118,4,online_draft_trace_frequency_per_chunk,0.15,35,5,1
118,5,online_draft_trace_frequency_per_chunk,0.15,56,8,1
118,6,online_draft_trace_frequency_per_chunk,0.15,189,28,1
118,7,online_draft_trace_frequency_per_chunk,0.15,139,20,1
118,8,online_draft_trace_frequency_per_chunk,0.15,80,12,1
118,9,online_draft_trace_frequency_per_chunk,0.15,137,20,1
118,10,online_draft_trace_frequency_per_chunk,0.15,223,33,1
119,1,online_draft_trace_frequency_per_chunk,0.15,68,10,3
119,2,online_draft_trace_frequency_per_chunk,0.15,138,20,1
119,3,online_draft_trace_frequency_per_chunk,0.15,186,27,1
119,4,online_draft_trace_frequency_per_chunk,0.15,170,25,1
119,5,online_draft_trace_frequency_per_chunk,0.15,141,21,1
119,6,online_draft_trace_frequency_per_chunk,0.15,89,13,1
119,7,online_draft_trace_frequency_per_chunk,0.15,203,30,1
119,8,online_draft_trace_frequency_per_chunk,0.15,72,10,1
119,9,online_draft_trace_frequency_per_chunk,0.15,227,34,1
119,10,online_draft_trace_frequency_per_chunk,0.15,117,17,1
119,11,online_draft_trace_frequency_per_chunk,0.15,82,12,2
119,12,online_draft_trace_frequency_per_chunk,0.15,95,14,1
119,13,online_draft_trace_frequency_per_chunk,0.15,43,6,1
119,14,online_draft_trace_frequency_per_chunk,0.15,49,7,1
119,15,online_draft_trace_frequency_per_chunk,0.15,106,15,1
119,16,online_draft_trace_frequency_per_chunk,0.15,110,16,1
119,17,online_draft_trace_frequency_per_chunk,0.15,238,35,1
119,18,online_draft_trace_frequency_per_chunk,0.15,112,16,1
119,19,online_draft_trace_frequency_per_chunk,0.15,132,19,1
120,1,online_draft_trace_frequency_per_chunk,0.15,267,40,2
120,2,online_draft_trace_frequency_per_chunk,0.15,87,13,1
120,3,online_draft_trace_frequency_per_chunk,0.15,140,21,2
120,4,online_draft_trace_frequency_per_chunk,0.15,203,30,1
120,5,online_draft_trace_frequency_per_chunk,0.15,164,24,1
120,6,online_draft_trace_frequency_per_chunk,0.15,264,39,1
120,7,online_draft_trace_frequency_per_chunk,0.15,307,46,1
120,8,online_draft_trace_frequency_per_chunk,0.15,160,24,1
120,9,online_draft_trace_frequency_per_chunk,0.15,102,15,1
120,10,online_draft_trace_frequency_per_chunk,0.15,54,8,1
121,1,online_draft_trace_frequency_per_chunk,0.15,100,15,2
121,2,online_draft_trace_frequency_per_chunk,0.15,325,48,2
121,3,online_draft_trace_frequency_per_chunk,0.15,208,31,1
121,4,online_draft_trace_frequency_per_chunk,0.15,270,40,1
121,5,online_draft_trace_frequency_per_chunk,0.15,84,12,1
121,6,online_draft_trace_frequency_per_chunk,0.15,190,28,1
121,7,online_draft_trace_frequency_per_chunk,0.15,120,18,1
121,8,online_draft_trace_frequency_per_chunk,0.15,126,18,1
121,9,online_draft_trace_frequency_per_chunk,0.15,168,25,1
121,10,online_draft_trace_frequency_per_chunk,0.15,205,30,1
121,11,online_draft_trace_frequency_per_chunk,0.15,164,24,2
121,12,online_draft_trace_frequency_per_chunk,0.15,156,23,1
121,13,online_draft_trace_frequency_per_chunk,0.15,110,16,1
121,14,online_draft_trace_frequency_per_chunk,0.15,155,23,1
121,15,online_draft_trace_frequency_per_chunk,0.15,129,19,1
121,16,online_draft_trace_frequency_per_chunk,0.15,188,28,1
121,17,online_draft_trace_frequency_per_chunk,0.15,75,11,1
121,18,online_draft_trace_frequency_per_chunk,0.15,149,22,1
121,19,online_draft_trace_frequency_per_chunk,0.15,164,24,1
123,1,online_draft_trace_frequency_per_chunk,0.15,105,15,6
123,2,online_draft_trace_frequency_per_chunk,0.15,60,9,1
123,3,online_draft_trace_frequency_per_chunk,0.15,420,63,1
123,4,online_draft_trace_frequency_per_chunk,0.15,87,13,4
123,5,online_draft_trace_frequency_per_chunk,0.15,196,29,2
123,6,online_draft_trace_frequency_per_chunk,0.15,223,33,1
123,7,online_draft_trace_frequency_per_chunk,0.15,231,34,1
123,8,online_draft_trace_frequency_per_chunk,0.15,218,32,1
123,9,online_draft_trace_frequency_per_chunk,0.15,241,36,1
123,10,online_draft_trace_frequency_per_chunk,0.15,162,24,1
123,11,online_draft_trace_frequency_per_chunk,0.15,107,16,3
123,12,online_draft_trace_frequency_per_chunk,0.15,135,20,3
123,13,online_draft_trace_frequency_per_chunk,0.15,85,12,3
123,14,online_draft_trace_frequency_per_chunk,0.15,157,23,3
123,15,online_draft_trace_frequency_per_chunk,0.15,352,52,3
123,16,online_draft_trace_frequency_per_chunk,0.15,195,29,3
123,17,online_draft_trace_frequency_per_chunk,0.15,137,20,3
123,18,online_draft_trace_frequency_per_chunk,0.15,110,16,2
125,1,online_draft_trace_frequency_per_chunk,0.15,263,39,2
125,2,online_draft_trace_frequency_per_chunk,0.15,162,24,2
125,3,online_draft_trace_frequency_per_chunk,0.15,213,31,1
125,4,online_draft_trace_frequency_per_chunk,0.15,140,21,1
125,5,online_draft_trace_frequency_per_chunk,0.15,72,10,1
125,6,online_draft_trace_frequency_per_chunk,0.15,233,34,1
125,7,online_draft_trace_frequency_per_chunk,0.15,202,30,1
125,8,online_draft_trace_frequency_per_chunk,0.15,201,30,1
125,9,online_draft_trace_frequency_per_chunk,0.15,132,19,1
125,10,online_draft_trace_frequency_per_chunk,0.15,112,16,1
126,1,online_draft_trace_frequency_per_chunk,0.15,204,30,3
126,2,online_draft_trace_frequency_per_chunk,0.15,91,13,2
126,3,online_draft_trace_frequency_per_chunk,0.15,102,15,1
126,4,online_draft_trace_frequency_per_chunk,0.15,305,45,1
126,5,online_draft_trace_frequency_per_chunk,0.15,84,12,1
126,6,online_draft_trace_frequency_per_chunk,0.15,95,14,3
126,7,online_draft_trace_frequency_per_chunk,0.15,96,14,2
126,8,online_draft_trace_frequency_per_chunk,0.15,80,12,2
126,9,online_draft_trace_frequency_per_chunk,0.15,87,13,1
126,10,online_draft_trace_frequency_per_chunk,0.15,170,25,2
126,11,online_draft_trace_frequency_per_chunk,0.15,61,9,2
126,12,online_draft_trace_frequency_per_chunk,0.15,93,13,2
126,13,online_draft_trace_frequency_per_chunk,0.15,116,17,1
126,14,online_draft_trace_frequency_per_chunk,0.15,59,8,1
127,1,online_draft_trace_frequency_per_chunk,0.15,67,10,2
127,2,online_draft_trace_frequency_per_chunk,0.15,58,8,1
127,3,online_draft_trace_frequency_per_chunk,0.15,130,19,1
127,4,online_draft_trace_frequency_per_chunk,0.15,112,16,1
127,5,online_draft_trace_frequency_per_chunk,0.15,111,16,1
127,6,online_draft_trace_frequency_per_chunk,0.15,149,22,1
127,7,online_draft_trace_frequency_per_chunk,0.15,94,14,1
127,8,online_draft_trace_frequency_per_chunk,0.15,76,11,1
127,9,online_draft_trace_frequency_per_chunk,0.15,49,7,1
127,10,online_draft_trace_frequency_per_chunk,0.15,116,17,1
128,1,online_draft_trace_frequency_per_chunk,0.15,72,10,2
128,2,online_draft_trace_frequency_per_chunk,0.15,123,18,2
128,3,online_draft_trace_frequency_per_chunk,0.15,207,31,1
128,4,online_draft_trace_frequency_per_chunk,0.15,130,19,1
128,5,online_draft_trace_frequency_per_chunk,0.15,102,15,1
128,6,online_draft_trace_frequency_per_chunk,0.15,252,37,1
128,7,online_draft_trace_frequency_per_chunk,0.15,95,14,1
128,8,online_draft_trace_frequency_per_chunk,0.15,122,18,1
128,9,online_draft_trace_frequency_per_chunk,0.15,208,31,1
128,10,online_draft_trace_frequency_per_chunk,0.15,163,24,1
129,1,online_draft_trace_frequency_per_chunk,0.15,109,16,2
129,2,online_draft_trace_frequency_per_chunk,0.15,315,47,1
129,3,online_draft_trace_frequency_per_chunk,0.15,166,24,1
129,4,online_draft_trace_frequency_per_chunk,0.15,130,19,1
129,5,online_draft_trace_frequency_per_chunk,0.15,231,34,1
129,6,online_draft_trace_frequency_per_chunk,0.15,225,33,1
129,7,online_draft_trace_frequency_per_chunk,0.15,307,46,1
129,8,online_draft_trace_frequency_per_chunk,0.15,101,15,1
129,9,online_draft_trace_frequency_per_chunk,0.15,157,23,1
129,10,online_draft_trace_frequency_per_chunk,0.15,126,18,1
130,1,online_draft_trace_frequency_per_chunk,0.15,66,9,3
130,2,online_draft_trace_frequency_per_chunk,0.15,78,11,3
130,3,online_draft_trace_frequency_per_chunk,0.15,124,18,2
130,4,online_draft_trace_frequency_per_chunk,0.15,107,16,2
130,5,online_draft_trace_frequency_per_chunk,0.15,61,9,1
130,6,online_draft_trace_frequency_per_chunk,0.15,57,8,1
130,7,online_draft_trace_frequency_per_chunk,0.15,111,16,2
130,8,online_draft_trace_frequency_per_chunk,0.15,41,6,1
130,9,online_draft_trace_frequency_per_chunk,0.15,158,23,1
130,10,online_draft_trace_frequency_per_chunk,0.15,147,22,1
130,11,online_draft_trace_frequency_per_chunk,0.15,71,10,1
130,12,online_draft_trace_frequency_per_chunk,0.15,360,54,1
130,13,online_draft_trace_frequency_per_chunk,0.15,212,31,1
130,14,online_draft_trace_frequency_per_chunk,0.15,71,10,1
130,15,online_draft_trace_frequency_per_chunk,0.15,134,20,1
131,1,online_draft_trace_frequency_per_chunk,0.15,115,17,3
131,2,online_draft_trace_frequency_per_chunk,0.15,62,9,1
131,3,online_draft_trace_frequency_per_chunk,0.15,118,17,1
131,4,online_draft_trace_frequency_per_chunk,0.15,94,14,1
131,5,online_draft_trace_frequency_per_chunk,0.15,66,9,1
131,6,online_draft_trace_frequency_per_chunk,0.15,125,18,1
131,7,online_draft_trace_frequency_per_chunk,0.15,134,20,1
131,8,online_draft_trace_frequency_per_chunk,0.15,42,6,1
131,9,online_draft_trace_frequency_per_chunk,0.15,115,17,1
131,10,online_draft_trace_frequency_per_chunk,0.15,104,15,1
131,11,online_draft_trace_frequency_per_chunk,0.15,189,28,2
131,12,online_draft_trace_frequency_per_chunk,0.15,45,6,1
131,13,online_draft_trace_frequency_per_chunk,0.15,57,8,1
131,14,online_draft_trace_frequency_per_chunk,0.15,84,12,1
131,15,online_draft_trace_frequency_per_chunk,0.15,33,4,1
131,16,online_draft_trace_frequency_per_chunk,0.15,56,8,1
131,17,online_draft_trace_frequency_per_chunk,0.15,87,13,1
131,18,online_draft_trace_frequency_per_chunk,0.15,72,10,1
131,19,online_draft_trace_frequency_per_chunk,0.15,186,27,1
133,1,online_draft_trace_frequency_per_chunk,0.15,41,6,3
133,2,online_draft_trace_frequency_per_chunk,0.15,34,5,3
133,3,online_draft_trace_frequency_per_chunk,0.15,76,11,2
133,4,online_draft_trace_frequency_per_chunk,0.15,169,25,1
133,5,online_draft_trace_frequency_per_chunk,0.15,225,33,2
133,6,online_draft_trace_frequency_per_chunk,0.15,74,11,1
133,7,online_draft_trace_frequency_per_chunk,0.15,135,20,2
133,8,online_draft_trace_frequency_per_chunk,0.15,93,13,2
133,9,online_draft_trace_frequency_per_chunk,0.15,168,25,2
133,10,online_draft_trace_frequency_per_chunk,0.15,189,28,1
133,11,online_draft_trace_frequency_per_chunk,0.15,161,24,1
133,12,online_draft_trace_frequency_per_chunk,0.15,131,19,1
133,13,online_draft_trace_frequency_per_chunk,0.15,172,25,1
135,1,online_draft_trace_frequency_per_chunk,0.15,65,9,4
135,2,online_draft_trace_frequency_per_chunk,0.15,197,29,1
135,3,online_draft_trace_frequency_per_chunk,0.15,80,12,1
135,4,online_draft_trace_frequency_per_chunk,0.15,158,23,1
135,5,online_draft_trace_frequency_per_chunk,0.15,110,16,1
135,6,online_draft_trace_frequency_per_chunk,0.15,216,32,1
135,7,online_draft_trace_frequency_per_chunk,0.15,112,16,1
135,8,online_draft_trace_frequency_per_chunk,0.15,29,4,1
135,9,online_draft_trace_frequency_per_chunk,0.15,105,15,1
135,10,online_draft_trace_frequency_per_chunk,0.15,155,23,1
135,11,online_draft_trace_frequency_per_chunk,0.15,47,7,3
135,12,online_draft_trace_frequency_per_chunk,0.15,146,21,1
135,13,online_draft_trace_frequency_per_chunk,0.15,88,13,1
135,14,online_draft_trace_frequency_per_chunk,0.15,103,15,1
135,15,online_draft_trace_frequency_per_chunk,0.15,52,7,1
135,16,online_draft_trace_frequency_per_chunk,0.15,111,16,1
135,17,online_draft_trace_frequency_per_chunk,0.15,60,9,0
135,18,online_draft_trace_frequency_per_chunk,0.15,109,16,1
135,19,online_draft_trace_frequency_per_chunk,0.15,237,35,1
136,1,online_draft_trace_frequency_per_chunk,0.15,88,13,3
136,2,online_draft_trace_frequency_per_chunk,0.15,133,19,3
136,3,online_draft_trace_frequency_per_chunk,0.15,59,8,1
136,4,online_draft_trace_frequency_per_chunk,0.15,63,9,1
136,5,online_draft_trace_frequency_per_chunk,0.15,37,5,1
136,6,online_draft_trace_frequency_per_chunk,0.15,73,10,1
136,7,online_draft_trace_frequency_per_chunk,0.15,59,8,1
136,8,online_draft_trace_frequency_per_chunk,0.15,57,8,1
136,9,online_draft_trace_frequency_per_chunk,0.15,51,7,1
136,10,online_draft_trace_frequency_per_chunk,0.15,172,25,2
136,11,online_draft_trace_frequency_per_chunk,0.15,93,13,1
136,12,online_draft_trace_frequency_per_chunk,0.15,139,20,1
136,13,online_draft_trace_frequency_per_chunk,0.15,253,37,1
136,14,online_draft_trace_frequency_per_chunk,0.15,67,10,1
136,15,online_draft_trace_frequency_per_chunk,0.15,41,6,1
136,16,online_draft_trace_frequency_per_chunk,0.15,79,11,1
136,17,online_draft_trace_frequency_per_chunk,0.15,95,14,1
138,1,online_draft_trace_frequency_per_chunk,0.15,83,12,4
138,2,online_draft_trace_frequency_per_chunk,0.15,83,12,1
138,3,online_draft_trace_frequency_per_chunk,0.15,105,15,1
138,4,online_draft_trace_frequency_per_chunk,0.15,245,36,1
138,5,online_draft_trace_frequency_per_chunk,0.15,134,20,1
138,6,online_draft_trace_frequency_per_chunk,0.15,161,24,2
138,7,online_draft_trace_frequency_per_chunk,0.15,65,9,1
138,8,online_draft_trace_frequency_per_chunk,0.15,296,44,1
138,9,online_draft_trace_frequency_per_chunk,0.15,307,46,1
138,10,online_draft_trace_frequency_per_chunk,0.15,87,13,1
138,11,online_draft_trace_frequency_per_chunk,0.15,87,13,3
138,12,online_draft_trace_frequency_per_chunk,0.15,166,24,1
138,13,online_draft_trace_frequency_per_chunk,0.15,123,18,1
138,14,online_draft_trace_frequency_per_chunk,0.15,270,40,1
138,15,online_draft_trace_frequency_per_chunk,0.15,146,21,1
138,16,online_draft_trace_frequency_per_chunk,0.15,339,50,1
138,17,online_draft_trace_frequency_per_chunk,0.15,118,17,1
138,18,online_draft_trace_frequency_per_chunk,0.15,122,18,1
141,1,online_draft_trace_frequency_per_chunk,0.15,139,20,3
141,2,online_draft_trace_frequency_per_chunk,0.15,42,6,1
141,3,online_draft_trace_frequency_per_chunk,0.15,67,10,1
141,4,online_draft_trace_frequency_per_chunk,0.15,99,14,2
141,5,online_draft_trace_frequency_per_chunk,0.15,92,13,1
141,6,online_draft_trace_frequency_per_chunk,0.15,79,11,0
141,7,online_draft_trace_frequency_per_chunk,0.15,115,17,1
141,8,online_draft_trace_frequency_per_chunk,0.15,92,13,1
141,9,online_draft_trace_frequency_per_chunk,0.15,100,15,1
141,10,online_draft_trace_frequency_per_chunk,0.15,123,18,3
141,11,online_draft_trace_frequency_per_chunk,0.15,92,13,1
141,12,online_draft_trace_frequency_per_chunk,0.15,104,15,1
141,13,online_draft_trace_frequency_per_chunk,0.15,99,14,1
141,14,online_draft_trace_frequency_per_chunk,0.15,178,26,1
141,15,online_draft_trace_frequency_per_chunk,0.15,184,27,1
141,16,online_draft_trace_frequency_per_chunk,0.15,55,8,1
141,17,online_draft_trace_frequency_per_chunk,0.15,122,18,1
142,1,online_draft_trace_frequency_per_chunk,0.15,263,39,3
142,2,online_draft_trace_frequency_per_chunk,0.15,140,21,2
142,3,online_draft_trace_frequency_per_chunk,0.15,213,31,2
142,4,online_draft_trace_frequency_per_chunk,0.15,162,24,3
142,5,online_draft_trace_frequency_per_chunk,0.15,72,10,2
142,6,online_draft_trace_frequency_per_chunk,0.15,146,21,1
142,7,online_draft_trace_frequency_per_chunk,0.15,204,30,1
142,8,online_draft_trace_frequency_per_chunk,0.15,233,34,2
142,9,online_draft_trace_frequency_per_chunk,0.15,202,30,1
142,10,online_draft_trace_frequency_per_chunk,0.15,155,23,1
142,11,online_draft_trace_frequency_per_chunk,0.15,201,30,2
142,12,online_draft_trace_frequency_per_chunk,0.15,132,19,1
142,13,online_draft_trace_frequency_per_chunk,0.15,112,16,1
142,14,online_draft_trace_frequency_per_chunk,0.15,181,27,1
143,1,online_draft_trace_frequency_per_chunk,0.15,209,31,1
143,2,online_draft_trace_frequency_per_chunk,0.15,44,6,3
143,3,online_draft_trace_frequency_per_chunk,0.15,107,16,3
143,4,online_draft_trace_frequency_per_chunk,0.15,63,9,1
143,5,online_draft_trace_frequency_per_chunk,0.15,159,23,1
143,6,online_draft_trace_frequency_per_chunk,0.15,184,27,1
143,7,online_draft_trace_frequency_per_chunk,0.15,257,38,1
143,8,online_draft_trace_frequency_per_chunk,0.15,83,12,1
143,9,online_draft_trace_frequency_per_chunk,0.15,94,14,1
143,10,online_draft_trace_frequency_per_chunk,0.15,92,13,1
143,11,online_draft_trace_frequency_per_chunk,0.15,49,7,1
143,12,online_draft_trace_frequency_per_chunk,0.15,63,9,1
143,13,online_draft_trace_frequency_per_chunk,0.15,107,16,1
143,14,online_draft_trace_frequency_per_chunk,0.15,168,25,1
143,15,online_draft_trace_frequency_per_chunk,0.15,89,13,1
143,16,online_draft_trace_frequency_per_chunk,0.15,98,14,1
143,17,online_draft_trace_frequency_per_chunk,0.15,90,13,1
143,18,online_draft_trace_frequency_per_chunk,0.15,89,13,1
144,1,online_draft_trace_frequency_per_chunk,0.15,93,13,3
144,2,online_draft_trace_frequency_per_chunk,0.15,133,19,3
144,3,online_draft_trace_frequency_per_chunk,0.15,95,14,2
144,4,online_draft_trace_frequency_per_chunk,0.15,139,20,2
144,5,online_draft_trace_frequency_per_chunk,0.15,67,10,1
144,6,online_draft_trace_frequency_per_chunk,0.15,89,13,1
144,7,online_draft_trace_frequency_per_chunk,0.15,52,7,1
144,8,online_draft_trace_frequency_per_chunk,0.15,120,18,1
144,9,online_draft_trace_frequency_per_chunk,0.15,90,13,1
144,10,online_draft_trace_frequency_per_chunk,0.15,121,18,1
144,11,online_draft_trace_frequency_per_chunk,0.15,111,16,1
144,12,online_draft_trace_frequency_per_chunk,0.15,79,11,1
144,13,online_draft_trace_frequency_per_chunk,0.15,67,10,1
144,14,online_draft_trace_frequency_per_chunk,0.15,64,9,1
144,15,online_draft_trace_frequency_per_chunk,0.15,74,11,1
144,16,online_draft_trace_frequency_per_chunk,0.15,107,16,1
145,1,online_draft_trace_frequency_per_chunk,0.15,109,16,3
145,2,online_draft_trace_frequency_per_chunk,0.15,150,22,3
145,3,online_draft_trace_frequency_per_chunk,0.15,69,10,1
145,4,online_draft_trace_frequency_per_chunk,0.15,53,7,1
145,5,online_draft_trace_frequency_per_chunk,0.15,219,32,1
145,6,online_draft_trace_frequency_per_chunk,0.15,59,8,1
145,7,online_draft_trace_frequency_per_chunk,0.15,192,28,1
145,8,online_draft_trace_frequency_per_chunk,0.15,88,13,1
145,9,online_draft_trace_frequency_per_chunk,0.15,37,5,1
145,10,online_draft_trace_frequency_per_chunk,0.15,51,7,1
145,11,online_draft_trace_frequency_per_chunk,0.15,310,46,1
145,12,online_draft_trace_frequency_per_chunk,0.15,84,12,1
145,13,online_draft_trace_frequency_per_chunk,0.15,66,9,1
145,14,online_draft_trace_frequency_per_chunk,0.15,124,18,1
145,15,online_draft_trace_frequency_per_chunk,0.15,60,9,1
145,16,online_draft_trace_frequency_per_chunk,0.15,78,11,1
145,17,online_draft_trace_frequency_per_chunk,0.15,75,11,1
145,18,online_draft_trace_frequency_per_chunk,0.15,86,12,1
146,1,online_draft_trace_frequency_per_chunk,0.15,86,12,3
146,2,online_draft_trace_frequency_per_chunk,0.15,72,10,1
146,3,online_draft_trace_frequency_per_chunk,0.15,53,7,1
146,4,online_draft_trace_frequency_per_chunk,0.15,33,4,1
146,5,online_draft_trace_frequency_per_chunk,0.15,52,7,1
146,6,online_draft_trace_frequency_per_chunk,0.15,68,10,1
146,7,online_draft_trace_frequency_per_chunk,0.15,73,10,1
146,8,online_draft_trace_frequency_per_chunk,0.15,240,36,1
146,9,online_draft_trace_frequency_per_chunk,0.15,130,19,1
146,10,online_draft_trace_frequency_per_chunk,0.15,209,31,1
146,11,online_draft_trace_frequency_per_chunk,0.15,56,8,2
146,12,online_draft_trace_frequency_per_chunk,0.15,83,12,1
146,13,online_draft_trace_frequency_per_chunk,0.15,141,21,1
146,14,online_draft_trace_frequency_per_chunk,0.15,130,19,1
146,15,online_draft_trace_frequency_per_chunk,0.15,155,23,1
146,16,online_draft_trace_frequency_per_chunk,0.15,695,104,1
146,17,online_draft_trace_frequency_per_chunk,0.15,49,7,1
146,18,online_draft_trace_frequency_per_chunk,0.15,150,22,1
146,19,online_draft_trace_frequency_per_chunk,0.15,40,6,1
147,1,online_draft_trace_frequency_per_chunk,0.15,129,19,2
147,2,online_draft_trace_frequency_per_chunk,0.15,111,16,1
147,3,online_draft_trace_frequency_per_chunk,0.15,71,10,1
147,4,online_draft_trace_frequency_per_chunk,0.15,52,7,1
147,5,online_draft_trace_frequency_per_chunk,0.15,114,17,1
147,6,online_draft_trace_frequency_per_chunk,0.15,174,26,1
147,7,online_draft_trace_frequency_per_chunk,0.15,45,6,1
147,8,online_draft_trace_frequency_per_chunk,0.15,111,16,1
147,9,online_draft_trace_frequency_per_chunk,0.15,81,12,1
147,10,online_draft_trace_frequency_per_chunk,0.15,27,4,1
147,11,online_draft_trace_frequency_per_chunk,0.15,132,19,2
147,12,online_draft_trace_frequency_per_chunk,0.15,169,25,1
147,13,online_draft_trace_frequency_per_chunk,0.15,222,33,1
147,14,online_draft_trace_frequency_per_chunk,0.15,155,23,1
147,15,online_draft_trace_frequency_per_chunk,0.15,165,24,1
147,16,online_draft_trace_frequency_per_chunk,0.15,154,23,1
147,17,online_draft_trace_frequency_per_chunk,0.15,73,10,1
147,18,online_draft_trace_frequency_per_chunk,0.15,156,23,1
147,19,online_draft_trace_frequency_per_chunk,0.15,387,58,1
147,20,online_draft_trace_frequency_per_chunk,0.15,141,21,1
149,1,online_draft_trace_frequency_per_chunk,0.15,180,27,1
149,2,online_draft_trace_frequency_per_chunk,0.15,224,33,2
149,3,online_draft_trace_frequency_per_chunk,0.15,116,17,1
149,4,online_draft_trace_frequency_per_chunk,0.15,83,12,1
149,5,online_draft_trace_frequency_per_chunk,0.15,116,17,1
149,6,online_draft_trace_frequency_per_chunk,0.15,173,25,1
149,7,online_draft_trace_frequency_per_chunk,0.15,155,23,1
149,8,online_draft_trace_frequency_per_chunk,0.15,123,18,1
149,9,online_draft_trace_frequency_per_chunk,0.15,314,47,1
149,10,online_draft_trace_frequency_per_chunk,0.15,84,12,1
150,1,online_draft_trace_frequency_per_chunk,0.15,82,12,3
150,2,online_draft_trace_frequency_per_chunk,0.15,81,12,1
150,3,online_draft_trace_frequency_per_chunk,0.15,111,16,2
150,4,online_draft_trace_frequency_per_chunk,0.15,83,12,1
150,5,online_draft_trace_frequency_per_chunk,0.15,80,12,1
150,6,online_draft_trace_frequency_per_chunk,0.15,80,12,1
150,7,online_draft_trace_frequency_per_chunk,0.15,80,12,1
150,8,online_draft_trace_frequency_per_chunk,0.15,81,12,1
150,9,online_draft_trace_frequency_per_chunk,0.15,80,12,1
150,10,online_draft_trace_frequency_per_chunk,0.15,82,12,1
150,11,online_draft_trace_frequency_per_chunk,0.15,172,25,2
150,12,online_draft_trace_frequency_per_chunk,0.15,151,22,1
150,13,online_draft_trace_frequency_per_chunk,0.15,175,26,1
150,14,online_draft_trace_frequency_per_chunk,0.15,78,11,1
150,15,online_draft_trace_frequency_per_chunk,0.15,117,17,1
150,16,online_draft_trace_frequency_per_chunk,0.15,190,28,1
150,17,online_draft_trace_frequency_per_chunk,0.15,317,47,1
150,18,online_draft_trace_frequency_per_chunk,0.15,88,13,1
151,1,online_draft_trace_frequency_per_chunk,0.15,55,8,3
151,2,online_draft_trace_frequency_per_chunk,0.15,96,14,1
151,3,online_draft_trace_frequency_per_chunk,0.15,83,12,2
151,4,online_draft_trace_frequency_per_chunk,0.15,32,4,1
151,5,online_draft_trace_frequency_per_chunk,0.15,142,21,1
151,6,online_draft_trace_frequency_per_chunk,0.15,102,15,2
151,7,online_draft_trace_frequency_per_chunk,0.15,233,34,1
151,8,online_draft_trace_frequency_per_chunk,0.15,61,9,2
151,9,online_draft_trace_frequency_per_chunk,0.15,63,9,1
151,10,online_draft_trace_frequency_per_chunk,0.15,70,10,1
151,11,online_draft_trace_frequency_per_chunk,0.15,84,12,2
151,12,online_draft_trace_frequency_per_chunk,0.15,78,11,1
151,13,online_draft_trace_frequency_per_chunk,0.15,304,45,1
151,14,online_draft_trace_frequency_per_chunk,0.15,74,11,1
151,15,online_draft_trace_frequency_per_chunk,0.15,310,46,1
151,16,online_draft_trace_frequency_per_chunk,0.15,42,6,1
152,1,online_draft_trace_frequency_per_chunk,0.15,71,10,3
152,2,online_draft_trace_frequency_per_chunk,0.15,123,18,2
152,3,online_draft_trace_frequency_per_chunk,0.15,155,23,2
152,4,online_draft_trace_frequency_per_chunk,0.15,342,51,1
152,5,online_draft_trace_frequency_per_chunk,0.15,194,29,1
152,6,online_draft_trace_frequency_per_chunk,0.15,156,23,1
152,7,online_draft_trace_frequency_per_chunk,0.15,314,47,2
152,8,online_draft_trace_frequency_per_chunk,0.15,71,10,2
152,9,online_draft_trace_frequency_per_chunk,0.15,160,24,1
152,10,online_draft_trace_frequency_per_chunk,0.15,109,16,1
152,11,online_draft_trace_frequency_per_chunk,0.15,180,27,1
152,12,online_draft_trace_frequency_per_chunk,0.15,224,33,2
152,13,online_draft_trace_frequency_per_chunk,0.15,116,17,1
152,14,online_draft_trace_frequency_per_chunk,0.15,91,13,1
152,15,online_draft_trace_frequency_per_chunk,0.15,84,12,1
153,1,online_draft_trace_frequency_per_chunk,0.15,82,12,2
153,2,online_draft_trace_frequency_per_chunk,0.15,112,16,1
153,3,online_draft_trace_frequency_per_chunk,0.15,124,18,1
153,4,online_draft_trace_frequency_per_chunk,0.15,109,16,1
153,5,online_draft_trace_frequency_per_chunk,0.15,178,26,1
153,6,online_draft_trace_frequency_per_chunk,0.15,221,33,1
153,7,online_draft_trace_frequency_per_chunk,0.15,83,12,1
153,8,online_draft_trace_frequency_per_chunk,0.15,32,4,1
153,9,online_draft_trace_frequency_per_chunk,0.15,188,28,1
153,10,online_draft_trace_frequency_per_chunk,0.15,126,18,1
154,1,online_draft_trace_frequency_per_chunk,0.15,111,16,2
154,2,online_draft_trace_frequency_per_chunk,0.15,190,28,1
154,3,online_draft_trace_frequency_per_chunk,0.15,94,14,1
154,4,online_draft_trace_frequency_per_chunk,0.15,77,11,1
154,5,online_draft_trace_frequency_per_chunk,0.15,114,17,1
154,6,online_draft_trace_frequency_per_chunk,0.15,140,21,1
154,7,online_draft_trace_frequency_per_chunk,0.15,257,38,1
154,8,online_draft_trace_frequency_per_chunk,0.15,53,7,1
154,9,online_draft_trace_frequency_per_chunk,0.15,135,20,1
154,10,online_draft_trace_frequency_per_chunk,0.15,204,30,1
155,1,online_draft_trace_frequency_per_chunk,0.15,86,12,3
