example_id,chunk_id,method,rate,boundary_rate,chunk_len,selected_count
145,7,draft32b_smart_mean_boundary0p03_global,0.15,0.03,88,19
145,8,draft32b_smart_mean_boundary0p03_global,0.15,0.03,37,8
145,9,draft32b_smart_mean_boundary0p03_global,0.15,0.03,51,10
145,10,draft32b_smart_mean_boundary0p03_global,0.15,0.03,310,27
145,11,draft32b_smart_mean_boundary0p03_global,0.15,0.03,84,10
145,12,draft32b_smart_mean_boundary0p03_global,0.15,0.03,66,15
145,13,draft32b_smart_mean_boundary0p03_global,0.15,0.03,124,13
145,14,draft32b_smart_mean_boundary0p03_global,0.15,0.03,60,14
145,15,draft32b_smart_mean_boundary0p03_global,0.15,0.03,78,10
145,16,draft32b_smart_mean_boundary0p03_global,0.15,0.03,75,19
145,17,draft32b_smart_mean_boundary0p03_global,0.15,0.03,86,12
145,0,draft32b_smart_top2_boundary0p03_global,0.15,0.03,109,23
145,1,draft32b_smart_top2_boundary0p03_global,0.15,0.03,150,17
145,2,draft32b_smart_top2_boundary0p03_global,0.15,0.03,69,19
145,3,draft32b_smart_top2_boundary0p03_global,0.15,0.03,53,28
145,4,draft32b_smart_top2_boundary0p03_global,0.15,0.03,219,23
145,5,draft32b_smart_top2_boundary0p03_global,0.15,0.03,59,14
145,6,draft32b_smart_top2_boundary0p03_global,0.15,0.03,192,15
145,7,draft32b_smart_top2_boundary0p03_global,0.15,0.03,88,17
145,8,draft32b_smart_top2_boundary0p03_global,0.15,0.03,37,8
145,9,draft32b_smart_top2_boundary0p03_global,0.15,0.03,51,9
145,10,draft32b_smart_top2_boundary0p03_global,0.15,0.03,310,26
145,11,draft32b_smart_top2_boundary0p03_global,0.15,0.03,84,11
145,12,draft32b_smart_top2_boundary0p03_global,0.15,0.03,66,14
145,13,draft32b_smart_top2_boundary0p03_global,0.15,0.03,124,12
145,14,draft32b_smart_top2_boundary0p03_global,0.15,0.03,60,12
145,15,draft32b_smart_top2_boundary0p03_global,0.15,0.03,78,10
145,16,draft32b_smart_top2_boundary0p03_global,0.15,0.03,75,18
145,17,draft32b_smart_top2_boundary0p03_global,0.15,0.03,86,10
145,0,draft32b_smart_freq_boundary0p05_global,0.15,0.05,109,20
145,1,draft32b_smart_freq_boundary0p05_global,0.15,0.05,150,20
145,2,draft32b_smart_freq_boundary0p05_global,0.15,0.05,69,18
145,3,draft32b_smart_freq_boundary0p05_global,0.15,0.05,53,17
145,4,draft32b_smart_freq_boundary0p05_global,0.15,0.05,219,22
145,5,draft32b_smart_freq_boundary0p05_global,0.15,0.05,59,11
145,6,draft32b_smart_freq_boundary0p05_global,0.15,0.05,192,16
145,7,draft32b_smart_freq_boundary0p05_global,0.15,0.05,88,12
145,8,draft32b_smart_freq_boundary0p05_global,0.15,0.05,37,12
145,9,draft32b_smart_freq_boundary0p05_global,0.15,0.05,51,12
145,10,draft32b_smart_freq_boundary0p05_global,0.15,0.05,310,22
145,11,draft32b_smart_freq_boundary0p05_global,0.15,0.05,84,11
145,12,draft32b_smart_freq_boundary0p05_global,0.15,0.05,66,20
145,13,draft32b_smart_freq_boundary0p05_global,0.15,0.05,124,16
145,14,draft32b_smart_freq_boundary0p05_global,0.15,0.05,60,12
145,15,draft32b_smart_freq_boundary0p05_global,0.15,0.05,78,12
145,16,draft32b_smart_freq_boundary0p05_global,0.15,0.05,75,19
145,17,draft32b_smart_freq_boundary0p05_global,0.15,0.05,86,14
145,0,draft32b_smart_mean_boundary0p05_global,0.15,0.05,109,19
145,1,draft32b_smart_mean_boundary0p05_global,0.15,0.05,150,16
145,2,draft32b_smart_mean_boundary0p05_global,0.15,0.05,69,18
145,3,draft32b_smart_mean_boundary0p05_global,0.15,0.05,53,19
145,4,draft32b_smart_mean_boundary0p05_global,0.15,0.05,219,21
145,5,draft32b_smart_mean_boundary0p05_global,0.15,0.05,59,11
145,6,draft32b_smart_mean_boundary0p05_global,0.15,0.05,192,16
145,7,draft32b_smart_mean_boundary0p05_global,0.15,0.05,88,18
145,8,draft32b_smart_mean_boundary0p05_global,0.15,0.05,37,10
145,9,draft32b_smart_mean_boundary0p05_global,0.15,0.05,51,11
145,10,draft32b_smart_mean_boundary0p05_global,0.15,0.05,310,27
145,11,draft32b_smart_mean_boundary0p05_global,0.15,0.05,84,12
145,12,draft32b_smart_mean_boundary0p05_global,0.15,0.05,66,15
145,13,draft32b_smart_mean_boundary0p05_global,0.15,0.05,124,15
145,14,draft32b_smart_mean_boundary0p05_global,0.15,0.05,60,14
145,15,draft32b_smart_mean_boundary0p05_global,0.15,0.05,78,12
145,16,draft32b_smart_mean_boundary0p05_global,0.15,0.05,75,20
145,17,draft32b_smart_mean_boundary0p05_global,0.15,0.05,86,12
145,0,draft32b_smart_top2_boundary0p05_global,0.15,0.05,109,19
145,1,draft32b_smart_top2_boundary0p05_global,0.15,0.05,150,17
145,2,draft32b_smart_top2_boundary0p05_global,0.15,0.05,69,19
145,3,draft32b_smart_top2_boundary0p05_global,0.15,0.05,53,25
145,4,draft32b_smart_top2_boundary0p05_global,0.15,0.05,219,19
145,5,draft32b_smart_top2_boundary0p05_global,0.15,0.05,59,14
145,6,draft32b_smart_top2_boundary0p05_global,0.15,0.05,192,16
145,7,draft32b_smart_top2_boundary0p05_global,0.15,0.05,88,17
145,8,draft32b_smart_top2_boundary0p05_global,0.15,0.05,37,10
145,9,draft32b_smart_top2_boundary0p05_global,0.15,0.05,51,11
145,10,draft32b_smart_top2_boundary0p05_global,0.15,0.05,310,25
145,11,draft32b_smart_top2_boundary0p05_global,0.15,0.05,84,12
145,12,draft32b_smart_top2_boundary0p05_global,0.15,0.05,66,15
145,13,draft32b_smart_top2_boundary0p05_global,0.15,0.05,124,14
145,14,draft32b_smart_top2_boundary0p05_global,0.15,0.05,60,13
145,15,draft32b_smart_top2_boundary0p05_global,0.15,0.05,78,12
145,16,draft32b_smart_top2_boundary0p05_global,0.15,0.05,75,17
145,17,draft32b_smart_top2_boundary0p05_global,0.15,0.05,86,11
146,0,draft32b_smart_freq_boundary0p02_global,0.15,0.02,86,25
146,1,draft32b_smart_freq_boundary0p02_global,0.15,0.02,72,13
146,2,draft32b_smart_freq_boundary0p02_global,0.15,0.02,53,20
146,3,draft32b_smart_freq_boundary0p02_global,0.15,0.02,33,10
146,4,draft32b_smart_freq_boundary0p02_global,0.15,0.02,52,20
146,5,draft32b_smart_freq_boundary0p02_global,0.15,0.02,68,17
146,6,draft32b_smart_freq_boundary0p02_global,0.15,0.02,73,16
146,7,draft32b_smart_freq_boundary0p02_global,0.15,0.02,240,12
146,8,draft32b_smart_freq_boundary0p02_global,0.15,0.02,130,18
146,9,draft32b_smart_freq_boundary0p02_global,0.15,0.02,209,12
146,10,draft32b_smart_freq_boundary0p02_global,0.15,0.02,56,17
146,11,draft32b_smart_freq_boundary0p02_global,0.15,0.02,83,16
146,12,draft32b_smart_freq_boundary0p02_global,0.15,0.02,141,12
146,13,draft32b_smart_freq_boundary0p02_global,0.15,0.02,130,15
146,14,draft32b_smart_freq_boundary0p02_global,0.15,0.02,155,13
146,15,draft32b_smart_freq_boundary0p02_global,0.15,0.02,695,52
146,16,draft32b_smart_freq_boundary0p02_global,0.15,0.02,49,26
146,17,draft32b_smart_freq_boundary0p02_global,0.15,0.02,150,25
146,18,draft32b_smart_freq_boundary0p02_global,0.15,0.02,40,38
146,0,draft32b_smart_mean_boundary0p02_global,0.15,0.02,86,23
146,1,draft32b_smart_mean_boundary0p02_global,0.15,0.02,72,14
146,2,draft32b_smart_mean_boundary0p02_global,0.15,0.02,53,17
146,3,draft32b_smart_mean_boundary0p02_global,0.15,0.02,33,15
146,4,draft32b_smart_mean_boundary0p02_global,0.15,0.02,52,16
146,5,draft32b_smart_mean_boundary0p02_global,0.15,0.02,68,16
146,6,draft32b_smart_mean_boundary0p02_global,0.15,0.02,73,11
146,7,draft32b_smart_mean_boundary0p02_global,0.15,0.02,240,11
146,8,draft32b_smart_mean_boundary0p02_global,0.15,0.02,130,14
146,9,draft32b_smart_mean_boundary0p02_global,0.15,0.02,209,13
146,10,draft32b_smart_mean_boundary0p02_global,0.15,0.02,56,16
146,11,draft32b_smart_mean_boundary0p02_global,0.15,0.02,83,15
146,12,draft32b_smart_mean_boundary0p02_global,0.15,0.02,141,12
146,13,draft32b_smart_mean_boundary0p02_global,0.15,0.02,130,10
146,14,draft32b_smart_mean_boundary0p02_global,0.15,0.02,155,16
146,15,draft32b_smart_mean_boundary0p02_global,0.15,0.02,695,64
146,16,draft32b_smart_mean_boundary0p02_global,0.15,0.02,49,29
146,17,draft32b_smart_mean_boundary0p02_global,0.15,0.02,150,30
146,18,draft32b_smart_mean_boundary0p02_global,0.15,0.02,40,35
146,0,draft32b_smart_top2_boundary0p02_global,0.15,0.02,86,26
146,1,draft32b_smart_top2_boundary0p02_global,0.15,0.02,72,11
146,2,draft32b_smart_top2_boundary0p02_global,0.15,0.02,53,17
146,3,draft32b_smart_top2_boundary0p02_global,0.15,0.02,33,14
146,4,draft32b_smart_top2_boundary0p02_global,0.15,0.02,52,16
146,5,draft32b_smart_top2_boundary0p02_global,0.15,0.02,68,15
146,6,draft32b_smart_top2_boundary0p02_global,0.15,0.02,73,12
146,7,draft32b_smart_top2_boundary0p02_global,0.15,0.02,240,15
146,8,draft32b_smart_top2_boundary0p02_global,0.15,0.02,130,15
146,9,draft32b_smart_top2_boundary0p02_global,0.15,0.02,209,14
146,10,draft32b_smart_top2_boundary0p02_global,0.15,0.02,56,15
146,11,draft32b_smart_top2_boundary0p02_global,0.15,0.02,83,17
146,12,draft32b_smart_top2_boundary0p02_global,0.15,0.02,141,12
146,13,draft32b_smart_top2_boundary0p02_global,0.15,0.02,130,10
146,14,draft32b_smart_top2_boundary0p02_global,0.15,0.02,155,17
146,15,draft32b_smart_top2_boundary0p02_global,0.15,0.02,695,60
146,16,draft32b_smart_top2_boundary0p02_global,0.15,0.02,49,36
146,17,draft32b_smart_top2_boundary0p02_global,0.15,0.02,150,24
146,18,draft32b_smart_top2_boundary0p02_global,0.15,0.02,40,31
146,0,draft32b_smart_freq_boundary0p03_global,0.15,0.03,86,25
146,1,draft32b_smart_freq_boundary0p03_global,0.15,0.03,72,14
146,2,draft32b_smart_freq_boundary0p03_global,0.15,0.03,53,19
146,3,draft32b_smart_freq_boundary0p03_global,0.15,0.03,33,12
146,4,draft32b_smart_freq_boundary0p03_global,0.15,0.03,52,20
146,5,draft32b_smart_freq_boundary0p03_global,0.15,0.03,68,15
146,6,draft32b_smart_freq_boundary0p03_global,0.15,0.03,73,16
146,7,draft32b_smart_freq_boundary0p03_global,0.15,0.03,240,14
146,8,draft32b_smart_freq_boundary0p03_global,0.15,0.03,130,17
146,9,draft32b_smart_freq_boundary0p03_global,0.15,0.03,209,14
146,10,draft32b_smart_freq_boundary0p03_global,0.15,0.03,56,19
146,11,draft32b_smart_freq_boundary0p03_global,0.15,0.03,83,16
146,12,draft32b_smart_freq_boundary0p03_global,0.15,0.03,141,13
146,13,draft32b_smart_freq_boundary0p03_global,0.15,0.03,130,17
146,14,draft32b_smart_freq_boundary0p03_global,0.15,0.03,155,14
146,15,draft32b_smart_freq_boundary0p03_global,0.15,0.03,695,49
146,16,draft32b_smart_freq_boundary0p03_global,0.15,0.03,49,23
146,17,draft32b_smart_freq_boundary0p03_global,0.15,0.03,150,22
146,18,draft32b_smart_freq_boundary0p03_global,0.15,0.03,40,38
146,0,draft32b_smart_mean_boundary0p03_global,0.15,0.03,86,22
146,1,draft32b_smart_mean_boundary0p03_global,0.15,0.03,72,15
146,2,draft32b_smart_mean_boundary0p03_global,0.15,0.03,53,17
146,3,draft32b_smart_mean_boundary0p03_global,0.15,0.03,33,14
146,4,draft32b_smart_mean_boundary0p03_global,0.15,0.03,52,16
146,5,draft32b_smart_mean_boundary0p03_global,0.15,0.03,68,17
146,6,draft32b_smart_mean_boundary0p03_global,0.15,0.03,73,13
146,7,draft32b_smart_mean_boundary0p03_global,0.15,0.03,240,13
146,8,draft32b_smart_mean_boundary0p03_global,0.15,0.03,130,14
146,9,draft32b_smart_mean_boundary0p03_global,0.15,0.03,209,15
146,10,draft32b_smart_mean_boundary0p03_global,0.15,0.03,56,17
146,11,draft32b_smart_mean_boundary0p03_global,0.15,0.03,83,14
146,12,draft32b_smart_mean_boundary0p03_global,0.15,0.03,141,13
146,13,draft32b_smart_mean_boundary0p03_global,0.15,0.03,130,12
146,14,draft32b_smart_mean_boundary0p03_global,0.15,0.03,155,16
146,15,draft32b_smart_mean_boundary0p03_global,0.15,0.03,695,59
146,16,draft32b_smart_mean_boundary0p03_global,0.15,0.03,49,27
146,17,draft32b_smart_mean_boundary0p03_global,0.15,0.03,150,28
146,18,draft32b_smart_mean_boundary0p03_global,0.15,0.03,40,35
146,0,draft32b_smart_top2_boundary0p03_global,0.15,0.03,86,26
146,1,draft32b_smart_top2_boundary0p03_global,0.15,0.03,72,13
146,2,draft32b_smart_top2_boundary0p03_global,0.15,0.03,53,16
146,3,draft32b_smart_top2_boundary0p03_global,0.15,0.03,33,13
146,4,draft32b_smart_top2_boundary0p03_global,0.15,0.03,52,17
146,5,draft32b_smart_top2_boundary0p03_global,0.15,0.03,68,16
146,6,draft32b_smart_top2_boundary0p03_global,0.15,0.03,73,13
146,7,draft32b_smart_top2_boundary0p03_global,0.15,0.03,240,17
146,8,draft32b_smart_top2_boundary0p03_global,0.15,0.03,130,16
146,9,draft32b_smart_top2_boundary0p03_global,0.15,0.03,209,14
146,10,draft32b_smart_top2_boundary0p03_global,0.15,0.03,56,17
146,11,draft32b_smart_top2_boundary0p03_global,0.15,0.03,83,14
146,12,draft32b_smart_top2_boundary0p03_global,0.15,0.03,141,13
146,13,draft32b_smart_top2_boundary0p03_global,0.15,0.03,130,12
146,14,draft32b_smart_top2_boundary0p03_global,0.15,0.03,155,16
146,15,draft32b_smart_top2_boundary0p03_global,0.15,0.03,695,54
146,16,draft32b_smart_top2_boundary0p03_global,0.15,0.03,49,34
146,17,draft32b_smart_top2_boundary0p03_global,0.15,0.03,150,24
146,18,draft32b_smart_top2_boundary0p03_global,0.15,0.03,40,32
146,0,draft32b_smart_freq_boundary0p05_global,0.15,0.05,86,25
146,1,draft32b_smart_freq_boundary0p05_global,0.15,0.05,72,14
146,2,draft32b_smart_freq_boundary0p05_global,0.15,0.05,53,21
146,3,draft32b_smart_freq_boundary0p05_global,0.15,0.05,33,14
146,4,draft32b_smart_freq_boundary0p05_global,0.15,0.05,52,20
146,5,draft32b_smart_freq_boundary0p05_global,0.15,0.05,68,17
146,6,draft32b_smart_freq_boundary0p05_global,0.15,0.05,73,18
146,7,draft32b_smart_freq_boundary0p05_global,0.15,0.05,240,16
146,8,draft32b_smart_freq_boundary0p05_global,0.15,0.05,130,18
146,9,draft32b_smart_freq_boundary0p05_global,0.15,0.05,209,17
146,10,draft32b_smart_freq_boundary0p05_global,0.15,0.05,56,18
146,11,draft32b_smart_freq_boundary0p05_global,0.15,0.05,83,16
146,12,draft32b_smart_freq_boundary0p05_global,0.15,0.05,141,14
146,13,draft32b_smart_freq_boundary0p05_global,0.15,0.05,130,15
146,14,draft32b_smart_freq_boundary0p05_global,0.15,0.05,155,16
146,15,draft32b_smart_freq_boundary0p05_global,0.15,0.05,695,44
146,16,draft32b_smart_freq_boundary0p05_global,0.15,0.05,49,16
146,17,draft32b_smart_freq_boundary0p05_global,0.15,0.05,150,22
146,18,draft32b_smart_freq_boundary0p05_global,0.15,0.05,40,36
146,0,draft32b_smart_mean_boundary0p05_global,0.15,0.05,86,22
146,1,draft32b_smart_mean_boundary0p05_global,0.15,0.05,72,15
146,2,draft32b_smart_mean_boundary0p05_global,0.15,0.05,53,19
146,3,draft32b_smart_mean_boundary0p05_global,0.15,0.05,33,15
146,4,draft32b_smart_mean_boundary0p05_global,0.15,0.05,52,17
146,5,draft32b_smart_mean_boundary0p05_global,0.15,0.05,68,19
146,6,draft32b_smart_mean_boundary0p05_global,0.15,0.05,73,15
146,7,draft32b_smart_mean_boundary0p05_global,0.15,0.05,240,15
146,8,draft32b_smart_mean_boundary0p05_global,0.15,0.05,130,15
146,9,draft32b_smart_mean_boundary0p05_global,0.15,0.05,209,15
146,10,draft32b_smart_mean_boundary0p05_global,0.15,0.05,56,19
146,11,draft32b_smart_mean_boundary0p05_global,0.15,0.05,83,16
146,12,draft32b_smart_mean_boundary0p05_global,0.15,0.05,141,14
146,13,draft32b_smart_mean_boundary0p05_global,0.15,0.05,130,15
146,14,draft32b_smart_mean_boundary0p05_global,0.15,0.05,155,18
146,15,draft32b_smart_mean_boundary0p05_global,0.15,0.05,695,50
146,16,draft32b_smart_mean_boundary0p05_global,0.15,0.05,49,23
146,17,draft32b_smart_mean_boundary0p05_global,0.15,0.05,150,23
146,18,draft32b_smart_mean_boundary0p05_global,0.15,0.05,40,32
146,0,draft32b_smart_top2_boundary0p05_global,0.15,0.05,86,25
146,1,draft32b_smart_top2_boundary0p05_global,0.15,0.05,72,15
146,2,draft32b_smart_top2_boundary0p05_global,0.15,0.05,53,18
146,3,draft32b_smart_top2_boundary0p05_global,0.15,0.05,33,15
146,4,draft32b_smart_top2_boundary0p05_global,0.15,0.05,52,15
146,5,draft32b_smart_top2_boundary0p05_global,0.15,0.05,68,19
146,6,draft32b_smart_top2_boundary0p05_global,0.15,0.05,73,16
146,7,draft32b_smart_top2_boundary0p05_global,0.15,0.05,240,18
146,8,draft32b_smart_top2_boundary0p05_global,0.15,0.05,130,16
146,9,draft32b_smart_top2_boundary0p05_global,0.15,0.05,209,16
146,10,draft32b_smart_top2_boundary0p05_global,0.15,0.05,56,18
146,11,draft32b_smart_top2_boundary0p05_global,0.15,0.05,83,15
146,12,draft32b_smart_top2_boundary0p05_global,0.15,0.05,141,14
146,13,draft32b_smart_top2_boundary0p05_global,0.15,0.05,130,15
146,14,draft32b_smart_top2_boundary0p05_global,0.15,0.05,155,18
146,15,draft32b_smart_top2_boundary0p05_global,0.15,0.05,695,45
146,16,draft32b_smart_top2_boundary0p05_global,0.15,0.05,49,30
146,17,draft32b_smart_top2_boundary0p05_global,0.15,0.05,150,20
146,18,draft32b_smart_top2_boundary0p05_global,0.15,0.05,40,29
147,0,draft32b_smart_freq_boundary0p02_global,0.15,0.02,129,47
147,1,draft32b_smart_freq_boundary0p02_global,0.15,0.02,111,19
147,2,draft32b_smart_freq_boundary0p02_global,0.15,0.02,71,13
147,3,draft32b_smart_freq_boundary0p02_global,0.15,0.02,52,9
147,4,draft32b_smart_freq_boundary0p02_global,0.15,0.02,114,15
147,5,draft32b_smart_freq_boundary0p02_global,0.15,0.02,174,25
147,6,draft32b_smart_freq_boundary0p02_global,0.15,0.02,45,18
147,7,draft32b_smart_freq_boundary0p02_global,0.15,0.02,111,18
147,8,draft32b_smart_freq_boundary0p02_global,0.15,0.02,81,10
147,9,draft32b_smart_freq_boundary0p02_global,0.15,0.02,27,13
147,10,draft32b_smart_freq_boundary0p02_global,0.15,0.02,132,17
147,11,draft32b_smart_freq_boundary0p02_global,0.15,0.02,169,12
147,12,draft32b_smart_freq_boundary0p02_global,0.15,0.02,222,14
147,13,draft32b_smart_freq_boundary0p02_global,0.15,0.02,155,14
147,14,draft32b_smart_freq_boundary0p02_global,0.15,0.02,165,15
147,15,draft32b_smart_freq_boundary0p02_global,0.15,0.02,154,15
147,16,draft32b_smart_freq_boundary0p02_global,0.15,0.02,73,24
147,17,draft32b_smart_freq_boundary0p02_global,0.15,0.02,156,23
147,18,draft32b_smart_freq_boundary0p02_global,0.15,0.02,387,19
147,19,draft32b_smart_freq_boundary0p02_global,0.15,0.02,141,60
147,0,draft32b_smart_mean_boundary0p02_global,0.15,0.02,129,43
147,1,draft32b_smart_mean_boundary0p02_global,0.15,0.02,111,22
147,2,draft32b_smart_mean_boundary0p02_global,0.15,0.02,71,16
147,3,draft32b_smart_mean_boundary0p02_global,0.15,0.02,52,10
147,4,draft32b_smart_mean_boundary0p02_global,0.15,0.02,114,18
147,5,draft32b_smart_mean_boundary0p02_global,0.15,0.02,174,30
147,6,draft32b_smart_mean_boundary0p02_global,0.15,0.02,45,12
147,7,draft32b_smart_mean_boundary0p02_global,0.15,0.02,111,17
147,8,draft32b_smart_mean_boundary0p02_global,0.15,0.02,81,14
147,9,draft32b_smart_mean_boundary0p02_global,0.15,0.02,27,12
147,10,draft32b_smart_mean_boundary0p02_global,0.15,0.02,132,14
147,11,draft32b_smart_mean_boundary0p02_global,0.15,0.02,169,11
147,12,draft32b_smart_mean_boundary0p02_global,0.15,0.02,222,15
147,13,draft32b_smart_mean_boundary0p02_global,0.15,0.02,155,19
147,14,draft32b_smart_mean_boundary0p02_global,0.15,0.02,165,13
147,15,draft32b_smart_mean_boundary0p02_global,0.15,0.02,154,17
147,16,draft32b_smart_mean_boundary0p02_global,0.15,0.02,73,22
147,17,draft32b_smart_mean_boundary0p02_global,0.15,0.02,156,19
147,18,draft32b_smart_mean_boundary0p02_global,0.15,0.02,387,22
147,19,draft32b_smart_mean_boundary0p02_global,0.15,0.02,141,54
147,0,draft32b_smart_top2_boundary0p02_global,0.15,0.02,129,50
147,1,draft32b_smart_top2_boundary0p02_global,0.15,0.02,111,25
147,2,draft32b_smart_top2_boundary0p02_global,0.15,0.02,71,21
147,3,draft32b_smart_top2_boundary0p02_global,0.15,0.02,52,11
147,4,draft32b_smart_top2_boundary0p02_global,0.15,0.02,114,17
147,5,draft32b_smart_top2_boundary0p02_global,0.15,0.02,174,30
147,6,draft32b_smart_top2_boundary0p02_global,0.15,0.02,45,12
147,7,draft32b_smart_top2_boundary0p02_global,0.15,0.02,111,19
147,8,draft32b_smart_top2_boundary0p02_global,0.15,0.02,81,13
147,9,draft32b_smart_top2_boundary0p02_global,0.15,0.02,27,12
147,10,draft32b_smart_top2_boundary0p02_global,0.15,0.02,132,14
147,11,draft32b_smart_top2_boundary0p02_global,0.15,0.02,169,11
147,12,draft32b_smart_top2_boundary0p02_global,0.15,0.02,222,15
147,13,draft32b_smart_top2_boundary0p02_global,0.15,0.02,155,19
147,14,draft32b_smart_top2_boundary0p02_global,0.15,0.02,165,13
147,15,draft32b_smart_top2_boundary0p02_global,0.15,0.02,154,17
147,16,draft32b_smart_top2_boundary0p02_global,0.15,0.02,73,22
147,17,draft32b_smart_top2_boundary0p02_global,0.15,0.02,156,19
147,18,draft32b_smart_top2_boundary0p02_global,0.15,0.02,387,21
147,19,draft32b_smart_top2_boundary0p02_global,0.15,0.02,141,39
147,0,draft32b_smart_freq_boundary0p03_global,0.15,0.03,129,46
147,1,draft32b_smart_freq_boundary0p03_global,0.15,0.03,111,21
147,2,draft32b_smart_freq_boundary0p03_global,0.15,0.03,71,12
147,3,draft32b_smart_freq_boundary0p03_global,0.15,0.03,52,11
147,4,draft32b_smart_freq_boundary0p03_global,0.15,0.03,114,16
147,5,draft32b_smart_freq_boundary0p03_global,0.15,0.03,174,25
147,6,draft32b_smart_freq_boundary0p03_global,0.15,0.03,45,17
147,7,draft32b_smart_freq_boundary0p03_global,0.15,0.03,111,15
147,8,draft32b_smart_freq_boundary0p03_global,0.15,0.03,81,13
147,9,draft32b_smart_freq_boundary0p03_global,0.15,0.03,27,15
147,10,draft32b_smart_freq_boundary0p03_global,0.15,0.03,132,18
147,11,draft32b_smart_freq_boundary0p03_global,0.15,0.03,169,14
147,12,draft32b_smart_freq_boundary0p03_global,0.15,0.03,222,14
147,13,draft32b_smart_freq_boundary0p03_global,0.15,0.03,155,14
147,14,draft32b_smart_freq_boundary0p03_global,0.15,0.03,165,16
147,15,draft32b_smart_freq_boundary0p03_global,0.15,0.03,154,16
147,16,draft32b_smart_freq_boundary0p03_global,0.15,0.03,73,22
147,17,draft32b_smart_freq_boundary0p03_global,0.15,0.03,156,25
147,18,draft32b_smart_freq_boundary0p03_global,0.15,0.03,387,20
147,19,draft32b_smart_freq_boundary0p03_global,0.15,0.03,141,50
147,0,draft32b_smart_mean_boundary0p03_global,0.15,0.03,129,42
147,1,draft32b_smart_mean_boundary0p03_global,0.15,0.03,111,24
147,2,draft32b_smart_mean_boundary0p03_global,0.15,0.03,71,15
147,3,draft32b_smart_mean_boundary0p03_global,0.15,0.03,52,11
147,4,draft32b_smart_mean_boundary0p03_global,0.15,0.03,114,18
147,5,draft32b_smart_mean_boundary0p03_global,0.15,0.03,174,30
147,6,draft32b_smart_mean_boundary0p03_global,0.15,0.03,45,14
147,7,draft32b_smart_mean_boundary0p03_global,0.15,0.03,111,18
147,8,draft32b_smart_mean_boundary0p03_global,0.15,0.03,81,14
147,9,draft32b_smart_mean_boundary0p03_global,0.15,0.03,27,13
147,10,draft32b_smart_mean_boundary0p03_global,0.15,0.03,132,15
147,11,draft32b_smart_mean_boundary0p03_global,0.15,0.03,169,12
147,12,draft32b_smart_mean_boundary0p03_global,0.15,0.03,222,13
147,13,draft32b_smart_mean_boundary0p03_global,0.15,0.03,155,16
147,14,draft32b_smart_mean_boundary0p03_global,0.15,0.03,165,14
147,15,draft32b_smart_mean_boundary0p03_global,0.15,0.03,154,17
147,16,draft32b_smart_mean_boundary0p03_global,0.15,0.03,73,22
147,17,draft32b_smart_mean_boundary0p03_global,0.15,0.03,156,22
147,18,draft32b_smart_mean_boundary0p03_global,0.15,0.03,387,23
147,19,draft32b_smart_mean_boundary0p03_global,0.15,0.03,141,47
147,0,draft32b_smart_top2_boundary0p03_global,0.15,0.03,129,46
147,1,draft32b_smart_top2_boundary0p03_global,0.15,0.03,111,26
147,2,draft32b_smart_top2_boundary0p03_global,0.15,0.03,71,19
147,3,draft32b_smart_top2_boundary0p03_global,0.15,0.03,52,13
147,4,draft32b_smart_top2_boundary0p03_global,0.15,0.03,114,19
147,5,draft32b_smart_top2_boundary0p03_global,0.15,0.03,174,31
147,6,draft32b_smart_top2_boundary0p03_global,0.15,0.03,45,14
147,7,draft32b_smart_top2_boundary0p03_global,0.15,0.03,111,19
147,8,draft32b_smart_top2_boundary0p03_global,0.15,0.03,81,14
147,9,draft32b_smart_top2_boundary0p03_global,0.15,0.03,27,14
147,10,draft32b_smart_top2_boundary0p03_global,0.15,0.03,132,15
147,11,draft32b_smart_top2_boundary0p03_global,0.15,0.03,169,12
147,12,draft32b_smart_top2_boundary0p03_global,0.15,0.03,222,15
147,13,draft32b_smart_top2_boundary0p03_global,0.15,0.03,155,16
147,14,draft32b_smart_top2_boundary0p03_global,0.15,0.03,165,14
147,15,draft32b_smart_top2_boundary0p03_global,0.15,0.03,154,16
147,16,draft32b_smart_top2_boundary0p03_global,0.15,0.03,73,22
147,17,draft32b_smart_top2_boundary0p03_global,0.15,0.03,156,22
147,18,draft32b_smart_top2_boundary0p03_global,0.15,0.03,387,20
147,19,draft32b_smart_top2_boundary0p03_global,0.15,0.03,141,33
147,0,draft32b_smart_freq_boundary0p05_global,0.15,0.05,129,38
147,1,draft32b_smart_freq_boundary0p05_global,0.15,0.05,111,24
147,2,draft32b_smart_freq_boundary0p05_global,0.15,0.05,71,14
147,3,draft32b_smart_freq_boundary0p05_global,0.15,0.05,52,14
147,4,draft32b_smart_freq_boundary0p05_global,0.15,0.05,114,16
147,5,draft32b_smart_freq_boundary0p05_global,0.15,0.05,174,21
147,6,draft32b_smart_freq_boundary0p05_global,0.15,0.05,45,17
147,7,draft32b_smart_freq_boundary0p05_global,0.15,0.05,111,15
147,8,draft32b_smart_freq_boundary0p05_global,0.15,0.05,81,15
147,9,draft32b_smart_freq_boundary0p05_global,0.15,0.05,27,18
147,10,draft32b_smart_freq_boundary0p05_global,0.15,0.05,132,19
147,11,draft32b_smart_freq_boundary0p05_global,0.15,0.05,169,18
147,12,draft32b_smart_freq_boundary0p05_global,0.15,0.05,222,16
