source,kind,layer,rank,original_gap,delta_recovery_error,final_kv_error,delta_cosine,explained_variance
preprocess,v,4,2,0.16916210216621155,0.7552510509955835,0.12775985544965354,0.6554356184783265,0.42959584997006645
preprocess,v,4,4,0.16916210216621155,0.6543021426486522,0.11068312590230242,0.7562332352689763,0.5718887061253829
preprocess,v,4,8,0.16916210216621155,0.5478509652189867,0.09267562095023185,0.8365759498746211,0.6998593199086246
preprocess,v,4,16,0.16916210216621155,0.4511347359554039,0.07631490029441491,0.8924558532579906,0.796477450014448
preprocess,v,4,32,0.16916210216621155,0.36189819542874496,0.06121945950888495,0.9322176227391423,0.8690296961454179
preprocess,v,4,64,0.16916210216621155,0.2786144112388859,0.04713099949897131,0.9604030455230809,0.922374009850009
preprocess,v,4,128,0.16916210216621155,0.20077744951421533,0.03396393542739508,0.9796368795459707,0.9596884157665667
preprocess,v,5,1,0.1747500418304304,0.8477657040587975,0.14814709224667916,0.5303709183408263,0.2812933110216914
preprocess,v,5,2,0.1747500418304304,0.7832703073458073,0.1368765189732139,0.6216812894324588,0.3864876256304046
preprocess,v,5,4,0.1747500418304304,0.6862547940843968,0.11992305397258177,0.7273612290988447,0.5290543575961821
preprocess,v,5,8,0.1747500418304304,0.557074085275277,0.09734871970450341,0.8304628008012842,0.6896684635147134
preprocess,v,5,16,0.1747500418304304,0.45338730416118445,0.07922945036755306,0.8913136105913864,0.7944399524254536
preprocess,v,5,32,0.1747500418304304,0.3545230033430901,0.06195290966405482,0.9350472929753849,0.8743134401005953
preprocess,v,5,64,0.1747500418304304,0.26257389175643986,0.04588479856801678,0.9649118878777883,0.9310549513678774
preprocess,v,5,128,0.1747500418304304,0.1797699502060096,0.031414806318354575,0.9837086789303675,0.9676827650029288
preprocess,v,6,1,0.20108924307309028,0.8564713964399208,0.17222718482385632,0.5161944857127515,0.266456747080252
preprocess,v,6,2,0.20108924307309028,0.753927651838856,0.1516067408401479,0.656957453563584,0.4315930957927487
preprocess,v,6,4,0.20108924307309028,0.6648538748796935,0.13369496245376863,0.7469734433414998,0.5579693250574569
preprocess,v,6,8,0.20108924307309028,0.5663655238994266,0.11389001450362994,0.8241541684285337,0.6792300933381279
preprocess,v,6,16,0.20108924307309028,0.478676366914299,0.09625666829977322,0.8779914212324215,0.7708689357577274
preprocess,v,6,32,0.20108924307309028,0.39000096011914787,0.07842499786813792,0.9208144498790963,0.8478992511061428
preprocess,v,6,64,0.20108924307309028,0.30084562630670336,0.060496819275864755,0.9536728522570659,0.9094919091321274
preprocess,v,6,128,0.20108924307309028,0.217088474504951,0.04365415701809246,0.976151931943544,0.9528725942371132
preprocess,v,7,1,0.1551536681450837,0.8920859687450938,0.1384104103515618,0.451865714973074,0.20418262436812734
preprocess,v,7,2,0.1551536681450837,0.8411077356467481,0.13050095049079835,0.5408676150734116,0.2925377770352001
preprocess,v,7,4,0.1551536681450837,0.7770366982672212,0.12056009401950396,0.6294552959074818,0.3962139695459755
preprocess,v,7,8,0.1551536681450837,0.717764088933909,0.11136373126091005,0.6962863725773151,0.48481471263687564
preprocess,v,7,16,0.1551536681450837,0.64520605778961,0.10010608657548685,0.7640086013858681,0.5837091429915904
preprocess,v,7,32,0.1551536681450837,0.5635291745040782,0.08743361853107871,0.826096162370188,0.6824348694827521
preprocess,v,7,64,0.1551536681450837,0.46860912463740306,0.07270642461374979,0.8834056193541938,0.7804054883065669
preprocess,v,7,128,0.1551536681450837,0.3668248314511267,0.05691421816634438,0.9302900316733769,0.8654395430308525
preprocess,v,8,1,0.16098655456161037,0.8977820075623587,0.14453083214486975,0.4404400832091704,0.19398746689730093
preprocess,v,8,2,0.16098655456161037,0.8388756748374518,0.13504770459762716,0.5443230678246236,0.29628760216600974
preprocess,v,8,4,0.16098655456161037,0.7725952322336215,0.12437744450801794,0.6348988952029107,0.40309660712987655
preprocess,v,8,8,0.16098655456161037,0.714407734546875,0.11501003973686694,0.6997296540947809,0.4896215888196018
preprocess,v,8,16,0.16098655456161037,0.6434497810913528,0.10358676329131931,0.7654883272875493,0.5859723792134902
preprocess,v,8,32,0.16098655456161037,0.5619736150995526,0.09047019604940953,0.827155158317918,0.6841856559319399
preprocess,v,8,64,0.16098655456161037,0.4683648142928827,0.07540043773089966,0.883535172323317,0.7806344007323935
preprocess,v,8,128,0.16098655456161037,0.36577615199704466,0.05888504245080811,0.9307028562491011,0.8662078066302349
preprocess,v,9,1,0.16491766899903226,0.8266809211882985,0.1363342905283469,0.5626710002685994,0.3165986545432662
preprocess,v,9,2,0.16491766899903226,0.77257905464471,0.12741193680948154,0.6349185808623703,0.4031216043242863
preprocess,v,9,4,0.16491766899903226,0.701077494120937,0.11562006611810767,0.7130850911617123,0.5084903472371075
preprocess,v,9,8,0.16491766899903226,0.6301196608331221,0.1039178656550593,0.776498044447989,0.6029492130315511
preprocess,v,9,16,0.16491766899903226,0.5518876233313843,0.09101602038922783,0.8339184919484853,0.695420051213636
preprocess,v,9,32,0.16491766899903226,0.4721875402568689,0.07787206846954953,0.8814981150440242,0.7770389268261678
preprocess,v,9,64,0.16491766899903226,0.38187754158137766,0.06297835400068182,0.9242129317618117,0.8541695432357632
preprocess,v,9,128,0.16491766899903226,0.2849073413812157,0.04698625462130162,0.958555061969362,0.9188278068270874
preprocess,v,10,1,0.1639895653477602,0.8475895084217319,0.13899583507940155,0.530652452376701,0.28159202521340687
preprocess,v,10,2,0.1639895653477602,0.7989516816689517,0.13101973901075348,0.601395219766797,0.36167621035835407
preprocess,v,10,4,0.1639895653477602,0.7415080065548797,0.12159957569681885,0.6709440186893453,0.4501658762150085
preprocess,v,10,8,0.1639895653477602,0.6820497809600128,0.11184904712516755,0.7313057474766614,0.5348080962923986
preprocess,v,10,16,0.1639895653477602,0.614372650334912,0.10075070388997368,0.7890159989001846,0.6225462465204561
preprocess,v,10,32,0.1639895653477602,0.5357039731785938,0.08784986171662577,0.8444058580568166,0.7130212531206686
preprocess,v,10,64,0.1639895653477602,0.4451761729505749,0.07300424710534409,0.8954430049071129,0.8018181750370799
preprocess,v,10,128,0.1639895653477602,0.34555270515960185,0.05666703792386584,0.9383993435403082,0.8805933279568813
preprocess,v,11,1,0.18019528629843162,0.8472761999653845,0.15267517742660966,0.5311525590376249,0.2821230409722177
preprocess,v,11,2,0.18019528629843162,0.7930093490291081,0.14289654668563304,0.6092094650876906,0.3711361723524301
preprocess,v,11,4,0.18019528629843162,0.7403397531270984,0.13340573377284767,0.6722328837089919,0.4518970499397071
preprocess,v,11,8,0.18019528629843162,0.6887734004113534,0.12411372008186809,0.7249766912706791,0.5255912028857815
preprocess,v,11,16,0.18019528629843162,0.634035941699226,0.11425028803798772,0.7733035785728498,0.5979984246335758
preprocess,v,11,32,0.18019528629843162,0.5682926393182878,0.1024036548432502,0.8228265164034606,0.6770434760966545
preprocess,v,11,64,0.18019528629843162,0.48581804971721043,0.08754212255773842,0.8740599650876169,0.763980822568966
preprocess,v,11,128,0.18019528629843162,0.39035839540270084,0.07034074281858604,0.9206629802151429,0.8476203231386287
preprocess,v,12,1,0.18757099930493912,0.8604490939210313,0.16139529639779726,0.5095364135863857,0.2596273567704763
preprocess,v,12,2,0.18757099930493912,0.798057232290778,0.14969239256331515,0.602581657527329,0.3631046539883832
preprocess,v,12,4,0.18757099930493912,0.7226423280857579,0.13554674361909327,0.6912221536226945,0.4777880656587958
preprocess,v,12,8,0.18757099930493912,0.6581265028249388,0.12344544580393861,0.7529073689899812,0.5668695062794158
preprocess,v,12,16,0.18757099930493912,0.593254115147382,0.11127726721996187,0.8050152513217975,0.6480495548606968
preprocess,v,12,32,0.18757099930493912,0.5195668549539919,0.09745567418944462,0.8544298000615483,0.7300502832332175
preprocess,v,12,64,0.18757099930493912,0.4333636425394895,0.08128645149356047,0.90121914833458,0.8121959533249056
preprocess,v,12,128,0.18757099930493912,0.3381795945068427,0.0634326844861876,0.9410815914994765,0.8856345618591874
preprocess,v,13,1,0.187865364101319,0.9015701999994978,0.16937381388580466,0.43263284026165355,0.18717117447286544
preprocess,v,13,2,0.187865364101319,0.8542563024139341,0.1604851712888402,0.5198520652898027,0.2702461697860732
preprocess,v,13,4,0.187865364101319,0.8010332534351973,0.15048640381386746,0.5986198517348242,0.35834572689102295
preprocess,v,13,8,0.187865364101319,0.7507049377540232,0.14103145646381757,0.6606376438197631,0.4364420964317282
preprocess,v,13,16,0.187865364101319,0.6929430352469884,0.13017999561814858,0.7209923369236951,0.519829949902691
preprocess,v,13,32,0.187865364101319,0.6195363096109834,0.1163894143790549,0.784968000031596,0.6161747610736037
preprocess,v,13,64,0.187865364101319,0.5264432374942065,0.09890045049052626,0.8502102785173903,0.7228575176966184
preprocess,v,13,128,0.187865364101319,0.4199444131429767,0.07889301007742004,0.90754982776154,0.8236466898700009
preprocess,v,14,1,0.198972237519697,0.9151513791929113,0.18208971758725026,0.4031103486159988,0.16249795316131208
preprocess,v,14,2,0.198972237519697,0.8562541449678305,0.17037080310976424,0.5165547785331286,0.26682883922540956
preprocess,v,14,4,0.198972237519697,0.7864756945410616,0.15648682869769276,0.6176212285018665,0.38145598189615487
preprocess,v,14,8,0.198972237519697,0.7208176088373771,0.14342269247397063,0.6931247902001242,0.4804219747899661
preprocess,v,14,16,0.198972237519697,0.6541923239728661,0.13016611046909168,0.7563282377744339,0.5720324032549806
preprocess,v,14,32,0.198972237519697,0.5739052883197884,0.11419121934137513,0.8189216812605346,0.6706327200385805
preprocess,v,14,64,0.198972237519697,0.482591714576265,0.09602235325770643,0.8758454412864982,0.7671052370223408
preprocess,v,14,128,0.198972237519697,0.3810914439266403,0.07582661729769576,0.9245373499031331,0.8547693113659084
preprocess,v,15,1,0.1882873488100855,0.9018928057441884,0.1698150053044627,0.43195991358791097,0.18658936694687553
preprocess,v,15,2,0.1882873488100855,0.8311358011862671,0.15649235650650856,0.5560694920479469,0.3092132799864617
preprocess,v,15,4,0.1882873488100855,0.76765114944947,0.14453899974085543,0.6408679370579461,0.4107117127489075
preprocess,v,15,8,0.1882873488100855,0.6962628740996624,0.13109749063911577,0.7177868835179964,0.5152180101504777
preprocess,v,15,16,0.1882873488100855,0.6209483621948595,0.1169167208656348,0.783851472848984,0.6144231314875216
preprocess,v,15,32,0.1882873488100855,0.538271571926055,0.10134972721779416,0.8427714487666592,0.7102637148562537
preprocess,v,15,64,0.1882873488100855,0.4463183934078682,0.08403610701994424,0.8948742323398408,0.8007998917058193
preprocess,v,15,128,0.1882873488100855,0.34600311850023757,0.06514800986243158,0.9382333622229123,0.8802818419881105
preprocess,v,16,1,0.20710508362040236,0.9103023346035363,0.1885282411279129,0.4139440295684327,0.17134965961535145
preprocess,v,16,2,0.20710508362040236,0.8380238876724289,0.17355900733229307,0.5456335434065508,0.2977159636903884
preprocess,v,16,4,0.20710508362040236,0.7758014571205283,0.16067242564977705,0.6309770987362894,0.39813209912966513
preprocess,v,16,8,0.20710508362040236,0.700528073012289,0.14508292513964946,0.7136248446639796,0.509260418921689
preprocess,v,16,16,0.20710508362040236,0.6254660052464656,0.12953718931828828,0.7802514186344222,0.6087922762810283
preprocess,v,16,32,0.20710508362040236,0.5399192960098792,0.11182003094839482,0.8417167895415871,0.7084871537961964
preprocess,v,16,64,0.20710508362040236,0.44151130719734927,0.09143923619646017,0.8972556857534467,0.8050677656168879
preprocess,v,16,128,0.20710508362040236,0.33832091757904087,0.07006798192573853,0.9410307947822302,0.8855389567284758
preprocess,v,17,1,0.20658669913207092,0.9039814054835281,0.18675053463561223,0.42757177004571434,0.18281761854002523
preprocess,v,17,2,0.20658669913207092,0.8349759099718347,0.17249491709587858,0.5502864978960565,0.30281522976670666
preprocess,v,17,4,0.20658669913207092,0.7709188412444294,0.1592615787114077,0.6369333875801662,0.4056841402143462
preprocess,v,17,8,0.20658669913207092,0.6946821609697688,0.14351209458067848,0.7193168253491449,0.5174166952303723
preprocess,v,17,16,0.20658669913207092,0.6142493050812997,0.12689573638091411,0.7891120270323729,0.6226977912071404
preprocess,v,17,32,0.20658669913207092,0.5242738676531264,0.10830800775966362,0.8515497118172444,0.725136911696032
preprocess,v,17,64,0.20658669913207092,0.4199922209509472,0.08676480658740358,0.9075277044480189,0.8236065343406908
preprocess,v,17,128,0.20658669913207092,0.31323479629776796,0.06471014262046251,0.9496757143300527,0.9018839623882958
preprocess,v,18,1,0.25016329920433933,0.9041938432433452,0.22619611494600647,0.42712234060141235,0.18243349384082888
preprocess,v,18,2,0.25016329920433933,0.8349918445918061,0.2088843146518032,0.5502623187763934,0.3027886194651732
preprocess,v,18,4,0.25016329920433933,0.7678930820374155,0.19209866683866827,0.6405780315926226,0.41034021455907904
preprocess,v,18,8,0.25016329920433933,0.6907453374274022,0.17279913252085355,0.7230981114774843,0.5228708788223043
preprocess,v,18,16,0.25016329920433933,0.6048606921278133,0.15131394630171394,0.7963313023601813,0.6341435431186626
preprocess,v,18,32,0.25016329920433933,0.5107184887486407,0.1277630221100142,0.859748001015591,0.7391666252503046
preprocess,v,18,64,0.25016329920433933,0.4028898605956414,0.100788256742582,0.9152484691214865,0.8376797602292246
preprocess,v,18,128,0.25016329920433933,0.2942254193999802,0.07360440162687948,0.9557360527775991,0.9134314025789058
preprocess,v,19,1,0.2775363602104235,0.9072559330194441,0.2517965094295283,0.4205789723714418,0.17688667200101804
preprocess,v,19,2,0.2775363602104235,0.8354035375179207,0.2318548571096357,0.5496370889073481,0.302100929502544
preprocess,v,19,4,0.2775363602104235,0.7742987978327827,0.21489607006581704,0.6328201732520128,0.4004613716747075
preprocess,v,19,8,0.2775363602104235,0.7054139162908841,0.19577801076915233,0.7087956029090174,0.5023912067031575
preprocess,v,19,16,0.2775363602104235,0.6252060247170158,0.17351740448158864,0.780459753387416,0.6091174266575462
preprocess,v,19,32,0.2775363602104235,0.5327995545793542,0.14787124909968885,0.8462414753721551,0.7161246346400417
preprocess,v,19,64,0.2775363602104235,0.42617710290769145,0.11827964194602378,0.9046397498215557,0.818373076957207
preprocess,v,19,128,0.2775363602104235,0.31508101929235804,0.08744643926579128,0.9490647771789282,0.9007239512816887
preprocess,v,20,1,0.34032039013393245,0.9101837430701474,0.3097540865351955,0.41420472456360985,0.1715655538508159
preprocess,v,20,2,0.34032039013393245,0.8380509246115545,0.285205817615907,0.5455920158485814,0.2976706477577187
preprocess,v,20,4,0.34032039013393245,0.7569521154237627,0.2576062392337204,0.6534703474186802,0.42702349495549047
preprocess,v,20,8,0.34032039013393245,0.6729461146017511,0.22901728426038195,0.7396915078885298,0.5471435268424069
preprocess,v,20,16,0.34032039013393245,0.593965987825724,0.20213873670313692,0.8044901523985313,0.647204405306212
preprocess,v,20,32,0.34032039013393245,0.5024262478665631,0.1709858966874766,0.8646200700045812,0.7475678654547269
preprocess,v,20,64,0.34032039013393245,0.3985835430340692,0.13564610686631948,0.9171320293296971,0.8411311592224083
preprocess,v,20,128,0.34032039013393245,0.2896217570531139,0.0985641893515907,0.9571411796811727,0.9161192378414671
preprocess,v,21,1,0.2935823176087237,0.9257239556502606,0.2717761843657189,0.3781998915061115,0.1430351579352345
preprocess,v,21,2,0.2935823176087237,0.8602890958277712,0.25256566656663054,0.5098065040776116,0.2599026715998359
preprocess,v,21,4,0.2935823176087237,0.7871148984724019,0.23108301611788304,0.6168064012336288,0.3804501366027804
preprocess,v,21,8,0.2935823176087237,0.7246862561291114,0.21275507061357368,0.6890789723809397,0.4748298301775719
preprocess,v,21,16,0.2935823176087237,0.6452793871508287,0.1894426179848772,0.7639466686348275,0.5836145125182509
preprocess,v,21,32,0.2935823176087237,0.5558146331294954,0.1631773481549998,0.8313062574040475,0.6910700935991244
preprocess,v,21,64,0.2935823176087237,0.45156766839368695,0.13257228264418625,0.8922368748608686,0.7960866408614892
preprocess,v,21,128,0.2935823176087237,0.3410353108386848,0.10012193694243259,0.9400504862831366,0.8836949167611616
preprocess,v,22,1,0.30427862486825263,0.9084761418634495,0.27642987117182605,0.41793671729689125,0.1746710996649016
preprocess,v,22,2,0.30427862486825263,0.8560129874795631,0.26046645469964624,0.5169543164210096,0.2672417652663134
preprocess,v,22,4,0.30427862486825263,0.7893123382379172,0.24017087287057856,0.6139918832569302,0.3769860327053918
preprocess,v,22,8,0.30427862486825263,0.7195910424361056,0.21895617285997065,0.6943981074612162,0.48218873164571885
preprocess,v,22,16,0.30427862486825263,0.6398057799077982,0.19467922289310471,0.7685366380313785,0.5906485639965742
preprocess,v,22,32,0.30427862486825263,0.5497736796396814,0.16728437922952152,0.8353136543690909,0.697748901175445
preprocess,v,22,64,0.30427862486825263,0.4448309175728432,0.13535253989794777,0.8956145681995701,0.8021254547713024
preprocess,v,22,128,0.30427862486825263,0.335351162569004,0.10204019059446637,0.9420932001472134,0.8875395977636175
preprocess,v,23,1,0.3294807566795086,0.9262414499194543,0.30517873378738697,0.37693073163527946,0.14207677645110708
preprocess,v,23,2,0.3294807566795086,0.8770382077666817,0.28896721233180644,0.4804206304036148,0.2308039821174067
preprocess,v,23,4,0.3294807566795086,0.8112561994496607,0.26729330645561655,0.5846908404058443,0.3418633788544925
preprocess,v,23,8,0.3294807566795086,0.7393091491594586,0.2435881378851421,0.6733661574278272,0.45342198196911737
preprocess,v,23,16,0.3294807566795086,0.6578172798032875,0.2167381351064432,0.7531775530326188,0.5672764263922033
preprocess,v,23,32,0.3294807566795086,0.5604344118880569,0.1846523540981124,0.8281988106558037,0.6859132699716878
preprocess,v,23,64,0.3294807566795086,0.44818564893738067,0.1476685467447848,0.8939405036615015,0.799129624086579
preprocess,v,23,128,0.3294807566795086,0.3328530264873129,0.10966866703010437,0.9429787180834126,0.8892088627582362
preprocess,v,24,1,0.30017815919732993,0.9481572760753105,0.2846161057618413,0.3178014786394919,0.1009977798254474
preprocess,v,24,2,0.30017815919732993,0.9070381973163093,0.2722730563920743,0.4210483447410521,0.17728170860917988
preprocess,v,24,4,0.30017815919732993,0.84871293790205,0.2547650873863952,0.5288538068669554,0.279686349037671
preprocess,v,24,8,0.30017815919732993,0.7949479433154648,0.23862601028213962,0.6066776470404299,0.36805776741851254
preprocess,v,24,16,0.30017815919732993,0.7248464283665113,0.21758306656781867,0.6889104842316687,0.47459765528431214
preprocess,v,24,32,0.30017815919732993,0.6388244133471871,0.19176113644887285,0.76935256476574,0.5919033689116222
preprocess,v,24,64,0.30017815919732993,0.5302925541805806,0.15918224274997705,0.8478147244419832,0.718789806980636
preprocess,v,24,128,0.30017815919732993,0.4084760370424596,0.1226155848756259,0.9127690437137355,0.8331473271620872
preprocess,v,25,1,0.32473084502917926,0.9196869536602851,0.298650721624416,0.39265240005259694,0.15417590726706462
preprocess,v,25,2,0.32473084502917926,0.8808829306943078,0.28604985845614256,0.47333419738215343,0.22404526241140738
preprocess,v,25,4,0.32473084502917926,0.8353375093284018,0.2712598552887818,0.5497374332433823,0.30221124550902223
preprocess,v,25,8,0.32473084502917926,0.777305286662816,0.25241500258366467,0.6291235898661227,0.3957964913260374
preprocess,v,25,16,0.32473084502917926,0.7086030555188243,0.23010526900888628,0.7056073339396254,0.497881709709386
preprocess,v,25,32,0.32473084502917926,0.6220050993172341,0.20198424151374403,0.7830131904529819,0.6131096564233577
preprocess,v,25,64,0.32473084502917926,0.5166715472599328,0.16777918814425152,0.8561836907183101,0.733050512252027
preprocess,v,25,128,0.32473084502917926,0.39851309125159884,0.12940949287732212,0.9171626443009413,0.8411873161010949
preprocess,v,26,1,0.2912177041448552,0.9214552901188073,0.26834409406053056,0.38848442479984274,0.15092014831206466
preprocess,v,26,2,0.2912177041448552,0.883568616912371,0.2573108240716658,0.46830171813432386,0.21930649920755974
preprocess,v,26,4,0.2912177041448552,0.8444771102638767,0.2459266852539279,0.5355916450434717,0.2868584102403722
preprocess,v,26,8,0.2912177041448552,0.7886523832785048,0.22966953642673457,0.6148393435273432,0.37802741834913434
preprocess,v,26,16,0.2912177041448552,0.7206151013274726,0.20985587538069878,0.6933353270523551,0.4807138757387963
preprocess,v,26,32,0.2912177041448552,0.638338594048137,0.18589549982575318,0.769755701082264,0.5925238393486478
preprocess,v,26,64,0.2912177041448552,0.5331317121711758,0.15525739322530557,0.8460322555774281,0.7157705774774306
preprocess,v,26,128,0.2912177041448552,0.41370637036475694,0.12047861936772568,0.9104103685259843,0.8288470391196185
preprocess,v,27,1,0.26591896462330683,0.9283932695508919,0.24687737700221982,0.37159916180288277,0.13808593705260505
preprocess,v,27,2,0.26591896462330683,0.8941461849711704,0.23777042772941345,0.4477751666869228,0.20050259990150152
preprocess,v,27,4,0.26591896462330683,0.8513084263713947,0.22637905531577793,0.5246655727118559,0.2752739631890598
preprocess,v,27,8,0.26591896462330683,0.792161500491269,0.21065076602508345,0.6103115246654132,0.3724801571394212
preprocess,v,27,16,0.26591896462330683,0.7213711636776451,0.1918262729542694,0.6925486583730851,0.47962364421436016
preprocess,v,27,32,0.26591896462330683,0.6343942821205156,0.16869747066443352,0.7730096343596214,0.5975438948127957
preprocess,v,27,64,0.26591896462330683,0.5289156355159025,0.14064869816946715,0.8486744078307116,0.720248250506809
preprocess,v,27,128,0.26591896462330683,0.409785276607608,0.10896967647337052,0.9121820142250264,0.8320760270756262
preprocess,v,28,1,0.24135947398279478,0.9427271191739747,0.227536121593146,0.3335649543551279,0.11126557877393854
preprocess,v,28,2,0.24135947398279478,0.8926034494856123,0.21543829904307552,0.4508426354798158,0.20325908196638603
preprocess,v,28,4,0.24135947398279478,0.85804566926556,0.20709745138715066,0.5135733924714335,0.26375762945461706
preprocess,v,28,8,0.24135947398279478,0.8073504918358283,0.1948616900292462,0.5900721848489777,0.34818518333244614
preprocess,v,28,16,0.24135947398279478,0.7432034380262371,0.17937919086421722,0.6690655047945463,0.447648649705981
preprocess,v,28,32,0.24135947398279478,0.6636698775373285,0.16018301254063547,0.7480255969213803,0.5595422936495873
preprocess,v,28,64,0.24135947398279478,0.5612497821280489,0.13546295218738405,0.8276464716660235,0.6849986820612177
preprocess,v,28,128,0.24135947398279478,0.4414700243060015,0.10655297284566816,0.8972759985864207,0.8051042176392584
preprocess,v,29,1,0.2503493445431055,0.923505785631973,0.23119906811473012,0.3835844938266826,0.14713706390427228
preprocess,v,29,2,0.2503493445431055,0.8925080654425642,0.22343880918298106,0.4510314325188117,0.20342935311997143
preprocess,v,29,4,0.2503493445431055,0.8576904860268967,0.21472225099769116,0.5141663448524667,0.26436703017894575
preprocess,v,29,8,0.2503493445431055,0.8080729022580313,0.2023005214233431,0.5890824939142921,0.34701818463628203
preprocess,v,29,16,0.2503493445431055,0.7421683667889637,0.18580136416624415,0.6702134848970157,0.44918611533780234
preprocess,v,29,32,0.2503493445431055,0.6599999270174849,0.1652305491273248,0.7512656629561307,0.5644000963369147
preprocess,v,29,64,0.2503493445431055,0.5551948887593735,0.13899267649459152,0.8317202868124998,0.6917586354954669
preprocess,v,29,128,0.2503493445431055,0.43345252121068634,0.10851455457565184,0.9011764044048753,0.8121189118560995
preprocess,v,30,1,0.23252058758609423,0.9378518807359647,0.2180698703774501,0.3470358047810252,0.12043384980001384
preprocess,v,30,2,0.23252058758609423,0.9107920365898785,0.21177789951661402,0.412865433385336,0.1704578660844613
preprocess,v,30,4,0.23252058758609423,0.8716152624587495,0.2026684929759162,0.4901906101191303,0.2402868342489652
preprocess,v,30,8,0.23252058758609423,0.8211072123894981,0.19092433149598598,0.5707739883368439,0.3257829457619476
preprocess,v,30,16,0.23252058758609423,0.7576209810504231,0.17616247568139756,0.6526947594949682,0.42601044907219443
preprocess,v,30,32,0.23252058758609423,0.6767812066191671,0.15736556383031458,0.7361842149673574,0.5419671983671043
preprocess,v,30,64,0.23252058758609423,0.5714692599406407,0.1328783681087882,0.8206234733072754,0.6734228849428965
preprocess,v,30,128,0.23252058758609423,0.4478019990518621,0.10412318394176658,0.8941327472166289,0.7994733696451561
preprocess,v,31,1,0.2531057834704098,0.9459742518957189,0.23943155416890077,0.32424175355795065,0.1051327147503348
preprocess,v,31,2,0.2531057834704098,0.918076778023646,0.23237054218766445,0.39640261055361514,0.15713502965372106
preprocess,v,31,4,0.2531057834704098,0.8785629800366909,0.22236937139028465,0.47762651738471257,0.22812709010904916
preprocess,v,31,8,0.2531057834704098,0.8297845705472418,0.21002327384001718,0.5580838346357377,0.3114575664817295
preprocess,v,31,16,0.2531057834704098,0.7629455420499683,0.19310592916581373,0.6464627598447416,0.41791409986607997
preprocess,v,31,32,0.2531057834704098,0.6791314972723139,0.17189210969654153,0.73401662747697,0.538780409412665
preprocess,v,31,64,0.2531057834704098,0.5704085446296305,0.14437370158669888,0.8213611216837006,0.6746340922135068
preprocess,v,31,128,0.2531057834704098,0.4436814870031394,0.11229835037924606,0.896184544661803,0.803146738090683
preprocess,v,32,1,0.23663340032029587,0.9338548492929187,0.22098124839378078,0.3576522339537391,0.12791512045210013
preprocess,v,32,2,0.23663340032029587,0.8927675374619825,0.21125861808520602,0.45051761791751016,0.20296612405406766
preprocess,v,32,4,0.23663340032029587,0.8492894485016701,0.20097025005509897,0.5279274880736265,0.27870743266372916
preprocess,v,32,8,0.23663340032029587,0.7943635885543552,0.18797295705024952,0.6074425809729237,0.36898648917904703
preprocess,v,32,16,0.23663340032029587,0.7275630043515576,0.1721657076669593,0.6860408695543839,0.4706520746989353
preprocess,v,32,32,0.23663340032029587,0.6432665687672916,0.1522183554797736,0.765642293441497,0.5862081215063554
preprocess,v,32,64,0.23663340032029587,0.5374619218748027,0.12718144211591575,0.8432880187306372,0.7111346825346435
preprocess,v,32,128,0.23663340032029587,0.41632574253693866,0.09851657609738784,0.9092155278596306,0.8266728761010667
preprocess,v,33,1,0.22751527421553852,0.9168275360885433,0.20859226828154148,0.39928344452257325,0.15942726906981083
preprocess,v,33,2,0.22751527421553852,0.8552606371404903,0.19458485838477482,0.5181980727077655,0.26852924255804267
preprocess,v,33,4,0.22751527421553852,0.8068733649666608,0.1835760148876041,0.590724447528099,0.3489553729073778
preprocess,v,33,8,0.22751527421553852,0.7486398860859466,0.17032700897153366,0.662976863066292,0.43953832096122086
preprocess,v,33,16,0.22751527421553852,0.6765257679046979,0.1539199455987151,0.7364189604844235,0.5423128853609589
preprocess,v,33,32,0.22751527421553852,0.5899534483997178,0.13422342058706435,0.8074372599287709,0.6519549287212816
preprocess,v,33,64,0.22751527421553852,0.48210606693860864,0.10968649402051231,0.8761128581529812,0.7675737402209858
preprocess,v,33,128,0.22751527421553852,0.36166521206302765,0.08228435989674063,0.9323080362108895,0.8691982743834052
preprocess,v,34,1,0.2571963264411024,0.9239160278693385,0.23762780830804903,0.38259531289097604,0.14637917344614385
preprocess,v,34,2,0.2571963264411024,0.8781005716599052,0.2258442412767596,0.4784761081292856,0.22893938605054778
preprocess,v,34,4,0.2571963264411024,0.8326936258172176,0.21416574161111027,0.5537339844396184,0.3066213255233756
preprocess,v,34,8,0.2571963264411024,0.7829972922911862,0.2013840271906232,0.6220251122460176,0.3869152402646708
preprocess,v,34,16,0.2571963264411024,0.721112361013019,0.18546745020381852,0.692818131109622,0.4799969627942293
preprocess,v,34,32,0.2571963264411024,0.6376419911037415,0.16399917769647243,0.7703328444128915,0.5934126911812561
preprocess,v,34,64,0.2571963264411024,0.5300063547623866,0.13631568743532552,0.847993669735504,0.7190932639114872
preprocess,v,34,128,0.2571963264411024,0.4047988523427538,0.10411277777013052,0.9144057573867246,0.8361378891419894
preprocess,v,35,1,0.27727906693052506,0.9233588157068072,0.2560280708612581,0.3839381427476599,0.14740849745652249
preprocess,v,35,2,0.27727906693052506,0.8814526275745337,0.2444083621173263,0.4722724482138994,0.2230412653419503
preprocess,v,35,4,0.27727906693052506,0.8393759150581294,0.23274137053127375,0.5435513528824374,0.29544807322032796
