source,kind,granularity,layer,unit,unit_tokens,rank,explained_variance,delta_recovery_error
preprocess,v,head,54,2,1313,128,1.0,0.0
preprocess,v,head,54,3,1313,1,0.10250969140640556,0.9473596511323429
preprocess,v,head,54,3,1313,2,0.16018567976494832,0.916413836776296
preprocess,v,head,54,3,1313,4,0.23617215996903787,0.8739724480960267
preprocess,v,head,54,3,1313,8,0.3433256844919296,0.8103544381985394
preprocess,v,head,54,3,1313,16,0.48604989688639194,0.7169031337032975
preprocess,v,head,54,3,1313,32,0.6614519332107931,0.5818488349985819
preprocess,v,head,54,3,1313,64,0.8355968511790561,0.4054665816327455
preprocess,v,head,54,3,1313,128,1.0,0.0
preprocess,v,head,54,4,1313,1,0.05917158882878443,0.9699630978399206
preprocess,v,head,54,4,1313,2,0.09607612710786312,0.9507491114337877
preprocess,v,head,54,4,1313,4,0.16043732996662666,0.9162765248730175
preprocess,v,head,54,4,1313,8,0.2520210967588564,0.8648577358393366
preprocess,v,head,54,4,1313,16,0.38761700407162236,0.7825490373953428
preprocess,v,head,54,4,1313,32,0.5706488092615641,0.6552489532524534
preprocess,v,head,54,4,1313,64,0.7803060394202068,0.4687152233284014
preprocess,v,head,54,4,1313,128,1.0,0.0
preprocess,v,head,54,5,1313,1,0.052482798301415994,0.9734049525755373
preprocess,v,head,54,5,1313,2,0.0949141053596242,0.9513600236715729
preprocess,v,head,54,5,1313,4,0.15915434242091916,0.9169763669686808
preprocess,v,head,54,5,1313,8,0.24992790569038337,0.8660670264532744
preprocess,v,head,54,5,1313,16,0.38228211575449067,0.7859503064733223
preprocess,v,head,54,5,1313,32,0.5636392912252867,0.6605760431431897
preprocess,v,head,54,5,1313,64,0.7727268499949735,0.4767317379879658
preprocess,v,head,54,5,1313,128,1.0,0.0
preprocess,v,head,54,6,1313,1,0.05232919406838818,0.973483849856592
preprocess,v,head,54,6,1313,2,0.08674232101592573,0.9556451637423141
preprocess,v,head,54,6,1313,4,0.14572376905779236,0.9242706481016303
preprocess,v,head,54,6,1313,8,0.23969876444638707,0.8719525420305929
preprocess,v,head,54,6,1313,16,0.37954687403534515,0.7876884701229635
preprocess,v,head,54,6,1313,32,0.5683360080115355,0.6570114093289892
preprocess,v,head,54,6,1313,64,0.7805628224906285,0.4684412209758782
preprocess,v,head,54,6,1313,128,1.0,0.0
preprocess,v,head,54,7,1313,1,0.09978055714423466,0.9487989475414511
preprocess,v,head,54,7,1313,2,0.1699108989112007,0.9110922571775041
preprocess,v,head,54,7,1313,4,0.2548742882193251,0.8632066448890873
preprocess,v,head,54,7,1313,8,0.3672613541804312,0.7954487072210054
preprocess,v,head,54,7,1313,16,0.5180320428213785,0.6942391210372846
preprocess,v,head,54,7,1313,32,0.6961104671362808,0.5512617643767063
preprocess,v,head,54,7,1313,64,0.86454624348677,0.36804042782448504
preprocess,v,head,54,7,1313,128,1.0,0.0
preprocess,v,chunk,54,0,50,1,0.13326908530125545,0.9309838423403193
preprocess,v,chunk,54,0,50,2,0.24154933868458678,0.8708907286884005
preprocess,v,chunk,54,0,50,4,0.39464107113942043,0.7780481533045237
preprocess,v,chunk,54,0,50,8,0.5668062719006342,0.6581745422753496
preprocess,v,chunk,54,0,50,16,0.7466537665640247,0.5033351104741008
preprocess,v,chunk,54,0,50,32,0.9280546598086058,0.26822628542220506
preprocess,v,chunk,54,0,50,64,1.0,0.0
preprocess,v,chunk,54,0,50,128,1.0,0.0
preprocess,v,chunk,54,1,92,1,0.12122797778380405,0.9374284091151687
preprocess,v,chunk,54,1,92,2,0.22214463212399826,0.881961092042048
preprocess,v,chunk,54,1,92,4,0.3753137844130242,0.7903709354391619
preprocess,v,chunk,54,1,92,8,0.5620563280865811,0.6617731272221764
preprocess,v,chunk,54,1,92,16,0.7218186023337256,0.5274290451485151
preprocess,v,chunk,54,1,92,32,0.8554858965692184,0.3801501064458376
preprocess,v,chunk,54,1,92,64,0.9684553675732462,0.17760808660292965
preprocess,v,chunk,54,1,92,128,1.0,0.0
preprocess,v,chunk,54,2,76,1,0.09250992813800016,0.9526227332275877
preprocess,v,chunk,54,2,76,2,0.17558354750755345,0.9079738170742847
preprocess,v,chunk,54,2,76,4,0.29335702992236956,0.8406205862799402
preprocess,v,chunk,54,2,76,8,0.454917644050976,0.7382969293915721
preprocess,v,chunk,54,2,76,16,0.6337122694930764,0.6052170937002058
preprocess,v,chunk,54,2,76,32,0.8290057782115726,0.4135144759115784
preprocess,v,chunk,54,2,76,64,0.9867276051936803,0.11520588008569571
preprocess,v,chunk,54,2,76,128,1.0,0.0
preprocess,v,chunk,54,3,98,1,0.10368756423586144,0.9467377861710911
preprocess,v,chunk,54,3,98,2,0.18962440295003646,0.9002086408438676
preprocess,v,chunk,54,3,98,4,0.3226464255674057,0.8230149296535235
preprocess,v,chunk,54,3,98,8,0.4599947477428033,0.7348504965346331
preprocess,v,chunk,54,3,98,16,0.6085955503451903,0.6256232489724225
preprocess,v,chunk,54,3,98,32,0.7830129982166776,0.4658186361485792
preprocess,v,chunk,54,3,98,64,0.9403877207303549,0.24415625994359652
preprocess,v,chunk,54,3,98,128,1.0,0.0
preprocess,v,chunk,54,4,52,1,0.1327836155163641,0.9312445352771934
preprocess,v,chunk,54,4,52,2,0.23953642098404754,0.8720456289758882
preprocess,v,chunk,54,4,52,4,0.391406890687456,0.7801237781996804
preprocess,v,chunk,54,4,52,8,0.5645339212320069,0.6598985367221185
preprocess,v,chunk,54,4,52,16,0.7506718083609448,0.49932773970515115
preprocess,v,chunk,54,4,52,32,0.9189513862737809,0.2846903822158716
preprocess,v,chunk,54,4,52,64,1.0,0.0
preprocess,v,chunk,54,4,52,128,1.0,0.0
preprocess,v,chunk,54,5,214,1,0.12444826055891292,0.9357092173539209
preprocess,v,chunk,54,5,214,2,0.20325027716631586,0.8926083815614125
preprocess,v,chunk,54,5,214,4,0.30402658437337227,0.8342502116431423
preprocess,v,chunk,54,5,214,8,0.45151053862501506,0.7406007435690197
preprocess,v,chunk,54,5,214,16,0.6137450696327615,0.6214941112892691
preprocess,v,chunk,54,5,214,32,0.7525473775927585,0.497446100002042
preprocess,v,chunk,54,5,214,64,0.8654220504185409,0.36684867395352416
preprocess,v,chunk,54,5,214,128,0.9580034303335778,0.204930645991326
preprocess,v,chunk,54,6,121,1,0.11160553408554316,0.9425467977317926
preprocess,v,chunk,54,6,121,2,0.20464844586149644,0.8918248449883551
preprocess,v,chunk,54,6,121,4,0.3470564927001067,0.8080491985639818
preprocess,v,chunk,54,6,121,8,0.5362622129207029,0.6809829565262975
preprocess,v,chunk,54,6,121,16,0.6922808969757414,0.5547243486852355
preprocess,v,chunk,54,6,121,32,0.8109626371009832,0.43478427167851513
preprocess,v,chunk,54,6,121,64,0.9292864174924861,0.2659202559180363
preprocess,v,chunk,54,6,121,128,1.0,0.0
preprocess,v,chunk,54,7,301,1,0.08089756146705263,0.9586983042297235
preprocess,v,chunk,54,7,301,2,0.1503979593321039,0.9217385967116144
preprocess,v,chunk,54,7,301,4,0.24391438870742077,0.869531834548097
preprocess,v,chunk,54,7,301,8,0.3819307041376349,0.7861738331071348
preprocess,v,chunk,54,7,301,16,0.5569840266744678,0.6655944510928049
preprocess,v,chunk,54,7,301,32,0.7349824395242428,0.5147985630086366
preprocess,v,chunk,54,7,301,64,0.8826898263455085,0.34250572791486494
preprocess,v,chunk,54,7,301,128,0.9579516172392745,0.2050570231928805
preprocess,v,chunk,54,8,84,1,0.14612178707873041,0.9240553083670207
preprocess,v,chunk,54,8,84,2,0.25557282899073386,0.8628019303462795
preprocess,v,chunk,54,8,84,4,0.39868849211025087,0.7754427818283881
preprocess,v,chunk,54,8,84,8,0.5431309671964977,0.6759208776206741
preprocess,v,chunk,54,8,84,16,0.6797346361954897,0.5659199270254673
preprocess,v,chunk,54,8,84,32,0.8280686791092787,0.4146460187807442
preprocess,v,chunk,54,8,84,64,0.9657427162401164,0.18508723283869033
preprocess,v,chunk,54,8,84,128,1.0,0.0
preprocess,v,chunk,54,9,83,1,0.16218537309126563,0.9153221437880406
preprocess,v,chunk,54,9,83,2,0.2989062368958981,0.8373134198757964
preprocess,v,chunk,54,9,83,4,0.4517606647485275,0.7404318572640378
preprocess,v,chunk,54,9,83,8,0.5768613264545244,0.6504911018188302
preprocess,v,chunk,54,9,83,16,0.7137275605438846,0.5350443341033669
preprocess,v,chunk,54,9,83,32,0.8487636452358577,0.38889118627727
preprocess,v,chunk,54,9,83,64,0.9709290515615046,0.17050204819442916
preprocess,v,chunk,54,9,83,128,1.0,0.0
preprocess,v,chunk,54,10,50,1,0.17371487157508156,0.9090022708579547
preprocess,v,chunk,54,10,50,2,0.23583488245020087,0.8741653834085397
preprocess,v,chunk,54,10,50,4,0.33311329436386045,0.8166313156107471
preprocess,v,chunk,54,10,50,8,0.4728471498257642,0.7260529251881268
preprocess,v,chunk,54,10,50,16,0.6673979939320449,0.5767165734292323
preprocess,v,chunk,54,10,50,32,0.8836335655295925,0.3411252474831019
preprocess,v,chunk,54,10,50,64,1.0,0.0
preprocess,v,chunk,54,10,50,128,1.0,0.0
preprocess,v,chunk,54,11,92,1,0.1624214131654141,0.9151931964533968
preprocess,v,chunk,54,11,92,2,0.22029328512157045,0.8830100310180115
preprocess,v,chunk,54,11,92,4,0.2965301399412718,0.8387311011633753
preprocess,v,chunk,54,11,92,8,0.40765484885638115,0.7696396242031843
preprocess,v,chunk,54,11,92,16,0.5520724771664292,0.6692738772980541
preprocess,v,chunk,54,11,92,32,0.7386457918955323,0.5112281370430111
preprocess,v,chunk,54,11,92,64,0.9311521047610619,0.26238882453133955
preprocess,v,chunk,54,11,92,128,1.0,0.0
preprocess,v,head,55,0,1313,1,0.19311841701823104,0.8982658754409905
preprocess,v,head,55,0,1313,2,0.2552477847393098,0.8629902752990269
preprocess,v,head,55,0,1313,4,0.32016492108156813,0.8245211209656378
preprocess,v,head,55,0,1313,8,0.4110357707571674,0.7674400492825694
preprocess,v,head,55,0,1313,16,0.5300137149801862,0.6855554572897905
preprocess,v,head,55,0,1313,32,0.6792372175909928,0.5663592344166442
preprocess,v,head,55,0,1313,64,0.8403221399690832,0.3995971221504439
preprocess,v,head,55,0,1313,128,1.0,0.0
preprocess,v,head,55,1,1313,1,0.13025747541191193,0.9325998737873001
preprocess,v,head,55,1,1313,2,0.21627803684303967,0.8852807256215174
preprocess,v,head,55,1,1313,4,0.3125897141572612,0.8291020961514564
preprocess,v,head,55,1,1313,8,0.43503030050901353,0.7516446630496265
preprocess,v,head,55,1,1313,16,0.574065873432494,0.6526362896495306
preprocess,v,head,55,1,1313,32,0.7319766573045547,0.5177097089059131
preprocess,v,head,55,1,1313,64,0.8808881544195609,0.3451258402096822
preprocess,v,head,55,1,1313,128,1.0,0.0
preprocess,v,head,55,2,1313,1,0.07327040522332588,0.962667956658304
preprocess,v,head,55,2,1313,2,0.13663156895502143,0.9291762109766794
preprocess,v,head,55,2,1313,4,0.23111079693468534,0.8768632750123104
preprocess,v,head,55,2,1313,8,0.35001562551693327,0.8062160842373878
preprocess,v,head,55,2,1313,16,0.49900296587306175,0.7078114396694491
preprocess,v,head,55,2,1313,32,0.6665132279779185,0.5774831357036165
preprocess,v,head,55,2,1313,64,0.8385586188550443,0.4017976868337543
preprocess,v,head,55,2,1313,128,1.0,0.0
preprocess,v,head,55,3,1313,1,0.13078444238915515,0.9323173052190145
preprocess,v,head,55,3,1313,2,0.1978352157488622,0.8956365246299068
preprocess,v,head,55,3,1313,4,0.278086714728318,0.8496548035947787
preprocess,v,head,55,3,1313,8,0.39035751037843525,0.7807960614792858
preprocess,v,head,55,3,1313,16,0.51724672160815,0.6948044893290846
preprocess,v,head,55,3,1313,32,0.6729543585132014,0.5718790444550303
preprocess,v,head,55,3,1313,64,0.8371703023858011,0.403521619760576
preprocess,v,head,55,3,1313,128,1.0,0.0
preprocess,v,head,55,4,1313,1,0.1395171312353971,0.9276221584053514
preprocess,v,head,55,4,1313,2,0.2162180181315933,0.8853146230964485
preprocess,v,head,55,4,1313,4,0.3121072397814689,0.8293930070952679
preprocess,v,head,55,4,1313,8,0.445350134435992,0.7447481893660487
preprocess,v,head,55,4,1313,16,0.5865333493911296,0.6430137250548159
preprocess,v,head,55,4,1313,32,0.7401689135131728,0.5097362911220146
preprocess,v,head,55,4,1313,64,0.8829623855734593,0.34210760650201966
preprocess,v,head,55,4,1313,128,1.0,0.0
preprocess,v,head,55,5,1313,1,0.05042131453686099,0.9744632807156661
preprocess,v,head,55,5,1313,2,0.08904776608659076,0.9544381771038967
preprocess,v,head,55,5,1313,4,0.15169643004919336,0.9210339678593872
preprocess,v,head,55,5,1313,8,0.24602843862721668,0.8683153582499755
preprocess,v,head,55,5,1313,16,0.3855032173135305,0.7838984517694046
preprocess,v,head,55,5,1313,32,0.5745121695366256,0.6522942821023149
preprocess,v,head,55,5,1313,64,0.7822484699372053,0.4666385432674788
preprocess,v,head,55,5,1313,128,1.0,0.0
preprocess,v,head,55,6,1313,1,0.17743111132521733,0.9069558361214634
preprocess,v,head,55,6,1313,2,0.24913889156521657,0.8665224223496951
preprocess,v,head,55,6,1313,4,0.3279391517042682,0.8197931740968155
preprocess,v,head,55,6,1313,8,0.41949539395370955,0.7619085286609478
preprocess,v,head,55,6,1313,16,0.5380738132904016,0.6796515185811023
preprocess,v,head,55,6,1313,32,0.6877271554711563,0.5588137834098617
preprocess,v,head,55,6,1313,64,0.8468501263399337,0.3913436771688873
preprocess,v,head,55,6,1313,128,1.0,0.0
preprocess,v,head,55,7,1313,1,0.05868006599591759,0.9702164366800237
preprocess,v,head,55,7,1313,2,0.10358367490163149,0.9467926515865913
preprocess,v,head,55,7,1313,4,0.18057246525329979,0.9052223675687097
preprocess,v,head,55,7,1313,8,0.2880061778788098,0.8437972636369415
preprocess,v,head,55,7,1313,16,0.4257988150010061,0.7577606383278257
preprocess,v,head,55,7,1313,32,0.604429727510106,0.6289437753010152
preprocess,v,head,55,7,1313,64,0.7973567089924457,0.45015918407553823
preprocess,v,head,55,7,1313,128,1.0,0.0
preprocess,v,chunk,55,0,50,1,0.23295860084262685,0.8758089969607376
preprocess,v,chunk,55,0,50,2,0.34406388354577516,0.8098988309994186
preprocess,v,chunk,55,0,50,4,0.48117285833808143,0.7202965650771345
preprocess,v,chunk,55,0,50,8,0.6370693038188607,0.6024372964725369
preprocess,v,chunk,55,0,50,16,0.794261064196085,0.45358454096663725
preprocess,v,chunk,55,0,50,32,0.9440582209669929,0.23652014508918076
preprocess,v,chunk,55,0,50,64,1.0,0.0
preprocess,v,chunk,55,0,50,128,1.0,0.0
preprocess,v,chunk,55,1,92,1,0.14330784406197347,0.9255766612971756
preprocess,v,chunk,55,1,92,2,0.25452919491873427,0.8634065120679052
preprocess,v,chunk,55,1,92,4,0.41678809583506543,0.7636831176377639
preprocess,v,chunk,55,1,92,8,0.6163650972138858,0.6193826787908379
preprocess,v,chunk,55,1,92,16,0.7532102073223281,0.4967794205456501
preprocess,v,chunk,55,1,92,32,0.8688711510345494,0.36211717573936014
preprocess,v,chunk,55,1,92,64,0.971358273663447,0.16923866678910301
preprocess,v,chunk,55,1,92,128,1.0,0.0
preprocess,v,chunk,55,2,76,1,0.22426093545812445,0.8807605035092545
preprocess,v,chunk,55,2,76,2,0.29198636309787673,0.8414354621134786
preprocess,v,chunk,55,2,76,4,0.401710467458071,0.7734917792335799
preprocess,v,chunk,55,2,76,8,0.5480914708983781,0.6722414217389627
preprocess,v,chunk,55,2,76,16,0.6974731073229709,0.5500244473448695
preprocess,v,chunk,55,2,76,32,0.8577378346444366,0.3771765705283977
preprocess,v,chunk,55,2,76,64,0.9889946426128976,0.10490642204890223
preprocess,v,chunk,55,2,76,128,1.0,0.0
preprocess,v,chunk,55,3,98,1,0.24141957137781273,0.8709652281361107
preprocess,v,chunk,55,3,98,2,0.32683927587253214,0.8204637250527703
preprocess,v,chunk,55,3,98,4,0.47342283188688655,0.7256563705453936
preprocess,v,chunk,55,3,98,8,0.5899573128000742,0.6403457559786945
preprocess,v,chunk,55,3,98,16,0.7060047554375904,0.5422132832773553
preprocess,v,chunk,55,3,98,32,0.8382951686401652,0.402125392582755
preprocess,v,chunk,55,3,98,64,0.9565049771328243,0.20855460404214446
preprocess,v,chunk,55,3,98,128,1.0,0.0
preprocess,v,chunk,55,4,52,1,0.2543841899786073,0.8634904805621153
preprocess,v,chunk,55,4,52,2,0.37955984797301767,0.7876802346301336
preprocess,v,chunk,55,4,52,4,0.5466071556196311,0.6733445213116157
preprocess,v,chunk,55,4,52,8,0.6764718796950803,0.5687953237368604
preprocess,v,chunk,55,4,52,16,0.8147043083290813,0.43045986069657965
preprocess,v,chunk,55,4,52,32,0.9404044295165533,0.24412204014272587
preprocess,v,chunk,55,4,52,64,1.0,0.0
preprocess,v,chunk,55,4,52,128,1.0,0.0
preprocess,v,chunk,55,5,214,1,0.12624844851268083,0.934746784689479
preprocess,v,chunk,55,5,214,2,0.23032125276477797,0.8773133688911973
preprocess,v,chunk,55,5,214,4,0.37784823226146347,0.7887659778023749
preprocess,v,chunk,55,5,214,8,0.537028195382618,0.6804203146712934
preprocess,v,chunk,55,5,214,16,0.6815575115992534,0.5643070869666149
preprocess,v,chunk,55,5,214,32,0.7979472841429399,0.4495027428804635
preprocess,v,chunk,55,5,214,64,0.8943166253909943,0.32508979468603083
preprocess,v,chunk,55,5,214,128,0.9678210337885228,0.17938496651469207
preprocess,v,chunk,55,6,121,1,0.17868039962867532,0.9062668483241151
preprocess,v,chunk,55,6,121,2,0.3058348190358489,0.8331657583963417
preprocess,v,chunk,55,6,121,4,0.44540473903051286,0.7447115286938205
preprocess,v,chunk,55,6,121,8,0.6028954720380902,0.6301623028727676
preprocess,v,chunk,55,6,121,16,0.7435996281719087,0.5063599232049188
preprocess,v,chunk,55,6,121,32,0.8500238567143554,0.387267534510246
preprocess,v,chunk,55,6,121,64,0.9461405373636419,0.2320764155108358
preprocess,v,chunk,55,6,121,128,1.0,0.0
preprocess,v,chunk,55,7,301,1,0.09256571650807793,0.9525934513169414
preprocess,v,chunk,55,7,301,2,0.17234625867881617,0.9097547698809739
preprocess,v,chunk,55,7,301,4,0.28183944582111253,0.8474435404077887
preprocess,v,chunk,55,7,301,8,0.4280045205448623,0.7563038274761921
preprocess,v,chunk,55,7,301,16,0.6044232667426056,0.6289489114843863
preprocess,v,chunk,55,7,301,32,0.7704653035799487,0.47909779421330184
preprocess,v,chunk,55,7,301,64,0.898856604748687,0.31803049421606255
preprocess,v,chunk,55,7,301,128,0.9639566625660365,0.18985082942658818
preprocess,v,chunk,55,8,84,1,0.2899613609269839,0.8426379050772734
preprocess,v,chunk,55,8,84,2,0.4343254086739964,0.7521134165310466
preprocess,v,chunk,55,8,84,4,0.5357479989295185,0.6813604046835137
preprocess,v,chunk,55,8,84,8,0.6461926026191408,0.5948171125487726
preprocess,v,chunk,55,8,84,16,0.7514176138437141,0.49858037080924666
preprocess,v,chunk,55,8,84,32,0.8671125531646662,0.36453730513533705
preprocess,v,chunk,55,8,84,64,0.9748476665052097,0.15859487222098415
preprocess,v,chunk,55,8,84,128,1.0,0.0
preprocess,v,chunk,55,9,83,1,0.22695423410296392,0.8792302121157098
preprocess,v,chunk,55,9,83,2,0.3793389881094233,0.7878204185539853
preprocess,v,chunk,55,9,83,4,0.5009926214420757,0.7064045431322794
preprocess,v,chunk,55,9,83,8,0.6255512356985118,0.6119221881101291
preprocess,v,chunk,55,9,83,16,0.7504321370128529,0.499567676083178
preprocess,v,chunk,55,9,83,32,0.8714036055297196,0.3586033943931379
preprocess,v,chunk,55,9,83,64,0.9754555709133661,0.15666661765237003
preprocess,v,chunk,55,9,83,128,1.0,0.0
preprocess,v,chunk,55,10,50,1,0.22097925617984285,0.8826215178773726
preprocess,v,chunk,55,10,50,2,0.2959294251024113,0.8390891340600166
preprocess,v,chunk,55,10,50,4,0.3895202927103459,0.781332008361141
preprocess,v,chunk,55,10,50,8,0.52306087817513,0.6906077916045185
preprocess,v,chunk,55,10,50,16,0.6996080005213491,0.5480802856139335
preprocess,v,chunk,55,10,50,32,0.8943058222046205,0.3251064099573853
preprocess,v,chunk,55,10,50,64,1.0,0.0
preprocess,v,chunk,55,10,50,128,1.0,0.0
preprocess,v,chunk,55,11,92,1,0.17616698798145947,0.9076524731517788
preprocess,v,chunk,55,11,92,2,0.2342612097402709,0.875065020589744
preprocess,v,chunk,55,11,92,4,0.31287107227399574,0.8289324023863491
preprocess,v,chunk,55,11,92,8,0.4293043722188187,0.755443993808397
preprocess,v,chunk,55,11,92,16,0.5833029220018816,0.6455207804541372
preprocess,v,chunk,55,11,92,32,0.7648127222133274,0.4849611095610375
preprocess,v,chunk,55,11,92,64,0.9378949889447422,0.24920877002075545
preprocess,v,chunk,55,11,92,128,1.0,0.0
preprocess,v,head,56,0,1313,1,0.21975938800950523,0.8833122958447339
preprocess,v,head,56,0,1313,2,0.28850610938502347,0.8435009725038712
preprocess,v,head,56,0,1313,4,0.37692070251062676,0.7893537214008516
preprocess,v,head,56,0,1313,8,0.4636745127571588,0.7323424658196745
preprocess,v,head,56,0,1313,16,0.5717248749470561,0.6544273260286002
preprocess,v,head,56,0,1313,32,0.708650658809272,0.5397678586121334
preprocess,v,head,56,0,1313,64,0.8554387732934294,0.38021208122121863
preprocess,v,head,56,0,1313,128,1.0,0.0
preprocess,v,head,56,1,1313,1,0.07083930746278584,0.9639298172259296
preprocess,v,head,56,1,1313,2,0.12046106405268514,0.9378373718013774
preprocess,v,head,56,1,1313,4,0.19686836409578,0.8961761187982081
preprocess,v,head,56,1,1313,8,0.29473061497044967,0.839803182316875
preprocess,v,head,56,1,1313,16,0.4277761683148302,0.7564547783477673
preprocess,v,head,56,1,1313,32,0.6035569197924474,0.6296372608157434
preprocess,v,head,56,1,1313,64,0.7954854263797922,0.452232875430577
preprocess,v,head,56,1,1313,128,1.0,0.0
preprocess,v,head,56,2,1313,1,0.10597964930653331,0.9455264939140874
preprocess,v,head,56,2,1313,2,0.1786023578484068,0.9063099040348137
preprocess,v,head,56,2,1313,4,0.2900150029015773,0.8426060746863997
preprocess,v,head,56,2,1313,8,0.4151794370323476,0.7647356163849389
preprocess,v,head,56,2,1313,16,0.5646464649059882,0.6598132577434405
preprocess,v,head,56,2,1313,32,0.7179447652051898,0.5310887259157459
preprocess,v,head,56,2,1313,64,0.8640999869137838,0.3686461895723544
preprocess,v,head,56,2,1313,128,1.0,0.0
preprocess,v,head,56,3,1313,1,0.06676018467966661,0.9660433816968746
preprocess,v,head,56,3,1313,2,0.12088092489984781,0.9376134998495661
preprocess,v,head,56,3,1313,4,0.1982263523473708,0.8954181412349368
preprocess,v,head,56,3,1313,8,0.3059159140130356,0.8331170902021903
preprocess,v,head,56,3,1313,16,0.4560313637191855,0.7375422945708364
preprocess,v,head,56,3,1313,32,0.6369238165647303,0.6025580332509639
preprocess,v,head,56,3,1313,64,0.8215299438410242,0.4224571648806253
preprocess,v,head,56,3,1313,128,1.0,0.0
preprocess,v,head,56,4,1313,1,0.11015812696644657,0.9433143023582085
preprocess,v,head,56,4,1313,2,0.16204068813710765,0.9154011753667854
preprocess,v,head,56,4,1313,4,0.22717675146091962,0.8791036619984474
preprocess,v,head,56,4,1313,8,0.32052989895591993,0.8242997640689217
preprocess,v,head,56,4,1313,16,0.45047958830517587,0.7412964398233841
preprocess,v,head,56,4,1313,32,0.6247923397646313,0.6125419661014
preprocess,v,head,56,4,1313,64,0.8135693804353814,0.431776122040831
preprocess,v,head,56,4,1313,128,1.0,0.0
preprocess,v,head,56,5,1313,1,0.07480088389741543,0.9618727130460581
preprocess,v,head,56,5,1313,2,0.1380133442311595,0.9284323646711378
preprocess,v,head,56,5,1313,4,0.22549215401364023,0.8800612739953735
preprocess,v,head,56,5,1313,8,0.3356583243732722,0.8150715769959885
preprocess,v,head,56,5,1313,16,0.4767980665701708,0.7233269892861937
preprocess,v,head,56,5,1313,32,0.6479445769300196,0.593342584911938
preprocess,v,head,56,5,1313,64,0.8235706039735208,0.42003499381180043
preprocess,v,head,56,5,1313,128,1.0,0.0
preprocess,v,head,56,6,1313,1,0.06474049384667536,0.9670881584185201
preprocess,v,head,56,6,1313,2,0.12006137334859825,0.9380504392895948
preprocess,v,head,56,6,1313,4,0.18524922129765753,0.9026354627989875
preprocess,v,head,56,6,1313,8,0.27743761929518873,0.850036693740224
preprocess,v,head,56,6,1313,16,0.4082463869947343,0.7692552326798081
preprocess,v,head,56,6,1313,32,0.5903325783110953,0.6400526710270841
preprocess,v,head,56,6,1313,64,0.7953776740624734,0.45235199340505466
preprocess,v,head,56,6,1313,128,1.0,0.0
preprocess,v,head,56,7,1313,1,0.09608900761644007,0.950742337536075
preprocess,v,head,56,7,1313,2,0.16625447720209785,0.9130966667324453
preprocess,v,head,56,7,1313,4,0.25199082788945915,0.8648752349966675
preprocess,v,head,56,7,1313,8,0.36320595020249974,0.7979937655129269
preprocess,v,head,56,7,1313,16,0.5015149006682892,0.7060347720415127
preprocess,v,head,56,7,1313,32,0.6764897568617612,0.5687796085816006
preprocess,v,head,56,7,1313,64,0.8485283853336669,0.3891935439679506
preprocess,v,head,56,7,1313,128,1.0,0.0
preprocess,v,chunk,56,0,50,1,0.12183541814641609,0.9371043601721123
preprocess,v,chunk,56,0,50,2,0.22103902495564623,0.8825876585610938
preprocess,v,chunk,56,0,50,4,0.37532626487907234,0.7903630400777403
preprocess,v,chunk,56,0,50,8,0.5695649866820515,0.6560754631274885
preprocess,v,chunk,56,0,50,16,0.746554768402676,0.5034334430660363
preprocess,v,chunk,56,0,50,32,0.9253894108166946,0.27314938986442094
preprocess,v,chunk,56,0,50,64,1.0,0.0
preprocess,v,chunk,56,0,50,128,1.0,0.0
preprocess,v,chunk,56,1,92,1,0.15295453500229156,0.9203507293405642
preprocess,v,chunk,56,1,92,2,0.26986209368304703,0.8544810742883384
preprocess,v,chunk,56,1,92,4,0.4149620814963289,0.7648777147385529
preprocess,v,chunk,56,1,92,8,0.604567103741664,0.6288345539633903
preprocess,v,chunk,56,1,92,16,0.7457102203380588,0.5042715336621146
preprocess,v,chunk,56,1,92,32,0.8600023617103321,0.3741625826959023
preprocess,v,chunk,56,1,92,64,0.9677496621204963,0.1795837906925447
preprocess,v,chunk,56,1,92,128,1.0,0.0
preprocess,v,chunk,56,2,76,1,0.10132316093718353,0.9479856745029518
preprocess,v,chunk,56,2,76,2,0.19295287586636486,0.8983580155670873
preprocess,v,chunk,56,2,76,4,0.3193503011975293,0.8250149688353968
preprocess,v,chunk,56,2,76,8,0.47964945422676497,0.7213532739048427
preprocess,v,chunk,56,2,76,16,0.6456620931858915,0.5952628888265322
preprocess,v,chunk,56,2,76,32,0.8334503135536977,0.4081049943902945
preprocess,v,chunk,56,2,76,64,0.9854283195738268,0.12071321562353139
preprocess,v,chunk,56,2,76,128,1.0,0.0
preprocess,v,chunk,56,3,98,1,0.12037520613419189,0.9378831451016743
preprocess,v,chunk,56,3,98,2,0.2288687627803707,0.8781407843960041
preprocess,v,chunk,56,3,98,4,0.38314457995456797,0.7854014387849261
preprocess,v,chunk,56,3,98,8,0.5321218353772953,0.6840162020176895
preprocess,v,chunk,56,3,98,16,0.6645601266758292,0.5791717131595524
preprocess,v,chunk,56,3,98,32,0.81431917583098,0.43090697855688065
preprocess,v,chunk,56,3,98,64,0.949641441046256,0.2244071276803479
preprocess,v,chunk,56,3,98,128,1.0,0.0
preprocess,v,chunk,56,4,52,1,0.23108932592179351,0.8768755180059519
preprocess,v,chunk,56,4,52,2,0.3469822516839517,0.8080951356839418
preprocess,v,chunk,56,4,52,4,0.5028523172000724,0.70508700370942
preprocess,v,chunk,56,4,52,8,0.6467413960470141,0.5943556207801739
