source,kind,layer,head,relative_l2,energy
preprocess,k,60,1,0.4714255928993225,0.007403335999697447
preprocess,k,60,2,0.16653886437416077,0.0009298926452174783
preprocess,k,60,3,0.17894697189331055,0.0011305019725114107
preprocess,k,60,4,0.1928151547908783,0.001261135214008391
preprocess,k,60,5,0.7508183717727661,0.016213351860642433
preprocess,k,60,6,0.8576116561889648,0.018019603565335274
preprocess,k,60,7,0.0720248594880104,0.00016169461014214903
preprocess,k,61,0,0.6174273490905762,0.010356356389820576
preprocess,k,61,1,0.4756769835948944,0.0071834237314760685
preprocess,k,61,2,0.1670680195093155,0.0008590310462750494
preprocess,k,61,3,0.16594478487968445,0.000902837491594255
preprocess,k,61,4,0.20392437279224396,0.0013334411196410656
preprocess,k,61,5,0.8669524788856506,0.02314607799053192
preprocess,k,61,6,0.8806098103523254,0.023630382493138313
preprocess,k,61,7,0.07073122262954712,0.00014442316023632884
preprocess,k,62,0,0.5803543329238892,0.012870614416897297
preprocess,k,62,1,0.3952377140522003,0.006436879280954599
preprocess,k,62,2,0.15274301171302795,0.0010147270513698459
preprocess,k,62,3,0.1463720053434372,0.0010686054592952132
preprocess,k,62,4,0.16835664212703705,0.001287555554881692
preprocess,k,62,5,0.6893427968025208,0.01879638060927391
preprocess,k,62,6,0.6896085739135742,0.017057469114661217
preprocess,k,62,7,0.05893181264400482,0.00013659356045536697
preprocess,k,63,0,0.583996593952179,0.01574498414993286
preprocess,k,63,1,0.3595975935459137,0.007356702815741301
preprocess,k,63,2,0.11667212098836899,0.0009674237226136029
preprocess,k,63,3,0.1221001148223877,0.0009646835969761014
preprocess,k,63,4,0.1307796984910965,0.0012904504546895623
preprocess,k,63,5,0.5438774228096008,0.017776411026716232
preprocess,k,63,6,0.48527222871780396,0.013519693166017532
preprocess,k,63,7,0.05497244745492935,0.00020185364701319486
preprocess,v,0,0,7.005647603364196e-06,3.9312078570219455e-07
preprocess,v,0,1,1.2239254374435404e-06,6.190500556613188e-09
preprocess,v,0,2,2.1635482028159458e-07,3.8390701728729937e-10
preprocess,v,0,3,1.5698217339377152e-06,1.8626238329488842e-08
preprocess,v,0,4,0.0,0.0
preprocess,v,0,5,0.0,0.0
preprocess,v,0,6,1.821779369493015e-05,3.1449662856175564e-06
preprocess,v,0,7,3.8431859138654545e-05,1.2582936506078113e-05
preprocess,v,1,0,0.8046126961708069,0.06650174409151077
preprocess,v,1,1,0.5130972266197205,0.007489081937819719
preprocess,v,1,2,0.14505533874034882,0.002427120227366686
preprocess,v,1,3,0.13775977492332458,0.00207072333432734
preprocess,v,1,4,0.12244610488414764,0.0008236312423832715
preprocess,v,1,5,0.06266611069440842,0.00038832047721371055
preprocess,v,1,6,0.06384168565273285,0.000360325095243752
preprocess,v,1,7,0.06331628561019897,0.0003893987159244716
preprocess,v,2,0,0.822537362575531,0.04176866263151169
preprocess,v,2,1,0.5978755950927734,0.007044679950922728
preprocess,v,2,2,0.41497334837913513,0.010338010266423225
preprocess,v,2,3,0.2827248275279999,0.0051280236802995205
preprocess,v,2,4,0.19438494741916656,0.0012014949461445212
preprocess,v,2,5,0.43045517802238464,0.008421987295150757
preprocess,v,2,6,0.23619292676448822,0.0022503926884382963
preprocess,v,2,7,0.07443219423294067,0.0003343639837112278
preprocess,v,3,0,0.7750027179718018,0.045140013098716736
preprocess,v,3,1,0.746251106262207,0.013111543841660023
preprocess,v,3,2,0.30728641152381897,0.006708184257149696
preprocess,v,3,3,0.23555365204811096,0.00426184618845582
preprocess,v,3,4,0.2844488024711609,0.002232812810689211
preprocess,v,3,5,0.3659748136997223,0.006470527965575457
preprocess,v,3,6,0.2088051438331604,0.001674117287620902
preprocess,v,3,7,0.19479605555534363,0.0016158096259459853
preprocess,v,4,0,0.5572304725646973,0.04001103714108467
preprocess,v,4,1,0.7683989405632019,0.013212409801781178
preprocess,v,4,2,0.187537282705307,0.003635305678471923
preprocess,v,4,3,0.2006436586380005,0.003922676667571068
preprocess,v,4,4,0.2713015377521515,0.0018844003789126873
preprocess,v,4,5,0.2841767966747284,0.00407152995467186
preprocess,v,4,6,0.17692679166793823,0.0013586393324658275
preprocess,v,4,7,0.129797101020813,0.0009077801951207221
preprocess,v,5,0,0.6263737678527832,0.04284410923719406
preprocess,v,5,1,0.6410124897956848,0.011781547218561172
preprocess,v,5,2,0.2786979079246521,0.007004478946328163
preprocess,v,5,3,0.15683916211128235,0.0021116093266755342
preprocess,v,5,4,0.2742280960083008,0.0019436334259808064
preprocess,v,5,5,0.2864907383918762,0.00524344714358449
preprocess,v,5,6,0.19002853333950043,0.00136012292932719
preprocess,v,5,7,0.1471201628446579,0.0014348658733069897
preprocess,v,6,0,0.7461901307106018,0.04268990829586983
preprocess,v,6,1,0.6479963660240173,0.017459580674767494
preprocess,v,6,2,0.27186912298202515,0.0044160946272313595
preprocess,v,6,3,0.19555284082889557,0.0028889316599816084
preprocess,v,6,4,0.275565505027771,0.002021838678047061
preprocess,v,6,5,0.3407120704650879,0.004033585544675589
preprocess,v,6,6,0.3184327483177185,0.0022085593082010746
preprocess,v,6,7,0.13606034219264984,0.0005553274531848729
preprocess,v,7,0,0.6328664422035217,0.038583140820264816
preprocess,v,7,1,0.5737288594245911,0.016345350071787834
preprocess,v,7,2,0.14247079193592072,0.0037595978938043118
preprocess,v,7,3,0.13025662302970886,0.0020886508282274008
preprocess,v,7,4,0.3297102451324463,0.0034034510608762503
preprocess,v,7,5,0.20742149651050568,0.002295681042596698
preprocess,v,7,6,0.20001518726348877,0.0016976183978840709
preprocess,v,7,7,0.10967834293842316,0.0008601201698184013
preprocess,v,8,0,0.696070671081543,0.04017195478081703
preprocess,v,8,1,0.528788149356842,0.012524038553237915
preprocess,v,8,2,0.1793263554573059,0.005289596971124411
preprocess,v,8,3,0.13692793250083923,0.0028688518796116114
preprocess,v,8,4,0.23111096024513245,0.0021465839818120003
preprocess,v,8,5,0.2258363664150238,0.002725205384194851
preprocess,v,8,6,0.20467054843902588,0.0014843983808532357
preprocess,v,8,7,0.11087197810411453,0.000739103474188596
preprocess,v,9,0,0.8361281156539917,0.05613124370574951
preprocess,v,9,1,0.501671552658081,0.009348189458251
preprocess,v,9,2,0.2168370634317398,0.003894952591508627
preprocess,v,9,3,0.13468533754348755,0.0017315198201686144
preprocess,v,9,4,0.22073613107204437,0.0014709853567183018
preprocess,v,9,5,0.23103389143943787,0.002144858008250594
preprocess,v,9,6,0.17356745898723602,0.0006886986084282398
preprocess,v,9,7,0.07711827754974365,0.0003210733411833644
preprocess,v,10,0,0.7674335837364197,0.045747365802526474
preprocess,v,10,1,0.5661793947219849,0.011775985360145569
preprocess,v,10,2,0.21057814359664917,0.00481350626796484
preprocess,v,10,3,0.13396792113780975,0.0020091142505407333
preprocess,v,10,4,0.20533213019371033,0.0011674866545945406
preprocess,v,10,5,0.2817537188529968,0.0027288496494293213
preprocess,v,10,6,0.17257645726203918,0.0006269908044487238
preprocess,v,10,7,0.11916203051805496,0.000679445918649435
preprocess,v,11,0,0.9332667589187622,0.046344492584466934
preprocess,v,11,1,0.5674312710762024,0.01568649522960186
preprocess,v,11,2,0.16852621734142303,0.00316429790109396
preprocess,v,11,3,0.17940379679203033,0.002987302839756012
preprocess,v,11,4,0.21421867609024048,0.0014250843087211251
preprocess,v,11,5,0.31266745924949646,0.0017128473846241832
preprocess,v,11,6,0.19442252814769745,0.0005601997836492956
preprocess,v,11,7,0.1012469008564949,0.00040358537808060646
preprocess,v,12,0,0.9275796413421631,0.04539944976568222
preprocess,v,12,1,0.5664898157119751,0.013228945434093475
preprocess,v,12,2,0.20300832390785217,0.003171176416799426
preprocess,v,12,3,0.18054740130901337,0.0026954009663313627
preprocess,v,12,4,0.2291530817747116,0.00240144575946033
preprocess,v,12,5,0.2949250340461731,0.0017013510223478079
preprocess,v,12,6,0.205826073884964,0.000659073528368026
preprocess,v,12,7,0.09557409584522247,0.00038543876144103706
preprocess,v,13,0,0.9462195634841919,0.037101875990629196
preprocess,v,13,1,0.5957265496253967,0.016477486118674278
preprocess,v,13,2,0.19169200956821442,0.003983475733548403
preprocess,v,13,3,0.1629405915737152,0.003825597697868943
preprocess,v,13,4,0.2756989598274231,0.0022320912685245275
preprocess,v,13,5,0.3031359910964966,0.0016400733729824424
preprocess,v,13,6,0.2287372201681137,0.0006174174486659467
preprocess,v,13,7,0.1118537038564682,0.00045409228187054396
preprocess,v,14,0,0.8624361753463745,0.034039534628391266
preprocess,v,14,1,0.5764323472976685,0.01846090704202652
preprocess,v,14,2,0.21515677869319916,0.004069956950843334
preprocess,v,14,3,0.15930108726024628,0.0027641463093459606
preprocess,v,14,4,0.2529964745044708,0.002507514087483287
preprocess,v,14,5,0.2888578474521637,0.0020626774057745934
preprocess,v,14,6,0.2956511080265045,0.0014594787498936057
preprocess,v,14,7,0.1269780844449997,0.0004824734351132065
preprocess,v,15,0,0.8718984127044678,0.03842681646347046
preprocess,v,15,1,0.6151539087295532,0.017159869894385338
preprocess,v,15,2,0.2504296898841858,0.004733349196612835
preprocess,v,15,3,0.1501011848449707,0.0024409417528659105
preprocess,v,15,4,0.2571594715118408,0.0027888978365808725
preprocess,v,15,5,0.36718037724494934,0.003588565159589052
preprocess,v,15,6,0.22146835923194885,0.0009644724195823073
preprocess,v,15,7,0.12471826374530792,0.0005120899877510965
preprocess,v,16,0,0.9537575244903564,0.03513208031654358
preprocess,v,16,1,0.55311518907547,0.018454179167747498
preprocess,v,16,2,0.31517863273620605,0.006735080387443304
preprocess,v,16,3,0.17504911124706268,0.0026017429772764444
preprocess,v,16,4,0.3076916038990021,0.0037384687457233667
preprocess,v,16,5,0.3838613033294678,0.0035994641948491335
preprocess,v,16,6,0.24473318457603455,0.0010724837193265557
preprocess,v,16,7,0.11132240295410156,0.0004177164810243994
preprocess,v,17,0,0.9205517172813416,0.03970155119895935
preprocess,v,17,1,0.6942892670631409,0.015239203348755836
preprocess,v,17,2,0.3434855043888092,0.007550043053925037
preprocess,v,17,3,0.1529155820608139,0.0023910575546324253
preprocess,v,17,4,0.45604458451271057,0.009761630557477474
preprocess,v,17,5,0.2869744598865509,0.0020552307832986116
preprocess,v,17,6,0.24897684156894684,0.0011868213769048452
preprocess,v,17,7,0.10702648758888245,0.00042075011879205704
preprocess,v,18,0,0.9557161927223206,0.03966550529003143
preprocess,v,18,1,0.780361533164978,0.015326458029448986
preprocess,v,18,2,0.4398198127746582,0.007535848766565323
preprocess,v,18,3,0.215737983584404,0.0021035484969615936
preprocess,v,18,4,0.6791961193084717,0.014987118542194366
preprocess,v,18,5,0.4070303440093994,0.002704307436943054
preprocess,v,18,6,0.35655122995376587,0.0016115979524329305
preprocess,v,18,7,0.10477523505687714,0.00034666023566387594
preprocess,v,19,0,1.122232437133789,0.0401485376060009
preprocess,v,19,1,0.6810129284858704,0.012585602700710297
preprocess,v,19,2,0.4728418290615082,0.006633969023823738
preprocess,v,19,3,0.215366929769516,0.0015595320146530867
preprocess,v,19,4,0.5345897078514099,0.01157739944756031
preprocess,v,19,5,0.4683953523635864,0.002785686170682311
preprocess,v,19,6,0.3630540668964386,0.0016036918386816978
preprocess,v,19,7,0.1403815895318985,0.0004377407894935459
preprocess,v,20,0,1.106332778930664,0.0313057117164135
preprocess,v,20,1,0.8360669016838074,0.01688159443438053
preprocess,v,20,2,0.6042789220809937,0.00853855162858963
preprocess,v,20,3,0.23875834047794342,0.001344311167486012
preprocess,v,20,4,0.7392704486846924,0.016142463311553
preprocess,v,20,5,0.5906151533126831,0.0033911471255123615
preprocess,v,20,6,0.4436372220516205,0.002079746685922146
preprocess,v,20,7,0.14130212366580963,0.0003214989264961332
preprocess,v,21,0,1.090019941329956,0.033368319272994995
preprocess,v,21,1,0.7933472394943237,0.014417949132621288
preprocess,v,21,2,0.4188883602619171,0.005244932137429714
preprocess,v,21,3,0.190214142203331,0.0013899178011342883
preprocess,v,21,4,0.6568058133125305,0.012605378404259682
preprocess,v,21,5,0.5215363502502441,0.004583864472806454
preprocess,v,21,6,0.621576189994812,0.005223983898758888
preprocess,v,21,7,0.14324748516082764,0.0005096177919767797
preprocess,v,22,0,0.965594470500946,0.023360058665275574
preprocess,v,22,1,0.7542216777801514,0.01647169701755047
preprocess,v,22,2,0.4112962782382965,0.004820053931325674
preprocess,v,22,3,0.17732758820056915,0.0011082382407039404
preprocess,v,22,4,0.6310980319976807,0.01474461704492569
preprocess,v,22,5,0.5216497778892517,0.004449930973351002
preprocess,v,22,6,0.5494595766067505,0.005991044919937849
preprocess,v,22,7,0.1379869431257248,0.0004395723808556795
preprocess,v,23,0,0.9548045992851257,0.020706599578261375
preprocess,v,23,1,0.7561989426612854,0.014492634683847427
preprocess,v,23,2,0.5383350253105164,0.0057599907740950584
preprocess,v,23,3,0.22154682874679565,0.0010648734169080853
preprocess,v,23,4,0.6419739723205566,0.014822815544903278
preprocess,v,23,5,0.5630218982696533,0.005163984838873148
preprocess,v,23,6,0.6377314925193787,0.007337005343288183
preprocess,v,23,7,0.1444106101989746,0.0003496416029520333
preprocess,v,24,0,1.0628011226654053,0.02421904169023037
preprocess,v,24,1,0.8218750357627869,0.016886914148926735
preprocess,v,24,2,0.38104021549224854,0.004032833501696587
preprocess,v,24,3,0.1738961786031723,0.0010795493144541979
preprocess,v,24,4,0.6123519539833069,0.012040729634463787
preprocess,v,24,5,0.5323671102523804,0.004673690535128117
preprocess,v,24,6,0.6745043396949768,0.007320072036236525
preprocess,v,24,7,0.14023105800151825,0.0004021934582851827
preprocess,v,25,0,1.03950035572052,0.021387528628110886
preprocess,v,25,1,0.7654145956039429,0.015730438753962517
preprocess,v,25,2,0.4293908178806305,0.005423832219094038
preprocess,v,25,3,0.17956703901290894,0.0010977977653965354
preprocess,v,25,4,0.5950072407722473,0.01139161828905344
preprocess,v,25,5,0.5312853455543518,0.005005100276321173
preprocess,v,25,6,0.6562446355819702,0.007974524050951004
preprocess,v,25,7,0.1554671674966812,0.0004524264659266919
preprocess,v,26,0,1.0181012153625488,0.02601528726518154
preprocess,v,26,1,0.7296953797340393,0.014845061115920544
preprocess,v,26,2,0.3485969305038452,0.004267626907676458
preprocess,v,26,3,0.1537838727235794,0.00099349080119282
preprocess,v,26,4,0.5059296488761902,0.009921624325215816
preprocess,v,26,5,0.5119825601577759,0.005041062831878662
preprocess,v,26,6,0.638758659362793,0.007238129619508982
preprocess,v,26,7,0.14184938371181488,0.0004878138715866953
preprocess,v,27,0,0.7924237251281738,0.02247733809053898
preprocess,v,27,1,0.6411498188972473,0.013820202089846134
preprocess,v,27,2,0.31702446937561035,0.005027014296501875
preprocess,v,27,3,0.1535458266735077,0.0012782226549461484
preprocess,v,27,4,0.4479919373989105,0.00897566881030798
preprocess,v,27,5,0.4410173296928406,0.005064527969807386
preprocess,v,27,6,0.6195182800292969,0.00801523681730032
preprocess,v,27,7,0.131653293967247,0.0006135466392152011
preprocess,v,28,0,0.8939400911331177,0.031240226700901985
preprocess,v,28,1,0.6437391638755798,0.01373470388352871
preprocess,v,28,2,0.24926035106182098,0.0034997800830751657
preprocess,v,28,3,0.14501971006393433,0.0011422977549955249
preprocess,v,28,4,0.3480928838253021,0.005937295965850353
preprocess,v,28,5,0.42873042821884155,0.004011358134448528
preprocess,v,28,6,0.5597878694534302,0.006850263103842735
preprocess,v,28,7,0.11767251789569855,0.000491216080263257
preprocess,v,29,0,0.8886551260948181,0.02199261263012886
preprocess,v,29,1,0.6121264100074768,0.012926334515213966
preprocess,v,29,2,0.2697823941707611,0.003805183107033372
preprocess,v,29,3,0.13492344319820404,0.001077562104910612
preprocess,v,29,4,0.34802722930908203,0.006854994222521782
preprocess,v,29,5,0.4244805574417114,0.004851253237575293
preprocess,v,29,6,0.6034062504768372,0.009079525247216225
preprocess,v,29,7,0.12070682644844055,0.0006171505665406585
preprocess,v,30,0,0.6820304989814758,0.021815678104758263
preprocess,v,30,1,0.6485974192619324,0.012497421354055405
preprocess,v,30,2,0.23620294034481049,0.004373724572360516
preprocess,v,30,3,0.1277480125427246,0.0011545253219082952
preprocess,v,30,4,0.39842820167541504,0.00703927967697382
preprocess,v,30,5,0.3899444341659546,0.005354822613298893
preprocess,v,30,6,0.5821890234947205,0.01047750934958458
preprocess,v,30,7,0.11387848109006882,0.0006077286088839173
preprocess,v,31,0,0.855904757976532,0.022360922768712044
preprocess,v,31,1,0.6308198571205139,0.012300566770136356
preprocess,v,31,2,0.2752976417541504,0.0035945940762758255
preprocess,v,31,3,0.14652521908283234,0.00117135897744447
preprocess,v,31,4,0.3735520839691162,0.006808426696807146
preprocess,v,31,5,0.40977582335472107,0.0048086377792060375
preprocess,v,31,6,0.5715314745903015,0.00906146690249443
preprocess,v,31,7,0.20679213106632233,0.0018330658785998821
preprocess,v,32,0,0.806833803653717,0.02983704023063183
preprocess,v,32,1,0.551410436630249,0.011247777380049229
preprocess,v,32,2,0.2241469770669937,0.003589193569496274
preprocess,v,32,3,0.12789344787597656,0.0011632831301540136
preprocess,v,32,4,0.3505364954471588,0.005010050255805254
preprocess,v,32,5,0.3225942552089691,0.0038383505307137966
preprocess,v,32,6,0.479577898979187,0.006896952632814646
preprocess,v,32,7,0.1979038417339325,0.00183123501483351
preprocess,v,33,0,0.9123830199241638,0.046653516590595245
preprocess,v,33,1,0.5457220077514648,0.010413897223770618
preprocess,v,33,2,0.23247873783111572,0.0027568854857236147
preprocess,v,33,3,0.13619622588157654,0.0009512986871413887
preprocess,v,33,4,0.3093191981315613,0.0033906670287251472
preprocess,v,33,5,0.329386442899704,0.0026322603225708008
preprocess,v,33,6,0.4631862938404083,0.003957855515182018
preprocess,v,33,7,0.17690657079219818,0.001468798378482461
preprocess,v,34,0,0.9265360236167908,0.040455471724271774
preprocess,v,34,1,0.7421481013298035,0.014671551994979382
preprocess,v,34,2,0.3487902879714966,0.004503035452216864
preprocess,v,34,3,0.15305475890636444,0.0009669707505963743
preprocess,v,34,4,0.3426632285118103,0.0027770644519478083
preprocess,v,34,5,0.4391787350177765,0.00276742409914732
preprocess,v,34,6,0.5209034085273743,0.0035915314219892025
preprocess,v,34,7,0.3383253514766693,0.0031025728676468134
preprocess,v,35,0,1.061129093170166,0.04201589897274971
preprocess,v,35,1,0.9028187394142151,0.021798446774482727
preprocess,v,35,2,0.3204405903816223,0.003547518514096737
preprocess,v,35,3,0.1594570130109787,0.0009540851460769773
preprocess,v,35,4,0.36340969800949097,0.003112034173682332
preprocess,v,35,5,0.5242105722427368,0.0026795456651598215
preprocess,v,35,6,0.6255216002464294,0.0034085623919963837
preprocess,v,35,7,0.3267773687839508,0.001979141728952527
preprocess,v,36,0,1.1704407930374146,0.03707367554306984
preprocess,v,36,1,0.7726392149925232,0.014340080320835114
preprocess,v,36,2,0.4043560028076172,0.004590295255184174
preprocess,v,36,3,0.1653643399477005,0.001046275720000267
preprocess,v,36,4,0.37123265862464905,0.0036906301975250244
preprocess,v,36,5,0.5323693752288818,0.0036139758303761482
preprocess,v,36,6,0.6493433713912964,0.005274467635899782
preprocess,v,36,7,0.3078445792198181,0.0018557535950094461
preprocess,v,37,0,1.0445280075073242,0.023152461275458336
preprocess,v,37,1,0.8659302592277527,0.014975306577980518
preprocess,v,37,2,0.49268820881843567,0.00631565460935235
preprocess,v,37,3,0.20535893738269806,0.001714908517897129
preprocess,v,37,4,0.4922860562801361,0.0039094784297049046
preprocess,v,37,5,0.6547992825508118,0.004644979722797871
preprocess,v,37,6,0.6665205955505371,0.0056701889261603355
preprocess,v,37,7,0.3416967988014221,0.0017597791738808155
preprocess,v,38,0,1.082340121269226,0.021666191518306732
preprocess,v,38,1,0.9046233296394348,0.014570379629731178
preprocess,v,38,2,0.6275392770767212,0.008035044185817242
preprocess,v,38,3,0.24931737780570984,0.002128409454599023
preprocess,v,38,4,0.5595628023147583,0.005460829474031925
preprocess,v,38,5,0.7739072442054749,0.00602926779538393
preprocess,v,38,6,0.7230508923530579,0.007204513065516949
preprocess,v,38,7,0.37766286730766296,0.001927172765135765
preprocess,v,39,0,1.1255398988723755,0.01655283384025097
preprocess,v,39,1,0.8665099740028381,0.011977223679423332
preprocess,v,39,2,0.5971131920814514,0.006409208290278912
preprocess,v,39,3,0.2501177489757538,0.0014854992041364312
preprocess,v,39,4,0.5157040953636169,0.004146546591073275
preprocess,v,39,5,0.7531533241271973,0.005962457042187452
preprocess,v,39,6,0.7396212220191956,0.007143504451960325
preprocess,v,39,7,0.39912524819374084,0.0018067439086735249
preprocess,v,40,0,1.1788803339004517,0.015733269974589348
preprocess,v,40,1,0.9301983118057251,0.010755239054560661
preprocess,v,40,2,0.7514023780822754,0.008500577881932259
preprocess,v,40,3,0.39928343892097473,0.0028136884793639183
preprocess,v,40,4,0.6262724995613098,0.005778092425316572
preprocess,v,40,5,0.7468165755271912,0.006259128917008638
preprocess,v,40,6,0.7109933495521545,0.006516636814922094
preprocess,v,40,7,0.44325023889541626,0.002218569628894329
preprocess,v,41,0,1.1645755767822266,0.015280166640877724
preprocess,v,41,1,0.9259108304977417,0.009171868674457073
preprocess,v,41,2,0.5923510789871216,0.005698325112462044
preprocess,v,41,3,0.2880600094795227,0.0017172355437651277
preprocess,v,41,4,0.585352897644043,0.004986144136637449
preprocess,v,41,5,0.7363623976707458,0.005050064064562321
preprocess,v,41,6,0.8427470922470093,0.0065973917953670025
preprocess,v,41,7,0.4447619318962097,0.002398868091404438
preprocess,v,42,0,1.2071729898452759,0.01373417116701603
preprocess,v,42,1,0.996749997138977,0.011820656247437
preprocess,v,42,2,0.6628603935241699,0.004856531508266926
preprocess,v,42,3,0.3546302020549774,0.0015100145246833563
preprocess,v,42,4,0.6177931427955627,0.0043008285574615
preprocess,v,42,5,0.8933419585227966,0.006149557419121265
preprocess,v,42,6,0.9561516642570496,0.0053356848657131195
preprocess,v,42,7,0.4176514148712158,0.001758118625730276
preprocess,v,43,0,1.1488251686096191,0.013149535283446312
preprocess,v,43,1,1.0128337144851685,0.009059131145477295
preprocess,v,43,2,0.7029761075973511,0.005018148571252823
preprocess,v,43,3,0.443464994430542,0.0023873751051723957
preprocess,v,43,4,0.697973906993866,0.005010533146560192
preprocess,v,43,5,0.9532704949378967,0.007255640346556902
preprocess,v,43,6,1.0871635675430298,0.006229433696717024
preprocess,v,43,7,0.3989969491958618,0.0013967580161988735
preprocess,v,44,0,1.3702622652053833,0.014428913593292236
preprocess,v,44,1,1.157341718673706,0.011618413962423801
preprocess,v,44,2,0.8379217982292175,0.004997592885047197
preprocess,v,44,3,0.5085262656211853,0.0021276958286762238
preprocess,v,44,4,0.7126283645629883,0.004408882465213537
preprocess,v,44,5,1.2176355123519897,0.00891990028321743
preprocess,v,44,6,1.3792048692703247,0.0075099896639585495
preprocess,v,44,7,0.49220481514930725,0.001435767044313252
preprocess,v,45,0,1.2327879667282104,0.016793418675661087
preprocess,v,45,1,0.9188508987426758,0.008178764022886753
preprocess,v,45,2,0.6761570572853088,0.0042367419227957726
preprocess,v,45,3,0.4163866639137268,0.0022713395301252604
preprocess,v,45,4,0.6428853869438171,0.00365966628305614
preprocess,v,45,5,0.9149098992347717,0.007619289215654135
preprocess,v,45,6,1.0232234001159668,0.005411285441368818
preprocess,v,45,7,0.3562205135822296,0.0011599346762523055
preprocess,v,46,0,1.2353801727294922,0.012977629899978638
preprocess,v,46,1,0.9630513787269592,0.006611264310777187
preprocess,v,46,2,0.7151607871055603,0.0040819370187819
preprocess,v,46,3,0.5824857354164124,0.003406201023608446
preprocess,v,46,4,0.644241452217102,0.003941694274544716
preprocess,v,46,5,1.0401947498321533,0.006269408855587244
preprocess,v,46,6,1.090525507926941,0.006299674976617098
preprocess,v,46,7,0.42579418420791626,0.0016176605131477118
preprocess,v,47,0,1.318997859954834,0.016426779329776764
preprocess,v,47,1,1.0606873035430908,0.010147767141461372
preprocess,v,47,2,0.83799147605896,0.005676437169313431
preprocess,v,47,3,0.5895262956619263,0.0035870997235178947
preprocess,v,47,4,0.5591514110565186,0.003029573941603303
preprocess,v,47,5,1.0850269794464111,0.009023255668580532
preprocess,v,47,6,1.159313678741455,0.009100335650146008
preprocess,v,47,7,0.4049866199493408,0.0012528643710538745
preprocess,v,48,0,1.3037152290344238,0.017067503184080124
preprocess,v,48,1,1.0512052774429321,0.01180353295058012
preprocess,v,48,2,0.761883556842804,0.004226858727633953
preprocess,v,48,3,0.4713510274887085,0.002114549046382308
preprocess,v,48,4,0.557255208492279,0.0021669676061719656
preprocess,v,48,5,1.0294229984283447,0.009848980233073235
preprocess,v,48,6,1.1772550344467163,0.008979295380413532
preprocess,v,48,7,0.3324968218803406,0.0007491883588954806
preprocess,v,49,0,1.2963770627975464,0.014199554920196533
preprocess,v,49,1,1.0400440692901611,0.00946886744350195
preprocess,v,49,2,0.6477166414260864,0.003341329051181674
preprocess,v,49,3,0.47752949595451355,0.0023721870966255665
preprocess,v,49,4,0.5262656211853027,0.002387535758316517
preprocess,v,49,5,1.138060450553894,0.012010887265205383
preprocess,v,49,6,1.15379798412323,0.009577070362865925
preprocess,v,49,7,0.3483411967754364,0.000639691948890686
preprocess,v,50,0,1.1732361316680908,0.014179226942360401
preprocess,v,50,1,0.9597164988517761,0.01017975527793169
preprocess,v,50,2,0.5177470445632935,0.002803447190672159
preprocess,v,50,3,0.4047904908657074,0.0022121041547507048
preprocess,v,50,4,0.4826776087284088,0.0023466364946216345
preprocess,v,50,5,1.154090404510498,0.013016069307923317
preprocess,v,50,6,1.0196088552474976,0.008602241985499859
preprocess,v,50,7,0.29230889678001404,0.0006039637955836952
preprocess,v,51,0,0.9500095248222351,0.010229107923805714
preprocess,v,51,1,0.8577196002006531,0.008189007639884949
preprocess,v,51,2,0.4309254586696625,0.002411546418443322
preprocess,v,51,3,0.36244508624076843,0.0020281944889575243
preprocess,v,51,4,0.4702494442462921,0.0022936570458114147
preprocess,v,51,5,1.0796664953231812,0.014223054982721806
preprocess,v,51,6,1.0075278282165527,0.010116292163729668
preprocess,v,51,7,0.2340070605278015,0.0004756181442644447
preprocess,v,52,0,0.9331887364387512,0.01786390133202076
preprocess,v,52,1,0.8370847105979919,0.009155225940048695
preprocess,v,52,2,0.31535300612449646,0.0022227056324481964
preprocess,v,52,3,0.3256644606590271,0.0019749323837459087
preprocess,v,52,4,0.3153979480266571,0.0017013748874887824
preprocess,v,52,5,0.9517754316329956,0.011690459214150906
preprocess,v,52,6,0.9550348520278931,0.010937655344605446
preprocess,v,52,7,0.19604277610778809,0.0004163785488344729
preprocess,v,53,0,1.0049151182174683,0.012555880472064018
preprocess,v,53,1,0.9021216034889221,0.008421424776315689
preprocess,v,53,2,0.27203643321990967,0.0013797887368127704
preprocess,v,53,3,0.32117995619773865,0.0016742851585149765
preprocess,v,53,4,0.3753301799297333,0.0018853332148864865
preprocess,v,53,5,1.1299529075622559,0.015693651512265205
preprocess,v,53,6,1.0365604162216187,0.01248499471694231
preprocess,v,53,7,0.19852794706821442,0.00029677245765924454
preprocess,v,54,0,0.7243583798408508,0.00939120166003704
preprocess,v,54,1,0.9883568286895752,0.010186217725276947
preprocess,v,54,2,0.19526737928390503,0.0012116864090785384
preprocess,v,54,3,0.29226014018058777,0.0014663271140307188
preprocess,v,54,4,0.3795291483402252,0.0018583090277388692
preprocess,v,54,5,1.0326075553894043,0.018305949866771698
preprocess,v,54,6,1.115189552307129,0.01777913235127926
preprocess,v,54,7,0.13817672431468964,0.00023274276463780552
preprocess,v,55,0,0.8068969249725342,0.009903906844556332
preprocess,v,55,1,0.9515882730484009,0.006897967308759689
preprocess,v,55,2,0.2056208997964859,0.0009886401239782572
preprocess,v,55,3,0.2932904362678528,0.0014184536412358284
preprocess,v,55,4,0.3946433365345001,0.0012814439833164215
preprocess,v,55,5,1.1238957643508911,0.019034236669540405
