Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason
Where was Tyler MacDuff's child educated?,Who is Tyler MacDuff?,Tyler MacDuff is an actor and the father of Dana MacDuff.,"Tyler MacDuff is a producer who was born in Pasadena, California, to the actor Tyler MacDuff and Beverlie May Anderson. He served in the United States Navy and worked as a page at the American Broadcasting Company. He then worked in features and accepted a position as a floor and stage manager with the BBC in Belfast, Northern Ireland. He returned to Hollywood in 1995 to produce films, forming Oakdale Pictures with his brother Brandon R. MacDuff.",False,0.1941747572815534,0.0,预测答案与标准答案在语义上不一致。标准答案指出 Tyler MacDuff 是一名演员，且是 Dana MacDuff 的父亲；而预测答案却称他是一名制片人，且其父亲才是演员 Tyler MacDuff。两者描述的并非同一个人，且预测答案遗漏了标准答案的关键信息。
Where was Tyler MacDuff's child educated?,Where was Dana MacDuff educated?,He graduated from Blair International Baccalaureate School in Pasadena.,Blair International Baccalaureate School in Pasadena,True,0.88,0.0,预测答案“Blair International Baccalaureate School in Pasadena”直接包含了标准答案中的核心信息，即受教育的学校名称和地点。虽然它省略了主语和谓语等句子成分，但在语义上与标准答案完全等价，准确回答了问题。
In which county is Kimbrough Memorial Stadium located?,In which city is Kimbrough Memorial Stadium located?,"Canyon, Texas",Canyon,True,0.8,0.0,"预测答案“Canyon”包含了标准答案“Canyon, Texas”中的核心城市名称信息。在回答地点问题时，省略州名属于措辞上的细微差异，两者在语义上完全等价，准确回答了体育场所在的城市。"
In which county is Kimbrough Memorial Stadium located?,"Which county is Canyon, Texas located in?","Canyon, Texas is located in Randall County.",Randall County,True,0.3636363636363636,0.0,预测答案“Randall County”直接且准确地提供了问题所询问的县名，包含了标准答案的核心关键信息。虽然它没有像标准答案那样使用完整的句子结构，但在语义上与标准答案完全等价，正确回答了问题。
What military overran much of Erich Zakowski's place of birth?,Where was Erich Zakowski born?,Erich Zakowski was born in East Prussia.,25 November 1934 in East Prussia,True,0.39999999999999997,0.0,预测答案中明确包含了“East Prussia”这一关键地点信息，与标准答案的核心语义完全一致。虽然预测答案额外补充了出生日期，但并未改变或掩盖出生地这一核心事实，因此判定为正确回答了问题。
What military overran much of Erich Zakowski's place of birth?,Which military force overran much of East Prussia during World War II?,The Soviet Union overran much of East Prussia during World War II.,Soviet Union,True,0.2666666666666667,0.0,预测答案“Soviet Union”准确包含了标准答案中的核心实体信息，与标准答案在语义上完全等价，正确回答了问题所问的军事力量，符合评估标准。
The 1967 Federation Cup is an instance of this tournament which is named after what organization?,What is the Federation Cup in sports?,The Federation Cup is the premier international team competition in women's tennis. It was launched in 1963 and is the world's largest annual women's international team sports competition in terms of participating nations.,"The Federation Cup is a women's international team competition in tennis, now known as the Fed Cup. It was launched in 1963 and is the world's largest annual women's international team sports competition in terms of the number of nations that compete.",True,0.8533333333333334,0.0,预测答案准确包含了标准答案的所有关键信息，指出它是1963年创办的女子网球国际团体赛事，且是世界上参赛国家最多的年度女子国际团体体育赛事。两者在语义上完全等价，预测答案还额外补充了“现称为Fed Cup”的信息，不影响核心语义的正确性。
The 1967 Federation Cup is an instance of this tournament which is named after what organization?,Which organization is the Federation Cup in women's tennis named after?,The International Tennis Federation (ITF),International Tennis Federation (ITF),True,1.0,1.0,预测答案“International Tennis Federation (ITF)”与标准答案“The International Tennis Federation (ITF)”在语义上完全等价，仅仅是省略了定冠词“The”，这属于措辞上的细微差异，包含了标准答案的所有关键信息，正确回答了问题。
What is another notable work made by the author of Miss Sara Sampson?,What are notable works by Gotthold Ephraim Lessing?,"Notable works by Gotthold Ephraim Lessing include the plays 'Emilia Galotti', a classic bourgeois tragedy, and 'Miss Sara Sampson', considered one of the first bourgeois tragedies.","Emilia Galotti, Miss Sara Sampson",True,0.3902439024390244,0.0,预测答案准确地提取了标准答案中的核心信息，即列出了Gotthold Ephraim Lessing的两部著名作品《Emilia Galotti》和《Miss Sara Sampson》。虽然预测答案省略了关于这两部作品体裁的详细描述，但就“列举著名作品”这一问题本身而言，它已经正确且完整地回答了问题，语义上与标准答案的核心要点保持一致。
What record label is the performer of Almost Made Ya signed to?,Who is the performer of the song Almost Made Ya?,"The performers of the song 'Almost Made Ya' are the duo Ali & Gipp, featuring LeToya Luckett.",Ali & Gipp,True,0.21052631578947367,0.0,预测答案“Ali & Gipp”包含了标准答案中的核心表演者信息。虽然标准答案还提到了客串歌手LeToya Luckett，但在音乐领域，通常以主要艺人作为歌曲的表演者。预测答案准确抓住了最关键的主体信息，在语义上与标准答案的核心内容保持一致，因此判定为正确。
What record label is the performer of Almost Made Ya signed to?,What record label is the duo Ali & Gipp signed to?,Ali & Gipp are signed to Derrty Entertainment and Universal Records.,Universal Records,False,0.15384615384615385,0.0,预测答案仅包含了标准答案中的部分信息。标准答案指出Ali & Gipp签约了Derrty Entertainment和Universal Records两家唱片公司，而预测答案遗漏了Derrty Entertainment这一关键信息，因此未能完整且正确地回答问题。
"According to the agency that published U.S. and World Population Clock, what is the total area in square miles?",Which agency publishes the U.S. and World Population Clock?,The United States Census Bureau publishes the U.S. and World Population Clock.,United States Census Bureau,True,0.5714285714285715,0.0,预测答案“United States Census Bureau”包含了标准答案的核心机构名称，与标准答案在语义上完全等价，准确回答了问题所询问的发布机构，仅省略了定冠词，不影响语义表达。
"According to the agency that published U.S. and World Population Clock, what is the total area in square miles?",What total area in square miles does the United States Census Bureau report?,3.8 million square miles,9.8 million km2,False,0.5,0.0,预测答案的单位是平方公里（km2），而问题明确要求以平方英里为单位。此外，预测答案的数值与标准答案的“3.8 million square miles”不一致，未包含关键信息。
"According to the developer of Topologically Integrated Geographic Encoding and Referencing, what is the total area of Atlantic City in square miles?",What is the total area of Atlantic City in square miles according to TIGER?,The total area of Atlantic City is 17.037 square miles.,"44.125 km2

The reference text mentions ""According to the United States Census Bureau, the city had a total area of 17.037 square miles (44.125 km2)"". This indicates that the total area of Atlantic City, New Jersey is 44.125 square kilometers according to TIGER. However, the question asks for the answer in square miles, so we keep the 17.037 square miles as the correct answer based on the provided information. The TIGER format provides the area in both square miles and square kilometers, but the question specifically asks for the value in square miles.",False,0.1,0.0,预测答案给出的是“44.125 km2”，即平方千米，而问题明确要求以平方英里回答。标准答案为“17.037 square miles”，预测答案的单位与数值均与标准答案不符，因此未能正确回答问题。
Who is the child of Sigrid Eskilsdotter's child?,Who is the child of Sigrid Eskilsdotter?,Christina Gyllenstierna,Christina Gyllenstierna,True,1.0,1.0,预测答案与标准答案完全一致，均为“Christina Gyllenstierna”。预测答案准确且完整地包含了标准答案的关键信息，语义上完全等价，正确地回答了关于Sigrid Eskilsdotter孩子是谁的问题。
Who is the child of Sigrid Eskilsdotter's child?,Who are the children of Christina Gyllenstierna?,Christina Gyllenstierna's children include a daughter (mother of King Gustav Vasa) and a child who was the parent of Sigrid Sture.,"Sigrid Sture, Christina Gyllenstierna",False,0.43243243243243246,0.0,预测答案错误地将Sigrid Sture当成了Christina Gyllenstierna的孩子。根据标准答案，Sigrid Sture只是Christina Gyllenstierna的孙辈，而Christina Gyllenstierna的真正孩子是Sigrid Sture的父母以及瑞典国王古斯塔夫·瓦萨的母亲。因此，预测答案在核心亲属关系上与标准答案完全不符。
Who is the child of the Victim of Romance performer?,Who performed the song 'Victim of Romance'?,Michelle Phillips,Michelle Phillips,True,1.0,1.0,预测答案“Michelle Phillips”与标准答案完全一致，准确包含了标准答案的关键信息，且在语义上完全等价，正确地回答了谁演唱了这首歌曲的问题。
Who is the child of the Victim of Romance performer?,Who is Michelle Phillips' child?,Chynna Phillips,"Michelle Phillips' child is Chifundo ""Mercy"" James, whom she adopted from Malawi.",False,0.2608695652173913,0.0,"预测答案中提到Michelle Phillips的孩子是Chifundo ""Mercy"" James，这与标准答案中的Chynna Phillips完全不符。预测答案未能包含标准答案的关键信息，且二者在语义上并不等价，因此回答是错误的。"
What happened to the Curonians who lived in the area where Erich Zakowski was born?,Where was Erich Zakowski born?,Erich Zakowski was born in East Prussia.,25 November 1934 in East Prussia,True,0.39999999999999997,0.0,预测答案中明确包含了“East Prussia”这一关键地点信息，与标准答案的核心语义完全一致。虽然预测答案额外补充了出生日期，但并未改变或掩盖出生地这一核心事实，因此判定为正确回答了问题。
What happened to the Curonians who lived in the area where Erich Zakowski was born?,Which specific Curonian population historically inhabited East Prussia?,The Curonians who lived in the area around the Curonian Lagoon in East Prussia.,Curonians that remained behind in East Prussia were subsequently expelled by the Soviet Union.,False,0.37500000000000006,0.0,预测答案没有包含标准答案的关键信息。问题询问的是历史上居住在东普鲁士的具体库尔斯人群体，标准答案明确指出是“居住在东普鲁士库尔斯潟湖附近的库尔斯人”，而预测答案只提到了他们后来被苏联驱逐的历史事件，并未回答具体是哪部分人群，两者在语义上并不等价。
What is the competition that the 1965 Federation Cup is part of named after?,What is the 1965 Federation Cup?,"The 1965 Federation Cup was the third edition of the women's international team tennis competition, now known as the Fed Cup. It was held from 15–18 January at the Kooyong Lawn Tennis Club in Melbourne, Australia. Eleven nations participated, and Australia defended their title by defeating the United States in the final.","11 nations participated in the tournament, which was held at the Kooyong Lawn Tennis Club in Melbourne, Australia from 15–18 January. United States and Australia both reached the final for the third consecutive time, and Australia defended their title, defeating United States by winning both of their singles rubbers.",True,0.6666666666666666,0.0,预测答案包含了标准答案中的关键信息，如比赛时间、地点、参赛国家数量以及澳大利亚击败美国夺冠的比赛结果。虽然预测答案未直接提及“1965 Federation Cup”这一名称及其作为第三届赛事的背景，但其语义与标准答案高度一致，准确回答了该赛事的具体情况。
What is the competition that the 1965 Federation Cup is part of named after?,What is the Fed Cup (formerly Federation Cup) tennis competition named after?,The Fed Cup (formerly the Federation Cup) is named in honor of the 50th anniversary of the International Tennis Federation (ITF).,International Tennis Federation (ITF),True,0.33333333333333337,0.0,预测答案“International Tennis Federation (ITF)”准确包含了标准答案中的核心关键信息。虽然预测答案省略了“50周年纪念”这一细节，但它直接且正确地指出了该赛事命名的来源对象，在语义上与标准答案的核心意图保持一致，因此判定为正确回答了问题。
What county was Tim Dubois born in?,Where was Tim Dubois born?,"Tim DuBois was born in Southwest City, Missouri.","Southwest City, Missouri",True,0.46153846153846156,0.0,"预测答案“Southwest City, Missouri”包含了标准答案中的核心地点信息，与标准答案在语义上完全等价。虽然缺少了主语部分，但准确回答了问题所询问的出生地，符合评估标准。"
What county was Tim Dubois born in?,"What county is Southwest City, Missouri located in?","Southwest City is located in McDonald County, Missouri.",McDonald County,True,0.42857142857142855,0.0,预测答案“McDonald County”直接且准确地包含了标准答案中的核心关键信息。虽然它省略了部分重复的上下文词句，但在语义上与标准答案完全等价，正确地回答了问题所询问的县名。
Who is the father of the performer of Qui de noux deux?,Who performed the song 'Qui de nous deux'?,"Matthieu Chedid, in his persona as -M-.",Matthieu Chedid,True,0.6666666666666666,0.0,预测答案“Matthieu Chedid”包含了标准答案中的核心人物信息。虽然它省略了其表演时的艺名“-M-”，但在语义上已经准确回答了是谁演唱了这首歌，符合允许措辞细微差异的评判标准。
What record label did the person who is part of The Bruce Lee Band start?,Who are the members of The Bruce Lee Band?,"The Bruce Lee Band is Mike Park and his backing band, which has included members from Less Than Jake and the Rx Bandits.","Mike Park and his backing band, which has included Less Than Jake and the Rx Bandits.",True,0.7999999999999999,0.0,预测答案包含了标准答案的所有关键信息，明确指出了核心成员Mike Park及其伴奏乐队，并准确提及了曾参与的其他乐队成员来源。两者在语义上完全等价，仅省略了部分不影响句意的修饰词，符合评估标准。
What record label did the person who is part of The Bruce Lee Band start?,What record label did Mike Park start?,Mike Park started the record label Asian Man Records.,Asian Man Records,True,0.36363636363636365,0.0,预测答案“Asian Man Records”直接提供了问题所询问的唱片公司名称，包含了标准答案的核心关键信息。虽然它省略了主语和谓语等修饰性词汇，但在语义上与标准答案完全等价，准确地回答了问题。
Who is the father of the performer of Je dis aime?,Who performed the song 'Je dis aime'?,"The work 'Je dis aime' is a studio album performed by French singer-songwriter Matthieu Chedid, under his persona -M-.",Matthieu Chedid,True,0.37037037037037035,0.0,预测答案“Matthieu Chedid”准确包含了标准答案中的核心关键信息。标准答案指出该作品是由法国创作型歌手Matthieu Chedid演唱的，预测答案直接给出了该表演者的名字，在语义上与标准答案完全一致，正确回答了问题。
Who is the father of the performer of Je dis aime?,Who is the father of Matthieu Chedid?,Louis Chedid,Louis Chedid,True,1.0,1.0,预测答案“Louis Chedid”与标准答案完全一致，准确包含了问题所要求的关键信息，正确回答了Matthieu Chedid的父亲是谁，符合所有判断标准。
Who is the father of the Labo M performer?,What is Labo M?,Labo M is the third studio album by French singer-songwriter Matthieu Chedid (under his persona -M-). It is an all-instrumental work released in 2003.,Labo M is the third studio album by French singer-songwriter Matthieu Chedid in his persona as -M-.,True,0.75,0.0,预测答案准确包含了标准答案的核心信息，即Labo M是法国创作型歌手Matthieu Chedid以-M-身份发行的第三张录音室专辑。虽然预测答案遗漏了“纯器乐作品”和“发行于2003年”这两个补充细节，但就“What is Labo M”这一问题而言，它已经正确回答了该实体的基本定义，语义与标准答案的核心内容保持一致。
Who is the father of the Labo M performer?,Who is the father of French singer-songwriter Matthieu Chedid?,Louis Chedid,Louis Chedid,True,1.0,1.0,预测答案“Louis Chedid”与标准答案“Louis Chedid”完全一致，准确包含了问题所需的关键信息，在语义上完全等价，因此预测答案正确地回答了问题。
Where did the producer of Julius Caesar study or work?,Who is the producer of Julius Caesar?,John Houseman,John Houseman,True,1.0,1.0,预测答案“John Houseman”与标准答案完全一致，包含了标准答案中的所有关键信息，且在语义上完全等价，准确地回答了关于《Julius Caesar》制片人的问题。
Where did the producer of Julius Caesar study or work?,Where did John Houseman study or work?,John Houseman was educated at Clifton College in England and worked in the grain trade in London.,John Houseman was educated in England at Clifton College and worked in the grain trade in London before emigrating to the United States in 1925.,True,0.7346938775510204,0.0,预测答案不仅包含了标准答案中的所有关键信息（在英格兰的克利夫顿学院接受教育以及在伦敦从事粮食贸易），而且在语义上与标准答案完全等价。此外，预测答案补充了其1925年移民美国的时间背景，这并未改变原意，属于合理的细节扩展，因此判断为正确。
What is the competition the 1972 Federation Cup is part of named after?,What is the Federation Cup in sports?,The Federation Cup is the premier international team competition in women's tennis. It was launched in 1963 and is the world's largest annual women's international team sports competition in terms of participating nations.,"The Federation Cup is a women's international team competition in tennis, now known as the Fed Cup. It was launched in 1963 and is the world's largest annual women's international team sports competition in terms of the number of nations that compete.",True,0.8533333333333334,0.0,预测答案准确包含了标准答案的所有关键信息，指出它是1963年创办的女子网球国际团体赛事，且是世界上参赛国家最多的年度女子国际团体体育赛事。两者在语义上完全等价，预测答案还额外补充了“现称为Fed Cup”的信息，不影响核心语义的正确性。
What is the competition the 1972 Federation Cup is part of named after?,What is the Federation Cup in women's tennis named after?,"The Federation Cup was named in honor of the International Tennis Federation (ITF), as it was launched to celebrate the ITF's 50th anniversary.",50th anniversary of the International Tennis Federation (ITF),True,0.5294117647058824,0.0,预测答案明确指出了“International Tennis Federation (ITF)”及其“50th anniversary”，这完全包含了标准答案中关于联合会杯是为了庆祝国际网球联合会成立50周年而命名的核心信息，两者在语义上完全等价，准确回答了问题。
What is the seat of the county where Van Hook Township is located?,In which county is Van Hook Township located?,"Van Hook Township is located in Mountrail County, North Dakota.",Mountrail County,True,0.4,0.0,预测答案“Mountrail County”直接且准确地提供了问题所询问的县名，包含了标准答案的核心关键信息。虽然省略了州名等补充细节，但在语义上与标准答案完全一致，正确回答了问题。
What is the seat of the county where Van Hook Township is located?,"What is the county seat of Mountrail County, North Dakota?","Stanley, North Dakota",Stanley,True,0.4,0.0,"预测答案“Stanley”准确给出了问题所询问的县城名称，包含了标准答案“Stanley, North Dakota”的核心关键信息。虽然省略了州名，但在语境明确的情况下语义完全等价，属于可接受的措辞差异。"
Where did the producer of On Dangerous Ground study or work?,Who produced the film On Dangerous Ground?,John Houseman produced the 1951 film 'On Dangerous Ground'.,John Houseman,True,0.2857142857142857,0.0,预测答案“John Houseman”准确包含了标准答案中的核心关键信息，即该电影的制片人姓名。虽然预测答案省略了关于电影年份和片名的补充描述，但针对“谁制作了这部电影”的提问，它已经给出了正确且直接的回答，语义上与标准答案完全一致。
Where did the producer of On Dangerous Ground study or work?,Where did John Houseman study or work?,John Houseman was educated at Clifton College in England and worked in the grain trade in London.,John Houseman studied in England at Clifton College and worked in the grain trade in London before emigrating to the United States in 1925.,True,0.6666666666666667,0.0,预测答案不仅包含了标准答案中的所有关键信息，即John Houseman在英格兰的克利夫顿学院学习以及在伦敦从事粮食贸易工作，而且语义与标准答案完全等价。此外，预测答案还补充了其1925年移民美国的信息，这并不影响对原问题的正确回答。
