offline_n,online_n,hit_n,jaccard,offline_covered_by_online,online_covered_by_offline,dataset,level,topk,example_id,sub_q_idx,source_chunk_id,online_chunk_ids,offline_doc_ids,offline_available
5,10,3,0.25,0.6,0.3,2wikimqa,chunk,5,61,0,1,1 2 3 4 5 6 7 8 9 10,Q62-Doc4 Q62-Doc3 Q49-Doc8 Q112-Doc7 Q62-Doc9,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,61,0,7,1 2 3 4 5 6 7 8 9 10,Q62-Doc6 Q148-Doc3 Q182-Doc4 Q111-Doc8 Q62-Doc8,1
5,10,4,0.36363636363636365,0.8,0.4,2wikimqa,chunk,5,61,0,10,1 2 3 4 5 6 7 8 9 10,Q62-Doc9 Q62-Doc2 Q62-Doc8 Q62-Doc6 Q184-Doc10,1
5,10,4,0.36363636363636365,0.8,0.4,2wikimqa,chunk,5,61,0,6,1 2 3 4 5 6 7 8 9 10,Q62-Doc7 Q62-Doc2 Q62-Doc9 Q182-Doc4 Q62-Doc10,1
5,10,5,0.5,1.0,0.5,2wikimqa,chunk,5,61,0,3,1 2 3 4 5 6 7 8 9 10,Q62-Doc4 Q62-Doc10 Q62-Doc1 Q62-Doc9 Q62-Doc2,1
5,10,4,0.36363636363636365,0.8,0.4,2wikimqa,chunk,5,61,0,9,1 2 3 4 5 6 7 8 9 10,Q62-Doc10 Q62-Doc6 Q62-Doc2 Q62-Doc8 Q189-Doc3,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,61,0,2,1 2 3 4 5 6 7 8 9 10,Q62-Doc6 Q92-Doc5 Q73-Doc5 Q62-Doc10 Q127-Doc1,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,61,0,5,1 2 3 4 5 6 7 8 9 10,Q19-Doc2 Q46-Doc5 Q62-Doc7 Q21-Doc10 Q62-Doc6,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,61,0,8,1 2 3 4 5 6 7 8 9 10,Q62-Doc2 Q114-Doc2 Q62-Doc10 Q89-Doc10 Q19-Doc2,1
9,10,6,0.46153846153846156,0.6666666666666666,0.6,2wikimqa,chunk,10,61,0,4,1 2 3 4 5 6 7 8 9 10,Q62-Doc1 Q62-Doc3 Q189-Doc3 Q62-Doc9 Q189-Doc1 Q62-Doc8 Q62-Doc6 Q62-Doc2 Q28-Doc8,1
9,10,4,0.26666666666666666,0.4444444444444444,0.4,2wikimqa,chunk,10,61,0,1,1 2 3 4 5 6 7 8 9 10,Q62-Doc4 Q62-Doc3 Q49-Doc8 Q112-Doc7 Q62-Doc9 Q189-Doc3 Q19-Doc4 Q18-Doc9 Q62-Doc6,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,61,0,7,1 2 3 4 5 6 7 8 9 10,Q62-Doc6 Q148-Doc3 Q182-Doc4 Q111-Doc8 Q62-Doc8 Q182-Doc6 Q105-Doc8 Q115-Doc3 Q111-Doc9,1
9,10,5,0.35714285714285715,0.5555555555555556,0.5,2wikimqa,chunk,10,61,0,10,1 2 3 4 5 6 7 8 9 10,Q62-Doc9 Q62-Doc2 Q62-Doc8 Q62-Doc6 Q184-Doc10 Q91-Doc8 Q62-Doc3 Q92-Doc5 Q73-Doc5,1
9,10,5,0.35714285714285715,0.5555555555555556,0.5,2wikimqa,chunk,10,61,0,6,1 2 3 4 5 6 7 8 9 10,Q62-Doc7 Q62-Doc2 Q62-Doc9 Q182-Doc4 Q62-Doc10 Q62-Doc8 Q176-Doc4 Q154-Doc7 Q30-Doc4,1
9,10,7,0.5833333333333334,0.7777777777777778,0.7,2wikimqa,chunk,10,61,0,3,1 2 3 4 5 6 7 8 9 10,Q62-Doc4 Q62-Doc10 Q62-Doc1 Q62-Doc9 Q62-Doc2 Q62-Doc5 Q62-Doc8 Q54-Doc3 Q189-Doc6,1
9,10,5,0.35714285714285715,0.5555555555555556,0.5,2wikimqa,chunk,10,61,0,9,1 2 3 4 5 6 7 8 9 10,Q62-Doc10 Q62-Doc6 Q62-Doc2 Q62-Doc8 Q189-Doc3 Q189-Doc4 Q189-Doc6 Q189-Doc1 Q62-Doc4,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,61,0,2,1 2 3 4 5 6 7 8 9 10,Q62-Doc6 Q92-Doc5 Q73-Doc5 Q62-Doc10 Q127-Doc1 Q125-Doc10 Q44-Doc10 Q35-Doc10 Q24-Doc3,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,61,0,5,1 2 3 4 5 6 7 8 9 10,Q19-Doc2 Q46-Doc5 Q62-Doc7 Q21-Doc10 Q62-Doc6 Q178-Doc4 Q88-Doc3 Q81-Doc2 Q45-Doc9,1
9,10,4,0.26666666666666666,0.4444444444444444,0.4,2wikimqa,chunk,10,61,0,8,1 2 3 4 5 6 7 8 9 10,Q62-Doc2 Q114-Doc2 Q62-Doc10 Q89-Doc10 Q19-Doc2 Q62-Doc9 Q62-Doc6 Q28-Doc7 Q28-Doc8,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,62,0,8,1 2 3 4 5 6 7 8 9 10,Q63-Doc7,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,62,0,4,1 2 3 4 5 6 7 8 9 10,Q63-Doc2,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,62,0,7,1 2 3 4 5 6 7 8 9 10,Q63-Doc1,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,62,0,10,1 2 3 4 5 6 7 8 9 10,Q63-Doc5,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,62,0,6,1 2 3 4 5 6 7 8 9 10,Q63-Doc7,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,62,0,3,1 2 3 4 5 6 7 8 9 10,Q172-Doc1,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,62,0,9,1 2 3 4 5 6 7 8 9 10,Q34-Doc10,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,62,0,2,1 2 3 4 5 6 7 8 9 10,Q195-Doc2,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,62,0,5,1 2 3 4 5 6 7 8 9 10,Q5-Doc1,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,62,0,1,1 2 3 4 5 6 7 8 9 10,Q63-Doc7,1
2,10,2,0.2,1.0,0.2,2wikimqa,chunk,2,62,0,8,1 2 3 4 5 6 7 8 9 10,Q63-Doc7 Q63-Doc1,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,62,0,4,1 2 3 4 5 6 7 8 9 10,Q63-Doc2 Q167-Doc7,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,62,0,7,1 2 3 4 5 6 7 8 9 10,Q63-Doc1 Q42-Doc7,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,62,0,10,1 2 3 4 5 6 7 8 9 10,Q63-Doc5 Q186-Doc4,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,62,0,6,1 2 3 4 5 6 7 8 9 10,Q63-Doc7 Q105-Doc6,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,62,0,3,1 2 3 4 5 6 7 8 9 10,Q172-Doc1 Q60-Doc3,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,62,0,9,1 2 3 4 5 6 7 8 9 10,Q34-Doc10 Q150-Doc9,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,62,0,2,1 2 3 4 5 6 7 8 9 10,Q195-Doc2 Q175-Doc7,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,62,0,5,1 2 3 4 5 6 7 8 9 10,Q5-Doc1 Q5-Doc5,1
2,10,2,0.2,1.0,0.2,2wikimqa,chunk,2,62,0,1,1 2 3 4 5 6 7 8 9 10,Q63-Doc7 Q63-Doc8,1
3,10,3,0.3,1.0,0.3,2wikimqa,chunk,3,62,0,8,1 2 3 4 5 6 7 8 9 10,Q63-Doc7 Q63-Doc1 Q63-Doc6,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,62,0,4,1 2 3 4 5 6 7 8 9 10,Q63-Doc2 Q167-Doc7 Q76-Doc7,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,2wikimqa,chunk,3,62,0,7,1 2 3 4 5 6 7 8 9 10,Q63-Doc1 Q42-Doc7 Q63-Doc8,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,62,0,10,1 2 3 4 5 6 7 8 9 10,Q63-Doc5 Q186-Doc4 Q173-Doc10,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,2wikimqa,chunk,3,62,0,6,1 2 3 4 5 6 7 8 9 10,Q63-Doc7 Q105-Doc6 Q63-Doc8,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,62,0,3,1 2 3 4 5 6 7 8 9 10,Q172-Doc1 Q60-Doc3 Q18-Doc7,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,62,0,9,1 2 3 4 5 6 7 8 9 10,Q34-Doc10 Q150-Doc9 Q145-Doc2,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,62,0,2,1 2 3 4 5 6 7 8 9 10,Q195-Doc2 Q175-Doc7 Q5-Doc4,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,62,0,5,1 2 3 4 5 6 7 8 9 10,Q5-Doc1 Q5-Doc5 Q5-Doc4,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,2wikimqa,chunk,3,62,0,1,1 2 3 4 5 6 7 8 9 10,Q63-Doc7 Q63-Doc8 Q31-Doc6,1
5,10,3,0.25,0.6,0.3,2wikimqa,chunk,5,62,0,8,1 2 3 4 5 6 7 8 9 10,Q63-Doc7 Q63-Doc1 Q63-Doc6 Q75-Doc4 Q108-Doc9,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,62,0,4,1 2 3 4 5 6 7 8 9 10,Q63-Doc2 Q167-Doc7 Q76-Doc7 Q158-Doc5 Q92-Doc7,1
5,10,3,0.25,0.6,0.3,2wikimqa,chunk,5,62,0,7,1 2 3 4 5 6 7 8 9 10,Q63-Doc1 Q42-Doc7 Q63-Doc8 Q63-Doc6 Q175-Doc1,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,62,0,10,1 2 3 4 5 6 7 8 9 10,Q63-Doc5 Q186-Doc4 Q173-Doc10 Q165-Doc1 Q139-Doc7,1
5,10,3,0.25,0.6,0.3,2wikimqa,chunk,5,62,0,6,1 2 3 4 5 6 7 8 9 10,Q63-Doc7 Q105-Doc6 Q63-Doc8 Q5-Doc8 Q63-Doc1,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,62,0,3,1 2 3 4 5 6 7 8 9 10,Q172-Doc1 Q60-Doc3 Q18-Doc7 Q47-Doc7 Q172-Doc8,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,62,0,9,1 2 3 4 5 6 7 8 9 10,Q34-Doc10 Q150-Doc9 Q145-Doc2 Q141-Doc1 Q29-Doc9,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,62,0,2,1 2 3 4 5 6 7 8 9 10,Q195-Doc2 Q175-Doc7 Q5-Doc4 Q75-Doc4 Q31-Doc8,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,62,0,5,1 2 3 4 5 6 7 8 9 10,Q5-Doc1 Q5-Doc5 Q5-Doc4 Q5-Doc8 Q105-Doc6,1
5,10,3,0.25,0.6,0.3,2wikimqa,chunk,5,62,0,1,1 2 3 4 5 6 7 8 9 10,Q63-Doc7 Q63-Doc8 Q31-Doc6 Q63-Doc6 Q151-Doc2,1
9,10,3,0.1875,0.3333333333333333,0.3,2wikimqa,chunk,10,62,0,8,1 2 3 4 5 6 7 8 9 10,Q63-Doc7 Q63-Doc1 Q63-Doc6 Q75-Doc4 Q108-Doc9 Q162-Doc2 Q115-Doc9 Q107-Doc1 Q14-Doc5,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,62,0,4,1 2 3 4 5 6 7 8 9 10,Q63-Doc2 Q167-Doc7 Q76-Doc7 Q158-Doc5 Q92-Doc7 Q8-Doc8 Q5-Doc4 Q75-Doc4 Q6-Doc5,1
9,10,3,0.1875,0.3333333333333333,0.3,2wikimqa,chunk,10,62,0,7,1 2 3 4 5 6 7 8 9 10,Q63-Doc1 Q42-Doc7 Q63-Doc8 Q63-Doc6 Q175-Doc1 Q162-Doc2 Q115-Doc9 Q107-Doc1 Q14-Doc5,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,62,0,10,1 2 3 4 5 6 7 8 9 10,Q63-Doc5 Q186-Doc4 Q173-Doc10 Q165-Doc1 Q139-Doc7 Q130-Doc1 Q44-Doc5 Q35-Doc3 Q24-Doc7,1
9,10,4,0.26666666666666666,0.4444444444444444,0.4,2wikimqa,chunk,10,62,0,6,1 2 3 4 5 6 7 8 9 10,Q63-Doc7 Q105-Doc6 Q63-Doc8 Q5-Doc8 Q63-Doc1 Q105-Doc4 Q108-Doc10 Q63-Doc2 Q14-Doc9,1
9,10,0,0.0,0.0,0.0,2wikimqa,chunk,10,62,0,3,1 2 3 4 5 6 7 8 9 10,Q172-Doc1 Q60-Doc3 Q18-Doc7 Q47-Doc7 Q172-Doc8 Q145-Doc6 Q102-Doc6 Q163-Doc8 Q158-Doc2,1
9,10,0,0.0,0.0,0.0,2wikimqa,chunk,10,62,0,9,1 2 3 4 5 6 7 8 9 10,Q34-Doc10 Q150-Doc9 Q145-Doc2 Q141-Doc1 Q29-Doc9 Q97-Doc4 Q108-Doc1 Q108-Doc2 Q60-Doc5,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,62,0,2,1 2 3 4 5 6 7 8 9 10,Q195-Doc2 Q175-Doc7 Q5-Doc4 Q75-Doc4 Q31-Doc8 Q76-Doc1 Q195-Doc5 Q63-Doc4 Q195-Doc4,1
9,10,0,0.0,0.0,0.0,2wikimqa,chunk,10,62,0,5,1 2 3 4 5 6 7 8 9 10,Q5-Doc1 Q5-Doc5 Q5-Doc4 Q5-Doc8 Q105-Doc6 Q6-Doc1 Q76-Doc7 Q5-Doc10 Q6-Doc8,1
9,10,3,0.1875,0.3333333333333333,0.3,2wikimqa,chunk,10,62,0,1,1 2 3 4 5 6 7 8 9 10,Q63-Doc7 Q63-Doc8 Q31-Doc6 Q63-Doc6 Q151-Doc2 Q89-Doc1 Q77-Doc1 Q75-Doc4 Q150-Doc5,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,63,0,3,1 2 3 4 5 6 7 8 9 10,Q155-Doc10,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,63,0,9,1 2 3 4 5 6 7 8 9 10,Q155-Doc6,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,63,0,6,1 2 3 4 5 6 7 8 9 10,Q64-Doc5,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,63,0,2,1 2 3 4 5 6 7 8 9 10,Q64-Doc1,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,63,0,5,1 2 3 4 5 6 7 8 9 10,Q64-Doc6,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,63,0,8,1 2 3 4 5 6 7 8 9 10,Q143-Doc10,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,63,0,4,1 2 3 4 5 6 7 8 9 10,Q155-Doc9,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,63,0,1,1 2 3 4 5 6 7 8 9 10,Q64-Doc2,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,63,0,7,1 2 3 4 5 6 7 8 9 10,Q143-Doc2,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,63,0,10,1 2 3 4 5 6 7 8 9 10,Q64-Doc6,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,63,0,3,1 2 3 4 5 6 7 8 9 10,Q155-Doc10 Q143-Doc8,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,63,0,9,1 2 3 4 5 6 7 8 9 10,Q155-Doc6 Q143-Doc1,1
2,10,2,0.2,1.0,0.2,2wikimqa,chunk,2,63,0,6,1 2 3 4 5 6 7 8 9 10,Q64-Doc5 Q64-Doc10,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,63,0,2,1 2 3 4 5 6 7 8 9 10,Q64-Doc1 Q143-Doc6,1
2,10,2,0.2,1.0,0.2,2wikimqa,chunk,2,63,0,5,1 2 3 4 5 6 7 8 9 10,Q64-Doc6 Q64-Doc10,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,63,0,8,1 2 3 4 5 6 7 8 9 10,Q143-Doc10 Q72-Doc6,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,63,0,4,1 2 3 4 5 6 7 8 9 10,Q155-Doc9 Q143-Doc9,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,63,0,1,1 2 3 4 5 6 7 8 9 10,Q64-Doc2 Q143-Doc2,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,63,0,7,1 2 3 4 5 6 7 8 9 10,Q143-Doc2 Q72-Doc3,1
2,10,2,0.2,1.0,0.2,2wikimqa,chunk,2,63,0,10,1 2 3 4 5 6 7 8 9 10,Q64-Doc6 Q64-Doc5,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,63,0,3,1 2 3 4 5 6 7 8 9 10,Q155-Doc10 Q143-Doc8 Q72-Doc7,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,63,0,9,1 2 3 4 5 6 7 8 9 10,Q155-Doc6 Q143-Doc1 Q72-Doc8,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,2wikimqa,chunk,3,63,0,6,1 2 3 4 5 6 7 8 9 10,Q64-Doc5 Q64-Doc10 Q43-Doc2,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,63,0,2,1 2 3 4 5 6 7 8 9 10,Q64-Doc1 Q143-Doc6 Q72-Doc2,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,2wikimqa,chunk,3,63,0,5,1 2 3 4 5 6 7 8 9 10,Q64-Doc6 Q64-Doc10 Q166-Doc7,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,63,0,8,1 2 3 4 5 6 7 8 9 10,Q143-Doc10 Q72-Doc6 Q61-Doc1,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,63,0,4,1 2 3 4 5 6 7 8 9 10,Q155-Doc9 Q143-Doc9 Q72-Doc5,1
3,10,1,0.08333333333333333,0.3333333333333333,0.1,2wikimqa,chunk,3,63,0,1,1 2 3 4 5 6 7 8 9 10,Q64-Doc2 Q143-Doc2 Q72-Doc3,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,63,0,7,1 2 3 4 5 6 7 8 9 10,Q143-Doc2 Q72-Doc3 Q33-Doc5,1
3,10,2,0.18181818181818182,0.6666666666666666,0.2,2wikimqa,chunk,3,63,0,10,1 2 3 4 5 6 7 8 9 10,Q64-Doc6 Q64-Doc5 Q61-Doc8,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,63,0,3,1 2 3 4 5 6 7 8 9 10,Q155-Doc10 Q143-Doc8 Q72-Doc7 Q43-Doc8 Q72-Doc10,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,63,0,9,1 2 3 4 5 6 7 8 9 10,Q155-Doc6 Q143-Doc1 Q72-Doc8 Q33-Doc1 Q27-Doc9,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,63,0,6,1 2 3 4 5 6 7 8 9 10,Q64-Doc5 Q64-Doc10 Q43-Doc2 Q181-Doc8 Q143-Doc6,1
5,10,1,0.07142857142857142,0.2,0.1,2wikimqa,chunk,5,63,0,2,1 2 3 4 5 6 7 8 9 10,Q64-Doc1 Q143-Doc6 Q72-Doc2 Q181-Doc8 Q43-Doc4,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,63,0,5,1 2 3 4 5 6 7 8 9 10,Q64-Doc6 Q64-Doc10 Q166-Doc7 Q9-Doc6 Q143-Doc6,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,63,0,8,1 2 3 4 5 6 7 8 9 10,Q143-Doc10 Q72-Doc6 Q61-Doc1 Q33-Doc4 Q101-Doc10,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,63,0,4,1 2 3 4 5 6 7 8 9 10,Q155-Doc9 Q143-Doc9 Q72-Doc5 Q33-Doc3 Q143-Doc6,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,63,0,1,1 2 3 4 5 6 7 8 9 10,Q64-Doc2 Q143-Doc2 Q72-Doc3 Q64-Doc7 Q174-Doc4,1
5,10,0,0.0,0.0,0.0,2wikimqa,chunk,5,63,0,7,1 2 3 4 5 6 7 8 9 10,Q143-Doc2 Q72-Doc3 Q33-Doc5 Q33-Doc6 Q33-Doc8,1
5,10,2,0.15384615384615385,0.4,0.2,2wikimqa,chunk,5,63,0,10,1 2 3 4 5 6 7 8 9 10,Q64-Doc6 Q64-Doc5 Q61-Doc8 Q96-Doc1 Q143-Doc7,1
9,10,0,0.0,0.0,0.0,2wikimqa,chunk,10,63,0,3,1 2 3 4 5 6 7 8 9 10,Q155-Doc10 Q143-Doc8 Q72-Doc7 Q43-Doc8 Q72-Doc10 Q114-Doc8 Q154-Doc8 Q155-Doc5 Q111-Doc9,1
9,10,0,0.0,0.0,0.0,2wikimqa,chunk,10,63,0,9,1 2 3 4 5 6 7 8 9 10,Q155-Doc6 Q143-Doc1 Q72-Doc8 Q33-Doc1 Q27-Doc9 Q155-Doc5 Q20-Doc8 Q155-Doc7 Q143-Doc9,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,63,0,6,1 2 3 4 5 6 7 8 9 10,Q64-Doc5 Q64-Doc10 Q43-Doc2 Q181-Doc8 Q143-Doc6 Q72-Doc2 Q22-Doc2 Q33-Doc8 Q43-Doc3,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,63,0,2,1 2 3 4 5 6 7 8 9 10,Q64-Doc1 Q143-Doc6 Q72-Doc2 Q181-Doc8 Q43-Doc4 Q149-Doc10 Q111-Doc8 Q143-Doc2 Q72-Doc3,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,63,0,5,1 2 3 4 5 6 7 8 9 10,Q64-Doc6 Q64-Doc10 Q166-Doc7 Q9-Doc6 Q143-Doc6 Q72-Doc2 Q22-Doc10 Q43-Doc2 Q147-Doc8,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,63,0,8,1 2 3 4 5 6 7 8 9 10,Q143-Doc10 Q72-Doc6 Q61-Doc1 Q33-Doc4 Q101-Doc10 Q181-Doc7 Q143-Doc2 Q72-Doc3 Q64-Doc7,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,63,0,4,1 2 3 4 5 6 7 8 9 10,Q155-Doc9 Q143-Doc9 Q72-Doc5 Q33-Doc3 Q143-Doc6 Q72-Doc2 Q143-Doc1 Q72-Doc8 Q64-Doc9,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,63,0,1,1 2 3 4 5 6 7 8 9 10,Q64-Doc2 Q143-Doc2 Q72-Doc3 Q64-Doc7 Q174-Doc4 Q22-Doc10 Q33-Doc6 Q96-Doc8 Q183-Doc6,1
9,10,1,0.05555555555555555,0.1111111111111111,0.1,2wikimqa,chunk,10,63,0,7,1 2 3 4 5 6 7 8 9 10,Q143-Doc2 Q72-Doc3 Q33-Doc5 Q33-Doc6 Q33-Doc8 Q64-Doc1 Q166-Doc1 Q9-Doc1 Q96-Doc8,1
9,10,2,0.11764705882352941,0.2222222222222222,0.2,2wikimqa,chunk,10,63,0,10,1 2 3 4 5 6 7 8 9 10,Q64-Doc6 Q64-Doc5 Q61-Doc8 Q96-Doc1 Q143-Doc7 Q166-Doc7 Q9-Doc6 Q43-Doc3 Q22-Doc10,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,64,0,5,1 2 3 4 5 6 7 8 9 10,Q191-Doc4,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,64,0,1,1 2 3 4 5 6 7 8 9 10,Q65-Doc2,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,64,0,4,1 2 3 4 5 6 7 8 9 10,Q65-Doc9,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,64,0,7,1 2 3 4 5 6 7 8 9 10,Q92-Doc9,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,64,0,10,1 2 3 4 5 6 7 8 9 10,Q156-Doc8,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,64,0,6,1 2 3 4 5 6 7 8 9 10,Q115-Doc3,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,64,0,3,1 2 3 4 5 6 7 8 9 10,Q158-Doc3,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,64,0,9,1 2 3 4 5 6 7 8 9 10,Q65-Doc4,1
1,10,1,0.1,1.0,0.1,2wikimqa,chunk,1,64,0,2,1 2 3 4 5 6 7 8 9 10,Q65-Doc1,1
1,10,0,0.0,0.0,0.0,2wikimqa,chunk,1,64,0,8,1 2 3 4 5 6 7 8 9 10,Q112-Doc1,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,64,0,5,1 2 3 4 5 6 7 8 9 10,Q191-Doc4 Q188-Doc4,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,64,0,1,1 2 3 4 5 6 7 8 9 10,Q65-Doc2 Q76-Doc5,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,64,0,4,1 2 3 4 5 6 7 8 9 10,Q65-Doc9 Q69-Doc7,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,64,0,7,1 2 3 4 5 6 7 8 9 10,Q92-Doc9 Q128-Doc3,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,64,0,10,1 2 3 4 5 6 7 8 9 10,Q156-Doc8 Q156-Doc5,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,64,0,6,1 2 3 4 5 6 7 8 9 10,Q115-Doc3 Q182-Doc6,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,64,0,3,1 2 3 4 5 6 7 8 9 10,Q158-Doc3 Q92-Doc4,1
2,10,2,0.2,1.0,0.2,2wikimqa,chunk,2,64,0,9,1 2 3 4 5 6 7 8 9 10,Q65-Doc4 Q65-Doc5,1
2,10,1,0.09090909090909091,0.5,0.1,2wikimqa,chunk,2,64,0,2,1 2 3 4 5 6 7 8 9 10,Q65-Doc1 Q76-Doc5,1
2,10,0,0.0,0.0,0.0,2wikimqa,chunk,2,64,0,8,1 2 3 4 5 6 7 8 9 10,Q112-Doc1 Q183-Doc3,1
3,10,0,0.0,0.0,0.0,2wikimqa,chunk,3,64,0,5,1 2 3 4 5 6 7 8 9 10,Q191-Doc4 Q188-Doc4 Q177-Doc6,1
