offline_n,online_n,hit_n,jaccard,offline_covered_by_online,online_covered_by_offline,dataset,level,topk,example_id,sub_q_idx,online_chunk_ids,available_online_chunks,total_online_chunks,offline_available_ratio
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,77,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,78,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,78,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,78,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,78,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,78,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,79,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,79,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,79,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,79,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,79,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,80,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,80,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,80,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,80,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,80,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,81,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,81,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,81,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,81,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,81,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,82,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,82,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,82,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,82,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,82,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,83,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,83,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,83,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,83,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,83,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,84,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,84,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,84,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,84,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,84,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,85,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,85,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,85,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,85,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,85,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,86,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,86,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,86,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,86,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,86,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,87,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,87,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,87,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,87,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,87,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,88,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,88,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,88,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,88,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,88,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,89,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,89,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,89,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,89,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,89,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,90,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,90,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,90,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,90,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,90,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,91,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,91,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,91,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,91,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,91,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,92,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,92,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,92,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,92,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,92,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,93,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,93,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,93,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,93,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,93,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,94,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,94,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,94,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,94,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,94,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,95,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,95,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,95,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,95,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,95,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,96,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,96,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,96,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,96,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,96,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,97,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,97,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,97,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,97,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,97,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,98,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,98,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,98,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,98,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,98,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,99,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,99,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,99,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,99,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,99,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,100,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,100,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,100,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,100,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,100,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,101,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,101,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,101,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,101,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,101,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,102,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,102,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,102,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,102,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,102,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,103,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,103,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,103,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,103,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,103,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,104,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,104,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,104,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,104,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,104,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,105,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,105,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,105,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,105,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,105,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,106,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,106,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,106,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,106,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,106,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,107,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,107,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,107,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,107,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,107,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,108,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,108,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,108,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,108,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,108,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,109,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,109,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,109,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,109,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,109,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,110,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,110,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,110,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,110,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,110,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,111,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,111,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,111,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,111,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,111,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,112,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,112,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,112,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,112,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,112,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,113,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,113,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,113,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,113,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,113,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,114,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,114,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,114,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,114,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,114,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,115,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,115,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,115,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,115,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,115,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,116,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,116,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,116,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,116,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,116,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,117,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,117,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,117,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,117,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,117,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,118,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,118,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,118,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,118,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,118,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,119,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,119,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,119,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,119,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,119,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,120,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,120,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,120,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,120,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,10,120,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,1,121,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,2,121,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,3,121,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
0,10,0,0.0,0.0,0.0,triviaqa,sub_question,5,121,0,1 2 3 4 5 6 7 8 9 10,0,10,0.0
