example_id,sub_question_id,selector,rate,ground_truth,predicted,f1,em,selected_tokens,question,glm_correct,glm_reason
59,0,fusionrag_qk,0.15,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.","Valerie Hobson, Leslie Perrins and Robert Cochran",0.8387096774193548,0.0,192,Who starred in the movie No Escape?,1,"预测答案包含了标准答案中的全部核心人物信息，即Valerie Hobson, Leslie Perrins和Robert Cochran。虽然缺少了“starred in the movie No Escape”等修饰性文字，但语义上与标准答案完全等价，准确回答了问题。"
59,0,draft_selected_set,0.15,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.","Valerie Hobson, Leslie Perrins and Robert Cochran",0.8387096774193548,0.0,192,Who starred in the movie No Escape?,1,"预测答案包含了标准答案中的全部核心人物信息，即Valerie Hobson, Leslie Perrins和Robert Cochran。虽然缺少了“starred in the movie No Escape”等修饰性文字，但语义上与标准答案完全等价，准确回答了问题。"
59,1,oracle_full_attention,0.15,Valerie Hobson was married to John Profumo.,"user
Answer: There is no information provided about any marriages among Valerie Hobson, Leslie Perrins, or Robert Cochran in the given documents.",0,0.0,158,"Which of the actors from No Escape (Valerie Hobson, Leslie Perrins, or Robert Cochran) was married and to whom?",0,预测答案表示没有关于这些演员婚姻的信息，未能包含标准答案中的关键信息（Valerie Hobson嫁给了John Profumo），因此未能正确回答问题。
59,1,fusionrag_qk,0.15,Valerie Hobson was married to John Profumo.,"user
Answer: Valerie Hobson was married to John Profumo.",0,0.0,158,"Which of the actors from No Escape (Valerie Hobson, Leslie Perrins, or Robert Cochran) was married and to whom?",1,预测答案明确指出了演员Valerie Hobson以及她结婚的对象John Profumo，包含了标准答案的所有关键信息，语义完全一致，正确回答了问题。
59,1,draft_selected_set,0.15,Valerie Hobson was married to John Profumo.,Valerie Hobson was married to former British government minister John Profumo.,0.8181818181818181,0.0,158,"Which of the actors from No Escape (Valerie Hobson, Leslie Perrins, or Robert Cochran) was married and to whom?",1,预测答案包含了标准答案的核心实体信息，指出了Valerie Hobson嫁给了John Profumo。虽然增加了“former British government minister”这一修饰语，但语义上与标准答案完全等价，准确回答了问题。
60,0,oracle_full_attention,0.15,Chiang Ching-kuo,Chiang Ching-kuo,1.0,1.0,184,Who is the father of Chian Hsiao-chang?,1,预测答案与标准答案完全一致，均为“Chiang Ching-kuo”，准确包含了核心实体信息，正确回答了关于Chian Hsiao-chang父亲是谁的问题。
60,0,fusionrag_qk,0.15,Chiang Ching-kuo,Chiang Ching-kuo,1.0,1.0,184,Who is the father of Chian Hsiao-chang?,1,预测答案与标准答案完全一致，均为“Chiang Ching-kuo”，准确包含了核心实体信息，正确回答了关于Chian Hsiao-chang父亲是谁的问题。
60,0,draft_selected_set,0.15,Chiang Ching-kuo,Chiang Ching-kuo,1.0,1.0,184,Who is the father of Chian Hsiao-chang?,1,预测答案与标准答案完全一致，均为“Chiang Ching-kuo”，准确包含了核心实体信息，正确回答了关于Chian Hsiao-chang父亲是谁的问题。
60,1,oracle_full_attention,0.15,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-chang, Chiang Hsiao-wen, Chiang Hsiao-wen, Chiang Hsiao-wen, Chiang Hsiao-wen, Chiang Hsiao-wen, Chiang Hsiao-wen",0.435483870967742,0.0,294,What are all the children of Chiang Ching-kuo?,0,预测答案不仅遗漏了标准答案中的绝大多数核心实体（如Chiang Hsiao-chang、Chiang Hsiao-wu、Chiang Hsiao-yung、Winston Chang和John Chiang），还错误地将Chiang Hsiao-wen重复了多次，完全没有正确回答出蒋经国所有子女的信息。
60,1,fusionrag_qk,0.15,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-wen's younger brother Chiang Hsiao-wu, Chiang Hsiao-wen's younger sister Chiang Hsiao-chang, Chiang Hsiao-wen's younger brothers Chiang Hsiao-yung, Ch",0.48000000000000004,0.0,294,What are all the children of Chiang Ching-kuo?,0,预测答案不仅被截断，还遗漏了标准答案中的核心实体（Winston Chang和John Chiang），且未包含全部关键信息，因此不正确。
60,1,draft_selected_set,0.15,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-wen's younger sister Hsiao-chang, Chiang Hsiao-wen's two younger brothers Hsiao-wu and Hsiao-yung, Chiang Hsiao-wen's half-brothers Winston Chang and John",0.5238095238095238,0.0,294,What are all the children of Chiang Ching-kuo?,0,预测答案虽然列出了所有子女的名字，但存在一个严重的语义错误。标准答案指出Winston Chang和John Chiang是蒋经国的“half-brothers”（同父异母的兄弟），而预测答案却称他们为“Chiang Hsiao-wen's half-brothers”（蒋孝文的同父异母兄弟）。由于关系归属错误，预测答案在语义上与标准答案不等价，因此判断为错误。
63,0,oracle_full_attention,0.15,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",1.0,1.0,220,Where was Snappy Tomato Pizza founded?,1,"预测答案与标准答案完全一致，都明确指出了Snappy Tomato Pizza的成立地点为Fort Mitchell, Kentucky，包含了所有关键信息，语义完全等价。"
63,0,fusionrag_qk,0.15,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",1.0,1.0,220,Where was Snappy Tomato Pizza founded?,1,"预测答案与标准答案完全一致，都明确指出了Snappy Tomato Pizza的成立地点为Fort Mitchell, Kentucky，包含了所有关键信息，语义完全等价。"
63,0,draft_selected_set,0.15,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",1.0,1.0,220,Where was Snappy Tomato Pizza founded?,1,"预测答案与标准答案完全一致，都明确指出了Snappy Tomato Pizza的成立地点为Fort Mitchell, Kentucky，包含了所有关键信息，语义完全等价。"
63,1,oracle_full_attention,0.15,Kenton County,Kenton County,1.0,1.0,125,"Which county is Fort Mitchell, Kentucky located in?",1,"预测答案“Kenton County”与标准答案完全一致，准确包含了问题所询问的核心实体信息，正确回答了Fort Mitchell, Kentucky所在的县。"
63,1,fusionrag_qk,0.15,Kenton County,Kenton County,1.0,1.0,125,"Which county is Fort Mitchell, Kentucky located in?",1,"预测答案“Kenton County”与标准答案完全一致，准确包含了问题所询问的核心实体信息，正确回答了Fort Mitchell, Kentucky所在的县。"
63,1,draft_selected_set,0.15,Kenton County,Kenton County,1.0,1.0,125,"Which county is Fort Mitchell, Kentucky located in?",1,"预测答案“Kenton County”与标准答案完全一致，准确包含了问题所询问的核心实体信息，正确回答了Fort Mitchell, Kentucky所在的县。"
64,0,oracle_full_attention,0.15,The United States Naval Institute,United States Naval Institute,1.0,1.0,136,Who is the publisher of In the Shadow of Greatness?,1,预测答案“United States Naval Institute”与标准答案“The United States Naval Institute”在语义上完全等价，仅缺少了定冠词“The”，属于措辞上的细微差异，包含了核心实体信息，正确回答了问题。
64,0,fusionrag_qk,0.15,The United States Naval Institute,United States Naval Institute,1.0,1.0,136,Who is the publisher of In the Shadow of Greatness?,1,预测答案“United States Naval Institute”与标准答案“The United States Naval Institute”在语义上完全等价，仅缺少了定冠词“The”，属于措辞上的细微差异，包含了核心实体信息，正确回答了问题。
64,0,draft_selected_set,0.15,The United States Naval Institute,United States Naval Institute,1.0,1.0,136,Who is the publisher of In the Shadow of Greatness?,1,预测答案“United States Naval Institute”与标准答案“The United States Naval Institute”在语义上完全等价，仅缺少了定冠词“The”，属于措辞上的细微差异，包含了核心实体信息，正确回答了问题。
64,1,oracle_full_attention,0.15,"Annapolis, Maryland","Annapolis, Maryland",1.0,1.0,164,Where are the headquarters of the United States Naval Institute located?,1,"预测答案与标准答案完全一致，均为“Annapolis, Maryland”，准确包含了问题所询问的美国海军学会总部所在地的核心地理位置信息，语义完全等价。"
64,1,fusionrag_qk,0.15,"Annapolis, Maryland","Annapolis, Maryland",1.0,1.0,164,Where are the headquarters of the United States Naval Institute located?,1,"预测答案与标准答案完全一致，均为“Annapolis, Maryland”，准确包含了问题所询问的美国海军学会总部所在地的核心地理位置信息，语义完全等价。"
64,1,draft_selected_set,0.15,"Annapolis, Maryland","Annapolis, Maryland",1.0,1.0,164,Where are the headquarters of the United States Naval Institute located?,1,"预测答案与标准答案完全一致，均为“Annapolis, Maryland”，准确包含了问题所询问的美国海军学会总部所在地的核心地理位置信息，语义完全等价。"
66,0,oracle_full_attention,0.15,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,0.4347826086956522,0.0,234,Who was the socialist candidate in the 1912 US presidential election?,1,预测答案“Eugene V. Debs”准确包含了标准答案的核心实体信息，直接且正确地回答了1912年美国总统选举中的社会党候选人是 whom，语义上与标准答案完全等价。
66,0,fusionrag_qk,0.15,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,0.4347826086956522,0.0,234,Who was the socialist candidate in the 1912 US presidential election?,1,预测答案“Eugene V. Debs”准确包含了标准答案的核心实体信息，直接且正确地回答了1912年美国总统选举中的社会党候选人是 whom，语义上与标准答案完全等价。
66,0,draft_selected_set,0.15,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,0.4347826086956522,0.0,234,Who was the socialist candidate in the 1912 US presidential election?,1,预测答案“Eugene V. Debs”准确包含了标准答案的核心实体信息，直接且正确地回答了1912年美国总统选举中的社会党候选人是 whom，语义上与标准答案完全等价。
68,0,oracle_full_attention,0.15,"Lloyd Dane was born in Eldon, Missouri.","Eldon, Missouri",0.3636363636363636,0.0,153,Where was Lloyd Dane born?,1,"预测答案“Eldon, Missouri”包含了标准答案中的核心地点信息，虽然省略了主语和谓语，但在语义上与标准答案完全等价，准确回答了问题。"
68,0,fusionrag_qk,0.15,"Lloyd Dane was born in Eldon, Missouri.","Eldon, Missouri",0.3636363636363636,0.0,153,Where was Lloyd Dane born?,1,"预测答案“Eldon, Missouri”包含了标准答案中的核心地点信息，虽然省略了主语和谓语，但在语义上与标准答案完全等价，准确回答了问题。"
68,0,draft_selected_set,0.15,"Lloyd Dane was born in Eldon, Missouri.","Eldon, Missouri",0.3636363636363636,0.0,153,Where was Lloyd Dane born?,1,"预测答案“Eldon, Missouri”包含了标准答案中的核心地点信息，虽然省略了主语和谓语，但在语义上与标准答案完全等价，准确回答了问题。"
68,1,oracle_full_attention,0.15,Miller County,Miller County,1.0,1.0,157,"Which county does Eldon, Missouri belong to?",1,"预测答案与标准答案完全一致，均明确指出了Eldon, Missouri所属的县为Miller County，准确包含了核心实体信息，正确回答了问题。"
68,1,fusionrag_qk,0.15,Miller County,Miller County,1.0,1.0,157,"Which county does Eldon, Missouri belong to?",1,"预测答案与标准答案完全一致，均明确指出了Eldon, Missouri所属的县为Miller County，准确包含了核心实体信息，正确回答了问题。"
68,1,draft_selected_set,0.15,Miller County,Miller County,1.0,1.0,157,"Which county does Eldon, Missouri belong to?",1,"预测答案与标准答案完全一致，均明确指出了Eldon, Missouri所属的县为Miller County，准确包含了核心实体信息，正确回答了问题。"
71,0,oracle_full_attention,0.15,Annelid larvae live like plankton.,elateriform,0,0.0,243,What creature do annelid larvae live like?,0,预测答案“elateriform”描述的是一种特定的幼虫形态（通常用于甲虫），而标准答案明确指出环节动物幼虫像“plankton”（浮游生物）一样生活。两者在语义上完全不同，预测答案未包含标准答案的核心信息。
71,0,fusionrag_qk,0.15,Annelid larvae live like plankton.,elateriform,0,0.0,243,What creature do annelid larvae live like?,0,预测答案“elateriform”描述的是一种特定的幼虫形态（通常用于甲虫），而标准答案明确指出环节动物幼虫像“plankton”（浮游生物）一样生活。两者在语义上完全不同，预测答案未包含标准答案的核心信息。
71,0,draft_selected_set,0.15,Annelid larvae live like plankton.,elateriform,0,0.0,243,What creature do annelid larvae live like?,0,预测答案“elateriform”描述的是一种特定的幼虫形态（通常用于甲虫），而标准答案明确指出环节动物幼虫像“plankton”（浮游生物）一样生活。两者在语义上完全不同，预测答案未包含标准答案的核心信息。
71,1,oracle_full_attention,0.15,Plankton,Mr. Krabs,0,0.0,333,Which character in Spongebob Squarepants has the same name as the creature that annelid larvae live like (plankton)?,0,预测答案“Mr. Krabs”与标准答案“Plankton”完全不同。问题询问的是与环节动物幼虫浮游生物同名的角色，正确答案应为“Plankton”，而“Mr. Krabs”是另一个不同的角色，未包含核心实体，因此判断为错误。
71,1,fusionrag_qk,0.15,Plankton,Plankton,1.0,1.0,333,Which character in Spongebob Squarepants has the same name as the creature that annelid larvae live like (plankton)?,1,预测答案“Plankton”与标准答案完全一致，准确给出了《海绵宝宝》中与浮游生物同名的角色，符合所有判断标准。
71,1,draft_selected_set,0.15,Plankton,Patrick Star,0,0.0,333,Which character in Spongebob Squarepants has the same name as the creature that annelid larvae live like (plankton)?,0,预测答案“Patrick Star”与标准答案“Plankton”完全不同。问题询问的是与浮游生物同名的角色，正确答案应为Plankton，而Patrick Star是另一个不同的角色，未包含核心实体信息。
72,0,oracle_full_attention,0.15,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,0.16666666666666669,0.0,239,Who performed the song Full Cooperation?,1,预测答案“Def Squad”准确包含了标准答案中的核心实体，即表演该歌曲的艺术家名称，与标准答案在语义上完全一致，正确回答了问题。
72,0,fusionrag_qk,0.15,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,0.16666666666666669,0.0,239,Who performed the song Full Cooperation?,1,预测答案“Def Squad”准确包含了标准答案中的核心实体，即表演该歌曲的艺术家名称，与标准答案在语义上完全一致，正确回答了问题。
72,0,draft_selected_set,0.15,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,0.16666666666666669,0.0,239,Who performed the song Full Cooperation?,1,预测答案“Def Squad”准确包含了标准答案中的核心实体，即表演该歌曲的艺术家名称，与标准答案在语义上完全一致，正确回答了问题。
72,1,oracle_full_attention,0.15,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray. Jamal is considered an honorary member.",0.7894736842105263,0.0,176,Who are the members of the American hip hop group Def Squad?,1,预测答案包含了标准答案中的所有核心成员信息，即Erick Sermon、Redman、Keith Murray以及荣誉成员Jamal，两者在语义上完全等价，准确回答了问题。
72,1,fusionrag_qk,0.15,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray",0.5625,0.0,176,Who are the members of the American hip hop group Def Squad?,1,"预测答案准确包含了标准答案中的核心成员信息，即Erick Sermon, Redman和Keith Murray。虽然它省略了作为荣誉成员的Jamal，但已经完整回答了该组合的主要正式成员是谁的问题，语义上与标准答案的核心内容保持一致。"
72,1,draft_selected_set,0.15,"The American hip hop group Def Squad consists of Erick Sermon, Redman, and Keith Murray. Jamal is considered an honorary member.","Erick Sermon, Redman and Keith Murray",0.5625,0.0,176,Who are the members of the American hip hop group Def Squad?,1,"预测答案准确包含了标准答案中的核心成员信息，即Erick Sermon, Redman和Keith Murray。虽然它省略了作为荣誉成员的Jamal，但已经完整回答了该组合的主要正式成员是谁的问题，语义上与标准答案的核心内容保持一致。"
74,0,oracle_full_attention,0.15,Anil Devgan's sibling is Ajay Devgan.,Ajay Devgan,0.4615384615384615,0.0,187,Who is Anil Devgan's sibling?,1,预测答案“Ajay Devgan”直接给出了问题所询问的核心实体，包含了标准答案的关键信息，且与标准答案在语义上完全等价，只是省略了主语，不影响意思表达。
74,0,fusionrag_qk,0.15,Anil Devgan's sibling is Ajay Devgan.,Ajay Devgan,0.4615384615384615,0.0,187,Who is Anil Devgan's sibling?,1,预测答案“Ajay Devgan”直接给出了问题所询问的核心实体，包含了标准答案的关键信息，且与标准答案在语义上完全等价，只是省略了主语，不影响意思表达。
74,0,draft_selected_set,0.15,Anil Devgan's sibling is Ajay Devgan.,Ajay Devgan,0.4615384615384615,0.0,187,Who is Anil Devgan's sibling?,1,预测答案“Ajay Devgan”直接给出了问题所询问的核心实体，包含了标准答案的关键信息，且与标准答案在语义上完全等价，只是省略了主语，不影响意思表达。
74,1,oracle_full_attention,0.15,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare",0.48484848484848486,0.0,233,Which films feature Ajay Devgan?,0,预测答案遗漏了标准答案中的关键电影《Yeh Raaste Hain Pyaar Ke》，未能完整包含标准答案的所有关键信息，因此判断为错误。
74,1,fusionrag_qk,0.15,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare, Pyar Ka Devta, Miss Lovely",0.5,0.0,233,Which films feature Ajay Devgan?,0,预测答案遗漏了标准答案中的核心实体“Yeh Raaste Hain Pyaar Ke”，且包含了标准答案中未提及的影片，因此未能正确且完整地回答问题。
74,1,draft_selected_set,0.15,"The films featuring Ajay Devgan are: U Me Aur Hum, Yeh Raaste Hain Pyaar Ke, and Dil Kya Kare.","U Me Aur Hum, Dil Kya Kare",0.48484848484848486,0.0,233,Which films feature Ajay Devgan?,0,预测答案遗漏了标准答案中的关键电影《Yeh Raaste Hain Pyaar Ke》，未能完整包含标准答案的所有关键信息，因此判断为错误。
75,0,oracle_full_attention,0.15,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,236,Who was the candidate that received a million votes in the 1920 election while in prison?,1,预测答案准确给出了问题所询问的核心人物实体“Eugene V. Debs”，与标准答案的核心信息完全一致，正确回答了问题。
75,0,fusionrag_qk,0.15,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,236,Who was the candidate that received a million votes in the 1920 election while in prison?,1,预测答案准确给出了问题所询问的核心人物实体“Eugene V. Debs”，与标准答案的核心信息完全一致，正确回答了问题。
75,0,draft_selected_set,0.15,"Eugene V. Debs was the Socialist Party candidate who received 913,664 votes in the 1920 election while in prison.",Eugene V. Debs,0.29411764705882354,0.0,236,Who was the candidate that received a million votes in the 1920 election while in prison?,1,预测答案准确给出了问题所询问的核心人物实体“Eugene V. Debs”，与标准答案的核心信息完全一致，正确回答了问题。
77,0,oracle_full_attention,0.15,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,279,Where did Richard Feynman work on the Water Boiler reactor?,1,预测答案“Los Alamos”准确包含了标准答案中的核心地点实体，与标准答案在语义上完全一致，正确回答了问题所问的工作地点。
77,0,fusionrag_qk,0.15,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,279,Where did Richard Feynman work on the Water Boiler reactor?,1,预测答案“Los Alamos”准确包含了标准答案中的核心地点实体，与标准答案在语义上完全一致，正确回答了问题所问的工作地点。
77,0,draft_selected_set,0.15,Richard Feynman worked on the Water Boiler reactor at Los Alamos.,Los Alamos,0.2666666666666667,0.0,279,Where did Richard Feynman work on the Water Boiler reactor?,1,预测答案“Los Alamos”准确包含了标准答案中的核心地点实体，与标准答案在语义上完全一致，正确回答了问题所问的工作地点。
77,1,oracle_full_attention,0.15,"The Manhattan Project took place at Los Alamos, and its director was Robert Oppenheimer.","The Manhattan Project, directed by Robert Oppenheimer.",0.5,0.0,331,Which atomic bomb development project took place at Los Alamos and who was its director?,1,预测答案包含了“曼哈顿计划”和“罗伯特·奥本海默”这两个核心实体，虽然没有直接使用“在洛斯阿拉莫斯进行”的完整句式，但准确回答了项目名称及其负责人的问题，语义与标准答案等价。
77,1,fusionrag_qk,0.15,"The Manhattan Project took place at Los Alamos, and its director was Robert Oppenheimer.","The Manhattan Project was the atomic bomb development project that took place at Los Alamos, and its director was Robert Oppenheimer.",0.8421052631578948,0.0,331,Which atomic bomb development project took place at Los Alamos and who was its director?,1,预测答案完整包含了标准答案中的关键信息，即曼哈顿计划以及负责人罗伯特·奥本海默，且语义与标准答案完全等价，准确回答了问题。
77,1,draft_selected_set,0.15,"The Manhattan Project took place at Los Alamos, and its director was Robert Oppenheimer.","The Manhattan Project, directed by Robert Oppenheimer, took place at Los Alamos.",0.7999999999999999,0.0,331,Which atomic bomb development project took place at Los Alamos and who was its director?,1,预测答案包含了标准答案的所有关键信息，明确指出了发生在洛斯阿拉莫斯的项目是曼哈顿计划，且其负责人是罗伯特·奥本海默。两者在语义上完全等价，仅措辞略有不同，完整且准确地回答了问题。
78,0,oracle_full_attention,0.15,Patrick Modiano,Patrick Modiano,1.0,1.0,132,Who is the author of Missing Person?,1,预测答案与标准答案完全一致，都明确指出了《Missing Person》的作者是Patrick Modiano，包含了标准答案的核心信息，语义完全等价。
78,0,fusionrag_qk,0.15,Patrick Modiano,Patrick Modiano,1.0,1.0,132,Who is the author of Missing Person?,1,预测答案与标准答案完全一致，都明确指出了《Missing Person》的作者是Patrick Modiano，包含了标准答案的核心信息，语义完全等价。
78,0,draft_selected_set,0.15,Patrick Modiano,Patrick Modiano,1.0,1.0,132,Who is the author of Missing Person?,1,预测答案与标准答案完全一致，都明确指出了《Missing Person》的作者是Patrick Modiano，包含了标准答案的核心信息，语义完全等价。
78,1,oracle_full_attention,0.15,"Patrick Modiano received the 2014 Nobel Prize in Literature, the 2012 Austrian State Prize for European Literature, the 2010 Prix mondial Cino Del Duca, the 1978 Prix Goncourt, and the 1972 Grand Prix du roman de l'Académie française.",2014 Nobel Prize in Literature,0.2285714285714286,0.0,268,What award did Patrick Modiano receive?,1,预测答案准确包含了标准答案中最具代表性和最核心的关键信息，即“2014诺贝尔文学奖”。虽然它没有列出标准答案中的其他所有奖项，但已经正确且实质性地回答了问题，符合包含核心信息的要求。
78,1,fusionrag_qk,0.15,"Patrick Modiano received the 2014 Nobel Prize in Literature, the 2012 Austrian State Prize for European Literature, the 2010 Prix mondial Cino Del Duca, the 1978 Prix Goncourt, and the 1972 Grand Prix du roman de l'Académie française.",2014 Nobel Prize in Literature,0.2285714285714286,0.0,268,What award did Patrick Modiano receive?,1,预测答案准确包含了标准答案中最具代表性和最核心的关键信息，即“2014诺贝尔文学奖”。虽然它没有列出标准答案中的其他所有奖项，但已经正确且实质性地回答了问题，符合包含核心信息的要求。
78,1,draft_selected_set,0.15,"Patrick Modiano received the 2014 Nobel Prize in Literature, the 2012 Austrian State Prize for European Literature, the 2010 Prix mondial Cino Del Duca, the 1978 Prix Goncourt, and the 1972 Grand Prix du roman de l'Académie française.",2014 Nobel Prize in Literature,0.2285714285714286,0.0,268,What award did Patrick Modiano receive?,1,预测答案准确包含了标准答案中最具代表性和最核心的关键信息，即“2014诺贝尔文学奖”。虽然它没有列出标准答案中的其他所有奖项，但已经正确且实质性地回答了问题，符合包含核心信息的要求。
79,0,oracle_full_attention,0.15,"The cast includes Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta.","Ajay Devgn, Mahima Chaudhry, Kajol, and Chandan Singh DocumentDocument: U Me Aur Hum (""You, Me and Us"") is a 1998 Indian romantic drama film, directed by Agathiyan and produced by Harish Shankar. The film stars Aj",0.225,0.0,189,Who are the cast members of the movie U Me Aur Hum?,0,"预测答案遗漏了标准答案中的多位核心演员（如Karan Khanna, Isha Sharvani等），且包含了标准答案中未提及的Mahima Chaudhry和Chandan Singh，两者在语义上并不等价。"
79,0,fusionrag_qk,0.15,"The cast includes Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta.","Ajay Devgn, Mahima Chaudhry, Kajol, and Chandan Singh Kundu",0.3404255319148936,0.0,189,Who are the cast members of the movie U Me Aur Hum?,0,预测答案虽然包含了Ajay Devgn和Kajol，但遗漏了标准答案中的核心演员Karan Khanna、Isha Sharvani等，且包含了标准答案中未提及的Mahima Chaudhry和Chandan Singh Kundu，信息不一致。
79,0,draft_selected_set,0.15,"The cast includes Ajay Devgan, Kajol, Karan Khanna, Isha Sharvani, Sumeet Raghavan, and Divya Dutta.",Ajay Devgan and Kajol,0.4,0.0,189,Who are the cast members of the movie U Me Aur Hum?,0,预测答案仅包含了部分演员信息，遗漏了标准答案中的其他核心实体，如Karan Khanna、Isha Sharvani等，因此未能完整回答问题。
79,1,oracle_full_attention,0.15,The only Bollywood movie featuring both Preity Zinta and Madhuri Dixit is 'Yeh Raaste Hain Pyaar Ke'.,"Document: Dil Kya Kare (English: ""What Should The Heart Do?"") is a 1999 Indian drama film directed by Prakash Jha and produced by Veeru Devgan and Veena Devgan. The film stars Ajay Devgn, Mahima Chaudhry, K",0.07894736842105263,0.0,235,Which Bollywood movies feature both Preity Zinta and Madhuri Dixit in their cast?,0,预测答案只提供了一部名为《Dil Kya Kare》的电影信息，并未提及标准答案中的核心实体电影《Yeh Raaste Hain Pyaar Ke》，因此完全没有回答该问题。
79,1,fusionrag_qk,0.15,The only Bollywood movie featuring both Preity Zinta and Madhuri Dixit is 'Yeh Raaste Hain Pyaar Ke'.,Diya Aur Toofan (1995 film),0,0.0,235,Which Bollywood movies feature both Preity Zinta and Madhuri Dixit in their cast?,0,预测答案给出的电影名称是“Diya Aur Toofan”，与标准答案中的核心实体“Yeh Raaste Hain Pyaar Ke”完全不一致，未能包含标准答案的关键信息。
79,1,draft_selected_set,0.15,The only Bollywood movie featuring both Preity Zinta and Madhuri Dixit is 'Yeh Raaste Hain Pyaar Ke'.,"Mrityudand, Pyar Ka Devta",0.11764705882352941,0.0,235,Which Bollywood movies feature both Preity Zinta and Madhuri Dixit in their cast?,0,"预测答案列出的电影（Mrityudand, Pyar Ka Devta）与标准答案中的核心实体（Yeh Raaste Hain Pyaar Ke）完全不符，未能包含标准答案的关键信息，因此未能正确回答问题。"
79,2,oracle_full_attention,0.15,"The cast includes Madhuri Dixit, Ajay Devgn, and Preity Zinta.","Madhuri Dixit, Ajay Devgn, Preity Zinta, Saurabh Shukla, Mukesh Tiwari, Dev Singh, Gagandeep Singh",0.5306122448979591,0.0,206,What is the cast list for the movie 'Yeh Raaste Hain Pyaar Ke'?,1,预测答案不仅包含了标准答案中的核心演员信息，还额外补充了其他演员，语义上完全覆盖了标准答案的要求，正确回答了问题。
79,2,fusionrag_qk,0.15,"The cast includes Madhuri Dixit, Ajay Devgn, and Preity Zinta.","Madhuri Dixit, Ajay Devgn, Preity Zinta",0.896551724137931,0.0,206,What is the cast list for the movie 'Yeh Raaste Hain Pyaar Ke'?,1,预测答案完整包含了标准答案中的三位核心演员名字，虽然省略了引导词，但在语义上与标准答案完全等价，准确回答了问题。
79,2,draft_selected_set,0.15,"The cast includes Madhuri Dixit, Ajay Devgn, and Preity Zinta.","Madhuri Dixit, Ajay Devgn, Preity Zinta",0.896551724137931,0.0,206,What is the cast list for the movie 'Yeh Raaste Hain Pyaar Ke'?,1,"预测答案包含了标准答案中的所有核心演员名字，即Madhuri Dixit, Ajay Devgn和Preity Zinta。虽然缺少了前缀的修饰性词语，但在语义上与标准答案完全等价，准确地回答了问题。"
