chunk,method,chunk_len,selected_count,jaccard_vs_draft_freq,jaccard_vs_qk_freq,example_id
chunk14,hybrid_qk_draft_intersection_fill_draft_per_chunk,105,15,1.0,0.6666666666666666,163
chunk14,hybrid_qk_draft_rrf_per_chunk,105,15,0.875,0.7647058823529411,163
chunk15,hybrid_draft70_qk30_score_per_chunk,160,24,0.92,0.37142857142857144,163
chunk15,hybrid_draft50_qk50_score_per_chunk,160,24,0.7142857142857143,0.5,163
chunk15,hybrid_draft70_then_qk30_per_chunk,160,24,0.6,0.5,163
chunk15,hybrid_qk_draft_intersection_fill_draft_per_chunk,160,24,0.92,0.37142857142857144,163
chunk15,hybrid_qk_draft_rrf_per_chunk,160,24,0.7777777777777778,0.45454545454545453,163
chunk16,hybrid_draft70_qk30_score_per_chunk,122,18,0.8947368421052632,0.5652173913043478,163
chunk16,hybrid_draft50_qk50_score_per_chunk,122,18,0.6363636363636364,0.8,163
chunk16,hybrid_draft70_then_qk30_per_chunk,122,18,0.5652173913043478,0.8,163
chunk16,hybrid_qk_draft_intersection_fill_draft_per_chunk,122,18,0.8,0.6363636363636364,163
chunk16,hybrid_qk_draft_rrf_per_chunk,122,18,0.6363636363636364,0.6363636363636364,163
chunk17,hybrid_draft70_qk30_score_per_chunk,159,23,1.0,0.4375,163
chunk17,hybrid_draft50_qk50_score_per_chunk,159,23,0.6428571428571429,0.7037037037037037,163
chunk17,hybrid_draft70_then_qk30_per_chunk,159,23,0.5333333333333333,0.7037037037037037,163
chunk17,hybrid_qk_draft_intersection_fill_draft_per_chunk,159,23,1.0,0.4375,163
chunk17,hybrid_qk_draft_rrf_per_chunk,159,23,0.84,0.5333333333333333,163
chunk00,hybrid_draft70_qk30_score_per_chunk,63,9,1.0,0.6363636363636364,164
chunk00,hybrid_draft50_qk50_score_per_chunk,63,9,1.0,0.6363636363636364,164
chunk00,hybrid_draft70_then_qk30_per_chunk,63,9,0.6363636363636364,0.8,164
chunk00,hybrid_qk_draft_intersection_fill_draft_per_chunk,63,9,1.0,0.6363636363636364,164
chunk00,hybrid_qk_draft_rrf_per_chunk,63,9,1.0,0.6363636363636364,164
chunk01,hybrid_draft70_qk30_score_per_chunk,101,15,0.875,0.36363636363636365,164
chunk01,hybrid_draft50_qk50_score_per_chunk,101,15,0.6666666666666666,0.5,164
chunk01,hybrid_draft70_then_qk30_per_chunk,101,15,0.5,0.6666666666666666,164
chunk01,hybrid_qk_draft_intersection_fill_draft_per_chunk,101,15,0.875,0.36363636363636365,164
chunk01,hybrid_qk_draft_rrf_per_chunk,101,15,0.5789473684210527,0.5,164
chunk02,hybrid_draft70_qk30_score_per_chunk,102,15,1.0,0.5789473684210527,164
chunk02,hybrid_draft50_qk50_score_per_chunk,102,15,0.7647058823529411,0.7647058823529411,164
chunk02,hybrid_draft70_then_qk30_per_chunk,102,15,0.5789473684210527,1.0,164
chunk02,hybrid_qk_draft_intersection_fill_draft_per_chunk,102,15,1.0,0.5789473684210527,164
chunk02,hybrid_qk_draft_rrf_per_chunk,102,15,0.7647058823529411,0.7647058823529411,164
chunk03,hybrid_draft70_qk30_score_per_chunk,216,32,0.8823529411764706,0.3333333333333333,164
chunk03,hybrid_draft50_qk50_score_per_chunk,216,32,0.5238095238095238,0.6,164
chunk03,hybrid_draft70_then_qk30_per_chunk,216,32,0.5238095238095238,0.6,164
chunk03,hybrid_qk_draft_intersection_fill_draft_per_chunk,216,32,0.8285714285714286,0.3617021276595745,164
chunk03,hybrid_qk_draft_rrf_per_chunk,216,32,0.5609756097560976,0.5238095238095238,164
chunk04,hybrid_draft70_qk30_score_per_chunk,150,22,1.0,0.3333333333333333,164
chunk04,hybrid_draft50_qk50_score_per_chunk,150,22,0.76,0.4666666666666667,164
chunk04,hybrid_draft70_then_qk30_per_chunk,150,22,0.5714285714285714,0.6296296296296297,164
chunk04,hybrid_qk_draft_intersection_fill_draft_per_chunk,150,22,0.9130434782608695,0.375,164
chunk04,hybrid_qk_draft_rrf_per_chunk,150,22,0.5172413793103449,0.5714285714285714,164
chunk05,hybrid_draft70_qk30_score_per_chunk,246,36,0.8461538461538461,0.2857142857142857,164
chunk05,hybrid_draft50_qk50_score_per_chunk,246,36,0.46938775510204084,0.5652173913043478,164
chunk05,hybrid_draft70_then_qk30_per_chunk,246,36,0.5319148936170213,0.5,164
chunk05,hybrid_qk_draft_intersection_fill_draft_per_chunk,246,36,0.8461538461538461,0.2857142857142857,164
chunk05,hybrid_qk_draft_rrf_per_chunk,246,36,0.5,0.46938775510204084,164
chunk06,hybrid_draft70_qk30_score_per_chunk,202,30,0.875,0.30434782608695654,164
chunk06,hybrid_draft50_qk50_score_per_chunk,202,30,0.6216216216216216,0.4634146341463415,164
chunk06,hybrid_draft70_then_qk30_per_chunk,202,30,0.5384615384615384,0.5384615384615384,164
chunk06,hybrid_qk_draft_intersection_fill_draft_per_chunk,202,30,0.875,0.30434782608695654,164
chunk06,hybrid_qk_draft_rrf_per_chunk,202,30,0.5789473684210527,0.4634146341463415,164
chunk07,hybrid_draft70_qk30_score_per_chunk,235,35,0.9444444444444444,0.2962962962962963,164
chunk07,hybrid_draft50_qk50_score_per_chunk,235,35,0.5909090909090909,0.5217391304347826,164
chunk07,hybrid_draft70_then_qk30_per_chunk,235,35,0.5555555555555556,0.48936170212765956,164
chunk07,hybrid_qk_draft_intersection_fill_draft_per_chunk,235,35,0.9444444444444444,0.2962962962962963,164
chunk07,hybrid_qk_draft_rrf_per_chunk,235,35,0.627906976744186,0.42857142857142855,164
chunk08,hybrid_draft70_qk30_score_per_chunk,213,31,0.8787878787878788,0.34782608695652173,164
chunk08,hybrid_draft50_qk50_score_per_chunk,213,31,0.5897435897435898,0.55,164
chunk08,hybrid_draft70_then_qk30_per_chunk,213,31,0.55,0.55,164
chunk08,hybrid_qk_draft_intersection_fill_draft_per_chunk,213,31,0.8787878787878788,0.34782608695652173,164
chunk08,hybrid_qk_draft_rrf_per_chunk,213,31,0.5897435897435898,0.47619047619047616,164
chunk09,hybrid_draft70_qk30_score_per_chunk,153,22,0.9130434782608695,0.4666666666666667,164
chunk09,hybrid_draft50_qk50_score_per_chunk,153,22,0.6296296296296297,0.6923076923076923,164
chunk09,hybrid_draft70_then_qk30_per_chunk,153,22,0.6296296296296297,0.6296296296296297,164
chunk09,hybrid_qk_draft_intersection_fill_draft_per_chunk,153,22,0.8333333333333334,0.5172413793103449,164
chunk09,hybrid_qk_draft_rrf_per_chunk,153,22,0.6296296296296297,0.6296296296296297,164
chunk10,hybrid_draft70_qk30_score_per_chunk,182,27,0.9285714285714286,0.22727272727272727,164
chunk10,hybrid_draft50_qk50_score_per_chunk,182,27,0.5,0.5,164
chunk10,hybrid_draft70_then_qk30_per_chunk,182,27,0.5428571428571428,0.4594594594594595,164
chunk10,hybrid_qk_draft_intersection_fill_draft_per_chunk,182,27,0.9285714285714286,0.22727272727272727,164
chunk10,hybrid_qk_draft_rrf_per_chunk,182,27,0.5882352941176471,0.38461538461538464,164
chunk11,hybrid_draft70_qk30_score_per_chunk,368,55,0.9298245614035088,0.23595505617977527,164
chunk11,hybrid_draft50_qk50_score_per_chunk,368,55,0.5068493150684932,0.5068493150684932,164
chunk11,hybrid_draft70_then_qk30_per_chunk,368,55,0.5277777777777778,0.4473684210526316,164
chunk11,hybrid_qk_draft_intersection_fill_draft_per_chunk,368,55,0.864406779661017,0.26436781609195403,164
chunk11,hybrid_qk_draft_rrf_per_chunk,368,55,0.5714285714285714,0.42857142857142855,164
chunk12,hybrid_draft70_qk30_score_per_chunk,93,13,0.8571428571428571,0.3684210526315789,164
chunk12,hybrid_draft50_qk50_score_per_chunk,93,13,0.625,0.5294117647058824,164
chunk12,hybrid_draft70_then_qk30_per_chunk,93,13,0.5294117647058824,0.5294117647058824,164
chunk12,hybrid_qk_draft_intersection_fill_draft_per_chunk,93,13,0.8571428571428571,0.3684210526315789,164
chunk12,hybrid_qk_draft_rrf_per_chunk,93,13,0.625,0.5294117647058824,164
chunk13,hybrid_draft70_qk30_score_per_chunk,100,15,1.0,0.42857142857142855,164
chunk13,hybrid_draft50_qk50_score_per_chunk,100,15,0.7647058823529411,0.5789473684210527,164
chunk13,hybrid_draft70_then_qk30_per_chunk,100,15,0.5,0.6666666666666666,164
chunk13,hybrid_qk_draft_intersection_fill_draft_per_chunk,100,15,0.875,0.5,164
chunk13,hybrid_qk_draft_rrf_per_chunk,100,15,0.5789473684210527,0.6666666666666666,164
chunk14,hybrid_draft70_qk30_score_per_chunk,202,30,0.9354838709677419,0.3953488372093023,164
chunk14,hybrid_draft50_qk50_score_per_chunk,202,30,0.6216216216216216,0.6666666666666666,164
chunk14,hybrid_draft70_then_qk30_per_chunk,202,30,0.5789473684210527,0.7142857142857143,164
chunk14,hybrid_qk_draft_intersection_fill_draft_per_chunk,202,30,0.9354838709677419,0.42857142857142855,164
chunk14,hybrid_qk_draft_rrf_per_chunk,202,30,0.6666666666666666,0.5384615384615384,164
chunk15,hybrid_draft70_qk30_score_per_chunk,179,26,0.9259259259259259,0.4857142857142857,164
chunk15,hybrid_draft50_qk50_score_per_chunk,179,26,0.7333333333333333,0.625,164
chunk15,hybrid_draft70_then_qk30_per_chunk,179,26,0.5757575757575758,0.7333333333333333,164
chunk15,hybrid_qk_draft_intersection_fill_draft_per_chunk,179,26,0.9259259259259259,0.4857142857142857,164
chunk15,hybrid_qk_draft_rrf_per_chunk,179,26,0.7333333333333333,0.5757575757575758,164
chunk16,hybrid_draft70_qk30_score_per_chunk,153,22,0.9130434782608695,0.29411764705882354,164
chunk16,hybrid_draft50_qk50_score_per_chunk,153,22,0.5714285714285714,0.5172413793103449,164
chunk16,hybrid_draft70_then_qk30_per_chunk,153,22,0.5714285714285714,0.5172413793103449,164
chunk16,hybrid_qk_draft_intersection_fill_draft_per_chunk,153,22,0.9130434782608695,0.29411764705882354,164
chunk16,hybrid_qk_draft_rrf_per_chunk,153,22,0.6296296296296297,0.41935483870967744,164
chunk17,hybrid_draft70_qk30_score_per_chunk,221,33,0.9411764705882353,0.24528301886792453,164
chunk17,hybrid_draft50_qk50_score_per_chunk,221,33,0.43478260869565216,0.6097560975609756,164
chunk17,hybrid_draft70_then_qk30_per_chunk,221,33,0.5348837209302325,0.4666666666666667,164
chunk17,hybrid_qk_draft_intersection_fill_draft_per_chunk,221,33,0.9411764705882353,0.24528301886792453,164
chunk17,hybrid_qk_draft_rrf_per_chunk,221,33,0.5,0.4666666666666667,164
chunk00,hybrid_draft70_qk30_score_per_chunk,93,13,1.0,0.3684210526315789,165
chunk00,hybrid_draft50_qk50_score_per_chunk,93,13,0.625,0.625,165
chunk00,hybrid_draft70_then_qk30_per_chunk,93,13,0.5294117647058824,0.7333333333333333,165
chunk00,hybrid_qk_draft_intersection_fill_draft_per_chunk,93,13,0.8571428571428571,0.4444444444444444,165
chunk00,hybrid_qk_draft_rrf_per_chunk,93,13,0.625,0.5294117647058824,165
chunk01,hybrid_draft70_qk30_score_per_chunk,221,33,0.9411764705882353,0.29411764705882354,165
chunk01,hybrid_draft50_qk50_score_per_chunk,221,33,0.4666666666666667,0.6923076923076923,165
chunk01,hybrid_draft70_then_qk30_per_chunk,221,33,0.5348837209302325,0.5348837209302325,165
chunk01,hybrid_qk_draft_intersection_fill_draft_per_chunk,221,33,0.8333333333333334,0.375,165
chunk01,hybrid_qk_draft_rrf_per_chunk,221,33,0.5714285714285714,0.375,165
chunk02,hybrid_draft70_qk30_score_per_chunk,77,11,1.0,0.375,165
chunk02,hybrid_draft50_qk50_score_per_chunk,77,11,0.5714285714285714,0.6923076923076923,165
chunk02,hybrid_draft70_then_qk30_per_chunk,77,11,0.5714285714285714,0.6923076923076923,165
chunk02,hybrid_qk_draft_intersection_fill_draft_per_chunk,77,11,1.0,0.375,165
chunk02,hybrid_qk_draft_rrf_per_chunk,77,11,0.6923076923076923,0.4666666666666667,165
chunk03,hybrid_draft70_qk30_score_per_chunk,216,32,0.8823529411764706,0.3617021276595745,165
chunk03,hybrid_draft50_qk50_score_per_chunk,216,32,0.5238095238095238,0.6410256410256411,165
chunk03,hybrid_draft70_then_qk30_per_chunk,216,32,0.5609756097560976,0.6,165
chunk03,hybrid_qk_draft_intersection_fill_draft_per_chunk,216,32,0.8285714285714286,0.391304347826087,165
chunk03,hybrid_qk_draft_rrf_per_chunk,216,32,0.5609756097560976,0.4883720930232558,165
chunk04,hybrid_draft70_qk30_score_per_chunk,153,22,0.9130434782608695,0.4666666666666667,165
chunk04,hybrid_draft50_qk50_score_per_chunk,153,22,0.5714285714285714,0.76,165
chunk04,hybrid_draft70_then_qk30_per_chunk,153,22,0.5172413793103449,0.8333333333333334,165
chunk04,hybrid_qk_draft_intersection_fill_draft_per_chunk,153,22,0.9130434782608695,0.4666666666666667,165
chunk04,hybrid_qk_draft_rrf_per_chunk,153,22,0.6923076923076923,0.5172413793103449,165
chunk05,hybrid_draft70_qk30_score_per_chunk,100,15,0.875,0.42857142857142855,165
chunk05,hybrid_draft50_qk50_score_per_chunk,100,15,0.7647058823529411,0.5,165
chunk05,hybrid_draft70_then_qk30_per_chunk,100,15,0.5789473684210527,0.6666666666666666,165
chunk05,hybrid_qk_draft_intersection_fill_draft_per_chunk,100,15,0.875,0.5,165
chunk05,hybrid_qk_draft_rrf_per_chunk,100,15,0.7647058823529411,0.5789473684210527,165
chunk06,hybrid_draft70_qk30_score_per_chunk,188,28,0.9310344827586207,0.4358974358974359,165
chunk06,hybrid_draft50_qk50_score_per_chunk,188,28,0.6470588235294118,0.696969696969697,165
chunk06,hybrid_draft70_then_qk30_per_chunk,188,28,0.6,0.75,165
chunk06,hybrid_qk_draft_intersection_fill_draft_per_chunk,188,28,0.9310344827586207,0.47368421052631576,165
chunk06,hybrid_qk_draft_rrf_per_chunk,188,28,0.75,0.5135135135135135,165
chunk07,hybrid_draft70_qk30_score_per_chunk,159,23,0.9166666666666666,0.5333333333333333,165
chunk07,hybrid_draft50_qk50_score_per_chunk,159,23,0.5862068965517241,0.84,165
chunk07,hybrid_draft70_then_qk30_per_chunk,159,23,0.5333333333333333,0.7692307692307693,165
chunk07,hybrid_qk_draft_intersection_fill_draft_per_chunk,159,23,0.7692307692307693,0.6428571428571429,165
chunk07,hybrid_qk_draft_rrf_per_chunk,159,23,0.6428571428571429,0.6428571428571429,165
chunk08,hybrid_draft70_qk30_score_per_chunk,95,14,1.0,0.5555555555555556,165
chunk08,hybrid_draft50_qk50_score_per_chunk,95,14,0.75,0.75,165
chunk08,hybrid_draft70_then_qk30_per_chunk,95,14,0.75,0.75,165
chunk08,hybrid_qk_draft_intersection_fill_draft_per_chunk,95,14,1.0,0.5555555555555556,165
chunk08,hybrid_qk_draft_rrf_per_chunk,95,14,0.75,0.75,165
chunk09,hybrid_draft70_qk30_score_per_chunk,203,30,0.875,0.25,165
chunk09,hybrid_draft50_qk50_score_per_chunk,203,30,0.5384615384615384,0.4634146341463415,165
chunk09,hybrid_draft70_then_qk30_per_chunk,203,30,0.5789473684210527,0.3953488372093023,165
chunk09,hybrid_qk_draft_intersection_fill_draft_per_chunk,203,30,0.875,0.25,165
chunk09,hybrid_qk_draft_rrf_per_chunk,203,30,0.4634146341463415,0.4634146341463415,165
chunk00,hybrid_draft70_qk30_score_per_chunk,52,7,1.0,0.4,166
chunk00,hybrid_draft50_qk50_score_per_chunk,52,7,0.75,0.5555555555555556,166
chunk00,hybrid_draft70_then_qk30_per_chunk,52,7,0.5555555555555556,0.75,166
chunk00,hybrid_qk_draft_intersection_fill_draft_per_chunk,52,7,1.0,0.4,166
chunk00,hybrid_qk_draft_rrf_per_chunk,52,7,0.5555555555555556,0.5555555555555556,166
chunk01,hybrid_draft70_qk30_score_per_chunk,170,25,0.7857142857142857,0.3888888888888889,166
chunk01,hybrid_draft50_qk50_score_per_chunk,170,25,0.5151515151515151,0.6129032258064516,166
chunk01,hybrid_draft70_then_qk30_per_chunk,170,25,0.5625,0.5625,166
chunk01,hybrid_qk_draft_intersection_fill_draft_per_chunk,170,25,0.7241379310344828,0.42857142857142855,166
chunk01,hybrid_qk_draft_rrf_per_chunk,170,25,0.6129032258064516,0.42857142857142855,166
chunk02,hybrid_draft70_qk30_score_per_chunk,73,10,0.8181818181818182,0.5384615384615384,166
chunk02,hybrid_draft50_qk50_score_per_chunk,73,10,0.8181818181818182,0.6666666666666666,166
chunk02,hybrid_draft70_then_qk30_per_chunk,73,10,0.6666666666666666,0.8181818181818182,166
chunk02,hybrid_qk_draft_intersection_fill_draft_per_chunk,73,10,0.8181818181818182,0.5384615384615384,166
chunk02,hybrid_qk_draft_rrf_per_chunk,73,10,0.8181818181818182,0.5384615384615384,166
chunk03,hybrid_draft70_qk30_score_per_chunk,160,24,0.92,0.3333333333333333,166
chunk03,hybrid_draft50_qk50_score_per_chunk,160,24,0.5483870967741935,0.6,166
chunk03,hybrid_draft70_then_qk30_per_chunk,160,24,0.5483870967741935,0.5483870967741935,166
chunk03,hybrid_qk_draft_intersection_fill_draft_per_chunk,160,24,0.92,0.3333333333333333,166
chunk03,hybrid_qk_draft_rrf_per_chunk,160,24,0.6551724137931034,0.5,166
chunk04,hybrid_draft70_qk30_score_per_chunk,143,21,1.0,0.2727272727272727,166
chunk04,hybrid_draft50_qk50_score_per_chunk,143,21,0.5555555555555556,0.5555555555555556,166
chunk04,hybrid_draft70_then_qk30_per_chunk,143,21,0.6153846153846154,0.5,166
chunk04,hybrid_qk_draft_intersection_fill_draft_per_chunk,143,21,0.8260869565217391,0.3548387096774194,166
chunk04,hybrid_qk_draft_rrf_per_chunk,143,21,0.5,0.5555555555555556,166
chunk05,hybrid_draft70_qk30_score_per_chunk,89,13,0.7333333333333333,0.5294117647058824,166
chunk05,hybrid_draft50_qk50_score_per_chunk,89,13,0.5294117647058824,0.7333333333333333,166
chunk05,hybrid_draft70_then_qk30_per_chunk,89,13,0.5294117647058824,0.7333333333333333,166
chunk05,hybrid_qk_draft_intersection_fill_draft_per_chunk,89,13,0.7333333333333333,0.5294117647058824,166
chunk05,hybrid_qk_draft_rrf_per_chunk,89,13,0.7333333333333333,0.3684210526315789,166
chunk06,hybrid_draft70_qk30_score_per_chunk,204,30,0.8181818181818182,0.3953488372093023,166
chunk06,hybrid_draft50_qk50_score_per_chunk,204,30,0.6666666666666666,0.5,166
chunk06,hybrid_draft70_then_qk30_per_chunk,204,30,0.5789473684210527,0.5384615384615384,166
chunk06,hybrid_qk_draft_intersection_fill_draft_per_chunk,204,30,0.7647058823529411,0.42857142857142855,166
chunk06,hybrid_qk_draft_rrf_per_chunk,204,30,0.5384615384615384,0.6216216216216216,166
chunk07,hybrid_draft70_qk30_score_per_chunk,200,30,0.875,0.36363636363636365,166
chunk07,hybrid_draft50_qk50_score_per_chunk,200,30,0.5384615384615384,0.6216216216216216,166
chunk07,hybrid_draft70_then_qk30_per_chunk,200,30,0.5789473684210527,0.5,166
chunk07,hybrid_qk_draft_intersection_fill_draft_per_chunk,200,30,0.875,0.36363636363636365,166
chunk07,hybrid_qk_draft_rrf_per_chunk,200,30,0.7142857142857143,0.4634146341463415,166
chunk08,hybrid_draft70_qk30_score_per_chunk,83,12,0.8461538461538461,0.5,166
chunk08,hybrid_draft50_qk50_score_per_chunk,83,12,0.6,0.7142857142857143,166
chunk08,hybrid_draft70_then_qk30_per_chunk,83,12,0.6,0.5,166
chunk08,hybrid_qk_draft_intersection_fill_draft_per_chunk,83,12,0.8461538461538461,0.5,166
chunk08,hybrid_qk_draft_rrf_per_chunk,83,12,0.5,0.7142857142857143,166
chunk09,hybrid_draft70_qk30_score_per_chunk,143,21,0.9090909090909091,0.6153846153846154,166
chunk09,hybrid_draft50_qk50_score_per_chunk,143,21,0.75,0.75,166
chunk09,hybrid_draft70_then_qk30_per_chunk,143,21,0.68,0.8260869565217391,166
chunk09,hybrid_qk_draft_intersection_fill_draft_per_chunk,143,21,0.9090909090909091,0.6153846153846154,166
chunk09,hybrid_qk_draft_rrf_per_chunk,143,21,0.68,0.68,166
chunk10,hybrid_draft70_qk30_score_per_chunk,153,22,0.9130434782608695,0.375,166
chunk10,hybrid_draft50_qk50_score_per_chunk,153,22,0.5714285714285714,0.6296296296296297,166
chunk10,hybrid_draft70_then_qk30_per_chunk,153,22,0.5714285714285714,0.6296296296296297,166
chunk10,hybrid_qk_draft_intersection_fill_draft_per_chunk,153,22,0.8333333333333334,0.41935483870967744,166
chunk10,hybrid_qk_draft_rrf_per_chunk,153,22,0.6296296296296297,0.5172413793103449,166
chunk11,hybrid_draft70_qk30_score_per_chunk,77,11,0.8333333333333334,0.6923076923076923,166
chunk11,hybrid_draft50_qk50_score_per_chunk,77,11,0.6923076923076923,0.8333333333333334,166
chunk11,hybrid_draft70_then_qk30_per_chunk,77,11,0.5714285714285714,0.8333333333333334,166
chunk11,hybrid_qk_draft_intersection_fill_draft_per_chunk,77,11,0.8333333333333334,0.6923076923076923,166
chunk11,hybrid_qk_draft_rrf_per_chunk,77,11,0.6923076923076923,0.8333333333333334,166
chunk12,hybrid_draft70_qk30_score_per_chunk,145,21,1.0,0.23529411764705882,166
chunk12,hybrid_draft50_qk50_score_per_chunk,145,21,0.6153846153846154,0.4482758620689655,166
chunk12,hybrid_draft70_then_qk30_per_chunk,145,21,0.6153846153846154,0.4482758620689655,166
chunk12,hybrid_qk_draft_intersection_fill_draft_per_chunk,145,21,0.9090909090909091,0.2727272727272727,166
chunk12,hybrid_qk_draft_rrf_per_chunk,145,21,0.5555555555555556,0.4482758620689655,166
chunk13,hybrid_draft70_qk30_score_per_chunk,68,10,1.0,0.3333333333333333,166
chunk13,hybrid_draft50_qk50_score_per_chunk,68,10,0.6666666666666666,0.5384615384615384,166
chunk13,hybrid_draft70_then_qk30_per_chunk,68,10,0.5384615384615384,0.5384615384615384,166
chunk13,hybrid_qk_draft_intersection_fill_draft_per_chunk,68,10,0.8181818181818182,0.42857142857142855,166
chunk13,hybrid_qk_draft_rrf_per_chunk,68,10,0.6666666666666666,0.42857142857142855,166
chunk00,hybrid_draft70_qk30_score_per_chunk,72,10,0.8181818181818182,0.8181818181818182,167
chunk00,hybrid_draft50_qk50_score_per_chunk,72,10,0.8181818181818182,1.0,167
chunk00,hybrid_draft70_then_qk30_per_chunk,72,10,0.8181818181818182,1.0,167
chunk00,hybrid_qk_draft_intersection_fill_draft_per_chunk,72,10,0.8181818181818182,0.8181818181818182,167
chunk00,hybrid_qk_draft_rrf_per_chunk,72,10,0.8181818181818182,1.0,167
chunk01,hybrid_draft70_qk30_score_per_chunk,138,20,0.9047619047619048,0.6,167
chunk01,hybrid_draft50_qk50_score_per_chunk,138,20,0.6666666666666666,0.8181818181818182,167
chunk01,hybrid_draft70_then_qk30_per_chunk,138,20,0.5384615384615384,1.0,167
chunk01,hybrid_qk_draft_intersection_fill_draft_per_chunk,138,20,0.8181818181818182,0.6666666666666666,167
chunk01,hybrid_qk_draft_rrf_per_chunk,138,20,0.6666666666666666,0.7391304347826086,167
chunk02,hybrid_draft70_qk30_score_per_chunk,152,22,1.0,0.5172413793103449,167
chunk02,hybrid_draft50_qk50_score_per_chunk,152,22,0.6296296296296297,0.8333333333333334,167
chunk02,hybrid_draft70_then_qk30_per_chunk,152,22,0.5714285714285714,0.9130434782608695,167
chunk02,hybrid_qk_draft_intersection_fill_draft_per_chunk,152,22,1.0,0.5172413793103449,167
chunk02,hybrid_qk_draft_rrf_per_chunk,152,22,0.76,0.5714285714285714,167
chunk03,hybrid_draft70_qk30_score_per_chunk,132,19,0.9,0.4074074074074074,167
chunk03,hybrid_draft50_qk50_score_per_chunk,132,19,0.6521739130434783,0.5833333333333334,167
chunk03,hybrid_draft70_then_qk30_per_chunk,132,19,0.5833333333333334,0.6521739130434783,167
chunk03,hybrid_qk_draft_intersection_fill_draft_per_chunk,132,19,0.8095238095238095,0.46153846153846156,167
chunk03,hybrid_qk_draft_rrf_per_chunk,132,19,0.7272727272727273,0.46153846153846156,167
chunk04,hybrid_draft70_qk30_score_per_chunk,121,18,0.8947368421052632,0.7142857142857143,167
chunk04,hybrid_draft50_qk50_score_per_chunk,121,18,0.8,0.8,167
chunk04,hybrid_draft70_then_qk30_per_chunk,121,18,0.7142857142857143,0.8,167
chunk04,hybrid_qk_draft_intersection_fill_draft_per_chunk,121,18,0.8947368421052632,0.7142857142857143,167
chunk04,hybrid_qk_draft_rrf_per_chunk,121,18,0.8,0.8,167
chunk05,hybrid_draft70_qk30_score_per_chunk,65,9,0.8,0.6363636363636364,167
chunk05,hybrid_draft50_qk50_score_per_chunk,65,9,0.5,1.0,167
chunk05,hybrid_draft70_then_qk30_per_chunk,65,9,0.5,0.8,167
chunk05,hybrid_qk_draft_intersection_fill_draft_per_chunk,65,9,0.8,0.6363636363636364,167
chunk05,hybrid_qk_draft_rrf_per_chunk,65,9,0.6363636363636364,0.8,167
chunk06,hybrid_draft70_qk30_score_per_chunk,167,25,0.9230769230769231,0.6666666666666666,167
chunk06,hybrid_draft50_qk50_score_per_chunk,167,25,0.7857142857142857,0.7857142857142857,167
chunk06,hybrid_draft70_then_qk30_per_chunk,167,25,0.6129032258064516,1.0,167
chunk06,hybrid_qk_draft_intersection_fill_draft_per_chunk,167,25,0.8518518518518519,0.7241379310344828,167
chunk06,hybrid_qk_draft_rrf_per_chunk,167,25,0.7857142857142857,0.7241379310344828,167
chunk07,hybrid_draft70_qk30_score_per_chunk,140,21,1.0,0.4482758620689655,167
chunk07,hybrid_draft50_qk50_score_per_chunk,140,21,0.5555555555555556,0.75,167
chunk07,hybrid_draft70_then_qk30_per_chunk,140,21,0.6153846153846154,0.68,167
chunk07,hybrid_qk_draft_intersection_fill_draft_per_chunk,140,21,1.0,0.4482758620689655,167
chunk07,hybrid_qk_draft_rrf_per_chunk,140,21,0.75,0.6153846153846154,167
chunk08,hybrid_draft70_qk30_score_per_chunk,130,19,0.8095238095238095,0.52,167
chunk08,hybrid_draft50_qk50_score_per_chunk,130,19,0.52,0.8095238095238095,167
chunk08,hybrid_draft70_then_qk30_per_chunk,130,19,0.52,0.8095238095238095,167
chunk08,hybrid_qk_draft_intersection_fill_draft_per_chunk,130,19,0.8095238095238095,0.52,167
chunk08,hybrid_qk_draft_rrf_per_chunk,130,19,0.5833333333333334,0.5833333333333334,167
chunk09,hybrid_draft70_qk30_score_per_chunk,129,19,1.0,0.46153846153846156,167
chunk09,hybrid_draft50_qk50_score_per_chunk,129,19,0.8095238095238095,0.5833333333333334,167
chunk09,hybrid_draft70_then_qk30_per_chunk,129,19,0.52,0.8095238095238095,167
chunk09,hybrid_qk_draft_intersection_fill_draft_per_chunk,129,19,1.0,0.46153846153846156,167
chunk09,hybrid_qk_draft_rrf_per_chunk,129,19,0.8095238095238095,0.5833333333333334,167
chunk10,hybrid_draft70_qk30_score_per_chunk,102,15,0.875,0.42857142857142855,167
chunk10,hybrid_draft50_qk50_score_per_chunk,102,15,0.42857142857142855,0.875,167
chunk10,hybrid_draft70_then_qk30_per_chunk,102,15,0.5,0.7647058823529411,167
chunk10,hybrid_qk_draft_intersection_fill_draft_per_chunk,102,15,0.875,0.42857142857142855,167
chunk10,hybrid_qk_draft_rrf_per_chunk,102,15,0.7647058823529411,0.5,167
chunk11,hybrid_draft70_qk30_score_per_chunk,51,7,1.0,0.5555555555555556,167
chunk11,hybrid_draft50_qk50_score_per_chunk,51,7,0.75,0.75,167
chunk11,hybrid_draft70_then_qk30_per_chunk,51,7,0.5555555555555556,1.0,167
chunk11,hybrid_qk_draft_intersection_fill_draft_per_chunk,51,7,1.0,0.5555555555555556,167
chunk11,hybrid_qk_draft_rrf_per_chunk,51,7,0.75,0.75,167
chunk12,hybrid_draft70_qk30_score_per_chunk,98,14,0.8666666666666667,0.47368421052631576,167
